MG,O2+,NAN,O2,MG+,NAN,NAN,1.2e-09,0.0,0.0,10,41000
O+,CH4,NAN,CH4+,O,NAN,NAN,8.9e-10,0.0,0.0,10,41000
O+,CO,NAN,CO+,O,NAN,NAN,4.9e-12,0.5,4580.0,2000,10000
O+,H2O,NAN,H2O+,O,NAN,NAN,3.2e-09,-0.5,0.0,10,41000
O+,O2,NAN,O2+,O,NAN,NAN,1.9e-11,0.0,0.0,10,41000
O+,OH,NAN,OH+,O,NAN,NAN,3.6e-10,-0.5,0.0,10,41000
O,CO+,NAN,CO,O+,NAN,NAN,1.4e-10,0.0,0.0,10,41000
OH+,H2O,NAN,H2O+,OH,NAN,NAN,1.59e-09,-0.5,0.0,10,41000
OH+,O2,NAN,O2+,OH,NAN,NAN,5.9e-10,0.0,0.0,10,41000
OH,CO+,NAN,CO,OH+,NAN,NAN,3.1e-10,-0.5,0.0,10,41000
C,CRP,NAN,C+,E-,NAN,NAN,2.3e-17,0.0,0.0,10,41000
CO,CRP,NAN,CO+,E-,NAN,NAN,3.9e-17,0.0,0.0,10,41000
H2,CRP,NAN,H+,H,E-,NAN,2.86e-19,0.0,0.0,10,41000
H2,CRP,NAN,H2+,E-,NAN,NAN,1.2e-17,0.0,0.0,10,41000
H2,CRP,NAN,H,H,NAN,NAN,1.3e-18,0.0,0.0,10,41000
H,CRP,NAN,H+,E-,NAN,NAN,5.98e-18,0.0,0.0,10,41000
HE,CRP,NAN,HE+,E-,NAN,NAN,6.5e-18,0.0,0.0,10,41000
O,CRP,NAN,O+,E-,NAN,NAN,3.4e-17,0.0,0.0,10,41000
C,CRPHOT,NAN,C+,E-,NAN,NAN,1.3e-17,0.0,255.0,10,41000
CH+,CRPHOT,NAN,C+,H,NAN,NAN,1.3e-17,0.0,88.0,10,41000
CH2,CRPHOT,NAN,CH2+,E-,NAN,NAN,1.3e-17,0.0,250.0,10,41000
CH2,CRPHOT,NAN,CH,H,NAN,NAN,1.3e-17,0.0,250.0,10,41000
CH3,CRPHOT,NAN,CH2,H,NAN,NAN,1.3e-17,0.0,250.0,10,41000
CH3,CRPHOT,NAN,CH3+,E-,NAN,NAN,1.3e-17,0.0,250.0,10,41000
CH3,CRPHOT,NAN,CH,H2,NAN,NAN,1.3e-17,0.0,250.0,10,41000
CH4,CRPHOT,NAN,CH2,H2,NAN,NAN,1.3e-17,0.0,1169.5,10,41000
CH,CRPHOT,NAN,C,H,NAN,NAN,1.3e-17,0.0,365.0,10,41000
CO,CRPHOT,NAN,O,C,NAN,NAN,1.3e-17,1.17,105.0,10,41000
H2O,CRPHOT,NAN,OH,H,NAN,NAN,1.3e-17,0.0,485.5,10,41000
H,CRPHOT,NAN,H+,E-,NAN,NAN,1.3e-17,0.0,0.2,10,41000
HE,CRPHOT,NAN,HE+,E-,NAN,NAN,1.3e-17,0.0,0.2,10,41000
MG,CRPHOT,NAN,MG+,E-,NAN,NAN,1.3e-17,0.0,66.5,10,41000
O2,CRPHOT,NAN,O2+,E-,NAN,NAN,1.3e-17,0.0,58.5,10,41000
O2,CRPHOT,NAN,O,O,NAN,NAN,1.3e-17,0.0,375.5,10,41000
O,CRPHOT,NAN,O+,E-,NAN,NAN,1.3e-17,0.0,1.4,10,41000
OH,CRPHOT,NAN,O,H,NAN,NAN,1.3e-17,0.0,254.5,10,41000
CH+,E-,NAN,C,H,NAN,NAN,1.5e-07,-0.42,0.0,10,300
CH2+,E-,NAN,C,H2,NAN,NAN,7.68e-08,-0.6,0.0,10,1000
CH2+,E-,NAN,C,H,H,NAN,4.03e-07,-0.6,0.0,10,1000
CH2+,E-,NAN,CH,H,NAN,NAN,1.6e-07,-0.6,0.0,10,1000
CH3+,E-,NAN,CH2,H,NAN,NAN,7.75e-08,-0.5,0.0,10,300
CH3+,E-,NAN,CH,H2,NAN,NAN,1.95e-07,-0.5,0.0,10,300
CH3+,E-,NAN,CH,H,H,NAN,2e-07,-0.4,0.0,10,1000
CH4+,E-,NAN,CH2,H,H,NAN,1.75e-07,-0.5,0.0,10,300
CH4+,E-,NAN,CH3,H,NAN,NAN,1.75e-07,-0.5,0.0,10,300
CH5+,E-,NAN,CH2,H2,H,NAN,4.76e-08,-0.52,0.0,10,300
CH5+,E-,NAN,CH3,H2,NAN,NAN,1.4e-08,-0.52,0.0,10,300
CH5+,E-,NAN,CH3,H,H,NAN,1.96e-07,-0.52,0.0,10,300
CH5+,E-,NAN,CH4,H,NAN,NAN,1.4e-08,-0.52,0.0,10,300
CH5+,E-,NAN,CH,H2,H2,NAN,8.4e-09,-0.52,0.0,10,300
CO+,E-,NAN,O,C,NAN,NAN,2e-07,-0.48,0.0,10,41000
H2+,E-,NAN,H,H,NAN,NAN,1.6e-08,-0.43,0.0,10,300
H2O+,E-,NAN,O,H2,NAN,NAN,3.9e-08,-0.5,0.0,10,1000
H2O+,E-,NAN,O,H,H,NAN,3.05e-07,-0.5,0.0,10,1000
H2O+,E-,NAN,OH,H,NAN,NAN,8.6e-08,-0.5,0.0,10,1000
H3+,E-,NAN,H2,H,NAN,NAN,2.34e-08,-0.52,0.0,10,1000
H3+,E-,NAN,H,H,H,NAN,4.36e-08,-0.52,0.0,10,1000
H3O+,E-,NAN,H2O,H,NAN,NAN,7.09e-08,-0.5,0.0,10,1000
H3O+,E-,NAN,O,H2,H,NAN,5.6e-09,-0.5,0.0,10,1000
H3O+,E-,NAN,OH,H2,NAN,NAN,5.37e-08,-0.5,0.0,10,1000
H3O+,E-,NAN,OH,H,H,NAN,3.05e-07,-0.5,0.0,10,1000
HCO+,E-,NAN,CO,H,NAN,NAN,2.4e-07,-0.69,0.0,10,300
O2+,E-,NAN,O,O,NAN,NAN,1.95e-07,-0.7,0.0,10,300
OH+,E-,NAN,O,H,NAN,NAN,3.75e-08,-0.5,0.0,10,300
C+,H2O,NAN,HCO+,H,NAN,NAN,9e-10,-0.5,0.0,10,41000
C+,O2,NAN,CO+,O,NAN,NAN,3.42e-10,0.0,0.0,10,41000
C+,O2,NAN,CO,O+,NAN,NAN,4.54e-10,0.0,0.0,10,41000
C+,OH,NAN,CO+,H,NAN,NAN,7.7e-10,-0.5,0.0,10,41000
C,CH5+,NAN,CH4,CH+,NAN,NAN,1.2e-09,0.0,0.0,10,41000
C,H2O+,NAN,OH,CH+,NAN,NAN,1.1e-09,0.0,0.0,10,41000
C,H3O+,NAN,HCO+,H2,NAN,NAN,1e-11,0.0,0.0,10,41000
C,HCO+,NAN,CO,CH+,NAN,NAN,1.1e-09,0.0,0.0,10,41000
C,O2+,NAN,CO+,O,NAN,NAN,5.2e-11,0.0,0.0,10,41000
C,OH+,NAN,O,CH+,NAN,NAN,1.2e-09,0.0,0.0,10,41000
CH+,H2O,NAN,H3O+,C,NAN,NAN,5.8e-10,-0.5,0.0,10,41000
CH+,H2O,NAN,HCO+,H2,NAN,NAN,2.9e-09,-0.5,0.0,10,41000
CH+,O2,NAN,CO+,OH,NAN,NAN,1e-11,0.0,0.0,10,41000
CH+,O2,NAN,HCO+,O,NAN,NAN,9.7e-10,0.0,0.0,10,41000
CH+,O,NAN,CO+,H,NAN,NAN,3.5e-10,0.0,0.0,10,41000
CH+,OH,NAN,CO+,H2,NAN,NAN,7.5e-10,-0.5,0.0,10,41000
CH2+,O2,NAN,HCO+,OH,NAN,NAN,9.1e-10,0.0,0.0,10,41000
CH2+,O,NAN,HCO+,H,NAN,NAN,7.5e-10,0.0,0.0,10,41000
CH2,CH5+,NAN,CH4,CH3+,NAN,NAN,9.6e-10,0.0,0.0,10,41000
CH2,CO+,NAN,HCO+,CH,NAN,NAN,4.3e-10,0.0,0.0,10,41000
CH2,H2O+,NAN,OH,CH3+,NAN,NAN,4.7e-10,0.0,0.0,10,41000
CH2,H3O+,NAN,H2O,CH3+,NAN,NAN,9.4e-10,0.0,0.0,10,41000
CH2,HCO+,NAN,CO,CH3+,NAN,NAN,8.6e-10,0.0,0.0,10,41000
CH2,OH+,NAN,O,CH3+,NAN,NAN,4.8e-10,0.0,0.0,10,41000
CH3+,O,NAN,HCO+,H2,NAN,NAN,4e-10,0.0,0.0,10,41000
CH4+,CH4,NAN,CH5+,CH3,NAN,NAN,1.5e-09,0.0,0.0,10,41000
CH4+,CO,NAN,HCO+,CH3,NAN,NAN,1.4e-09,0.0,0.0,10,41000
CH4+,H2O,NAN,H3O+,CH3,NAN,NAN,2.6e-09,-0.5,0.0,10,41000
CH4,CO+,NAN,HCO+,CH3,NAN,NAN,4.55e-10,0.0,0.0,10,41000
CH4,H2O+,NAN,H3O+,CH3,NAN,NAN,1.4e-09,0.0,0.0,10,41000
CH4,OH+,NAN,CH5+,O,NAN,NAN,1.95e-10,0.0,0.0,10,41000
CH4,OH+,NAN,H3O+,CH2,NAN,NAN,1.31e-09,0.0,0.0,10,41000
CH5+,CO,NAN,HCO+,CH4,NAN,NAN,1e-09,0.0,0.0,10,41000
CH5+,H2O,NAN,H3O+,CH4,NAN,NAN,3.7e-09,-0.5,0.0,10,41000
CH5+,MG,NAN,MG+,CH4,H,NAN,1.4e-09,0.0,0.0,10,41000
