,av,Density,gasTemp,dustTemp,Ly-alpha,C+ ,O ,C ,CO ,p-H2,o-H2,Photoelectric,H2Formation,FUVPumping,Photodissociation,Cionization,CRheating,turbHeating,Chemheating,gasGrainColls,H,H2,H+,C+,C,E-
0,0.0,100.0,163.44,20.95,1e-50,1.1608602777101442e-23,7.584455987557571e-24,1.5760595731830054e-28,2.220814689081528e-38,1.5198974595327266e-28,1.5611568219635805e-28,1.7431623533597187e-23,1.6387004457556085e-24,1.2275218352790068e-28,4.3699433804320665e-25,2.9629302501671744e-27,2.1017682420105227e-30,7e-27,3.3287526364311344e-31,-8.914231655589808e-27,0.9998090000000002,1.3139277000000002e-05,0.00016497787999999997,9.999379999999999e-05,6.163850800000001e-09,0.00027469323
1,3.5828420725587083e-07,2149.9,85.48,20.95,1e-50,1.4083819778368711e-21,7.429482897313223e-22,1.0920188097600554e-25,5.574806573917567e-32,7.532965626815286e-27,1.473166871610823e-27,1.285641114275734e-21,6.953352317126243e-22,1.6299306996915098e-31,1.8544795150777437e-22,8.61576420532693e-25,8.923607189215122e-28,1.504951e-25,1.4809395451200666e-28,-1.763040097973452e-24,0.9994704500000001,0.0002592288,1.1001892000000002e-05,9.991655100000002e-05,8.3410731e-08,0.00011616768000000001
2,1.3240022913996387e-06,4199.9,85.705,20.95,1e-50,3.5207430563200114e-21,2.8207657462805515e-21,4.26721133159552e-25,1.465119276179784e-30,3.091403405164677e-26,8.628309141621452e-27,3.013662726812824e-21,2.655043357591149e-21,1.7586929000066916e-30,7.080265541105561e-22,3.1387031541350843e-24,3.4174346031368686e-27,2.939902e-25,5.916289073475681e-28,-6.634225423748786e-24,0.9989779599999999,0.00050807591,5.8565976e-06,9.9843876e-05,1.5597145e-07,0.00011081878
3,2.912404831019409e-06,6249.8,87.07499999999999,20.95,1e-50,5.860759172429656e-21,6.46105913161414e-21,9.500209392420942e-25,1.0131787145108375e-29,7.528067286273002e-26,2.6147816232277276e-26,4.890747494591112e-21,5.890635718414935e-21,9.746304319880813e-30,1.5708709312970545e-21,6.813074973930091e-24,7.64442442028788e-27,4.374853e-25,1.392167444668455e-27,-1.4936353281954566e-23,0.9984667699999998,0.0007646026600000001,4.026289699999999e-06,9.977303799999998e-05,2.2665295000000002e-07,0.00010887053
4,2.4236287151351176e-05,8299.7,88.18,20.95,1e-50,8.27775443655926e-21,1.1594661400826906e-20,1.6818518874924558e-24,4.663004107570352e-29,1.6465947908413847e-25,6.4980077248275e-26,6.844443903272711e-21,1.0407494884986742e-20,4.113238291160081e-29,2.7749610986763787e-21,1.1845884494654529e-23,1.5950484454391504e-26,5.809811e-25,3.101672964473176e-27,-2.6948170846719495e-23,0.99759384,0.0012015521,3.0504334e-06,9.970267199999999e-05,2.9682579e-07,0.0001077997
5,5.236991452299927e-05,10350.0,89.315,20.95,1e-50,1.0787151972553334e-20,1.854018654076869e-20,2.6084150486379773e-24,1.941109599320168e-28,3.9020318283269876e-25,1.7087811510849375e-25,8.84760673674911e-21,1.6204196991216373e-20,1.28772468455487e-28,4.321132695518325e-21,1.81563814125253e-23,3.569968866456768e-26,7.244790000000001e-25,7.84033351515345e-27,-4.242037671334022e-23,0.99568693,0.0021553421,2.3939528999999997e-06,9.9633388e-05,3.6586762000000003e-07,0.00010705857
6,8.660040883931027e-05,12400.0,90.22999999999999,20.95,1e-50,1.3284783034142244e-20,2.6694439602382617e-20,3.740082080620372e-24,1.3413568390841647e-27,1.5170675691851264e-24,7.091697720114829e-25,1.0881363539727116e-20,2.3085523454870673e-20,4.604203964393043e-28,6.1563462520224524e-21,2.5799687621039411e-23,1.3482045610019917e-25,8.67972e-25,4.808159966063218e-26,-6.15827808133359e-23,0.9864063399999999,0.006795965799999999,1.6649530999999999e-06,9.956438799999998e-05,4.3446962999999993e-07,0.00010624931999999996
7,0.00047913294362453567,14450.0,79.17,20.94,1e-50,1.3109809382661502e-20,1.1556690519568774e-20,6.2478175601759466e-24,1.9341273072571592e-25,4.8427280182132456e-23,1.4088063096239362e-23,1.2996712719082408e-20,9.470540744527177e-21,5.6387181334127526e-27,2.5209138894555284e-21,4.32921628794756e-23,8.012007787270525e-24,1.0114650000000001e-24,4.0965075271024775e-24,-7.029102136095326e-23,0.30672024999999997,0.34663975,1.2318198e-07,9.9341177e-05,6.531518800000002e-07,0.00010445065
8,0.0009443697458855687,16500.0,76.05000000000001,20.94,1e-50,1.4471919965146374e-20,1.1117666440786336e-20,8.614811415556918e-24,2.6771606367449724e-25,4.51263114509746e-23,8.116237739643445e-24,1.5095208682155638e-20,8.504760779187336e-21,6.454391830574752e-27,2.262717176310664e-21,5.858886776433722e-23,1.038085595777391e-23,1.1549650000000002e-24,5.070373818248267e-24,-9.010811545791124e-23,0.21331993000000005,0.39333994000000005,8.704970300000001e-08,9.919726299999998e-05,7.956726400000001e-07,0.00010426581
9,0.001471101434744046,18549.0,73.49,20.93,1e-50,1.586673818759874e-20,1.1101310966385806e-20,1.1349325790834134e-23,3.640158418398852e-25,4.4952450078111376e-23,5.235419567521707e-24,1.7196668592058615e-20,8.007695559807922e-21,7.195910595411444e-27,2.1298396036045683e-21,7.6124180538051e-23,1.2457747222250825e-23,1.2984580000000002e-24,5.956413628810438e-24,-1.124048077032081e-22,0.16029387,0.41985302999999985,6.7831093e-08,9.905225599999999e-05,9.3900428e-07,0.00010409811
10,0.0071860611578173595,20599.0,67.4,20.86,1e-50,1.595969372565409e-20,8.013322029094746e-21,1.640376190879191e-23,1.961248767315477e-23,4.6887529912725217e-23,4.445101260429129e-24,1.9065484659265358e-20,4.112526252654784e-21,3.9359887233416194e-27,1.0883950587020567e-21,9.933316577201887e-23,1.5351545527284961e-23,1.4419510000000001e-24,7.019987542463645e-24,-1.1864711554632079e-22,0.068252094,0.4658739599999999,4.3847287e-08,9.8562287e-05,1.2586651000000004e-06,0.00010357900000000002
11,0.013683684334793937,22649.0,64.67,20.78,1e-50,1.6915599242048487e-20,7.678391875496055e-21,2.1943098286556667e-23,2.880089361388789e-23,4.7553788209395603e-23,4.056675331068877e-24,2.0802506139291963e-20,3.239192658719364e-21,3.284564658722057e-27,8.530130291280132e-22,1.228903312500801e-22,1.7301929784275367e-23,1.5854440000000002e-24,7.910765086574542e-24,-1.3417082088810083e-22,0.04488328299999999,0.47755833,3.6079592e-08,9.8220798e-05,1.5497173999999998e-06,0.00010322693000000001
12,0.02079614888560129,24699.0,62.71,20.69,1e-50,1.792119394381754e-20,7.635347363312918e-21,2.839809655094144e-23,4.3023014971895983e-23,4.7726693638876674e-23,3.743289599021854e-24,2.242842618073899e-20,2.8177290298091828e-21,3.024955778404226e-27,7.385121492816862e-22,1.4831607524486787e-22,1.9101082350462376e-23,1.7289440000000003e-24,8.775375815854968e-24,-1.5260776006168199e-22,0.033077500999999995,0.48346119999999987,3.1676204e-08,9.784293500000001e-05,1.8551413999999999e-06,0.00010284223
13,0.09584205787283372,26749.0,54.894999999999996,19.78,1e-50,1.6052273574285513e-20,5.0811920329833045e-21,5.757386610903256e-23,7.392391478363312e-23,2.6472401639655977e-23,1.3189285869382604e-24,1.9858483332978548e-20,1.1629699276432191e-21,1.1102496410667292e-27,2.915808514776152e-22,1.8257802434350022e-22,2.11388430772385e-23,1.872437e-24,9.79616073405675e-24,-1.442721534877713e-22,0.011934516000000001,0.4940327299999999,3.0335744999999996e-08,9.5813583e-05,3.6557381999999997e-06,0.00010080444
14,0.17926671308393274,28799.0,48.7,18.82,1e-50,1.408741784078548e-20,3.663497101718067e-21,1.0092445537097247e-22,1.0807073802616923e-22,3.7899948183287765e-24,1.466303406439669e-26,1.6956210618605285e-20,7.40646621689644e-22,6.300619963430172e-28,1.754085252529798e-22,2.147801866407056e-22,2.2878801947882863e-23,2.01593e-24,1.072848784274741e-23,-1.389097583797717e-22,0.0067223429,0.49663876,3.1946741e-08,9.294388300000002e-05,6.2644979e-06,9.792940600000001e-05
15,0.26884115917502616,30849.0,44.17,17.84,1e-50,1.1992367239273495e-20,2.5368525317566797e-21,1.643952057790139e-22,1.4129862072197143e-22,2.31464547076802e-24,5.840528662724145e-27,1.4071186363871897e-20,5.30100082531528e-22,4.017395889802003e-28,1.1594097004305385e-22,2.4016936581974633e-22,2.4567753258971513e-23,2.1594300000000003e-24,1.1666031182973355e-23,-1.3629522986642332e-22,0.0042755347,0.49786213,3.2189347e-08,8.886403799999999e-05,1.0077278799999997e-05,9.3843204e-05
16,1.1982588391412379,32899.0,20.09,10.6,1e-50,2.564500508031524e-22,1.331576798657543e-23,4.348205304967634e-22,3.1098708771412456e-22,7.484951438256837e-29,8.166617342950497e-33,9.414818771553152e-22,3.913840939621081e-23,4.765377925711576e-30,2.5856227161108485e-24,3.505589149263715e-23,2.6303337920053672e-23,2.3029230000000004e-24,1.0764180843997086e-23,-4.205867941410418e-23,0.0003577260000000001,0.4998209999999998,3.2688681999999994e-08,1.88301e-05,7.084750000000003e-05,2.3728000000000004e-05
17,2.2169999930679314,34949.0,10.09,10.0,1e-50,8.96523477280711e-26,6.5745298765669224e-24,4.5903112479103646e-23,7.461211954516817e-23,3.7262895856653374e-30,1.516425367604581e-36,4.649997402444883e-23,4.765506163698691e-24,7.146587793954707e-32,5.821105750173527e-26,6.518934991764809e-25,2.795082941375033e-23,2.4464160000000005e-24,9.254349759163745e-24,-3.278850264792376e-25,5.1727252e-05,0.4999740000000001,1.1672538000000001e-08,2.5360082e-07,3.707932799999999e-05,4.213912200000001e-06
18,3.2972391533357555,36999.0,10.04,10.0,1e-50,2.5430224330188303e-27,6.124741058509288e-24,9.097820419627628e-24,6.249581440806815e-23,4.533821108591345e-30,1.970993700314515e-36,1.886023561733046e-24,3.98129565190752e-24,1.4025360154761843e-33,1.0827141164335984e-27,1.8989982216100158e-27,2.959073159147711e-23,2.5899160000000003e-24,9.758449417302532e-24,-1.4879399975558412e-25,3.8664021999999995e-05,0.499981,3.8499574e-09,1.3547392799999998e-08,4.2717614e-06,2.2947022e-06
19,14.381005185454075,39049.0,11.27,10.0,1e-50,2.385240947220306e-27,3.0328497765422114e-24,1.5044453484426465e-26,3.884032797621379e-23,1.1256508695288193e-29,9.397652223523417e-36,-6.267592366304472e-36,4.0020203246890284e-24,2.742539344822608e-51,1.864961464676161e-45,8.109508674880278e-46,3.123001208515408e-23,2.733409e-24,9.947267529816064e-24,-6.021839099209967e-24,3.315489e-05,0.4999779999999998,9.0314527e-11,9.2929677e-10,4.1187966e-09,5.0842981e-07
20,26.41335407766975,41099.0,12.24,10.0,1e-50,4.0916807743878104e-27,2.679744368175425e-24,1.8598875974055585e-26,3.5424975082246095e-23,4.992945964913149e-30,2.2090525657182433e-35,-1.3954399631154284e-45,4.2098918271313564e-24,2.3855278382505768e-70,1.4611067077860955e-64,4.047292217845589e-62,3.286955589400869e-23,2.876902e-24,1.0460893107916248e-23,-1.2289564865415136e-23,3.036470900000001e-05,0.49997900000000006,8.6113934e-11,8.797288000000001e-10,3.9523883e-09,5.1364264e-07
21,39.060683231605616,43149.0,12.89,10.0,1e-50,5.244903982504601e-27,2.3960117967825137e-24,2.0876412403051066e-26,3.2544458364221185e-23,3.842134659683747e-30,1.3027669437768769e-34,-1.054393753211729e-55,4.416999975790067e-24,0.0,0.0,4.1354793891409793e-79,3.450916493996786e-23,3.020402e-24,1.0972303498956698e-23,-1.795202476632071e-23,2.8258082e-05,0.49998,8.215825200000003e-11,8.343312100000002e-10,3.7805127999999995e-09,5.130553300000001e-07
22,167.7942422560467,45198.0,15.2,10.0,1e-50,9.162203780543017e-27,9.312427098072846e-25,2.89990838924671e-26,1.6111291627565578e-23,5.385486236758308e-30,1.1103488192102292e-33,-2.1935937616570013e-158,4.6271718322537216e-24,0.0,0.0,7.783103804325251e-250,3.614873898914173e-23,3.1638950000000004e-24,1.1490759294661669e-23,-3.834969463447765e-23,2.5140759e-05,0.4999820000000002,7.975448800000001e-11,7.956702600000001e-10,3.7435317e-09,5.370236000000001e-07
23,306.5671222159161,47248.0,15.67,10.0,1e-50,9.980691908524005e-27,5.935104309069479e-25,3.044617449088731e-26,1.0940270016382803e-23,8.538441706041776e-30,8.978730793632155e-34,0.0,4.833724409495459e-24,0.0,0.0,0.0,3.7788257330770906e-23,3.3073880000000005e-24,1.2000251944005517e-23,-4.635524350231147e-23,2.3726232999999997e-05,0.49998300000000007,7.636416500000002e-11,7.577789199999999e-10,3.5867640000000006e-09,5.328173499999999e-07
24,451.48980217219304,49298.0,15.78,10.0,1e-50,1.0195501388585254e-26,4.479238233161905e-25,3.057399611037344e-26,8.384062273162439e-24,6.426418134195747e-30,1.0695532946128053e-33,0.0,5.039474295895256e-24,0.0,0.0,0.0,3.942784637026476e-23,3.450888e-24,1.2507774738807659e-23,-5.155305776205549e-23,2.2658263000000005e-05,0.49998300000000007,7.303073999999999e-11,7.228226099999998e-10,3.420603699999999e-09,5.240132500000001e-07
25,1504.0772421658396,51348.0,16.09,10.0,1e-50,1.0717304345988696e-26,1.7004498572951755e-25,3.100928462037147e-26,3.2250088628123527e-24,7.44741244214466e-30,1.3245685888082456e-33,0.0,5.245485016245244e-24,0.0,0.0,0.0,4.1067360375658186e-23,3.594381000000001e-24,1.3015757074583436e-23,-5.948602561635776e-23,2.1561002000000008e-05,0.49998400000000004,7.010673799999998e-11,6.910764100000001e-10,3.2820092e-09,5.184739999999999e-07
26,1661.2995021162208,53398.0,15.92,10.0,1e-50,1.0472944633622656e-26,1.6511856344669658e-25,3.0199831403594265e-26,3.021885848390602e-24,1.2577472187700709e-29,2.0772257754512853e-33,0.0,5.450386021957336e-24,0.0,0.0,0.0,4.270686277437585e-23,3.737874e-24,1.352119359821169e-23,-6.218846424931874e-23,2.0810512e-05,0.49998400000000004,6.712658e-11,6.614557500000001e-10,3.1261404999999995e-09,5.070726300000001e-07
27,1824.6715620630089,55448.0,15.75,10.0,1e-50,1.0235765525663593e-26,1.6101299291569457e-25,2.9433697172804807e-26,2.8420976445501916e-24,1.6558318889242795e-29,1.472591799396483e-33,0.0,5.655137221843781e-24,0.0,0.0,0.0,4.4346445282810814e-23,3.8813740000000004e-24,1.4026234864283225e-23,-6.486625191231213e-23,2.0113312999999995e-05,0.49998400000000004,6.438239700000001e-11,6.3419293e-10,2.9834000000000003e-09,4.9632442e-07
28,1947.8413610126984,57498.0,15.59,10.0,1e-50,1.0001115964381418e-26,1.6167838278548345e-25,2.871381197363641e-26,2.732266724270709e-24,5.59155318226718e-30,4.98023369467901e-34,0.0,5.859718864174972e-24,0.0,0.0,0.0,4.59859478483623e-23,4.0248670000000005e-24,1.4530833014091206e-23,-6.746854614532101e-23,1.9465676999999993e-05,0.49998500000000007,6.1846003e-11,6.0902153e-10,2.8520809000000002e-09,4.861279699999999e-07
29,1965.4085262265871,59548.0,15.43,10.0,1e-50,9.763998549150092e-27,1.679506344125833e-25,2.8045899443187535e-26,2.7579390984819613e-24,5.10498610714163e-30,1.4759822780123e-33,0.0,6.064137099403596e-24,0.0,0.0,0.0,4.7625450348163275e-23,4.1683600000000006e-24,1.5035012328205097e-23,-6.992910636657994e-23,1.8864493e-05,0.49998500000000007,5.949272300000002e-11,5.8570774e-10,2.7306812e-09,4.7638595e-07
30,1983.5906700670803,61598.0,15.28,10.0,1e-50,9.538140356278563e-27,1.7546895006750044e-25,2.7418382221331956e-26,2.781971720042489e-24,2.133988484413045e-29,1.0688369845377046e-33,0.0,6.2684215344699555e-24,0.0,0.0,0.0,4.926495303188032e-23,4.311853000000001e-24,1.5538839792331715e-23,-7.238953184584809e-23,1.8300252999999996e-05,0.49998500000000007,5.730857e-11,5.6406401e-10,2.6186341999999994e-09,4.6718298e-07
31,1997.2544553384055,63648.0,15.13,10.0,1e-50,9.322452096181339e-27,1.8193655608342293e-25,2.6828488428396385e-26,2.810621768676451e-24,8.146954136843539e-30,6.230917765326668e-34,0.0,6.4725866624410005e-24,0.0,0.0,0.0,5.0904535861828576e-23,4.455353e-24,1.6042355240597716e-23,-7.484596661127423e-23,1.7769680000000002e-05,0.4999859999999999,5.527590499999999e-11,5.4391765e-10,2.5149078000000005e-09,4.5846906999999996e-07
32,1999.195665336892,65698.0,15.0,10.0,1e-50,9.115436105603857e-27,1.8919176158791796e-25,2.627371333139794e-26,2.852708382373529e-24,7.756466280042482e-30,8.625619840629961e-34,0.0,6.67661662912092e-24,0.0,0.0,0.0,5.2544038853074795e-23,4.598846e-24,1.6545519706187386e-23,-7.728758385351964e-23,1.7270124999999998e-05,0.4999859999999999,5.3379584999999994e-11,5.251221599999999e-10,2.4186171999999996e-09,4.5019721000000004e-07
33,2001.1983736424304,67748.0,14.87,10.0,1e-50,8.917536570449015e-27,1.9792156155333938e-25,2.5759653820056096e-26,2.894213779292577e-24,6.459794361097087e-30,5.883615551895718e-34,0.0,6.880528053392832e-24,0.0,0.0,0.0,5.418354199727177e-23,4.742339e-24,1.7048376237277152e-23,-7.972783129789661e-23,1.6798525e-05,0.4999859999999999,5.1606721000000004e-11,5.075471800000001e-10,2.3290379e-09,4.4234064999999995e-07
34,2002.6994328229212,69798.0,14.74,10.0,1e-50,8.728339332896003e-27,2.0523485818472774e-25,2.5273548199065508e-26,2.9359286342515054e-24,5.7575387129839385e-30,4.413664722545612e-34,0.0,7.084335764243164e-24,0.0,0.0,0.0,5.582312526825424e-23,4.8858390000000006e-24,1.755096219177059e-23,-8.216894902987289e-23,1.6352489999999996e-05,0.4999859999999999,4.9945742000000004e-11,4.9107839e-10,2.2455106000000002e-09,4.3486764000000004e-07
35,2002.91200307684,71848.0,14.63,10.0,1e-50,8.546738701083444e-27,2.142302090729027e-25,2.4812356259325766e-26,2.981738573128389e-24,1.9626052184691997e-29,9.16212366374897e-34,0.0,7.288023203036942e-24,0.0,0.0,0.0,5.746262868898482e-23,5.029332000000001e-24,1.8053237807742312e-23,-8.460374875472969e-23,1.5930161999999995e-05,0.4999869999999999,4.838646400000001e-11,4.7561709e-10,2.1674513e-09,4.2774546e-07
36,2003.1307231116377,73898.0,14.52,10.0,1e-50,8.373092877290665e-27,2.216936849034238e-25,2.4375394654189866e-26,3.024199119832539e-24,1.1174588469700524e-29,5.6500693561966084e-34,0.0,7.491606198745194e-24,0.0,0.0,0.0,5.910213224596069e-23,5.172825000000001e-24,1.8555240806115063e-23,-8.704303771177683e-23,1.5529416000000005e-05,0.4999869999999999,4.6920090000000005e-11,4.6107462999999994e-10,2.0943726e-09,4.2095367000000015e-07
37,2003.2942975068268,75948.0,14.41,10.0,1e-50,8.20640091399784e-27,2.3080588209704253e-25,2.3959881726192077e-26,3.0663681399847925e-24,6.895196826204578e-30,4.8014293636647885e-34,0.0,7.695097123143402e-24,0.0,0.0,0.0,6.074171590389838e-23,5.316325e-24,1.9057004818571857e-23,-8.948066381510409e-23,1.5148732e-05,0.4999869999999999,4.553843099999999e-11,4.4737120999999994e-10,2.0258066e-09,4.1446461e-07
38,2003.3173993268563,77997.0,14.31,10.0,1e-50,8.046499675694024e-27,2.382865182257683e-25,2.3564779263584694e-26,3.1084513161269397e-24,5.2814698532004935e-30,3.3650357900773214e-34,0.0,7.898480917782184e-24,0.0,0.0,0.0,6.238121970007822e-23,5.459818e-24,1.9558489212570184e-23,-9.191952690285259e-23,1.4786590000000006e-05,0.4999869999999999,4.4234619e-11,4.3443907e-10,1.9613737e-09,4.0825913e-07
39,2003.341116117239,80047.0,14.21,10.0,1e-50,7.892738923438251e-27,2.4754489766167315e-25,2.3188058715612183e-26,3.1502050059221565e-24,1.5203435813021405e-29,5.034205488824471e-34,0.0,8.10176945586436e-24,0.0,0.0,0.0,6.40207236053063e-23,5.6033110000000004e-24,2.005972856396416e-23,-9.435656930939712e-23,1.4441688000000002e-05,0.4999869999999999,4.300217499999999e-11,4.2221427e-10,1.9007081000000004e-09,4.0231584000000007e-07
40,2003.3588204659932,82097.0,14.12,10.0,1e-50,7.744784083368796e-27,2.5503709288286523e-25,2.2828514913269866e-26,3.194952434324795e-24,7.322101351396475e-30,3.8209233886081e-34,0.0,8.304976162847215e-24,0.0,0.0,0.0,6.566030759412284e-23,5.7468110000000006e-24,2.0560754934283582e-23,-9.679216784798977e-23,1.4112783e-05,0.4999869999999999,4.183540900000001e-11,4.106407699999999e-10,1.8434953e-09,3.9661715000000016e-07
41,2003.3613150356534,84147.0,14.03,10.0,1e-50,7.602507371665678e-27,2.644070140791681e-25,2.248532187606854e-26,3.236071268501722e-24,2.0971694305110758e-29,2.9637279212563525e-34,0.0,8.508084606200527e-24,0.0,0.0,0.0,6.729981170531849e-23,5.890304e-24,2.1061528010560203e-23,-9.9229023003009e-23,1.3798758999999999e-05,0.4999880000000001,4.0729401999999995e-11,3.9966960000000005e-10,1.7894661e-09,3.911487899999999e-07
42,2003.3638711002,86197.0,13.95,10.0,1e-50,7.465600000567539e-27,2.718792055981618e-25,2.2157419232985326e-26,3.2769895634745212e-24,1.2722762471456875e-29,2.7745612599581463e-34,0.0,8.711107428534084e-24,0.0,0.0,0.0,6.893931591393695e-23,6.033797000000001e-24,2.1562079929477293e-23,-1.0166767634667588e-22,1.3498603e-05,0.4999880000000001,3.967951300000001e-11,3.8925489e-10,1.7383635000000003e-09,3.8589595999999994e-07
43,2003.3657766019123,88247.0,13.87,10.0,1e-50,7.333533426706217e-27,2.8134757372926305e-25,2.184336064739406e-26,3.317633765882053e-24,6.022070059252066e-30,3.5798286596677046e-34,0.0,8.91405664748891e-24,0.0,0.0,0.0,7.057890019169257e-23,6.177297000000001e-24,2.2062441152442308e-23,-1.0410441466322792e-22,1.3211428000000005e-05,0.4999880000000001,3.868152299999999e-11,3.793552700000001e-10,1.6899559000000002e-09,3.8084348000000004e-07
44,2003.3660445118667,90297.0,13.79,10.0,1e-50,7.206300435663691e-27,2.8881355785952533e-25,2.1542741872675398e-26,3.3581053695867364e-24,2.258356374078087e-29,4.9667565326772575e-34,0.0,9.116915890530313e-24,0.0,0.0,0.0,7.22184045786092e-23,6.32079e-24,2.2562569516206332e-23,-1.0654290345593931e-22,1.2936385000000001e-05,0.4999880000000001,3.7731847999999996e-11,3.69935e-10,1.6440502000000002e-09,3.759811200000001e-07
45,2003.3663185708804,92347.0,13.72,10.0,1e-50,7.083185978997981e-27,2.9837652467075733e-25,2.1253857642809047e-26,3.402039179454069e-24,2.055098589360935e-29,4.837669507848502e-34,0.0,9.319697018315148e-24,0.0,0.0,0.0,7.385790904382905e-23,6.4642830000000004e-24,2.3062495748331944e-23,-1.089757779581939e-22,1.2672788000000002e-05,0.4999880000000001,3.682696300000001e-11,3.6095975e-10,1.6004502000000003e-09,3.7129465000000007e-07
