,av,Density,gasTemp,dustTemp,Ly-alpha,C+ ,O ,C ,CO ,p-H2,o-H2,Photoelectric,H2Formation,FUVPumping,Photodissociation,Cionization,CRheating,turbHeating,Chemheating,gasGrainColls,H,H2,H+,C+,C,E-
0,0.0,316230.0,1379.9,132.82,4.3153952199001865e-49,6.008016449464195e-19,7.210540002870802e-17,1e-50,1e-50,1e-50,3.938772287378664e-22,6.109287500490706e-17,9.199608477434607e-19,1.148432089177478e-17,2.4541899629966773e-19,3.2372003292709774e-21,1.1803673583471917e-28,2.2135960000000003e-23,2.149633806633676e-24,-1.0455576313908866e-18,0.9999969999999998,2.3337877e-07,2.0878922e-06,9.99998e-05,2.1299531999999997e-10,0.00010708934000000001
1,3.977515784e-07,316230.0,1379.95,132.82,4.2701993739559414e-49,6.007995575562933e-19,7.210417339767336e-17,1e-50,1e-50,1e-50,3.9378026201116743e-22,6.108908192265826e-17,9.200452746949241e-19,1.1484621740922646e-17,2.454219257679505e-19,3.2372415025216526e-21,1.1803838265155282e-28,2.2135960000000003e-23,2.1495494310326692e-24,-1.0454703217093982e-18,0.9999969999999998,2.3339119e-07,2.0878197e-06,9.99998e-05,2.1300286999999998e-10,0.00010708926999999997
2,6.960652622e-07,316230.0,1379.93,132.82,4.293175669815116e-49,6.008006213425132e-19,7.210479473295005e-17,6.098746246056341e-26,1e-50,1e-50,3.9384745565333076e-22,6.109409427259153e-17,9.201014944369493e-19,1.1485957199858896e-17,2.454496581140693e-19,3.2374224634404606e-21,1.1805189924466774e-28,2.2135960000000003e-23,2.1500592567402038e-24,-1.0454607104834091e-18,0.9999969999999998,2.3337900000000001e-07,2.0878969999999997e-06,9.99998e-05,2.1299779999999998e-10,0.00010708933
3,9.94378946e-07,316230.0,1379.93,132.82,4.194193358511634e-49,6.00795997670161e-19,7.210208235696788e-17,1e-50,1e-50,1e-50,3.9369491063136407e-22,6.109366230444015e-17,9.206142923786023e-19,1.149171635714575e-17,2.455864194288949e-19,3.2383362023176043e-21,1.18117854722293e-28,2.2135960000000003e-23,2.149245979754798e-24,-1.045404922361545e-18,0.9999969999999998,2.333748e-07,2.0879217e-06,9.99998e-05,2.1299637e-10,0.00010708934999999997
4,3.89796546832e-06,316230.0,1379.92,132.82,4.240559624770366e-49,6.007981656777251e-19,7.210333756002274e-17,1e-50,1e-50,1e-50,3.9370190416146503e-22,6.109315642856695e-17,9.202007943945884e-19,1.1486709247499565e-17,2.454761408987351e-19,3.2375965022073407e-21,1.1806655167463674e-28,2.2135960000000003e-23,2.148480609588566e-24,-1.0453190935831567e-18,0.9999969999999998,2.3338415e-07,2.0878827000000003e-06,9.99998e-05,2.1300298999999997e-10,0.00010708931999999999
5,6.90098988524e-06,316230.0,1379.86,132.82,4.2718987948575066e-49,6.0079961546177485e-19,7.21041689548611e-17,6.099286807954177e-26,1e-50,1e-50,3.9390010618881098e-22,6.109382495422615e-17,9.199941926510485e-19,1.1484437131453207e-17,2.4542104080006254e-19,3.2372225895407075e-21,1.1804184610878824e-28,2.2135960000000003e-23,2.149961753030451e-24,-1.0453665206305832e-18,0.9999969999999998,2.3339786000000006e-07,2.0878142e-06,9.99998e-05,2.1301082000000003e-10,0.00010708921999999999
6,9.90401430216e-06,316230.0,1380.025,132.82,4.3034581991536134e-49,6.008010674307549e-19,7.210500170722831e-17,6.098952135726537e-26,1e-50,1e-50,3.9377268393350623e-22,6.108984120888373e-17,9.200384060684571e-19,1.1487116162216238e-17,2.4543283226111063e-19,3.2373012004872057e-21,1.180493135606415e-28,2.2135960000000003e-23,2.1500197890745247e-24,-1.0455787781946087e-18,0.9999969999999998,2.3338115e-07,2.0879402e-06,9.99998e-05,2.1300432999999997e-10,0.0001070894
7,3.8999542262120003e-05,316230.0,1379.875,132.82,4.233592181475312e-49,6.007977410331086e-19,7.210287691054622e-17,1e-50,1e-50,1e-50,3.9385175673692975e-22,6.10922411797251e-17,9.203694902404436e-19,1.1488665681456685e-17,2.455211296580266e-19,3.2378474692992835e-21,1.1810919290471205e-28,2.2135960000000003e-23,2.1478188230178714e-24,-1.045186206759021e-18,0.9999969999999998,2.3344560000000002e-07,2.0877015000000003e-06,9.99998e-05,2.1304088999999995e-10,0.00010708912999999997
8,6.90098988524e-05,316230.0,1379.84,132.82,4.205948276326812e-49,6.007963580539901e-19,7.210188547449504e-17,3.0493438487155615e-26,1e-50,1e-50,3.939195736574926e-22,6.109367622558214e-17,9.203533327061655e-19,1.1488394034206822e-17,2.455168189161931e-19,3.2377737399645777e-21,1.1812508001171579e-28,2.2135960000000003e-23,2.147940434620188e-24,-1.0455468940723496e-18,0.9999969999999998,2.3348461999999997e-07,2.0876257999999997e-06,9.99998e-05,2.1306328999999999e-10,0.00010708906999999995
9,9.900036786376001e-05,316230.0,1379.89,132.81,4.258208163931725e-49,6.007987201986363e-19,7.21030889813141e-17,1e-50,1e-50,1e-50,3.940210182653938e-22,6.109111238678573e-17,9.204855823735157e-19,1.1489881481254198e-17,2.4555208800234154e-19,3.2379745964810498e-21,1.1816000454905783e-28,2.2135960000000003e-23,2.1492114014178215e-24,-1.0452125320881743e-18,0.9999969999999998,2.3352783999999997e-07,2.0875304e-06,9.99998e-05,2.1308661e-10,0.00010708897999999996
10,0.0003899954226212,316230.0,1379.6350000000002,132.79,4.194428462683675e-49,6.007949058987995e-19,7.209909993280814e-17,6.106868094713218e-26,1e-50,1e-50,3.9455981386668563e-22,6.108094055786377e-17,9.204456331076264e-19,1.1489117387253228e-17,2.455414190279919e-19,3.2375143022589354e-21,1.1832929945996694e-28,2.2135960000000003e-23,2.1488843969987526e-24,-1.0450754801805808e-18,0.9999969999999998,2.3395942999999998e-07,2.0864925e-06,9.99998e-05,2.1330592e-10,0.00010708794999999998
11,0.0006899995506294,316230.0,1379.42,132.77,4.138436855569523e-49,6.007913938158303e-19,7.20952314612e-17,1e-50,1e-50,1e-50,3.9527455223920016e-22,6.107168722948978e-17,9.207295427377678e-19,1.1493250896361209e-17,2.4561712133799336e-19,3.2376106612476086e-21,1.185459929333778e-28,2.2135960000000003e-23,2.1469537206376692e-24,-1.0449037955083863e-18,0.9999969999999998,2.3441486000000002e-07,2.0853729e-06,9.99998e-05,2.1352906999999995e-10,0.00010708682000000003
12,0.0009900036786376,316230.0,1379.1950000000002,132.75,4.074782334347602e-49,6.007874755721592e-19,7.209112565168206e-17,6.118955029400188e-26,1e-50,1e-50,3.9580588900611313e-22,6.106309930661691e-17,9.215215384203995e-19,1.1503800474187976e-17,2.4582832845511666e-19,3.2386166705878324e-21,1.1882859283367237e-28,2.2135960000000003e-23,2.143714156719133e-24,-1.0445021882158072e-18,0.9999969999999998,2.348694e-07,2.0842613e-06,9.99998e-05,2.1374892999999998e-10,0.00010708567999999998
13,0.00389999400136984,316230.0,1377.065,132.52,3.58909156906507e-49,6.007541309629044e-19,7.205399382059157e-17,6.176347190206077e-26,1e-50,1e-50,4.018774667531991e-22,6.097007628227261e-17,9.24828372050386e-19,1.1543435677879897e-17,2.4669880296184476e-19,3.2404849090588646e-21,1.210299092315002e-28,2.2135960000000003e-23,2.131129589278974e-24,-1.0425462339765912e-18,0.9999969999999998,2.3931878e-07,2.0736706e-06,9.99998e-05,2.1584681000000002e-10,0.0001070751
14,0.0069000153938729184,316230.0,1374.82,132.29,3.0807179689974757e-49,6.00715500571994e-19,7.201314765294724e-17,1e-50,1e-50,1e-50,4.0815684922718847e-22,6.087764797071278e-17,9.288320814102405e-19,1.1592538461998842e-17,2.477777167873862e-19,3.2436003295171128e-21,1.2344400872709371e-28,2.2135960000000003e-23,2.114923771850663e-24,-1.0400399760957173e-18,0.9999969999999998,2.4402791000000004e-07,2.0627815e-06,9.99998e-05,2.1801373000000005e-10,0.00010706425000000002
