,av,Density,gasTemp,dustTemp,Ly-alpha,C+ ,O ,C ,CO ,p-H2,o-H2,Photoelectric,H2Formation,FUVPumping,Photodissociation,Cionization,CRheating,turbHeating,Chemheating,gasGrainColls,H,H2,H+,C+,C,E-
10,6.905322001287987e-06,1000.0,486.115,132.82,1e-50,1.8921262626330073e-22,6.515009547921177e-22,2.0312916789961436e-31,4.0448478627309425e-46,3.9489701444929375e-30,1.742055015255032e-29,8.126995291763297e-22,2.3100988992362136e-23,2.430024352287655e-23,6.1602622019552156e-24,1.329873347667714e-26,2.9629059453400546e-33,7.000000000000001e-26,1.9903522594335007e-30,-3.26378650133569e-23,0.9999069999999999,1.8521387000000002e-09,9.253636699999998e-05,2e-05,2.7667808999999997e-13,0.00011399539000000002
11,8.402104e-06,1000.0,486.085,132.82,1e-50,1.8921032222735978e-22,6.515139771758049e-22,2.031321294471753e-31,4.044899871797421e-46,3.948639983553584e-30,1.7419906897405402e-29,8.127093537254679e-22,2.3101809565160068e-23,2.430034358027203e-23,6.160481019664906e-24,1.3298940606348055e-26,2.963025464623672e-33,7.000000000000001e-26,1.9900807097229553e-30,-3.263483026094388e-23,0.9999069999999999,1.8522134999999994e-09,9.253399900000001e-05,2e-05,2.7668368000000003e-13,0.00011399303000000003
12,9.905175000643994e-06,1000.0,486.055,132.82,1e-50,1.8920800903103504e-22,6.515280360890938e-22,2.0313510303448507e-31,4.044952327823838e-46,3.948308456919098e-30,1.7419260857843955e-29,8.127192235356819e-22,2.3102633434358336e-23,2.43004439714154e-23,6.160700716862628e-24,1.3299148661182722e-26,2.9631454679811553e-33,7.000000000000001e-26,1.98980811283842e-30,-3.2631783362474944e-23,0.9999069999999999,1.8522884999999998e-09,9.2531621e-05,2e-05,2.766892500000001e-13,0.00011399065
13,2.4005112999356008e-05,1000.0,485.77,132.82,1e-50,1.8918632212654014e-22,6.516478433663248e-22,2.0316294892431444e-31,4.045441413833754e-46,3.945198531904064e-30,1.7413194344466886e-29,8.128117350984292e-22,2.311035764933945e-23,2.4301381901338748e-23,6.162760507090968e-24,1.3301099431431555e-26,2.9642706971063165e-33,7.000000000000001e-26,1.9872536668985523e-30,-3.2603226248653e-23,0.9999069999999999,1.8529918e-09,9.250936599999997e-05,2e-05,2.7674167999999994e-13,0.00011396844999999998
14,3.900437800128799e-05,1000.0,485.47,132.82,1e-50,1.8916327995319166e-22,6.5177515331489705e-22,2.031925289930743e-31,4.045960970507489e-46,3.941890524219004e-30,1.7406729041765824e-29,8.129100497301397e-22,2.3118565381896619e-23,2.430237198409361e-23,6.164949234383339e-24,1.3303173428633813e-26,2.9654666271381247e-33,7.000000000000001e-26,1.984542034397681e-30,-3.257289820821052e-23,0.9999079999999999,1.8537393999999997e-09,9.2485703e-05,2e-05,2.7679739999999996e-13,0.00011394481999999997
15,5.400364300064399e-05,1000.0,485.175,132.82,1e-50,1.8914026648011215e-22,6.519023212085675e-22,2.0322208492866483e-31,4.046479743146984e-46,3.9385827970135674e-30,1.7400251518674807e-29,8.130082632815999e-22,2.3126763700069603e-23,2.4303354185739908e-23,6.1671354510436165e-24,1.3305246176000515e-26,2.9666614580145353e-33,7.000000000000001e-26,1.9818362935414392e-30,-3.2542622077860925e-23,0.9999079999999999,1.8544865000000004e-09,9.2462078e-05,2e-05,2.7685305999999996e-13,0.00011392124000000001
16,6.9002908e-05,1000.0,484.88,132.82,1e-50,1.8911727740779628e-22,6.520293452134595e-22,2.032516222599603e-31,4.046997595109459e-46,3.9352753470266095e-30,1.739376177942887e-29,8.131063732163273e-22,2.313495264939499e-23,2.4304328519660334e-23,6.169319169580139e-24,1.3307317653575462e-26,2.9678551955857488e-33,7.000000000000001e-26,1.9791364082458993e-30,-3.251239765021169e-23,0.9999079999999999,1.8552325999999996e-09,9.2438466e-05,2e-05,2.7690869999999993e-13,0.00011389766
17,8.400217299935601e-05,1000.0,484.58,132.82,1e-50,1.8909430957612352e-22,6.521562283584079e-22,2.0328114508801907e-31,4.047514368995111e-46,3.931968205091671e-30,1.738725989506209e-29,8.132043855248571e-22,2.314313214710521e-23,2.4305294995634423e-23,6.1715003682630536e-24,1.3309387941613062e-26,2.969047829231363e-33,7.000000000000001e-26,1.9764424023615422e-30,-3.248222501988051e-23,0.9999079999999999,1.8559783e-09,9.241488600000002e-05,2e-05,2.7696428999999994e-13,0.00011387414000000004
18,9.900143799871202e-05,1000.0,484.28,132.81,1e-50,1.8907137021502602e-22,6.522829684250261e-22,2.033106537698396e-31,4.048030374728784e-46,3.9286613478498746e-30,1.7380745823461193e-29,8.133022944536514e-22,2.3151302304877645e-23,2.430625363903473e-23,6.173679076406026e-24,1.3311456942872057e-26,2.9702393728866803e-33,7.000000000000001e-26,1.973754218056161e-30,-3.245210383137347e-23,0.9999079999999999,1.8567231000000001e-09,9.239131e-05,2e-05,2.7701987e-13,0.00011385060000000002
19,0.000240000818001288,1000.0,486.18,132.8,1e-50,1.892160771681736e-22,6.513436734589998e-22,2.0326762451398377e-31,4.051357152148727e-46,3.9533503287953786e-30,1.7438199259227458e-29,8.125394306247707e-22,2.310338110957259e-23,2.430005936442669e-23,6.160900104170612e-24,1.329829682156613e-26,2.9654367006644207e-33,7.000000000000001e-26,1.9917941105925658e-30,-3.2627327627042575e-23,0.9999069999999999,1.8537207999999997e-09,9.254120500000001e-05,2e-05,2.7686349999999994e-13,0.00011400023000000001
