,av,Density,gasTemp,dustTemp,Ly-alpha,C+ ,O ,C ,CO ,p-H2,o-H2,Photoelectric,H2Formation,FUVPumping,Photodissociation,Cionization,CRheating,turbHeating,Chemheating,gasGrainColls,H,H2,H+,C+,C,E-
0,0.0,100000.0,108.16,20.95,1e-50,1.287404080437788e-19,1.9203537776507893e-18,2.2002355641367474e-22,3.0202928326975535e-24,2.211965723475457e-22,6.179100878902953e-22,1.0347093291700089e-19,1.5367981925909243e-18,3.7280236661422626e-23,4.0981077480042415e-19,1.4339507794930085e-21,1.97108529176747e-24,7.000000000000001e-24,3.746287683014357e-24,-5.060178091077998e-21,0.9753701199999999,0.012314771999999998,3.393752e-07,9.699050300000001e-05,2.9900958000000012e-06,0.00010230530000000001
1,3.899179987120128e-05,100000.0,71.03,20.95,1e-50,9.37460764073328e-20,2.2691350780727855e-19,3.016106246815333e-22,3.446650328693557e-23,2.389044092537102e-22,2.737795439705189e-23,1.0382428249860953e-19,1.7497275795032408e-19,7.835613545273832e-25,4.658052681073915e-20,2.1436048788901407e-21,7.023825185338205e-23,7.000000000000001e-24,4.582167934411051e-23,-2.8445580666773823e-21,0.12171444000000001,0.43914274999999997,1.6687129e-08,9.543926000000001e-05,4.534114400000001e-06,0.00010041546
2,6.917899987120128e-05,100000.0,67.67,20.95,1e-50,8.97953436025177e-20,1.8396887243249837e-19,3.068707297199812e-22,3.707723342721929e-23,2.2531311252718446e-22,2.3106755369918782e-23,1.0385946054622424e-19,1.339605307376497e-19,5.788764291865002e-25,3.5613852237998266e-20,2.1976656101666993e-21,7.24362383691332e-23,7.000000000000001e-24,4.54913867144017e-23,-2.632289083317276e-21,0.09433303999999998,0.45283344999999997,1.5429168e-08,9.5274441e-05,4.6941383e-06,0.00010024755999999999
3,9.936619987120128e-05,100000.0,66.14,20.95,1e-50,8.739916609019158e-20,1.628087147785275e-19,3.1021830285218356e-22,3.8639016021643414e-23,2.138368749685285e-22,2.0406491929217598e-23,1.0386889596567547e-19,1.1698642154425128e-19,4.976094727531825e-25,3.10988589284798e-20,2.2315609725290607e-21,7.334361334185818e-23,7.000000000000001e-24,4.540360914833362e-23,-2.5419094353534774e-21,0.08296523599999998,0.4585173900000001,1.4922778e-08,9.518353099999999e-05,4.781964099999999e-06,0.00010015523000000002
4,0.0001825885370637554,1000.0,90.16,20.95,1e-50,4.297803589760592e-22,1.6896034494765096e-22,2.0564855022149303e-26,1.5418621762223226e-29,9.875013231149393e-25,1.5993017288810453e-25,4.320720752524006e-22,1.3251400552087748e-22,1.2775062757174713e-30,3.530869853431766e-23,1.774337240959463e-25,1.0332953186467906e-25,7.000000000000001e-26,6.18574969087371e-26,-3.9868569909168557e-25,0.870801,0.06459659999999999,5.93288e-06,9.996110000000002e-05,3.8569499999999993e-08,0.00011130200000000001
5,0.00018559467906504337,1000.0,90.15,20.95,1e-50,4.297043340361184e-22,1.6903647396498705e-22,2.0566360580676673e-26,1.542144599344931e-29,9.872769481947999e-25,1.598169690576261e-25,4.320856785661e-22,1.3250295793938135e-22,1.2770118302760626e-30,3.5305752571089994e-23,1.774541550254076e-25,1.0336229095388861e-25,7.000000000000001e-26,6.186804691291386e-26,-3.985911938540949e-25,0.8707600000000002,0.06461710000000001,5.93335e-06,9.996110000000002e-05,3.857509999999999e-08,0.00011130200000000001
6,0.00018859453206439937,1000.0,90.13,20.95,1e-50,4.296285354970853e-22,1.6911237310583935e-22,2.0567862263662847e-26,1.5424261677092832e-29,9.870528150652974e-25,1.5970404766230902e-25,4.320992418556035e-22,1.324919399056336e-22,1.2765219096690648e-30,3.530281448884494e-23,1.7747453045419708e-25,1.0339496578671498e-25,7.000000000000001e-26,6.187856676952344e-26,-3.9849697585389335e-25,0.8707189999999997,0.0646375,5.933830000000002e-06,9.996110000000002e-05,3.85807e-08,0.00011130300000000003
7,0.0013066403742563095,100000.0,58.46,20.93,1e-50,7.606643164136174e-20,8.503424343291756e-20,3.4010392717713998e-22,6.372528638606091e-23,1.4454463111916064e-22,9.517320551269546e-24,1.0359730563475297e-19,4.5659381236268557e-20,1.7433468172223768e-25,1.2042913205622076e-20,2.381930870673235e-21,7.729592217349916e-23,7.000000000000001e-24,4.7873027620053175e-23,-2.0690283466040732e-21,0.03356329999999999,0.4832183299999999,1.1757242e-08,9.444890400000001e-05,5.480488900000001e-06,9.941234900000002e-05
8,0.004306493374127511,100000.0,54.42,20.9,1e-50,6.852798620614564e-20,6.422631973593115e-20,3.5479334835471713e-22,2.43425681871725e-21,8.92928949993085e-23,4.432539014308648e-24,1.0270648802934075e-19,2.614094036673116e-20,9.276385123207928e-26,6.804589887620158e-21,2.3900570888413633e-21,7.841543041486041e-23,7.000000000000001e-24,5.0388257037942636e-23,-1.8508419135171606e-21,0.019573163999999997,0.49021337000000004,1.0166704000000001e-08,9.221641800000001e-05,5.899588299999999e-06,9.7175162e-05
9,0.007306346373998712,100000.0,53.245000000000005,20.86,1e-50,6.605065671607971e-20,5.940505265087475e-20,3.703433220080894e-22,2.9115544542306286e-21,7.160645536287796e-23,3.181616401028323e-24,1.0184207952009661e-19,2.0173124155718278e-20,6.926560752612491e-26,5.203624769413159e-21,2.4585553710183014e-21,7.876404981901685e-23,7.000000000000001e-24,5.2689458656601626e-23,-1.771414138702525e-21,0.015220448999999999,0.4923897399999999,9.665427599999998e-09,9.146922999999999e-05,6.227069799999999e-06,9.642628600000001e-05
