Particle n(H,0) n(H,1) n(C+,0) n(C+,1) n(O,0) n(O,1) n(O,2) n(O,3) n(O,4) n(C,0) n(C,1) n(C,2) n(C,3) n(C,4) n(CO,0) n(CO,1) n(CO,2) n(CO,3) n(CO,4) n(CO,5) n(CO,6) n(CO,7) n(CO,8) n(CO,9) n(CO,10) n(CO,11) n(CO,12) n(CO,13) n(CO,14) n(CO,15) n(CO,16) n(CO,17) n(CO,18) n(CO,19) n(CO,20) n(CO,21) n(CO,22) n(CO,23) n(CO,24) n(CO,25) n(CO,26) n(CO,27) n(CO,28) n(CO,29) n(CO,30) n(CO,31) n(CO,32) n(CO,33) n(CO,34) n(CO,35) n(CO,36) n(CO,37) n(CO,38) n(CO,39) n(CO,40) n(p-H2,0) n(p-H2,1) n(p-H2,2) n(p-H2,3) n(p-H2,4) n(p-H2,5) n(p-H2,6) n(p-H2,7) n(p-H2,8) n(p-H2,9) n(p-H2,10) n(p-H2,11) n(p-H2,12) n(p-H2,13) n(p-H2,14) n(p-H2,15) n(p-H2,16) n(p-H2,17) n(p-H2,18) n(p-H2,19) n(p-H2,20) n(p-H2,21) n(p-H2,22) n(p-H2,23) n(p-H2,24) n(p-H2,25) n(p-H2,26) n(p-H2,27) n(o-H2,0) n(o-H2,1) n(o-H2,2) n(o-H2,3) n(o-H2,4) n(o-H2,5) n(o-H2,6) n(o-H2,7) n(o-H2,8) n(o-H2,9) n(o-H2,10) n(o-H2,11) n(o-H2,12) n(o-H2,13) n(o-H2,14) n(o-H2,15) n(o-H2,16) n(o-H2,17) n(o-H2,18) n(o-H2,19) n(o-H2,20) n(o-H2,21) n(o-H2,22) n(o-H2,23) n(o-H2,24) 
165 9.98554E+02 3.13338E-67 9.02533E-02 9.47121E-03 2.99979E-01 1.54653E-05 4.79891E-06 0.00000E+00 0.00000E+00 8.27405E-05 1.29124E-04 6.32867E-05 0.00000E+00 3.24792E-21 2.22214E-07 8.83831E-08 2.62001E-09 1.51185E-11 1.03025E-12 1.79700E-13 3.16351E-14 5.79145E-15 9.60782E-16 1.55611E-16 2.28793E-17 3.28158E-18 4.30479E-19 5.94863E-20 8.58621E-21 6.66100E-22 9.39755E-23 2.68187E-24 0.00000E+00 0.00000E+00 0.00000E+00 7.78713E-25 1.12186E-23 1.69120E-23 2.07732E-23 2.15616E-23 7.89537E-24 1.00683E-23 1.52495E-23 1.41929E-23 1.13915E-23 2.18266E-24 1.14949E-23 1.12833E-23 2.33372E-23 2.21125E-23 1.07606E-23 1.54103E-23 1.84807E-23 0.00000E+00 0.00000E+00 4.81232E-01 8.40133E-04 2.03078E-12 5.98480E-17 6.67191E-17 0.00000E+00 4.50939E-19 7.47930E-18 0.00000E+00 4.41677E-17 3.10150E-17 0.00000E+00 0.00000E+00 4.13177E-22 1.18023E-18 0.00000E+00 0.00000E+00 2.81913E-22 0.00000E+00 0.00000E+00 7.55481E-20 3.52683E-24 3.32196E-21 1.93026E-26 4.82745E-18 0.00000E+00 1.53208E-76 3.73813E-17 2.37781E-01 4.02612E-07 6.22766E-16 8.76035E-17 1.86930E-19 5.02291E-18 1.36203E-18 5.50233E-18 0.00000E+00 2.32087E-17 0.00000E+00 3.79894E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.96900E-24 4.99822E-27 3.19912E-21 0.00000E+00 0.00000E+00 7.84564E-19 0.00000E+00 1.61411E-17
166 9.98553E+02 3.13337E-67 9.02533E-02 9.47120E-03 2.99979E-01 1.54653E-05 4.79890E-06 1.94805E-18 1.48256E-19 8.27408E-05 1.29124E-04 6.32869E-05 0.00000E+00 2.76293E-20 2.22214E-07 8.83836E-08 2.62006E-09 1.51225E-11 1.03084E-12 1.79803E-13 3.16533E-14 5.79479E-15 9.61336E-16 1.55701E-16 2.28925E-17 3.28348E-18 4.30738E-19 5.95392E-20 8.58370E-21 6.68349E-22 9.36071E-23 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.81117E-24 2.16650E-24 0.00000E+00 1.47988E-24 4.46548E-24 1.29425E-23 2.19211E-23 5.64890E-24 1.00514E-23 1.43553E-23 6.64653E-24 0.00000E+00 0.00000E+00 0.00000E+00 4.81508E-01 8.40615E-04 2.03002E-12 0.00000E+00 0.00000E+00 2.23525E-21 1.25361E-19 2.21253E-17 0.00000E+00 1.01420E-16 0.00000E+00 0.00000E+00 0.00000E+00 5.13017E-21 0.00000E+00 0.00000E+00 0.00000E+00 6.51017E-23 9.76714E-18 0.00000E+00 0.00000E+00 8.12963E-24 0.00000E+00 0.00000E+00 0.00000E+00 1.33323E-18 0.00000E+00 0.00000E+00 2.37917E-01 4.02843E-07 1.16226E-16 0.00000E+00 0.00000E+00 0.00000E+00 6.03087E-19 1.80926E-17 0.00000E+00 0.00000E+00 4.27032E-22 0.00000E+00 7.05578E-19 0.00000E+00 1.36305E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
167 9.98553E+02 3.13337E-67 9.02533E-02 9.47119E-03 2.99979E-01 1.54652E-05 4.79889E-06 1.14540E-17 0.00000E+00 8.27411E-05 1.29125E-04 6.32872E-05 1.51090E-19 0.00000E+00 2.22215E-07 8.83840E-08 2.62011E-09 1.51265E-11 1.03143E-12 1.79907E-13 3.16716E-14 5.79813E-15 9.61891E-16 1.55791E-16 2.29057E-17 3.28537E-18 4.30990E-19 5.95666E-20 8.57782E-21 6.57453E-22 9.23017E-23 3.43797E-24 0.00000E+00 0.00000E+00 0.00000E+00 3.09223E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.78608E-24 5.80157E-24 1.15191E-24 0.00000E+00 8.92854E-24 2.59851E-23 2.65958E-23 6.25321E-23 4.81785E-01 8.41097E-04 2.03722E-12 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.17857E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 9.47237E-18 0.00000E+00 1.90684E-17 1.46697E-25 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.29089E-17 2.38054E-01 4.03074E-07 8.81240E-16 8.79288E-17 0.00000E+00 8.06375E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.69779E-22 0.00000E+00 6.71274E-20 3.20517E-18 0.00000E+00 0.00000E+00 0.00000E+00 2.96462E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
168 9.98552E+02 3.13337E-67 9.02533E-02 9.47119E-03 2.99979E-01 1.54652E-05 4.79889E-06 0.00000E+00 3.43723E-20 8.27415E-05 1.29125E-04 6.32874E-05 0.00000E+00 1.95493E-20 2.22215E-07 8.83845E-08 2.62016E-09 1.51306E-11 1.03203E-12 1.80011E-13 3.16899E-14 5.80148E-15 9.62446E-16 1.55881E-16 2.29189E-17 3.28728E-18 4.31236E-19 5.95911E-20 8.59443E-21 6.72743E-22 9.15004E-23 1.44757E-23 6.26202E-24 0.00000E+00 0.00000E+00 1.79976E-24 0.00000E+00 5.11495E-24 2.16489E-24 3.73847E-24 7.18936E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 6.31533E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.53925E-23 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.82062E-01 8.41580E-04 2.03706E-12 9.03140E-16 7.30346E-17 0.00000E+00 0.00000E+00 0.00000E+00 6.09017E-19 1.74489E-17 1.72151E-17 0.00000E+00 7.14022E-21 0.00000E+00 0.00000E+00 7.79694E-19 0.00000E+00 6.77254E-24 0.00000E+00 5.90951E-26 1.71756E-20 0.00000E+00 0.00000E+00 1.31503E-27 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.38190E-01 4.03306E-07 6.03684E-16 7.14489E-17 0.00000E+00 1.92446E-18 8.96838E-18 9.24282E-18 5.71218E-19 0.00000E+00 2.14033E-22 8.18446E-20 8.02564E-18 1.09498E-21 1.73811E-18 1.69486E-19 6.32564E-18 0.00000E+00 0.00000E+00 1.59315E-21 5.23890E-18 1.03721E-24 3.87518E-20 0.00000E+00 2.44217E-17
169 9.98551E+02 3.13336E-67 9.02533E-02 9.47118E-03 2.99979E-01 1.54652E-05 4.79888E-06 0.00000E+00 0.00000E+00 8.27418E-05 1.29126E-04 6.32876E-05 2.47757E-19 0.00000E+00 2.22216E-07 8.83849E-08 2.62020E-09 1.51346E-11 1.03262E-12 1.80115E-13 3.17082E-14 5.80483E-15 9.63002E-16 1.55971E-16 2.29322E-17 3.28916E-18 4.31487E-19 5.96331E-20 8.60298E-21 6.72162E-22 9.69611E-23 2.99853E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.47518E-25 0.00000E+00 0.00000E+00 1.80300E-24 0.00000E+00 0.00000E+00 4.82339E-01 8.42063E-04 2.03335E-12 5.31693E-16 0.00000E+00 9.08596E-21 3.85771E-19 0.00000E+00 0.00000E+00 2.07625E-17 6.44761E-18 6.90785E-24 0.00000E+00 1.16351E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.69967E-17 1.34043E-25 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.48816E-18 0.00000E+00 0.00000E+00 2.38327E-01 4.03538E-07 2.19616E-15 2.28767E-16 4.67880E-19 4.98902E-18 1.51992E-17 0.00000E+00 4.59780E-19 8.07731E-18 4.31995E-22 5.24631E-19 7.39206E-18 8.34625E-22 0.00000E+00 7.60477E-20 1.50772E-17 2.54617E-24 1.93870E-26 2.37856E-21 1.59327E-18 1.13705E-23 1.25551E-18 6.22636E-34 1.12350E-17
170 9.98550E+02 3.13336E-67 9.02534E-02 9.47117E-03 2.99979E-01 1.54652E-05 4.79887E-06 1.28944E-17 0.00000E+00 8.27421E-05 1.29126E-04 6.32878E-05 0.00000E+00 1.19797E-20 2.22216E-07 8.83854E-08 2.62025E-09 1.51387E-11 1.03322E-12 1.80219E-13 3.17265E-14 5.80819E-15 9.63559E-16 1.56061E-16 2.29454E-17 3.29107E-18 4.31743E-19 5.96605E-20 8.60322E-21 6.62662E-22 8.72611E-23 1.21040E-23 0.00000E+00 1.13091E-24 3.58660E-24 7.88730E-24 0.00000E+00 5.62547E-24 7.44463E-24 1.21104E-23 1.65921E-23 0.00000E+00 0.00000E+00 4.50587E-24 0.00000E+00 0.00000E+00 2.32984E-23 2.09251E-23 9.50288E-24 2.35254E-23 0.00000E+00 1.80364E-23 7.07627E-25 0.00000E+00 0.00000E+00 4.82617E-01 8.42547E-04 2.03517E-12 7.51786E-16 1.70491E-16 3.49339E-21 1.36446E-18 3.81419E-18 3.29919E-18 0.00000E+00 0.00000E+00 0.00000E+00 2.21598E-19 2.43770E-21 0.00000E+00 9.06579E-18 4.75109E-17 2.18854E-22 1.76081E-17 0.00000E+00 1.04678E-19 5.19137E-23 3.83067E-20 3.71238E-26 2.00789E-18 0.00000E+00 1.18418E-76 0.00000E+00 2.38464E-01 4.03770E-07 1.61676E-15 3.56594E-16 0.00000E+00 0.00000E+00 1.55380E-17 0.00000E+00 1.87300E-19 4.27853E-17 1.69572E-22 0.00000E+00 2.64274E-18 1.45046E-21 0.00000E+00 2.07100E-19 4.45539E-18 0.00000E+00 3.78022E-27 0.00000E+00 5.03900E-18 1.56712E-25 0.00000E+00 3.78039E-35 1.06929E-17
171 9.98549E+02 3.13336E-67 9.02534E-02 9.47117E-03 2.99979E-01 1.54652E-05 4.79886E-06 1.35341E-17 0.00000E+00 8.27425E-05 1.29127E-04 6.32880E-05 2.46407E-19 0.00000E+00 2.22216E-07 8.83858E-08 2.62030E-09 1.51427E-11 1.03381E-12 1.80324E-13 3.17449E-14 5.81154E-15 9.64116E-16 1.56151E-16 2.29587E-17 3.29298E-18 4.31996E-19 5.97189E-20 8.63255E-21 6.90321E-22 1.03643E-22 2.29155E-23 1.07210E-23 2.86282E-24 0.00000E+00 6.55282E-24 6.20062E-24 5.82904E-24 0.00000E+00 0.00000E+00 0.00000E+00 1.92901E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 9.80661E-25 1.66478E-23 1.81002E-23 1.90995E-23 2.74642E-23 5.67798E-23 3.44581E-23 0.00000E+00 3.85059E-23 4.82895E-01 8.43032E-04 2.04220E-12 0.00000E+00 3.56431E-17 1.92671E-21 1.08685E-19 0.00000E+00 1.03956E-17 2.11487E-17 1.71677E-17 1.65820E-23 1.40555E-19 1.79138E-20 1.55108E-18 8.79135E-18 1.14925E-17 6.83846E-23 9.95433E-18 7.49544E-26 0.00000E+00 6.74023E-24 1.40157E-20 2.08606E-26 3.85760E-18 9.78111E-19 0.00000E+00 0.00000E+00 2.38601E-01 4.04002E-07 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.01850E-17 0.00000E+00 5.40068E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.15805E-27 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.85526E-34 0.00000E+00
172 9.98549E+02 3.13335E-67 9.02534E-02 9.47116E-03 2.99979E-01 1.54651E-05 4.79885E-06 0.00000E+00 1.10285E-19 8.27428E-05 1.29127E-04 6.32882E-05 4.20234E-19 0.00000E+00 2.22217E-07 8.83862E-08 2.62035E-09 1.51465E-11 1.03437E-12 1.80421E-13 3.17621E-14 5.81470E-15 9.64639E-16 1.56236E-16 2.29711E-17 3.29474E-18 4.32211E-19 5.97310E-20 8.60914E-21 6.67780E-22 9.37234E-23 1.31186E-23 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.89993E-24 4.79506E-24 0.00000E+00 2.62371E-24 0.00000E+00 1.00748E-23 0.00000E+00 0.00000E+00 1.37826E-23 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.00590E-24 5.95182E-24 4.83156E-01 8.43487E-04 2.03779E-12 4.34331E-16 2.65914E-16 4.80613E-21 9.45659E-19 5.93008E-18 1.41395E-17 0.00000E+00 1.05727E-16 0.00000E+00 1.04840E-19 1.61139E-20 4.68939E-19 4.48038E-18 0.00000E+00 0.00000E+00 6.48853E-17 2.21481E-25 0.00000E+00 0.00000E+00 1.03017E-20 0.00000E+00 0.00000E+00 8.15057E-18 0.00000E+00 0.00000E+00 2.38730E-01 4.04220E-07 5.39499E-16 5.96311E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.09301E-17 0.00000E+00 0.00000E+00 0.00000E+00 8.66058E-22 3.54060E-18 9.42589E-20 5.43795E-18 0.00000E+00 1.52092E-26 8.44551E-22 1.92446E-18 2.55424E-24 0.00000E+00 0.00000E+00 4.40593E-17
173 9.98548E+02 3.13335E-67 9.02534E-02 9.47115E-03 2.99979E-01 1.54651E-05 4.79885E-06 2.28197E-17 6.31685E-20 8.27431E-05 1.29128E-04 6.32884E-05 0.00000E+00 1.74513E-20 2.22217E-07 8.83867E-08 2.62040E-09 1.51506E-11 1.03497E-12 1.80526E-13 3.17805E-14 5.81806E-15 9.65198E-16 1.56326E-16 2.29844E-17 3.29666E-18 4.32475E-19 5.97757E-20 8.62216E-21 6.66294E-22 1.01459E-22 0.00000E+00 0.00000E+00 3.55429E-25 0.00000E+00 0.00000E+00 9.71937E-24 7.55772E-24 6.70469E-24 1.77715E-24 1.54402E-23 8.85342E-25 0.00000E+00 1.69556E-23 8.50607E-24 2.09784E-23 0.00000E+00 9.81469E-24 9.13615E-24 4.67955E-24 4.17815E-23 3.19393E-23 4.18348E-23 5.34630E-23 4.65451E-24 4.83434E-01 8.43972E-04 2.03547E-12 0.00000E+00 0.00000E+00 0.00000E+00 9.28878E-19 4.82512E-17 0.00000E+00 0.00000E+00 2.46012E-17 0.00000E+00 0.00000E+00 0.00000E+00 3.65230E-19 0.00000E+00 2.31520E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.38868E-01 4.04453E-07 0.00000E+00 0.00000E+00 1.24408E-20 7.82489E-18 2.36492E-18 0.00000E+00 1.59507E-19 0.00000E+00 1.61507E-21 4.38128E-19 3.86416E-18 0.00000E+00 4.57059E-18 3.89635E-20 0.00000E+00 1.59539E-25 0.00000E+00 2.54275E-21 1.12740E-18 2.70126E-24 0.00000E+00 0.00000E+00 0.00000E+00
174 9.98547E+02 3.13335E-67 9.02534E-02 9.47115E-03 2.99979E-01 1.54651E-05 4.79884E-06 0.00000E+00 0.00000E+00 8.27434E-05 1.29128E-04 6.32886E-05 0.00000E+00 1.47268E-20 2.22218E-07 8.83872E-08 2.62044E-09 1.51547E-11 1.03557E-12 1.80631E-13 3.17989E-14 5.82143E-15 9.65757E-16 1.56417E-16 2.29977E-17 3.29856E-18 4.32711E-19 5.97971E-20 8.63300E-21 6.75975E-22 9.25602E-23 5.02771E-24 0.00000E+00 2.21012E-24 0.00000E+00 0.00000E+00 8.78879E-24 0.00000E+00 0.00000E+00 0.00000E+00 5.54470E-24 0.00000E+00 1.97102E-24 0.00000E+00 0.00000E+00 3.43474E-24 0.00000E+00 0.00000E+00 2.62371E-23 4.40005E-24 1.93604E-23 2.68268E-24 0.00000E+00 1.37139E-23 1.91512E-23 4.83713E-01 8.44458E-04 2.04364E-12 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.96447E-17 0.00000E+00 3.46140E-25 1.00307E-19 0.00000E+00 0.00000E+00 6.61660E-18 2.88178E-17 1.04664E-22 6.04612E-18 0.00000E+00 2.45507E-20 0.00000E+00 0.00000E+00 8.59543E-27 3.09167E-20 0.00000E+00 1.28193E-78 0.00000E+00 2.39005E-01 4.04686E-07 0.00000E+00 1.98409E-17 1.88465E-20 0.00000E+00 0.00000E+00 2.46792E-17 9.08443E-20 0.00000E+00 0.00000E+00 1.10114E-19 0.00000E+00 9.97373E-22 2.22939E-18 1.54239E-19 0.00000E+00 0.00000E+00 2.26845E-26 1.84048E-22 5.07119E-18 1.07049E-23 4.12082E-19 0.00000E+00 0.00000E+00
175 9.98546E+02 3.13334E-67 9.02534E-02 9.47114E-03 2.99979E-01 1.54651E-05 4.79883E-06 1.52077E-17 1.21524E-19 8.27437E-05 1.29129E-04 6.32888E-05 3.64171E-19 0.00000E+00 2.22218E-07 8.83876E-08 2.62049E-09 1.51588E-11 1.03617E-12 1.80735E-13 3.18174E-14 5.82481E-15 9.66317E-16 1.56508E-16 2.30111E-17 3.30048E-18 4.32967E-19 5.98393E-20 8.63093E-21 6.82075E-22 1.05175E-22 1.30475E-23 7.64496E-24 4.12298E-24 7.25722E-24 1.28439E-23 2.02142E-23 2.14388E-23 2.55134E-23 2.83988E-23 1.46146E-23 1.59329E-23 9.72745E-24 1.37034E-23 2.65926E-24 0.00000E+00 1.22752E-23 4.96793E-25 0.00000E+00 4.03897E-27 1.56074E-23 1.24618E-23 5.38152E-24 2.57605E-23 5.85311E-23 4.83992E-01 8.44945E-04 2.04148E-12 0.00000E+00 0.00000E+00 3.13956E-21 0.00000E+00 5.60482E-18 0.00000E+00 5.32953E-17 0.00000E+00 0.00000E+00 3.97841E-20 4.43948E-21 1.73801E-19 5.73441E-19 0.00000E+00 3.13062E-22 5.85723E-18 0.00000E+00 1.22102E-19 0.00000E+00 1.30860E-21 2.16960E-26 4.70167E-18 2.78653E-18 8.01038E-77 0.00000E+00 2.39143E-01 4.04920E-07 0.00000E+00 4.31512E-17 3.07685E-19 0.00000E+00 4.86197E-18 0.00000E+00 1.35949E-19 1.03541E-17 8.61922E-22 2.40875E-19 3.12301E-18 0.00000E+00 4.85180E-18 0.00000E+00 6.04104E-18 2.46458E-24 0.00000E+00 4.68184E-22 0.00000E+00 0.00000E+00 8.40468E-19 7.04826E-34 4.92905E-17
176 9.98545E+02 3.13334E-67 9.02534E-02 9.47114E-03 2.99979E-01 1.54650E-05 4.79882E-06 1.18041E-17 2.81601E-19 8.27440E-05 1.29129E-04 6.32890E-05 0.00000E+00 3.40024E-20 2.22218E-07 8.83881E-08 2.62054E-09 1.51628E-11 1.03676E-12 1.80840E-13 3.18358E-14 5.82819E-15 9.66877E-16 1.56598E-16 2.30244E-17 3.30241E-18 4.33219E-19 5.98667E-20 8.63743E-21 6.70507E-22 1.00813E-22 1.23495E-23 5.20219E-24 1.86762E-24 1.16678E-23 0.00000E+00 0.00000E+00 3.03084E-24 2.71419E-24 8.32027E-24 2.76912E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.20090E-23 4.84272E-01 8.45432E-04 2.04611E-12 2.90566E-16 1.38710E-16 0.00000E+00 0.00000E+00 0.00000E+00 9.55284E-18 0.00000E+00 8.11119E-18 8.17285E-24 2.15808E-19 0.00000E+00 0.00000E+00 8.80872E-18 0.00000E+00 0.00000E+00 4.15571E-17 3.47894E-25 8.35452E-21 3.95124E-23 0.00000E+00 1.40662E-26 0.00000E+00 3.73436E-18 2.53687E-77 1.67350E-16 2.39281E-01 4.05153E-07 6.05418E-16 0.00000E+00 3.55754E-19 0.00000E+00 0.00000E+00 0.00000E+00 1.56013E-19 0.00000E+00 0.00000E+00 0.00000E+00 5.00173E-18 2.32645E-22 0.00000E+00 6.80273E-21 1.02051E-17 0.00000E+00 0.00000E+00 2.46872E-21 1.01644E-19 2.51547E-24 4.17587E-19 2.42622E-35 0.00000E+00
177 9.98544E+02 3.13334E-67 9.02534E-02 9.47113E-03 2.99979E-01 1.54650E-05 4.79882E-06 0.00000E+00 0.00000E+00 8.27444E-05 1.29130E-04 6.32892E-05 0.00000E+00 2.15177E-20 2.22219E-07 8.83885E-08 2.62059E-09 1.51669E-11 1.03737E-12 1.80945E-13 3.18543E-14 5.83157E-15 9.67439E-16 1.56689E-16 2.30378E-17 3.30431E-18 4.33468E-19 5.99116E-20 8.64803E-21 6.73338E-22 9.82600E-23 1.24077E-23 3.83864E-24 0.00000E+00 4.69813E-24 0.00000E+00 6.26848E-25 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.87085E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.58489E-24 1.23447E-23 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.84552E-01 8.45920E-04 2.04580E-12 1.51550E-15 1.11524E-16 6.64474E-21 1.12666E-18 0.00000E+00 1.39540E-17 0.00000E+00 8.89249E-17 0.00000E+00 0.00000E+00 1.47623E-20 1.22370E-18 5.01232E-18 0.00000E+00 0.00000E+00 1.66628E-17 9.34264E-26 0.00000E+00 1.53739E-23 2.55466E-20 2.38236E-28 0.00000E+00 7.23366E-19 5.17748E-77 1.05303E-17 2.39419E-01 4.05387E-07 9.54098E-16 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.19804E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.92378E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.67833E-17
178 9.98544E+02 3.13333E-67 9.02534E-02 9.47112E-03 2.99979E-01 1.54650E-05 4.79881E-06 1.95570E-17 0.00000E+00 8.27447E-05 1.29130E-04 6.32894E-05 3.19781E-19 0.00000E+00 2.22219E-07 8.83890E-08 2.62064E-09 1.51710E-11 1.03797E-12 1.81050E-13 3.18728E-14 5.83496E-15 9.68001E-16 1.56780E-16 2.30512E-17 3.30624E-18 4.33719E-19 5.99401E-20 8.63935E-21 6.68595E-22 8.79849E-23 4.20053E-24 0.00000E+00 4.18760E-24 1.43044E-23 3.94203E-25 0.00000E+00 1.97102E-24 9.95202E-24 1.28601E-24 1.97489E-23 7.86145E-24 1.16629E-23 5.46876E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.84832E-01 8.46409E-04 2.04540E-12 0.00000E+00 0.00000E+00 0.00000E+00 7.49095E-20 7.35733E-18 4.72136E-18 4.32800E-17 6.09593E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.56913E-18 0.00000E+00 0.00000E+00 2.61225E-18 0.00000E+00 0.00000E+00 0.00000E+00 1.07368E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.12286E-18 2.39557E-01 4.05622E-07 3.93782E-16 9.16151E-17 4.12929E-21 0.00000E+00 7.79270E-18 1.81197E-17 3.14673E-19 4.37747E-18 8.51169E-22 1.52466E-19 4.10980E-18 1.08588E-21 4.60786E-19 1.07758E-19 4.56381E-18 8.82514E-25 0.00000E+00 4.72734E-22 3.45589E-18 0.00000E+00 8.74773E-19 1.09180E-34 1.18178E-17
179 9.98543E+02 3.13333E-67 9.02534E-02 9.47112E-03 2.99979E-01 1.54650E-05 4.79880E-06 0.00000E+00 0.00000E+00 8.27450E-05 1.29131E-04 6.32897E-05 4.56101E-19 0.00000E+00 2.22220E-07 8.83894E-08 2.62069E-09 1.51751E-11 1.03857E-12 1.81156E-13 3.18913E-14 5.83835E-15 9.68563E-16 1.56871E-16 2.30646E-17 3.30815E-18 4.33988E-19 5.99893E-20 8.66887E-21 6.99006E-22 1.10900E-22 1.99751E-23 5.52531E-24 1.74483E-23 1.45274E-23 1.39102E-23 1.03398E-23 1.48505E-23 1.33997E-23 1.49086E-23 8.64824E-24 7.53671E-24 1.52043E-23 4.83707E-24 1.12493E-23 1.70444E-23 3.24087E-24 0.00000E+00 7.91638E-25 4.58423E-24 1.70929E-24 1.36824E-23 3.26106E-23 4.19318E-23 1.66721E-23 4.85112E-01 8.46898E-04 2.04688E-12 7.30752E-17 0.00000E+00 4.80633E-21 0.00000E+00 1.16501E-17 0.00000E+00 1.59920E-18 0.00000E+00 0.00000E+00 0.00000E+00 1.47275E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.31028E-17 1.00154E-26 0.00000E+00 0.00000E+00 7.39830E-21 0.00000E+00 0.00000E+00 1.10030E-18 0.00000E+00 0.00000E+00 2.39696E-01 4.05856E-07 1.54390E-16 0.00000E+00 2.13823E-19 0.00000E+00 9.55453E-19 3.21737E-17 0.00000E+00 1.74557E-17 0.00000E+00 3.73012E-19 0.00000E+00 0.00000E+00 3.61852E-18 0.00000E+00 0.00000E+00 7.56095E-25 3.51516E-27 0.00000E+00 0.00000E+00 0.00000E+00 7.41154E-20 0.00000E+00 0.00000E+00
