Particle X(H3+) X(He+) X(Mg) X(CH5+) X(O2) X(H2+) X(CH4+) X(O+) X(OH+) X(Mg+) X(C+) X(CH4) X(H2O+) X(H3O+) X(CO+) X(O2+) X(CH2) X(H2O) X(H+) X(CH3+) X(CH) X(CH3) X(HCO+) X(CH2+) X(C) X(He) X(CH+) X(CO) X(OH) X(O) X(H2) X(H) X(e-) 
217 2.25979E-15 1.82678E-07 2.50327E-08 1.23954E-21 9.03495E-12 2.18657E-14 2.57246E-22 5.30526E-11 8.82648E-12 4.97497E-06 9.97243E-05 5.05808E-20 1.11475E-13 3.59237E-16 6.86799E-14 4.21202E-14 2.30921E-15 3.35337E-12 5.98740E-06 4.49375E-15 7.69771E-13 1.19506E-16 7.70787E-15 2.81376E-13 2.75415E-07 9.99998E-02 2.16294E-12 3.13646E-10 7.06057E-10 2.99999E-04 9.10246E-04 9.98174E-01 1.10869E-04
218 2.29250E-15 1.82673E-07 2.50328E-08 1.26666E-21 9.03530E-12 2.20224E-14 2.62870E-22 5.30475E-11 8.87668E-12 4.97497E-06 9.97243E-05 5.16875E-20 1.12860E-13 3.66342E-16 6.86820E-14 4.22789E-14 2.34248E-15 3.35385E-12 5.98698E-06 4.55896E-15 7.74297E-13 1.21242E-16 7.72941E-15 2.83402E-13 2.75421E-07 9.99998E-02 2.16294E-12 3.13661E-10 7.06081E-10 2.99999E-04 9.16849E-04 9.98160E-01 1.10869E-04
219 2.32593E-15 1.82667E-07 2.50328E-08 1.29457E-21 9.03566E-12 2.21813E-14 2.68660E-22 5.30423E-11 8.92755E-12 4.97497E-06 9.97243E-05 5.28267E-20 1.14274E-13 3.73643E-16 6.86842E-14 4.24397E-14 2.37648E-15 3.35433E-12 5.98655E-06 4.62560E-15 7.78890E-13 1.23016E-16 7.75128E-15 2.85458E-13 2.75427E-07 9.99998E-02 2.16293E-12 3.13676E-10 7.06105E-10 2.99999E-04 9.23548E-04 9.98147E-01 1.10869E-04
220 2.36009E-15 1.82662E-07 2.50329E-08 1.32331E-21 9.03603E-12 2.23426E-14 2.74620E-22 5.30371E-11 8.97908E-12 4.97497E-06 9.97243E-05 5.39996E-20 1.15717E-13 3.81147E-16 6.86865E-14 4.26027E-14 2.41122E-15 3.35483E-12 5.98612E-06 4.69371E-15 7.83551E-13 1.24828E-16 7.77347E-15 2.87544E-13 2.75433E-07 9.99998E-02 2.16292E-12 3.13691E-10 7.06130E-10 2.99999E-04 9.30346E-04 9.98133E-01 1.10868E-04
221 2.39502E-15 1.82656E-07 2.50329E-08 1.35290E-21 9.03640E-12 2.25063E-14 2.80758E-22 5.30318E-11 9.03129E-12 4.97497E-06 9.97242E-05 5.52074E-20 1.17190E-13 3.88862E-16 6.86887E-14 4.27678E-14 2.44674E-15 3.35534E-12 5.98568E-06 4.76333E-15 7.88283E-13 1.26681E-16 7.79600E-15 2.89660E-13 2.75439E-07 9.99998E-02 2.16291E-12 3.13706E-10 7.06156E-10 2.99999E-04 9.37245E-04 9.98120E-01 1.10868E-04
222 2.43073E-15 1.82650E-07 2.50330E-08 1.38339E-21 9.03678E-12 2.26724E-14 2.87080E-22 5.30264E-11 9.08421E-12 4.97497E-06 9.97242E-05 5.64514E-20 1.18693E-13 3.96793E-16 6.86911E-14 4.29352E-14 2.48305E-15 3.35586E-12 5.98524E-06 4.83450E-15 7.93086E-13 1.28576E-16 7.81887E-15 2.91808E-13 2.75445E-07 9.99998E-02 2.16290E-12 3.13722E-10 7.06182E-10 2.99999E-04 9.44246E-04 9.98106E-01 1.10867E-04
223 2.46724E-15 1.82644E-07 2.50330E-08 1.41479E-21 9.03716E-12 2.28410E-14 2.93594E-22 5.30210E-11 9.13783E-12 4.97497E-06 9.97242E-05 5.77331E-20 1.20228E-13 4.04950E-16 6.86935E-14 4.31048E-14 2.52018E-15 3.35640E-12 5.98478E-06 4.90729E-15 7.97963E-13 1.30513E-16 7.84210E-15 2.93987E-13 2.75450E-07 9.99998E-02 2.16290E-12 3.13738E-10 7.06208E-10 2.99999E-04 9.51352E-04 9.98091E-01 1.10867E-04
224 2.50458E-15 1.82638E-07 2.50331E-08 1.44715E-21 9.03756E-12 2.30121E-14 3.00305E-22 5.30154E-11 9.19219E-12 4.97497E-06 9.97242E-05 5.90538E-20 1.21795E-13 4.13341E-16 6.86959E-14 4.32767E-14 2.55815E-15 3.35695E-12 5.98432E-06 4.98172E-15 8.02916E-13 1.32495E-16 7.86569E-15 2.96200E-13 2.75456E-07 9.99998E-02 2.16289E-12 3.13754E-10 7.06235E-10 2.99999E-04 9.58566E-04 9.98077E-01 1.10866E-04
225 2.54278E-15 1.82632E-07 2.50331E-08 1.48050E-21 9.03796E-12 2.31858E-14 3.07222E-22 5.30098E-11 9.24728E-12 4.97497E-06 9.97242E-05 6.04150E-20 1.23395E-13 4.21973E-16 6.86984E-14 4.34509E-14 2.59699E-15 3.35751E-12 5.98386E-06 5.05786E-15 8.07945E-13 1.34522E-16 7.88965E-15 2.98446E-13 2.75462E-07 9.99998E-02 2.16288E-12 3.13770E-10 7.06263E-10 2.99999E-04 9.65889E-04 9.98062E-01 1.10866E-04
226 2.58186E-15 1.82626E-07 2.50332E-08 1.51489E-21 9.03837E-12 2.33622E-14 3.14353E-22 5.30042E-11 9.30313E-12 4.97497E-06 9.97242E-05 6.18184E-20 1.25030E-13 4.30856E-16 6.87010E-14 4.36276E-14 2.63672E-15 3.35809E-12 5.98339E-06 5.13576E-15 8.13053E-13 1.36595E-16 7.91398E-15 3.00726E-13 2.75468E-07 9.99998E-02 2.16287E-12 3.13787E-10 7.06291E-10 2.99999E-04 9.73326E-04 9.98047E-01 1.10865E-04
227 2.62185E-15 1.82620E-07 2.50332E-08 1.55035E-21 9.03878E-12 2.35414E-14 3.21706E-22 5.29984E-11 9.35975E-12 4.97497E-06 9.97242E-05 6.32655E-20 1.26700E-13 4.40000E-16 6.87036E-14 4.38067E-14 2.67737E-15 3.35868E-12 5.98291E-06 5.21547E-15 8.18241E-13 1.38717E-16 7.93871E-15 3.03041E-13 2.75473E-07 9.99998E-02 2.16286E-12 3.13804E-10 7.06320E-10 2.99999E-04 9.80877E-04 9.98032E-01 1.10865E-04
228 2.66278E-15 1.82613E-07 2.50332E-08 1.58692E-21 9.03921E-12 2.37233E-14 3.29290E-22 5.29926E-11 9.41716E-12 4.97497E-06 9.97242E-05 6.47580E-20 1.28406E-13 4.49413E-16 6.87062E-14 4.39883E-14 2.71897E-15 3.35929E-12 5.98242E-06 5.29704E-15 8.23512E-13 1.40888E-16 7.96383E-15 3.05392E-13 2.75479E-07 9.99998E-02 2.16285E-12 3.13821E-10 7.06349E-10 2.99999E-04 9.88546E-04 9.98017E-01 1.10864E-04
229 2.70468E-15 1.82607E-07 2.50333E-08 1.62465E-21 9.03964E-12 2.39081E-14 3.37114E-22 5.29867E-11 9.47537E-12 4.97497E-06 9.97242E-05 6.62978E-20 1.30150E-13 4.59106E-16 6.87090E-14 4.41725E-14 2.76156E-15 3.35992E-12 5.98193E-06 5.38054E-15 8.28868E-13 1.43111E-16 7.98937E-15 3.07779E-13 2.75485E-07 9.99998E-02 2.16285E-12 3.13839E-10 7.06380E-10 2.99999E-04 9.96336E-04 9.98001E-01 1.10864E-04
230 2.74757E-15 1.82600E-07 2.50333E-08 1.66358E-21 9.04008E-12 2.40958E-14 3.45188E-22 5.29807E-11 9.53440E-12 4.97497E-06 9.97242E-05 6.78867E-20 1.31931E-13 4.69090E-16 6.87117E-14 4.43593E-14 2.80515E-15 3.36056E-12 5.98142E-06 5.46603E-15 8.34310E-13 1.45387E-16 8.01531E-15 3.10205E-13 2.75490E-07 9.99998E-02 2.16284E-12 3.13857E-10 7.06410E-10 2.99999E-04 1.00425E-03 9.97986E-01 1.10863E-04
231 2.79150E-15 1.82594E-07 2.50334E-08 1.70377E-21 9.04053E-12 2.42865E-14 3.53521E-22 5.29746E-11 9.59428E-12 4.97497E-06 9.97242E-05 6.95268E-20 1.33753E-13 4.79375E-16 6.87146E-14 4.45487E-14 2.84979E-15 3.36122E-12 5.98091E-06 5.55356E-15 8.39841E-13 1.47717E-16 8.04169E-15 3.12668E-13 2.75496E-07 9.99998E-02 2.16283E-12 3.13876E-10 7.06442E-10 2.99999E-04 1.01229E-03 9.97969E-01 1.10863E-04
232 2.83649E-15 1.82587E-07 2.50334E-08 1.74526E-21 9.04099E-12 2.44802E-14 3.62124E-22 5.29684E-11 9.65501E-12 4.97497E-06 9.97242E-05 7.12200E-20 1.35615E-13 4.89974E-16 6.87175E-14 4.47409E-14 2.89551E-15 3.36190E-12 5.98040E-06 5.64321E-15 8.45463E-13 1.50104E-16 8.06851E-15 3.15171E-13 2.75502E-07 9.99998E-02 2.16282E-12 3.13894E-10 7.06474E-10 2.99999E-04 1.02046E-03 9.97953E-01 1.10862E-04
233 2.88258E-15 1.82580E-07 2.50335E-08 1.78810E-21 9.04146E-12 2.46771E-14 3.71008E-22 5.29622E-11 9.71661E-12 4.97497E-06 9.97242E-05 7.29685E-20 1.37519E-13 5.00898E-16 6.87205E-14 4.49358E-14 2.94234E-15 3.36260E-12 5.97987E-06 5.73505E-15 8.51178E-13 1.52549E-16 8.09577E-15 3.17714E-13 2.75507E-07 9.99998E-02 2.16281E-12 3.13913E-10 7.06507E-10 2.99999E-04 1.02876E-03 9.97937E-01 1.10862E-04
234 2.92980E-15 1.82573E-07 2.50335E-08 1.83236E-21 9.04194E-12 2.48773E-14 3.80185E-22 5.29558E-11 9.77911E-12 4.97497E-06 9.97242E-05 7.47747E-20 1.39467E-13 5.12161E-16 6.87236E-14 4.51336E-14 2.99031E-15 3.36332E-12 5.97934E-06 5.82915E-15 8.56988E-13 1.55054E-16 8.12350E-15 3.20299E-13 2.75513E-07 9.99998E-02 2.16280E-12 3.13933E-10 7.06541E-10 2.99999E-04 1.03720E-03 9.97920E-01 1.10861E-04
235 2.97819E-15 1.82566E-07 2.50335E-08 1.87809E-21 9.04243E-12 2.50807E-14 3.89666E-22 5.29493E-11 9.84253E-12 4.97497E-06 9.97242E-05 7.66409E-20 1.41459E-13 5.23774E-16 6.87267E-14 4.53343E-14 3.03948E-15 3.36406E-12 5.97880E-06 5.92557E-15 8.62897E-13 1.57621E-16 8.15169E-15 3.22926E-13 2.75518E-07 9.99998E-02 2.16279E-12 3.13953E-10 7.06576E-10 2.99999E-04 1.04577E-03 9.97902E-01 1.10861E-04
236 3.02779E-15 1.82559E-07 2.50336E-08 1.92535E-21 9.04294E-12 2.52875E-14 3.99465E-22 5.29428E-11 9.90687E-12 4.97497E-06 9.97242E-05 7.85697E-20 1.43498E-13 5.35753E-16 6.87299E-14 4.55380E-14 3.08987E-15 3.36482E-12 5.97825E-06 6.02440E-15 8.68905E-13 1.60252E-16 8.18038E-15 3.25596E-13 2.75524E-07 9.99998E-02 2.16278E-12 3.13973E-10 7.06611E-10 2.99999E-04 1.05449E-03 9.97885E-01 1.10860E-04
237 3.07865E-15 1.82551E-07 2.50336E-08 1.97420E-21 9.04345E-12 2.54977E-14 4.09595E-22 5.29362E-11 9.97217E-12 4.97497E-06 9.97242E-05 8.05636E-20 1.45583E-13 5.48113E-16 6.87332E-14 4.57447E-14 3.14152E-15 3.36560E-12 5.97769E-06 6.12573E-15 8.75017E-13 1.62950E-16 8.20956E-15 3.28310E-13 2.75530E-07 9.99998E-02 2.16277E-12 3.13994E-10 7.06647E-10 2.99999E-04 1.06336E-03 9.97867E-01 1.10859E-04
238 3.13080E-15 1.82544E-07 2.50337E-08 2.02472E-21 9.04397E-12 2.57115E-14 4.20070E-22 5.29294E-11 1.00385E-11 4.97497E-06 9.97241E-05 8.26254E-20 1.47718E-13 5.60867E-16 6.87366E-14 4.59545E-14 3.19449E-15 3.36641E-12 5.97712E-06 6.22962E-15 8.81234E-13 1.65716E-16 8.23925E-15 3.31070E-13 2.75535E-07 9.99998E-02 2.16276E-12 3.14015E-10 7.06684E-10 2.99999E-04 1.07237E-03 9.97849E-01 1.10859E-04
239 3.18429E-15 1.82536E-07 2.50337E-08 2.07698E-21 9.04451E-12 2.59290E-14 4.30905E-22 5.29226E-11 1.01057E-11 4.97497E-06 9.97241E-05 8.47582E-20 1.49903E-13 5.74033E-16 6.87400E-14 4.61674E-14 3.24881E-15 3.36724E-12 5.97654E-06 6.33618E-15 8.87560E-13 1.68553E-16 8.26947E-15 3.33877E-13 2.75541E-07 9.99998E-02 2.16275E-12 3.14037E-10 7.06722E-10 2.99999E-04 1.08154E-03 9.97831E-01 1.10858E-04
240 3.23916E-15 1.82528E-07 2.50337E-08 2.13105E-21 9.04505E-12 2.61501E-14 4.42114E-22 5.29156E-11 1.01740E-11 4.97497E-06 9.97241E-05 8.69648E-20 1.52140E-13 5.87628E-16 6.87436E-14 4.63837E-14 3.30454E-15 3.36810E-12 5.97595E-06 6.44549E-15 8.93996E-13 1.71464E-16 8.30023E-15 3.36732E-13 2.75546E-07 9.99998E-02 2.16274E-12 3.14059E-10 7.06761E-10 2.99999E-04 1.09087E-03 9.97812E-01 1.10858E-04
241 3.29546E-15 1.82521E-07 2.50338E-08 2.18701E-21 9.04561E-12 2.63751E-14 4.53716E-22 5.29085E-11 1.02434E-11 4.97497E-06 9.97241E-05 8.92486E-20 1.54432E-13 6.01669E-16 6.87472E-14 4.66032E-14 3.36171E-15 3.36898E-12 5.97535E-06 6.55764E-15 9.00547E-13 1.74450E-16 8.33154E-15 3.39635E-13 2.75552E-07 9.99998E-02 2.16273E-12 3.14081E-10 7.06801E-10 2.99999E-04 1.10036E-03 9.97793E-01 1.10857E-04
242 3.35325E-15 1.82513E-07 2.50338E-08 2.24495E-21 9.04619E-12 2.66041E-14 4.65726E-22 5.29013E-11 1.03138E-11 4.97497E-06 9.97241E-05 9.16129E-20 1.56778E-13 6.16174E-16 6.87510E-14 4.68261E-14 3.42038E-15 3.36989E-12 5.97474E-06 6.67275E-15 9.07215E-13 1.77515E-16 8.36342E-15 3.42589E-13 2.75557E-07 9.99998E-02 2.16272E-12 3.14104E-10 7.06842E-10 2.99999E-04 1.11001E-03 9.97774E-01 1.10856E-04
243 3.41257E-15 1.82504E-07 2.50338E-08 2.30494E-21 9.04677E-12 2.68370E-14 4.78164E-22 5.28941E-11 1.03853E-11 4.97497E-06 9.97241E-05 9.40613E-20 1.59183E-13 6.31164E-16 6.87548E-14 4.70525E-14 3.48061E-15 3.37082E-12 5.97412E-06 6.79091E-15 9.14004E-13 1.80661E-16 8.39588E-15 3.45595E-13 2.75563E-07 9.99998E-02 2.16271E-12 3.14128E-10 7.06884E-10 2.99999E-04 1.11984E-03 9.97754E-01 1.10856E-04
244 3.47348E-15 1.82496E-07 2.50338E-08 2.36709E-21 9.04737E-12 2.70741E-14 4.91048E-22 5.28866E-11 1.04579E-11 4.97497E-06 9.97241E-05 9.65977E-20 1.61646E-13 6.46658E-16 6.87587E-14 4.72825E-14 3.54244E-15 3.37179E-12 5.97350E-06 6.91222E-15 9.20916E-13 1.83891E-16 8.42895E-15 3.48654E-13 2.75568E-07 9.99998E-02 2.16269E-12 3.14152E-10 7.06927E-10 2.99999E-04 1.12984E-03 9.97734E-01 1.10855E-04
245 3.53604E-15 1.82488E-07 2.50339E-08 2.43149E-21 9.04799E-12 2.73155E-14 5.04398E-22 5.28791E-11 1.05316E-11 4.97497E-06 9.97241E-05 9.92259E-20 1.64171E-13 6.62679E-16 6.87627E-14 4.75161E-14 3.60595E-15 3.37279E-12 5.97286E-06 7.03681E-15 9.27956E-13 1.87209E-16 8.46263E-15 3.51767E-13 2.75573E-07 9.99998E-02 2.16268E-12 3.14176E-10 7.06971E-10 2.99999E-04 1.14002E-03 9.97714E-01 1.10854E-04
246 3.60031E-15 1.82479E-07 2.50339E-08 2.49824E-21 9.04862E-12 2.75612E-14 5.18236E-22 5.28714E-11 1.06066E-11 4.97497E-06 9.97241E-05 1.01950E-19 1.66759E-13 6.79250E-16 6.87669E-14 4.77534E-14 3.67117E-15 3.37381E-12 5.97220E-06 7.16480E-15 9.35125E-13 1.90617E-16 8.49695E-15 3.54937E-13 2.75579E-07 9.99998E-02 2.16267E-12 3.14202E-10 7.07017E-10 2.99999E-04 1.15038E-03 9.97693E-01 1.10854E-04
247 3.66634E-15 1.82470E-07 2.50339E-08 2.56746E-21 9.04926E-12 2.78115E-14 5.32584E-22 5.28636E-11 1.06827E-11 4.97497E-06 9.97241E-05 1.04775E-19 1.69413E-13 6.96394E-16 6.87711E-14 4.79945E-14 3.73819E-15 3.37488E-12 5.97154E-06 7.29630E-15 9.42430E-13 1.94118E-16 8.53192E-15 3.58163E-13 2.75584E-07 9.99998E-02 2.16266E-12 3.14227E-10 7.07063E-10 2.99999E-04 1.16093E-03 9.97672E-01 1.10853E-04
248 3.73421E-15 1.82462E-07 2.50340E-08 2.63925E-21 9.04993E-12 2.80663E-14 5.47465E-22 5.28557E-11 1.07601E-11 4.97497E-06 9.97241E-05 1.07705E-19 1.72134E-13 7.14136E-16 6.87755E-14 4.82396E-14 3.80707E-15 3.37597E-12 5.97087E-06 7.43145E-15 9.49872E-13 1.97717E-16 8.56756E-15 3.61449E-13 2.75590E-07 9.99998E-02 2.16265E-12 3.14254E-10 7.07111E-10 2.99999E-04 1.17168E-03 9.97651E-01 1.10852E-04
249 3.80399E-15 1.82452E-07 2.50340E-08 2.71375E-21 9.05060E-12 2.83259E-14 5.62906E-22 5.28477E-11 1.08387E-11 4.97497E-06 9.97241E-05 1.10745E-19 1.74926E-13 7.32504E-16 6.87800E-14 4.84886E-14 3.87787E-15 3.37711E-12 5.97018E-06 7.57038E-15 9.57456E-13 2.01417E-16 8.60390E-15 3.64796E-13 2.75595E-07 9.99998E-02 2.16263E-12 3.14281E-10 7.07160E-10 2.99999E-04 1.18263E-03 9.97629E-01 1.10852E-04
250 3.87574E-15 1.82443E-07 2.50340E-08 2.79106E-21 9.05130E-12 2.85903E-14 5.78931E-22 5.28395E-11 1.09186E-11 4.97497E-06 9.97241E-05 1.13900E-19 1.77790E-13 7.51524E-16 6.87846E-14 4.87418E-14 3.95067E-15 3.37828E-12 5.96948E-06 7.71323E-15 9.65187E-13 2.05221E-16 8.64095E-15 3.68204E-13 2.75601E-07 9.99998E-02 2.16262E-12 3.14308E-10 7.07211E-10 2.99999E-04 1.19379E-03 9.97606E-01 1.10851E-04
251 3.94954E-15 1.82434E-07 2.50340E-08 2.87134E-21 9.05201E-12 2.88598E-14 5.95570E-22 5.28311E-11 1.09998E-11 4.97497E-06 9.97241E-05 1.17176E-19 1.80729E-13 7.71228E-16 6.87893E-14 4.89992E-14 4.02554E-15 3.37949E-12 5.96877E-06 7.86016E-15 9.73068E-13 2.09134E-16 8.67873E-15 3.71677E-13 2.75606E-07 9.99998E-02 2.16261E-12 3.14337E-10 7.07262E-10 2.99999E-04 1.20515E-03 9.97584E-01 1.10850E-04
252 4.02547E-15 1.82424E-07 2.50340E-08 2.95472E-21 9.05274E-12 2.91344E-14 6.12852E-22 5.28226E-11 1.10824E-11 4.97497E-06 9.97241E-05 1.20579E-19 1.83747E-13 7.91645E-16 6.87942E-14 4.92608E-14 4.10256E-15 3.38074E-12 5.96804E-06 8.01132E-15 9.81103E-13 2.13159E-16 8.71727E-15 3.75216E-13 2.75611E-07 9.99998E-02 2.16260E-12 3.14366E-10 7.07316E-10 2.99999E-04 1.21674E-03 9.97561E-01 1.10850E-04
253 4.10362E-15 1.82414E-07 2.50340E-08 3.04136E-21 9.05350E-12 2.94143E-14 6.30808E-22 5.28140E-11 1.11664E-11 4.97497E-06 9.97241E-05 1.24115E-19 1.86844E-13 8.12809E-16 6.87992E-14 4.95269E-14 4.18183E-15 3.38204E-12 5.96730E-06 8.16688E-15 9.89298E-13 2.17302E-16 8.75659E-15 3.78823E-13 2.75617E-07 9.99998E-02 2.16258E-12 3.14396E-10 7.07370E-10 2.99999E-04 1.22855E-03 9.97537E-01 1.10849E-04
254 4.18406E-15 1.82404E-07 2.50341E-08 3.13141E-21 9.05427E-12 2.96996E-14 6.49471E-22 5.28052E-11 1.12518E-11 4.97497E-06 9.97241E-05 1.27790E-19 1.90025E-13 8.34754E-16 6.88043E-14 4.97976E-14 4.26341E-15 3.38338E-12 5.96655E-06 8.32700E-15 9.97657E-13 2.21566E-16 8.79672E-15 3.82499E-13 2.75622E-07 9.99998E-02 2.16257E-12 3.14426E-10 7.07427E-10 2.99999E-04 1.24059E-03 9.97513E-01 1.10848E-04
255 4.26690E-15 1.82394E-07 2.50341E-08 3.22505E-21 9.05506E-12 2.99906E-14 6.68876E-22 5.27963E-11 1.13386E-11 4.97497E-06 9.97241E-05 1.31611E-19 1.93293E-13 8.57518E-16 6.88097E-14 5.00728E-14 4.34741E-15 3.38477E-12 5.96578E-06 8.49186E-15 1.00619E-12 2.25957E-16 8.83767E-15 3.86248E-13 2.75627E-07 9.99998E-02 2.16256E-12 3.14458E-10 7.07485E-10 2.99999E-04 1.25287E-03 9.97488E-01 1.10847E-04
256 4.35222E-15 1.82384E-07 2.50341E-08 3.32245E-21 9.05587E-12 3.02874E-14 6.89061E-22 5.27871E-11 1.14269E-11 4.97497E-06 9.97240E-05 1.35586E-19 1.96651E-13 8.81138E-16 6.88151E-14 5.03529E-14 4.43393E-15 3.38620E-12 5.96500E-06 8.66166E-15 1.01489E-12 2.30480E-16 8.87948E-15 3.90070E-13 2.75633E-07 9.99998E-02 2.16254E-12 3.14490E-10 7.07544E-10 2.99999E-04 1.26539E-03 9.97463E-01 1.10846E-04
257 4.44012E-15 1.82373E-07 2.50341E-08 3.42380E-21 9.05671E-12 3.05902E-14 7.10065E-22 5.27779E-11 1.15168E-11 4.97497E-06 9.97240E-05 1.39722E-19 2.00102E-13 9.05657E-16 6.88207E-14 5.06378E-14 4.52305E-15 3.38769E-12 5.96420E-06 8.83660E-15 1.02377E-12 2.35139E-16 8.92217E-15 3.93968E-13 2.75638E-07 9.99998E-02 2.16253E-12 3.14523E-10 7.07606E-10 2.99999E-04 1.27816E-03 9.97438E-01 1.10846E-04
258 4.53072E-15 1.82363E-07 2.50341E-08 3.52932E-21 9.05757E-12 3.08990E-14 7.31930E-22 5.27684E-11 1.16083E-11 4.97497E-06 9.97240E-05 1.44028E-19 2.03649E-13 9.31117E-16 6.88265E-14 5.09277E-14 4.61490E-15 3.38924E-12 5.96339E-06 9.01687E-15 1.03284E-12 2.39940E-16 8.96577E-15 3.97945E-13 2.75644E-07 9.99998E-02 2.16251E-12 3.14557E-10 7.07669E-10 2.99999E-04 1.29120E-03 9.97412E-01 1.10845E-04
259 4.62412E-15 1.82351E-07 2.50341E-08 3.63920E-21 9.05845E-12 3.12143E-14 7.54701E-22 5.27588E-11 1.17013E-11 4.97497E-06 9.97240E-05 1.48512E-19 2.07296E-13 9.57565E-16 6.88325E-14 5.12228E-14 4.70957E-15 3.39084E-12 5.96256E-06 9.20271E-15 1.04210E-12 2.44890E-16 9.01031E-15 4.02003E-13 2.75649E-07 9.99998E-02 2.16250E-12 3.14592E-10 7.07734E-10 2.99999E-04 1.30450E-03 9.97385E-01 1.10844E-04
260 4.72044E-15 1.82340E-07 2.50341E-08 3.75369E-21 9.05936E-12 3.15360E-14 7.78424E-22 5.27489E-11 1.17961E-11 4.97497E-06 9.97240E-05 1.53184E-19 2.11048E-13 9.85049E-16 6.88387E-14 5.15232E-14 4.80719E-15 3.39250E-12 5.96171E-06 9.39434E-15 1.05155E-12 2.49994E-16 9.05582E-15 4.06144E-13 2.75654E-07 9.99998E-02 2.16248E-12 3.14627E-10 7.07801E-10 2.99999E-04 1.31807E-03 9.97358E-01 1.10843E-04
261 4.81981E-15 1.82329E-07 2.50341E-08 3.87303E-21 9.06030E-12 3.18645E-14 8.03150E-22 5.27389E-11 1.18925E-11 4.97497E-06 9.97240E-05 1.58054E-19 2.14908E-13 1.01362E-15 6.88450E-14 5.18291E-14 4.90789E-15 3.39422E-12 5.96085E-06 9.59201E-15 1.06121E-12 2.55260E-16 9.10234E-15 4.10371E-13 2.75660E-07 9.99998E-02 2.16247E-12 3.14664E-10 7.07870E-10 2.99999E-04 1.33194E-03 9.97330E-01 1.10842E-04
262 4.92234E-15 1.82317E-07 2.50341E-08 3.99747E-21 9.06126E-12 3.21999E-14 8.28934E-22 5.27287E-11 1.19907E-11 4.97497E-06 9.97240E-05 1.63132E-19 2.18880E-13 1.04334E-15 6.88516E-14 5.21405E-14 5.01179E-15 3.39601E-12 5.95997E-06 9.79596E-15 1.07108E-12 2.60692E-16 9.14989E-15 4.14687E-13 2.75665E-07 9.99998E-02 2.16245E-12 3.14702E-10 7.07941E-10 2.99999E-04 1.34609E-03 9.97302E-01 1.10841E-04
263 5.02819E-15 1.82305E-07 2.50341E-08 4.12728E-21 9.06226E-12 3.25425E-14 8.55830E-22 5.27183E-11 1.20907E-11 4.97497E-06 9.97240E-05 1.68430E-19 2.22969E-13 1.07425E-15 6.88583E-14 5.24576E-14 5.11902E-15 3.39787E-12 5.95907E-06 1.00065E-14 1.08117E-12 2.66300E-16 9.19851E-15 4.19094E-13 2.75670E-07 9.99998E-02 2.16244E-12 3.14741E-10 7.08014E-10 2.99999E-04 1.36055E-03 9.97273E-01 1.10840E-04
264 5.13748E-15 1.82293E-07 2.50341E-08 4.26278E-21 9.06328E-12 3.28924E-14 8.83901E-22 5.27076E-11 1.21925E-11 4.97497E-06 9.97240E-05 1.73959E-19 2.27180E-13 1.10643E-15 6.88653E-14 5.27807E-14 5.22974E-15 3.39980E-12 5.95815E-06 1.02238E-14 1.09148E-12 2.72090E-16 9.24825E-15 4.23595E-13 2.75675E-07 9.99998E-02 2.16242E-12 3.14781E-10 7.08090E-10 2.99999E-04 1.37532E-03 9.97243E-01 1.10839E-04
265 5.25038E-15 1.82280E-07 2.50341E-08 4.40425E-21 9.06433E-12 3.32500E-14 9.13211E-22 5.26968E-11 1.22962E-11 4.97497E-06 9.97240E-05 1.79732E-19 2.31516E-13 1.13994E-15 6.88725E-14 5.31098E-14 5.34410E-15 3.40181E-12 5.95721E-06 1.04483E-14 1.10203E-12 2.78071E-16 9.29913E-15 4.28194E-13 2.75681E-07 9.99998E-02 2.16240E-12 3.14822E-10 7.08168E-10 2.99999E-04 1.39042E-03 9.97213E-01 1.10839E-04
266 5.36704E-15 1.82268E-07 2.50341E-08 4.55205E-21 9.06542E-12 3.36156E-14 9.43829E-22 5.26857E-11 1.24019E-11 4.97497E-06 9.97240E-05 1.85764E-19 2.35985E-13 1.17484E-15 6.88799E-14 5.34451E-14 5.46225E-15 3.40389E-12 5.95625E-06 1.06803E-14 1.11281E-12 2.84250E-16 9.35120E-15 4.32893E-13 2.75686E-07 9.99998E-02 2.16239E-12 3.14865E-10 7.08249E-10 2.99999E-04 1.40585E-03 9.97182E-01 1.10838E-04
267 5.48763E-15 1.82255E-07 2.50341E-08 4.70651E-21 9.06654E-12 3.39892E-14 9.75829E-22 5.26744E-11 1.25096E-11 4.97497E-06 9.97240E-05 1.92067E-19 2.40590E-13 1.21122E-15 6.88876E-14 5.37868E-14 5.58437E-15 3.40606E-12 5.95527E-06 1.09201E-14 1.12384E-12 2.90637E-16 9.40451E-15 4.37697E-13 2.75691E-07 9.99998E-02 2.16237E-12 3.14908E-10 7.08332E-10 2.99999E-04 1.42162E-03 9.97151E-01 1.10837E-04
