Particle X(H3+) X(He+) X(Mg) X(CH5+) X(O2) X(H2+) X(CH4+) X(O+) X(OH+) X(Mg+) X(C+) X(CH4) X(H2O+) X(H3O+) X(CO+) X(O2+) X(CH2) X(H2O) X(H+) X(CH3+) X(CH) X(CH3) X(HCO+) X(CH2+) X(C) X(He) X(CH+) X(CO) X(OH) X(O) X(H2) X(H) X(e-) 
12 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94393E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11882E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
13 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94393E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11882E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
14 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94393E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11882E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
15 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94393E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11882E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
16 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94393E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11882E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
17 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94393E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11883E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
18 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94393E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11883E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
19 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94393E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11883E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
20 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94393E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11883E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
21 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94393E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11883E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
22 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94393E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11883E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
23 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94393E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11883E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
24 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94393E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11883E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
25 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11883E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14070E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
26 7.61034E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28004E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11883E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54934E-09 9.99925E-01 1.80784E-04
27 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11883E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
28 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11883E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
29 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11883E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
30 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11884E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
31 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11884E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
32 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11884E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
33 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11884E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
34 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11884E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
35 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11884E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
36 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11884E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
37 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11884E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
38 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11884E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
39 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11884E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96022E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
40 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11884E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96023E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
41 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11884E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96023E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
42 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11885E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96023E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
43 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11885E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96023E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
44 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11885E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96023E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34065E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
45 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11885E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96023E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34066E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
46 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11885E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96023E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34066E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
47 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11885E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96023E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34066E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
48 7.61035E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11885E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96023E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34066E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
49 7.61036E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11885E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96023E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34066E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
50 7.61036E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11885E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96023E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34066E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
51 7.61036E-23 4.29671E-07 1.67428E-13 0.00000E+00 1.95444E-19 2.70763E-15 0.00000E+00 1.83233E-08 1.01561E-14 5.00000E-06 1.00000E-04 0.00000E+00 4.28005E-22 2.94394E-30 1.07107E-16 1.56712E-16 0.00000E+00 9.11885E-27 7.53360E-05 0.00000E+00 1.13858E-22 0.00000E+00 3.96023E-23 3.14071E-22 1.84454E-12 9.99996E-02 6.59642E-14 4.04084E-18 6.34066E-15 2.99982E-04 1.54935E-09 9.99925E-01 1.80784E-04
