Particle n(H,0) n(H,1) n(C+,0) n(C+,1) n(O,0) n(O,1) n(O,2) n(O,3) n(O,4) n(C,0) n(C,1) n(C,2) n(C,3) n(C,4) n(CO,0) n(CO,1) n(CO,2) n(CO,3) n(CO,4) n(CO,5) n(CO,6) n(CO,7) n(CO,8) n(CO,9) n(CO,10) n(CO,11) n(CO,12) n(CO,13) n(CO,14) n(CO,15) n(CO,16) n(CO,17) n(CO,18) n(CO,19) n(CO,20) n(CO,21) n(CO,22) n(CO,23) n(CO,24) n(CO,25) n(CO,26) n(CO,27) n(CO,28) n(CO,29) n(CO,30) n(CO,31) n(CO,32) n(CO,33) n(CO,34) n(CO,35) n(CO,36) n(CO,37) n(CO,38) n(CO,39) n(CO,40) n(p-H2,0) n(p-H2,1) n(p-H2,2) n(p-H2,3) n(p-H2,4) n(p-H2,5) n(p-H2,6) n(p-H2,7) n(p-H2,8) n(p-H2,9) n(p-H2,10) n(p-H2,11) n(p-H2,12) n(p-H2,13) n(p-H2,14) n(p-H2,15) n(p-H2,16) n(p-H2,17) n(p-H2,18) n(p-H2,19) n(p-H2,20) n(p-H2,21) n(p-H2,22) n(p-H2,23) n(p-H2,24) n(p-H2,25) n(p-H2,26) n(p-H2,27) n(o-H2,0) n(o-H2,1) n(o-H2,2) n(o-H2,3) n(o-H2,4) n(o-H2,5) n(o-H2,6) n(o-H2,7) n(o-H2,8) n(o-H2,9) n(o-H2,10) n(o-H2,11) n(o-H2,12) n(o-H2,13) n(o-H2,14) n(o-H2,15) n(o-H2,16) n(o-H2,17) n(o-H2,18) n(o-H2,19) n(o-H2,20) n(o-H2,21) n(o-H2,22) n(o-H2,23) n(o-H2,24) 
43 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 0.00000E+00 7.04659E-20 2.60787E-10 7.46664E-10 8.37087E-10 4.84030E-24 1.80129E-25 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77506E-26 2.78347E-26 1.30492E-26 6.84265E-27 3.49695E-27 1.91582E-27 1.03968E-27 5.73995E-28 3.11878E-28 1.68654E-28 9.36742E-29 5.10523E-29 2.79664E-29 1.50351E-29 8.02111E-30 4.32232E-30 2.30611E-30 1.16288E-30 5.77129E-31 3.33403E-31 1.89343E-31 9.24687E-32 2.34963E-32 1.13558E-31 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21325E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68723E-19 6.28052E-19 1.32910E-19 1.30376E-20 8.81122E-21 2.31647E-22 3.60787E-21 5.40884E-22 1.99289E-22 1.79216E-23 1.54940E-22 3.58943E-23 3.59834E-39 1.49926E-23 7.15997E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19981E-18 6.59184E-18 1.50491E-17 1.23186E-18 1.48186E-18 1.23812E-19 1.29294E-19 2.05820E-21 2.54073E-21 1.47351E-21 3.14853E-21 8.30784E-22 3.91699E-22 9.77886E-23 5.58347E-24
44 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 0.00000E+00 0.00000E+00 2.60787E-10 7.46664E-10 8.37087E-10 6.02271E-24 0.00000E+00 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77508E-26 2.78346E-26 1.30493E-26 6.84281E-27 3.49697E-27 1.91593E-27 1.03991E-27 5.74227E-28 3.12059E-28 1.68551E-28 9.35309E-29 5.08801E-29 2.78091E-29 1.48870E-29 7.98120E-30 4.20016E-30 2.19965E-30 1.09104E-30 3.84632E-31 1.73358E-31 0.00000E+00 0.00000E+00 0.00000E+00 3.11519E-32 0.00000E+00 0.00000E+00 0.00000E+00 4.76668E-33 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21324E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68726E-19 6.28056E-19 1.32897E-19 1.30376E-20 8.85839E-21 2.31647E-22 3.60795E-21 5.40886E-22 1.99355E-22 1.79216E-23 1.58387E-22 4.09939E-23 3.59834E-39 0.00000E+00 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59184E-18 1.50491E-17 1.23186E-18 1.48193E-18 1.23812E-19 1.29315E-19 2.05820E-21 2.54073E-21 1.47357E-21 3.15312E-21 8.30784E-22 3.89457E-22 9.77939E-23 2.97785E-23
45 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 0.00000E+00 0.00000E+00 2.60787E-10 7.46664E-10 8.37087E-10 7.35314E-24 0.00000E+00 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77507E-26 2.78346E-26 1.30493E-26 6.84272E-27 3.49685E-27 1.91593E-27 1.03985E-27 5.74177E-28 3.12008E-28 1.68607E-28 9.36046E-29 5.11561E-29 2.79640E-29 1.51397E-29 8.15607E-30 4.42376E-30 2.45831E-30 1.26948E-30 6.68346E-31 3.95514E-31 1.14930E-31 0.00000E+00 1.24222E-32 0.00000E+00 7.01038E-32 1.76945E-32 0.00000E+00 6.86714E-32 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21325E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68726E-19 6.28049E-19 1.32909E-19 1.30376E-20 8.85737E-21 2.31647E-22 3.60786E-21 5.40884E-22 1.99303E-22 1.79216E-23 1.56004E-22 3.97443E-23 3.59834E-39 4.47712E-23 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59184E-18 1.50491E-17 1.23186E-18 1.48190E-18 1.23812E-19 1.29249E-19 2.05820E-21 2.54073E-21 1.47355E-21 3.14610E-21 8.30784E-22 3.87576E-22 9.77877E-23 0.00000E+00
46 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 0.00000E+00 0.00000E+00 2.60787E-10 7.46664E-10 8.37087E-10 7.21622E-24 0.00000E+00 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77507E-26 2.78347E-26 1.30494E-26 6.84278E-27 3.49702E-27 1.91583E-27 1.03989E-27 5.74209E-28 3.12007E-28 1.68657E-28 9.36610E-29 5.10930E-29 2.79379E-29 1.49460E-29 8.02809E-30 4.33926E-30 2.40313E-30 1.28301E-30 5.46555E-31 2.82943E-31 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.20250E-32 1.74176E-32 1.00594E-31 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21325E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68728E-19 6.28062E-19 1.32917E-19 1.30376E-20 8.84527E-21 2.31647E-22 3.60807E-21 5.40885E-22 1.99362E-22 1.79216E-23 1.67771E-22 4.00956E-23 3.59836E-39 9.20238E-24 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59183E-18 1.50491E-17 1.23186E-18 1.48201E-18 1.23811E-19 1.29326E-19 2.05820E-21 2.54073E-21 1.47352E-21 3.13291E-21 8.30784E-22 3.80190E-22 9.77871E-23 1.45997E-22
47 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 4.01197E-18 2.42926E-20 2.60787E-10 7.46664E-10 8.37087E-10 4.09915E-24 0.00000E+00 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77509E-26 2.78345E-26 1.30492E-26 6.84258E-27 3.49654E-27 1.91565E-27 1.03953E-27 5.73898E-28 3.11750E-28 1.68563E-28 9.34610E-29 5.08836E-29 2.78598E-29 1.49711E-29 8.07359E-30 4.32675E-30 2.26042E-30 1.26307E-30 6.28503E-31 3.88292E-31 8.67872E-32 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21324E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68725E-19 6.28054E-19 1.32917E-19 1.30376E-20 8.81835E-21 2.31647E-22 3.60797E-21 5.40884E-22 1.99333E-22 1.79216E-23 1.60113E-22 4.22371E-23 3.59834E-39 0.00000E+00 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59184E-18 1.50491E-17 1.23186E-18 1.48205E-18 1.23812E-19 1.29306E-19 2.05820E-21 2.54073E-21 1.47355E-21 3.15054E-21 8.30784E-22 3.89534E-22 9.77910E-23 1.34417E-23
48 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 0.00000E+00 0.00000E+00 2.60787E-10 7.46664E-10 8.37087E-10 9.54105E-24 0.00000E+00 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77506E-26 2.78347E-26 1.30493E-26 6.84261E-27 3.49663E-27 1.91575E-27 1.03957E-27 5.73951E-28 3.11740E-28 1.68567E-28 9.34917E-29 5.09139E-29 2.77007E-29 1.48093E-29 7.92048E-30 4.14085E-30 2.20326E-30 1.04795E-30 4.69277E-31 2.32099E-31 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.85928E-33 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.13798E-32 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21325E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68728E-19 6.28057E-19 1.32900E-19 1.30376E-20 8.85777E-21 2.31647E-22 3.60793E-21 5.40884E-22 1.99318E-22 1.79216E-23 1.59954E-22 3.71577E-23 3.59835E-39 7.30762E-23 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59184E-18 1.50491E-17 1.23186E-18 1.48183E-18 1.23812E-19 1.29287E-19 2.05820E-21 2.54073E-21 1.47353E-21 3.14476E-21 8.30784E-22 3.81430E-22 9.77883E-23 1.54062E-22
49 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 2.76942E-17 3.32096E-19 2.60787E-10 7.46664E-10 8.37087E-10 4.23365E-24 1.32454E-25 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77507E-26 2.78343E-26 1.30490E-26 6.84261E-27 3.49669E-27 1.91577E-27 1.03965E-27 5.74050E-28 3.11807E-28 1.68534E-28 9.35347E-29 5.08048E-29 2.76738E-29 1.48559E-29 7.87349E-30 4.15134E-30 2.20957E-30 1.03326E-30 5.67668E-31 2.88095E-31 1.89487E-31 6.03779E-32 1.05445E-32 0.00000E+00 8.72687E-32 5.06520E-32 0.00000E+00 1.05685E-32 1.77667E-32 0.00000E+00 0.00000E+00 1.49500E-31 0.00000E+00 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21324E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68727E-19 6.28053E-19 1.32965E-19 1.30376E-20 8.82664E-21 2.31647E-22 3.60793E-21 5.40884E-22 1.99286E-22 1.79216E-23 1.62048E-22 3.75147E-23 3.59834E-39 0.00000E+00 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59184E-18 1.50491E-17 1.23186E-18 1.48194E-18 1.23812E-19 1.29279E-19 2.05820E-21 2.54073E-21 1.47357E-21 3.15064E-21 8.30784E-22 3.88562E-22 9.77914E-23 2.74210E-22
50 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 2.70699E-17 0.00000E+00 2.60787E-10 7.46664E-10 8.37087E-10 8.80798E-24 0.00000E+00 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77506E-26 2.78344E-26 1.30490E-26 6.84257E-27 3.49679E-27 1.91577E-27 1.03957E-27 5.73878E-28 3.11862E-28 1.68454E-28 9.34935E-29 5.09410E-29 2.78243E-29 1.50270E-29 8.04644E-30 4.28962E-30 2.22373E-30 1.14920E-30 6.35148E-31 3.86895E-31 1.65774E-31 1.84937E-31 0.00000E+00 0.00000E+00 1.16037E-32 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21324E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68727E-19 6.28055E-19 1.32907E-19 1.30376E-20 8.84230E-21 2.31647E-22 3.60796E-21 5.40884E-22 1.99313E-22 1.79216E-23 1.60719E-22 3.99357E-23 3.59835E-39 0.00000E+00 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59183E-18 1.50491E-17 1.23186E-18 1.48194E-18 1.23811E-19 1.29267E-19 2.05820E-21 2.54073E-21 1.47347E-21 3.13402E-21 8.30784E-22 3.84358E-22 9.77900E-23 1.84668E-22
51 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 0.00000E+00 0.00000E+00 2.60787E-10 7.46664E-10 8.37087E-10 6.44337E-24 5.57266E-26 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77505E-26 2.78342E-26 1.30492E-26 6.84277E-27 3.49690E-27 1.91582E-27 1.03958E-27 5.73893E-28 3.11709E-28 1.68462E-28 9.35229E-29 5.09887E-29 2.77473E-29 1.49428E-29 8.02805E-30 4.25780E-30 2.17404E-30 1.15883E-30 6.12494E-31 4.01580E-31 2.43823E-31 8.49335E-32 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 9.01576E-33 0.00000E+00 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21324E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68728E-19 6.28051E-19 1.32890E-19 1.30376E-20 8.83676E-21 2.31647E-22 3.60795E-21 5.40884E-22 1.99296E-22 1.79216E-23 1.59664E-22 3.52957E-23 3.59834E-39 0.00000E+00 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59183E-18 1.50491E-17 1.23186E-18 1.48188E-18 1.23812E-19 1.29307E-19 2.05820E-21 2.54073E-21 1.47353E-21 3.15874E-21 8.30784E-22 3.86458E-22 9.77922E-23 0.00000E+00
52 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 0.00000E+00 0.00000E+00 2.60787E-10 7.46664E-10 8.37087E-10 7.83762E-24 0.00000E+00 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77506E-26 2.78344E-26 1.30490E-26 6.84266E-27 3.49672E-27 1.91573E-27 1.03959E-27 5.74005E-28 3.11842E-28 1.68476E-28 9.34450E-29 5.08021E-29 2.77777E-29 1.49718E-29 8.08448E-30 4.25505E-30 2.21102E-30 1.11612E-30 4.95542E-31 4.11547E-31 1.35634E-31 0.00000E+00 8.54631E-33 0.00000E+00 0.00000E+00 1.16374E-31 0.00000E+00 0.00000E+00 0.00000E+00 3.62677E-32 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21324E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68726E-19 6.28052E-19 1.32916E-19 1.30376E-20 8.85021E-21 2.31647E-22 3.60787E-21 5.40885E-22 1.99339E-22 1.79216E-23 1.58066E-22 3.91626E-23 3.59834E-39 0.00000E+00 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59184E-18 1.50491E-17 1.23186E-18 1.48197E-18 1.23811E-19 1.29306E-19 2.05820E-21 2.54073E-21 1.47354E-21 3.13688E-21 8.30784E-22 3.88229E-22 9.77891E-23 0.00000E+00
53 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 1.27127E-17 0.00000E+00 2.60787E-10 7.46664E-10 8.37087E-10 8.09369E-24 0.00000E+00 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77507E-26 2.78343E-26 1.30492E-26 6.84276E-27 3.49688E-27 1.91587E-27 1.03969E-27 5.74048E-28 3.11887E-28 1.68510E-28 9.34816E-29 5.09070E-29 2.79082E-29 1.49776E-29 8.07128E-30 4.33575E-30 2.28820E-30 1.04323E-30 5.20025E-31 2.70617E-31 1.78823E-31 3.12482E-32 1.44445E-34 0.00000E+00 1.04482E-32 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.06167E-32 1.80917E-32 2.84027E-31 0.00000E+00 6.89122E-32 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21325E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68725E-19 6.28058E-19 1.32893E-19 1.30376E-20 8.84000E-21 2.31647E-22 3.60797E-21 5.40884E-22 1.99281E-22 1.79216E-23 1.61261E-22 3.83153E-23 3.59835E-39 5.05614E-23 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59184E-18 1.50491E-17 1.23186E-18 1.48197E-18 1.23812E-19 1.29340E-19 2.05820E-21 2.54073E-21 1.47353E-21 3.15211E-21 8.30784E-22 3.88694E-22 9.77889E-23 1.49099E-22
54 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 5.19019E-18 0.00000E+00 2.60787E-10 7.46664E-10 8.37087E-10 1.08992E-23 0.00000E+00 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77508E-26 2.78344E-26 1.30493E-26 6.84253E-27 3.49679E-27 1.91581E-27 1.03973E-27 5.74105E-28 3.11834E-28 1.68572E-28 9.35065E-29 5.08501E-29 2.77509E-29 1.49091E-29 7.96078E-30 4.28606E-30 2.21607E-30 1.17361E-30 7.59274E-31 4.61140E-31 2.36360E-31 1.93676E-31 4.32612E-32 7.70372E-32 5.76575E-32 1.60334E-32 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.49131E-32 2.72351E-31 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21324E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68727E-19 6.28060E-19 1.32906E-19 1.30376E-20 8.86020E-21 2.31647E-22 3.60780E-21 5.40885E-22 1.99397E-22 1.79216E-23 1.52560E-22 4.74910E-23 3.59833E-39 0.00000E+00 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59184E-18 1.50491E-17 1.23186E-18 1.48197E-18 1.23811E-19 1.29301E-19 2.05820E-21 2.54073E-21 1.47358E-21 3.14949E-21 8.30784E-22 3.89450E-22 9.77912E-23 7.69278E-23
55 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 2.40485E-17 1.00688E-19 2.60787E-10 7.46664E-10 8.37087E-10 8.65914E-24 1.96171E-25 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77508E-26 2.78344E-26 1.30492E-26 6.84275E-27 3.49682E-27 1.91579E-27 1.03974E-27 5.74153E-28 3.11921E-28 1.68580E-28 9.34507E-29 5.10398E-29 2.78904E-29 1.51014E-29 8.04731E-30 4.35044E-30 2.28016E-30 1.05825E-30 5.59097E-31 3.82514E-31 6.63724E-32 0.00000E+00 1.01039E-31 0.00000E+00 0.00000E+00 0.00000E+00 8.44520E-32 0.00000E+00 2.42017E-31 0.00000E+00 0.00000E+00 2.08542E-31 0.00000E+00 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21324E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68727E-19 6.28050E-19 1.32904E-19 1.30376E-20 8.82253E-21 2.31647E-22 3.60782E-21 5.40884E-22 1.99271E-22 1.79216E-23 1.52938E-22 3.70729E-23 3.59833E-39 4.05577E-23 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59183E-18 1.50491E-17 1.23186E-18 1.48194E-18 1.23812E-19 1.29248E-19 2.05820E-21 2.54073E-21 1.47353E-21 3.15156E-21 8.30784E-22 3.83990E-22 9.77886E-23 0.00000E+00
56 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 0.00000E+00 0.00000E+00 2.60787E-10 7.46664E-10 8.37087E-10 6.59402E-24 4.04793E-26 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77506E-26 2.78345E-26 1.30491E-26 6.84274E-27 3.49677E-27 1.91587E-27 1.03988E-27 5.74107E-28 3.11823E-28 1.68466E-28 9.34339E-29 5.08462E-29 2.78066E-29 1.50478E-29 8.13503E-30 4.34225E-30 2.40279E-30 1.26168E-30 8.36167E-31 5.50310E-31 3.05886E-31 2.01524E-31 8.94835E-32 1.01617E-31 1.77330E-31 1.12859E-31 2.13862E-31 7.28122E-32 1.82783E-31 2.71075E-32 2.13441E-31 1.24692E-31 0.00000E+00 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21325E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68727E-19 6.28057E-19 1.32924E-19 1.30376E-20 8.78868E-21 2.31647E-22 3.60799E-21 5.40885E-22 1.99357E-22 1.79216E-23 1.61394E-22 3.85746E-23 3.59835E-39 4.18243E-23 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59183E-18 1.50491E-17 1.23186E-18 1.48188E-18 1.23811E-19 1.29228E-19 2.05820E-21 2.54073E-21 1.47354E-21 3.14024E-21 8.30784E-22 3.90316E-22 9.77928E-23 0.00000E+00
57 9.99925E+02 5.11572E-67 6.56679E-02 3.43321E-02 2.97357E-01 1.35444E-03 1.27052E-03 0.00000E+00 4.68184E-20 2.60787E-10 7.46664E-10 8.37087E-10 9.99362E-24 0.00000E+00 2.87215E-15 1.13570E-15 3.28864E-17 1.05460E-19 4.13292E-23 1.44209E-25 5.77508E-26 2.78343E-26 1.30492E-26 6.84263E-27 3.49673E-27 1.91573E-27 1.03964E-27 5.74001E-28 3.11775E-28 1.68458E-28 9.33435E-29 5.08004E-29 2.76489E-29 1.48891E-29 7.92241E-30 4.23291E-30 2.31521E-30 1.16923E-30 7.09826E-31 3.93732E-31 2.34097E-31 1.09200E-31 6.74798E-32 1.16856E-31 3.81816E-32 0.00000E+00 8.21891E-32 6.22677E-32 0.00000E+00 1.17578E-31 0.00000E+00 4.55723E-31 1.33852E-31 0.00000E+00 0.00000E+00 1.02901E-07 2.52569E-07 3.17029E-08 1.86501E-10 4.60831E-13 7.77837E-15 1.94511E-14 6.32973E-15 1.62529E-15 6.80530E-16 3.21324E-17 1.02006E-18 5.96347E-18 2.41359E-18 8.68727E-19 6.28063E-19 1.32910E-19 1.30376E-20 8.87571E-21 2.31647E-22 3.60797E-21 5.40885E-22 1.99345E-22 1.79216E-23 1.60782E-22 4.17775E-23 3.59834E-39 0.00000E+00 7.15998E-07 4.34433E-07 1.15191E-08 3.67565E-11 7.14373E-14 5.14476E-14 1.00969E-13 9.27935E-15 3.56656E-16 5.94858E-16 9.19980E-18 6.59183E-18 1.50491E-17 1.23186E-18 1.48211E-18 1.23812E-19 1.29295E-19 2.05820E-21 2.54073E-21 1.47357E-21 3.15701E-21 8.30784E-22 3.87747E-22 9.77890E-23 2.44225E-22
