Particle,n_H,n_g,T_gas,T_dust,chi,F_X
828,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.36278E-46,0.00000E+00
829,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.74689E-46,0.00000E+00
830,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.29155E-46,0.00000E+00
831,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,9.54889E-47,0.00000E+00
832,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,7.05986E-47,0.00000E+00
833,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,6.84984E-47,0.00000E+00
834,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,6.64606E-47,0.00000E+00
835,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,6.44835E-47,0.00000E+00
836,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,6.25652E-47,0.00000E+00
837,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,6.07040E-47,0.00000E+00
838,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,5.88982E-47,0.00000E+00
839,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,5.71460E-47,0.00000E+00
840,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,5.54460E-47,0.00000E+00
841,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,5.37966E-47,0.00000E+00
842,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,5.21962E-47,0.00000E+00
843,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,5.06435E-47,0.00000E+00
844,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.91369E-47,0.00000E+00
845,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.76751E-47,0.00000E+00
846,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.62569E-47,0.00000E+00
847,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.48808E-47,0.00000E+00
848,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.35457E-47,0.00000E+00
849,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.22502E-47,0.00000E+00
850,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.09934E-47,0.00000E+00
851,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.97739E-47,0.00000E+00
852,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.85906E-47,0.00000E+00
853,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.74426E-47,0.00000E+00
854,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.63288E-47,0.00000E+00
855,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.52480E-47,0.00000E+00
856,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.41995E-47,0.00000E+00
857,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.31821E-47,0.00000E+00
858,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.21950E-47,0.00000E+00
859,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.12372E-47,0.00000E+00
860,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.03079E-47,0.00000E+00
861,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.94063E-47,0.00000E+00
862,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.85315E-47,0.00000E+00
863,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.76828E-47,0.00000E+00
864,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.68592E-47,0.00000E+00
865,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.60602E-47,0.00000E+00
866,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.52850E-47,0.00000E+00
867,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.45328E-47,0.00000E+00
868,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.38030E-47,0.00000E+00
869,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.30949E-47,0.00000E+00
870,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.24078E-47,0.00000E+00
871,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.17412E-47,0.00000E+00
872,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.10944E-47,0.00000E+00
873,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,2.04669E-47,0.00000E+00
874,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.98581E-47,0.00000E+00
875,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.92673E-47,0.00000E+00
876,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.86941E-47,0.00000E+00
877,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.81380E-47,0.00000E+00
878,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.75984E-47,0.00000E+00
879,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.70749E-47,0.00000E+00
880,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.65670E-47,0.00000E+00
881,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.60741E-47,0.00000E+00
882,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.55959E-47,0.00000E+00
883,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.51320E-47,0.00000E+00
884,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.46818E-47,0.00000E+00
885,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.42451E-47,0.00000E+00
886,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.38213E-47,0.00000E+00
887,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.34101E-47,0.00000E+00
888,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.30112E-47,0.00000E+00
889,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.26241E-47,0.00000E+00
890,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.22486E-47,0.00000E+00
891,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.18842E-47,0.00000E+00
892,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.15307E-47,0.00000E+00
893,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.11876E-47,0.00000E+00
894,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.08548E-47,0.00000E+00
895,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.05319E-47,0.00000E+00
896,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,1.02186E-47,0.00000E+00
897,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,9.91461E-48,0.00000E+00
898,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,9.61967E-48,0.00000E+00
899,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,9.33350E-48,0.00000E+00
900,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,9.05584E-48,0.00000E+00
901,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,8.78644E-48,0.00000E+00
902,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,8.52506E-48,0.00000E+00
903,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,8.27145E-48,0.00000E+00
904,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,8.02539E-48,0.00000E+00
905,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,7.78664E-48,0.00000E+00
906,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,7.55500E-48,0.00000E+00
907,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,7.33025E-48,0.00000E+00
908,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,7.11219E-48,0.00000E+00
909,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,6.90061E-48,0.00000E+00
910,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,6.69533E-48,0.00000E+00
911,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,6.49615E-48,0.00000E+00
912,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,6.30290E-48,0.00000E+00
913,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,6.11540E-48,0.00000E+00
914,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,5.93347E-48,0.00000E+00
915,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,5.75696E-48,0.00000E+00
916,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,5.58570E-48,0.00000E+00
917,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,5.41953E-48,0.00000E+00
918,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,5.25831E-48,0.00000E+00
919,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,5.10188E-48,0.00000E+00
920,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.95011E-48,0.00000E+00
921,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.80285E-48,0.00000E+00
922,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.65997E-48,0.00000E+00
923,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.64592E-48,0.00000E+00
924,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.63191E-48,0.00000E+00
925,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.61795E-48,0.00000E+00
926,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.60402E-48,0.00000E+00
927,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.59014E-48,0.00000E+00
928,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.57630E-48,0.00000E+00
929,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.56250E-48,0.00000E+00
930,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.54874E-48,0.00000E+00
931,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.53502E-48,0.00000E+00
932,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.52135E-48,0.00000E+00
933,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.50771E-48,0.00000E+00
934,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.49412E-48,0.00000E+00
935,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.48057E-48,0.00000E+00
936,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.46706E-48,0.00000E+00
937,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.45359E-48,0.00000E+00
938,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.44016E-48,0.00000E+00
939,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.42677E-48,0.00000E+00
940,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.41342E-48,0.00000E+00
941,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.40011E-48,0.00000E+00
942,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.38684E-48,0.00000E+00
943,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.37362E-48,0.00000E+00
944,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.36043E-48,0.00000E+00
945,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.34728E-48,0.00000E+00
946,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.33417E-48,0.00000E+00
947,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.32110E-48,0.00000E+00
948,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.30807E-48,0.00000E+00
949,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.29508E-48,0.00000E+00
950,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.28213E-48,0.00000E+00
951,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.26921E-48,0.00000E+00
952,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.25634E-48,0.00000E+00
953,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.24351E-48,0.00000E+00
954,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.23071E-48,0.00000E+00
955,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.21795E-48,0.00000E+00
956,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.20523E-48,0.00000E+00
957,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.19255E-48,0.00000E+00
958,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.17991E-48,0.00000E+00
959,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.16731E-48,0.00000E+00
960,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.15474E-48,0.00000E+00
961,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.14221E-48,0.00000E+00
962,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.12972E-48,0.00000E+00
963,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.11727E-48,0.00000E+00
964,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.10485E-48,0.00000E+00
965,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.09247E-48,0.00000E+00
966,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.08013E-48,0.00000E+00
967,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.06783E-48,0.00000E+00
968,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.05556E-48,0.00000E+00
969,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.04334E-48,0.00000E+00
970,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.03114E-48,0.00000E+00
971,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.01899E-48,0.00000E+00
972,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,4.00687E-48,0.00000E+00
973,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.99479E-48,0.00000E+00
974,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.98274E-48,0.00000E+00
975,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.97073E-48,0.00000E+00
976,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.95876E-48,0.00000E+00
977,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.94682E-48,0.00000E+00
978,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.93492E-48,0.00000E+00
979,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.92305E-48,0.00000E+00
980,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.91122E-48,0.00000E+00
981,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.89943E-48,0.00000E+00
982,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.88767E-48,0.00000E+00
983,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.87595E-48,0.00000E+00
984,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.86426E-48,0.00000E+00
985,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.85261E-48,0.00000E+00
986,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.84099E-48,0.00000E+00
987,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.82941E-48,0.00000E+00
988,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.81786E-48,0.00000E+00
989,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.80635E-48,0.00000E+00
990,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.79487E-48,0.00000E+00
991,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.78343E-48,0.00000E+00
992,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.77202E-48,0.00000E+00
993,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.76064E-48,0.00000E+00
994,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.74930E-48,0.00000E+00
995,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.73800E-48,0.00000E+00
996,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.72673E-48,0.00000E+00
997,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.71549E-48,0.00000E+00
998,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.70428E-48,0.00000E+00
999,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.69311E-48,0.00000E+00
1000,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.68198E-48,0.00000E+00
1001,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.67087E-48,0.00000E+00
1002,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.65981E-48,0.00000E+00
1003,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.64877E-48,0.00000E+00
1004,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.63777E-48,0.00000E+00
1005,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.62680E-48,0.00000E+00
1006,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.61586E-48,0.00000E+00
1007,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.60496E-48,0.00000E+00
1008,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.59409E-48,0.00000E+00
1009,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.58325E-48,0.00000E+00
1010,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.57244E-48,0.00000E+00
1011,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.56167E-48,0.00000E+00
1012,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.55093E-48,0.00000E+00
1013,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.54986E-48,0.00000E+00
1014,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.54879E-48,0.00000E+00
1015,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.54772E-48,0.00000E+00
1016,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.54664E-48,0.00000E+00
1017,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.54557E-48,0.00000E+00
1018,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.54450E-48,0.00000E+00
1019,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.54343E-48,0.00000E+00
1020,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.54236E-48,0.00000E+00
1021,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.54129E-48,0.00000E+00
1022,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.54022E-48,0.00000E+00
1023,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.53915E-48,0.00000E+00
1024,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.53809E-48,0.00000E+00
1025,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.53702E-48,0.00000E+00
1026,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.53595E-48,0.00000E+00
1027,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.53488E-48,0.00000E+00
1028,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.53381E-48,0.00000E+00
1029,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.53275E-48,0.00000E+00
1030,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.53168E-48,0.00000E+00
1031,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.53061E-48,0.00000E+00
1032,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.52955E-48,0.00000E+00
1033,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.52848E-48,0.00000E+00
1034,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.52742E-48,0.00000E+00
1035,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.52635E-48,0.00000E+00
1036,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.52529E-48,0.00000E+00
1037,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.52422E-48,0.00000E+00
1038,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.52316E-48,0.00000E+00
1039,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.52209E-48,0.00000E+00
1040,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.52103E-48,0.00000E+00
1041,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.51997E-48,0.00000E+00
1042,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.51891E-48,0.00000E+00
1043,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.51784E-48,0.00000E+00
1044,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.51678E-48,0.00000E+00
1045,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.51572E-48,0.00000E+00
1046,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.51466E-48,0.00000E+00
1047,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.51360E-48,0.00000E+00
1048,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.51253E-48,0.00000E+00
1049,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.51147E-48,0.00000E+00
1050,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.51041E-48,0.00000E+00
1051,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.50935E-48,0.00000E+00
1052,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.50829E-48,0.00000E+00
1053,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.50723E-48,0.00000E+00
1054,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.50618E-48,0.00000E+00
1055,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.50512E-48,0.00000E+00
1056,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.50406E-48,0.00000E+00
1057,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.50300E-48,0.00000E+00
1058,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.50194E-48,0.00000E+00
1059,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.50089E-48,0.00000E+00
1060,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.49983E-48,0.00000E+00
1061,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.49877E-48,0.00000E+00
1062,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.49772E-48,0.00000E+00
1063,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.49666E-48,0.00000E+00
1064,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.49560E-48,0.00000E+00
1065,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.49455E-48,0.00000E+00
1066,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.49349E-48,0.00000E+00
1067,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.49244E-48,0.00000E+00
1068,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.49138E-48,0.00000E+00
1069,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.49033E-48,0.00000E+00
1070,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.48927E-48,0.00000E+00
1071,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.48822E-48,0.00000E+00
1072,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.48717E-48,0.00000E+00
1073,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.48611E-48,0.00000E+00
1074,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.48506E-48,0.00000E+00
1075,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.48401E-48,0.00000E+00
1076,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.48296E-48,0.00000E+00
1077,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.48191E-48,0.00000E+00
1078,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.48085E-48,0.00000E+00
1079,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.47980E-48,0.00000E+00
1080,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.47875E-48,0.00000E+00
1081,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.47770E-48,0.00000E+00
1082,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.47665E-48,0.00000E+00
1083,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.47560E-48,0.00000E+00
1084,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.47455E-48,0.00000E+00
1085,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.47350E-48,0.00000E+00
1086,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.47246E-48,0.00000E+00
1087,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.47141E-48,0.00000E+00
1088,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.47036E-48,0.00000E+00
1089,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.46931E-48,0.00000E+00
1090,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.46826E-48,0.00000E+00
1091,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.46722E-48,0.00000E+00
1092,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.46617E-48,0.00000E+00
1093,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.46512E-48,0.00000E+00
1094,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.46408E-48,0.00000E+00
1095,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.46303E-48,0.00000E+00
1096,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.46198E-48,0.00000E+00
1097,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.46094E-48,0.00000E+00
1098,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.45989E-48,0.00000E+00
1099,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.45885E-48,0.00000E+00
1100,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.45780E-48,0.00000E+00
1101,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.45676E-48,0.00000E+00
1102,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.45572E-48,0.00000E+00
1103,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.45561E-48,0.00000E+00
1104,1.00000E+03,2.00000E-09,1.29971E+01,6.60007E+01,3.45551E-48,0.00000E+00
