Particle [HI] [CII] [OI] [CI] CO p-H2 o-H2 Total 
163 3.33866E-97 1.00348E-21 4.09758E-21 1.38152E-30 5.92905E-44 1.59082E-29 4.81115E-29 5.10105E-21
164 3.33859E-97 1.00348E-21 4.09758E-21 1.38152E-30 5.93142E-44 1.59082E-29 4.81115E-29 5.10105E-21
165 3.33853E-97 1.00348E-21 4.09758E-21 1.38152E-30 5.94036E-44 1.59082E-29 4.81115E-29 5.10105E-21
166 3.33847E-97 1.00348E-21 4.09758E-21 1.38152E-30 5.94281E-44 1.59082E-29 4.81115E-29 5.10105E-21
167 3.33841E-97 1.00348E-21 4.09758E-21 1.38152E-30 5.92972E-44 1.59082E-29 4.81115E-29 5.10105E-21
168 3.33834E-97 1.00348E-21 4.09758E-21 1.38152E-30 5.92509E-44 1.59082E-29 4.81116E-29 5.10105E-21
169 3.33828E-97 1.00348E-21 4.09758E-21 1.38152E-30 5.93573E-44 1.59082E-29 4.81116E-29 5.10105E-21
170 3.33822E-97 1.00348E-21 4.09758E-21 1.38152E-30 5.94404E-44 1.59082E-29 4.81116E-29 5.10105E-21
171 3.33816E-97 1.00348E-21 4.09758E-21 1.38152E-30 5.92427E-44 1.59082E-29 4.81116E-29 5.10105E-21
172 3.33810E-97 1.00348E-21 4.09758E-21 1.38152E-30 5.93255E-44 1.59082E-29 4.81116E-29 5.10105E-21
173 3.33804E-97 1.00348E-21 4.09758E-21 1.38152E-30 5.93428E-44 1.59082E-29 4.81116E-29 5.10105E-21
174 3.33797E-97 1.00348E-21 4.09758E-21 1.38152E-30 5.93492E-44 1.59082E-29 4.81116E-29 5.10105E-21
175 3.33791E-97 1.00348E-21 4.09757E-21 1.38152E-30 5.94248E-44 1.59082E-29 4.81116E-29 5.10105E-21
176 3.33785E-97 1.00348E-21 4.09757E-21 1.38152E-30 5.95349E-44 1.59082E-29 4.81116E-29 5.10105E-21
177 3.33779E-97 1.00348E-21 4.09757E-21 1.38152E-30 5.94424E-44 1.59082E-29 4.81116E-29 5.10105E-21
178 3.33772E-97 1.00348E-21 4.09757E-21 1.38153E-30 5.95585E-44 1.59082E-29 4.81116E-29 5.10105E-21
179 3.33766E-97 1.00348E-21 4.09757E-21 1.38153E-30 5.96800E-44 1.59082E-29 4.81117E-29 5.10105E-21
180 3.33760E-97 1.00348E-21 4.09757E-21 1.38153E-30 5.93315E-44 1.59082E-29 4.81117E-29 5.10105E-21
181 3.33754E-97 1.00348E-21 4.09757E-21 1.38153E-30 5.94593E-44 1.59082E-29 4.81117E-29 5.10105E-21
182 3.33748E-97 1.00348E-21 4.09757E-21 1.38153E-30 5.92589E-44 1.59082E-29 4.81117E-29 5.10105E-21
183 3.33686E-97 1.00347E-21 4.09757E-21 1.38153E-30 5.93049E-44 1.59082E-29 4.81118E-29 5.10104E-21
184 3.33623E-97 1.00347E-21 4.09757E-21 1.38154E-30 5.94543E-44 1.59083E-29 4.81119E-29 5.10104E-21
185 3.33561E-97 1.00347E-21 4.09756E-21 1.38154E-30 5.93525E-44 1.59083E-29 4.81119E-29 5.10104E-21
186 3.33499E-97 1.00347E-21 4.09756E-21 1.38155E-30 5.92489E-44 1.59083E-29 4.81120E-29 5.10103E-21
187 3.33437E-97 1.00347E-21 4.09756E-21 1.38155E-30 5.92648E-44 1.59083E-29 4.81121E-29 5.10103E-21
188 3.33375E-97 1.00347E-21 4.09755E-21 1.38156E-30 5.92894E-44 1.59084E-29 4.81122E-29 5.10103E-21
189 3.33313E-97 1.00347E-21 4.09755E-21 1.38156E-30 5.92703E-44 1.59084E-29 4.81123E-29 5.10102E-21
190 3.33251E-97 1.00347E-21 4.09755E-21 1.38156E-30 5.93833E-44 1.59084E-29 4.81124E-29 5.10102E-21
191 3.33189E-97 1.00347E-21 4.09754E-21 1.38157E-30 5.92516E-44 1.59084E-29 4.81125E-29 5.10102E-21
192 3.33127E-97 1.00347E-21 4.09754E-21 1.38157E-30 5.95168E-44 1.59085E-29 4.81126E-29 5.10101E-21
193 3.33065E-97 1.00347E-21 4.09754E-21 1.38158E-30 5.93339E-44 1.59085E-29 4.81127E-29 5.10101E-21
194 3.33003E-97 1.00347E-21 4.09753E-21 1.38158E-30 5.93409E-44 1.59085E-29 4.81127E-29 5.10101E-21
195 3.32941E-97 1.00347E-21 4.09753E-21 1.38159E-30 5.92310E-44 1.59085E-29 4.81128E-29 5.10100E-21
196 3.32879E-97 1.00347E-21 4.09753E-21 1.38159E-30 5.94310E-44 1.59086E-29 4.81129E-29 5.10100E-21
