  1.000E-07  1.0000E+03   100.00  0.06412  2.000E-30  2.500E-01  5.000E-01  6.607E-28  2.600E-04  4.600E-04  7.089E-22  2.000E-30  1.000E-30  1.000E-30
  2.000E-07  1.0000E+03   100.00  0.06412  5.856E-30  2.500E-01  5.000E-01  2.141E-27  2.600E-04  4.600E-04  1.418E-21  3.875E-30  1.000E-30  1.000E-30
  4.000E-07  1.0000E+03   100.00  0.06412  1.327E-29  2.500E-01  5.000E-01  7.638E-27  2.600E-04  4.600E-04  2.836E-21  3.872E-30  1.000E-30  1.000E-30
  8.000E-07  1.0000E+03   100.00  0.06412  5.075E-29  2.500E-01  5.000E-01  3.473E-26  2.600E-04  4.600E-04  5.671E-21  4.651E-30  1.000E-30  1.000E-30
  1.600E-06  1.0000E+03   100.00  0.06412  2.204E-28  2.500E-01  5.000E-01  1.584E-25  2.600E-04  4.600E-04  1.134E-20  6.502E-30  1.000E-30  1.000E-30
  3.200E-06  1.0000E+03   100.00  0.06412  7.982E-28  2.500E-01  5.000E-01  5.831E-25  2.600E-04  4.600E-04  2.269E-20  8.324E-30  1.000E-30  1.000E-30
  6.400E-06  1.0000E+03   100.00  0.06412  2.778E-27  2.500E-01  5.000E-01  2.042E-24  2.600E-04  4.600E-04  4.538E-20  1.088E-29  1.000E-30  1.000E-30
  1.280E-05  1.0000E+03   100.00  0.06412  9.943E-27  2.500E-01  5.000E-01  7.381E-24  2.600E-04  4.600E-04  9.077E-20  1.254E-29  1.000E-30  1.000E-30
  2.560E-05  1.0000E+03   100.00  0.06412  3.841E-26  2.500E-01  5.000E-01  2.868E-23  2.600E-04  4.600E-04  1.816E-19  1.305E-29  1.000E-30  1.000E-30
  5.120E-05  1.0000E+03   100.00  0.06412  1.514E-25  2.500E-01  5.000E-01  1.137E-22  2.600E-04  4.600E-04  3.633E-19  1.586E-29  1.000E-30  1.000E-30
  1.024E-04  1.0000E+03   100.00  0.06412  6.022E-25  2.500E-01  5.000E-01  4.628E-22  2.600E-04  4.600E-04  7.274E-19  1.659E-29  1.000E-30  1.000E-30
  2.048E-04  1.0000E+03   100.00  0.06412  2.413E-24  2.500E-01  5.000E-01  1.893E-21  2.600E-04  4.600E-04  1.458E-18  1.945E-29  1.000E-30  1.000E-30
  4.096E-04  1.0000E+03   100.00  0.06412  9.624E-24  2.500E-01  5.000E-01  7.989E-21  2.600E-04  4.600E-04  2.927E-18  2.196E-29  1.000E-30  1.000E-30
  8.192E-04  1.0000E+03   100.00  0.06412  3.837E-23  2.500E-01  5.000E-01  3.535E-20  2.600E-04  4.600E-04  5.901E-18  2.560E-29  1.000E-30  1.000E-30
  1.638E-03  1.0000E+03   100.00  0.06412  1.532E-22  2.500E-01  5.000E-01  1.693E-19  2.600E-04  4.600E-04  1.198E-17  4.619E-29  1.000E-30  1.000E-30
  3.277E-03  1.0000E+03   100.00  0.06412  6.145E-22  2.500E-01  5.000E-01  8.862E-19  2.600E-04  4.600E-04  2.466E-17  3.745E-28  1.000E-30  1.000E-30
  6.554E-03  1.0000E+03   100.00  0.06412  2.533E-21  2.500E-01  5.000E-01  5.181E-18  2.600E-04  4.600E-04  5.184E-17  6.743E-27  1.000E-30  1.000E-30
  1.311E-02  1.0000E+03   100.00  0.06412  1.243E-20  2.500E-01  5.000E-01  3.313E-17  2.600E-04  4.600E-04  1.123E-16  1.507E-25  1.000E-30  1.000E-30
  2.621E-02  1.0000E+03   100.00  0.06412  1.075E-19  2.500E-01  5.000E-01  2.215E-16  2.600E-04  4.600E-04  2.508E-16  3.324E-24  1.000E-30  1.000E-30
  5.243E-02  1.0000E+03   100.00  0.06412  1.815E-18  2.500E-01  5.000E-01  1.475E-15  2.600E-04  4.600E-04  5.772E-16  7.127E-23  1.000E-30  1.000E-30
  1.049E-01  1.0000E+03   100.00  0.06412  3.481E-17  2.500E-01  5.000E-01  9.199E-15  2.600E-04  4.600E-04  1.376E-15  1.276E-21  1.000E-30  1.000E-30
  2.097E-01  1.0000E+03   100.00  0.06412  5.008E-16  2.500E-01  5.000E-01  4.947E-14  2.599E-04  4.600E-04  3.054E-15  1.520E-20  1.000E-30  1.000E-30
  4.194E-01  1.0000E+03   100.00  0.06412  4.039E-15  2.500E-01  5.000E-01  2.077E-13  2.599E-04  4.600E-04  5.028E-15  9.171E-20  1.000E-30  1.000E-30
  8.389E-01  1.0000E+03   100.00  0.06412  1.460E-14  2.500E-01  5.000E-01  6.167E-13  2.598E-04  4.600E-04  6.200E-15  2.253E-19  1.000E-30  1.000E-30
  1.678E+00  1.0000E+03   100.00  0.06412  2.612E-14  2.500E-01  5.000E-01  1.238E-12  2.598E-04  4.600E-04  6.653E-15  2.663E-19  1.000E-30  1.000E-30
  3.355E+00  1.0000E+03   100.39  0.06412  3.338E-14  2.500E-01  5.001E-01  1.740E-12  2.599E-04  4.600E-04  6.707E-15  2.543E-19  1.000E-30  1.000E-30
  6.711E+00  1.0000E+03   101.18  0.06412  4.038E-14  2.499E-01  5.002E-01  1.879E-12  2.600E-04  4.600E-04  6.655E-15  2.432E-19  1.000E-30  1.000E-30
  1.342E+01  1.0000E+03   102.76  0.06412  5.537E-14  2.498E-01  5.004E-01  1.863E-12  2.600E-04  4.600E-04  6.691E-15  2.383E-19  1.000E-30  1.000E-30
  2.684E+01  1.0000E+03   105.84  0.06412  8.799E-14  2.497E-01  5.007E-01  1.850E-12  2.600E-04  4.600E-04  6.841E-15  2.355E-19  1.000E-30  1.000E-30
  5.369E+01  1.0000E+03   111.63  0.06412  1.597E-13  2.493E-01  5.014E-01  1.831E-12  2.600E-04  4.600E-04  7.183E-15  2.306E-19  1.000E-30  1.000E-30
  1.074E+02  1.0000E+03   121.96  0.06412  3.256E-13  2.486E-01  5.028E-01  1.807E-12  2.600E-04  4.600E-04  7.996E-15  2.217E-19  1.000E-30  1.000E-30
  2.147E+02  1.0000E+03   138.25  0.06412  7.253E-13  2.472E-01  5.055E-01  1.794E-12  2.600E-04  4.600E-04  9.972E-15  2.072E-19  1.000E-30  1.000E-30
  4.295E+02  1.0000E+03   160.00  0.06412  1.628E-12  2.445E-01  5.109E-01  1.842E-12  2.600E-04  4.600E-04  1.431E-14  1.865E-19  1.000E-30  1.000E-30
  8.590E+02  1.0000E+03   188.13  0.06412  3.149E-12  2.393E-01  5.214E-01  1.968E-12  2.600E-04  4.600E-04  2.103E-14  1.616E-19  1.000E-30  1.000E-30
