0,1e-06,1.92875e-06
1,2.2275429519995564e-06,4.296373468669144e-06
2,4.9619476030028976e-06,9.57035643929184e-06
3,1.105295141126022e-05,2.131838003446815e-05
4,2.4620924014946254e-05,4.748760719382759e-05
5,5.484416576121015e-05,0.00010578068471193408
6,0.00012216773489967918,0.0002356310186877562
7,0.0002721338768375309,0.0005248782149503878
8,0.0006061898993497572,0.0011691887683708442
9,0.0013503140378698722,0.002604418200541516
10,0.003007882518043099,0.005801453406675626
11,0.006700187503509591,0.012922986647394122
12,0.014924955450518291,0.028786507825187154
13,0.03324597932270938,0.06412318261867572
14,0.07405684692262442,0.14283714350201185
15,0.16496480740980207,0.3181758722916558
16,0.3674661940736688,0.7087504218195887
17,0.8185467307069021,1.5787720068509372
18,1.8233480008684386,3.5167824566750006
19,4.061585988376979,7.833783975082099
20,9.047357242349293,17.450090281181197
21,20.15337685941731,38.870825617601135
22,44.89251258218608,86.5864336428914
23,100.0,192.875
