Particle n(H,0) n(H,1) n(C+,0) n(C+,1) n(O,0) n(O,1) n(O,2) n(O,3) n(O,4) n(C,0) n(C,1) n(C,2) n(C,3) n(C,4) n(CO,0) n(CO,1) n(CO,2) n(CO,3) n(CO,4) n(CO,5) n(CO,6) n(CO,7) n(CO,8) n(CO,9) n(CO,10) n(CO,11) n(CO,12) n(CO,13) n(CO,14) n(CO,15) n(CO,16) n(CO,17) n(CO,18) n(CO,19) n(CO,20) n(CO,21) n(CO,22) n(CO,23) n(CO,24) n(CO,25) n(CO,26) n(CO,27) n(CO,28) n(CO,29) n(CO,30) n(CO,31) n(CO,32) n(CO,33) n(CO,34) n(CO,35) n(CO,36) n(CO,37) n(CO,38) n(CO,39) n(CO,40) n(p-H2,0) n(p-H2,1) n(p-H2,2) n(p-H2,3) n(p-H2,4) n(p-H2,5) n(p-H2,6) n(p-H2,7) n(p-H2,8) n(p-H2,9) n(p-H2,10) n(p-H2,11) n(p-H2,12) n(p-H2,13) n(p-H2,14) n(p-H2,15) n(p-H2,16) n(p-H2,17) n(p-H2,18) n(p-H2,19) n(p-H2,20) n(p-H2,21) n(p-H2,22) n(p-H2,23) n(p-H2,24) n(p-H2,25) n(p-H2,26) n(p-H2,27) n(o-H2,0) n(o-H2,1) n(o-H2,2) n(o-H2,3) n(o-H2,4) n(o-H2,5) n(o-H2,6) n(o-H2,7) n(o-H2,8) n(o-H2,9) n(o-H2,10) n(o-H2,11) n(o-H2,12) n(o-H2,13) n(o-H2,14) n(o-H2,15) n(o-H2,16) n(o-H2,17) n(o-H2,18) n(o-H2,19) n(o-H2,20) n(o-H2,21) n(o-H2,22) n(o-H2,23) n(o-H2,24) 
239 1.04202E+04 8.47911E-64 1.96220E+01 7.56567E+00 9.45495E+01 2.29042E-01 4.56691E-02 3.17070E-15 2.59014E-17 9.49071E-01 1.87232E+00 1.56007E+00 0.00000E+00 1.28464E-16 2.39823E-03 6.57320E-03 9.03940E-03 9.26292E-03 7.54788E-03 4.94266E-03 2.60671E-03 1.11609E-03 3.93039E-04 1.15841E-04 2.90117E-05 6.24497E-06 1.19714E-06 2.06986E-07 3.17803E-08 4.23552E-09 5.32748E-10 5.93804E-11 5.95561E-12 5.81211E-13 4.99136E-14 3.83347E-15 2.68611E-16 1.68322E-17 1.09775E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 9.08019E-19 0.00000E+00 0.00000E+00 0.00000E+00 1.32815E-18 5.42101E-19 1.82959E-19 2.33103E-18 3.38136E-18 4.81115E-18 4.18773E-18 1.05499E+05 1.88964E+02 1.58667E-05 0.00000E+00 0.00000E+00 4.44089E-14 7.21201E-13 5.11591E-12 0.00000E+00 3.06954E-11 0.00000E+00 1.25767E-17 2.62013E-14 1.58207E-15 5.47118E-13 8.59757E-13 0.00000E+00 4.81386E-17 0.00000E+00 7.94178E-18 6.55032E-15 2.73219E-17 1.52101E-14 6.77626E-21 1.09779E-12 1.18305E-12 2.16660E-56 1.04592E-11 4.72151E+04 4.25699E-01 2.18279E-10 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.95586E-12 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.46070E-14 0.00000E+00 0.00000E+00
240 1.03585E+04 8.42858E-64 1.96213E+01 7.56528E+00 9.45494E+01 2.28907E-01 4.56699E-02 4.20660E-15 5.11951E-17 9.49246E-01 1.87268E+00 1.56037E+00 2.72005E-15 0.00000E+00 2.40984E-03 6.60502E-03 9.08315E-03 9.30779E-03 7.58455E-03 4.96681E-03 2.61956E-03 1.12165E-03 3.95015E-04 1.16429E-04 2.91604E-05 6.27726E-06 1.20338E-06 2.08070E-07 3.19476E-08 4.25793E-09 5.35577E-10 5.96967E-11 5.98745E-12 5.84322E-13 5.01814E-14 3.85526E-15 2.71593E-16 1.69136E-17 1.45012E-18 9.35124E-19 1.23328E-18 1.07065E-18 3.52366E-19 0.00000E+00 1.02999E-18 2.43945E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.05521E+05 1.89001E+02 1.58696E-05 7.27596E-12 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 9.54098E-18 0.00000E+00 7.21645E-16 0.00000E+00 0.00000E+00 0.00000E+00 8.45678E-17 0.00000E+00 2.49366E-18 2.35367E-14 1.09288E-16 1.22680E-14 8.93620E-20 7.17648E-13 0.00000E+00 6.34051E-56 0.00000E+00 4.72245E+04 4.25781E-01 0.00000E+00 0.00000E+00 4.61853E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.82272E-12 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.08781E-16 4.61853E-14 5.74627E-18 1.52767E-13 9.49157E-27 0.00000E+00
241 1.02972E+04 8.37843E-64 1.96206E+01 7.56489E+00 9.45493E+01 2.28773E-01 4.56706E-02 0.00000E+00 1.81019E-17 9.49423E-01 1.87303E+00 1.56067E+00 2.91434E-15 0.00000E+00 2.42149E-03 6.63694E-03 9.12703E-03 9.35280E-03 7.62134E-03 4.99103E-03 2.63244E-03 1.12722E-03 3.96997E-04 1.17020E-04 2.93096E-05 6.30965E-06 1.20963E-06 2.09158E-07 3.21154E-08 4.28041E-09 5.38413E-10 6.00140E-11 6.01939E-12 5.87444E-13 5.04501E-14 3.87651E-15 2.71484E-16 1.66425E-17 1.21973E-18 0.00000E+00 0.00000E+00 0.00000E+00 3.25261E-19 0.00000E+00 2.71051E-20 1.57209E-18 2.21584E-18 1.86347E-18 0.00000E+00 0.00000E+00 1.91091E-18 3.72694E-19 4.20128E-19 5.08220E-18 5.96311E-19 1.05542E+05 1.89037E+02 1.58722E-05 8.00355E-11 1.40972E-11 2.49800E-14 3.25073E-13 0.00000E+00 0.00000E+00 2.38742E-11 0.00000E+00 1.19262E-16 0.00000E+00 5.91194E-15 2.87770E-13 0.00000E+00 0.00000E+00 0.00000E+00 2.30216E-12 6.47811E-18 0.00000E+00 9.80119E-17 4.99600E-15 0.00000E+00 0.00000E+00 1.52767E-13 0.00000E+00 0.00000E+00 4.72339E+04 4.25861E-01 1.23691E-10 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.10543E-12 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
242 1.02388E+04 8.33056E-64 1.96199E+01 7.56451E+00 9.45493E+01 2.28644E-01 4.56713E-02 0.00000E+00 0.00000E+00 9.49595E-01 1.87338E+00 1.56096E+00 1.38778E-15 0.00000E+00 2.43273E-03 6.66772E-03 9.16936E-03 9.39621E-03 7.65682E-03 5.01440E-03 2.64487E-03 1.13259E-03 3.98909E-04 1.17589E-04 2.94535E-05 6.34089E-06 1.21566E-06 2.10206E-07 3.22772E-08 4.30209E-09 5.41149E-10 6.03200E-11 6.05018E-12 5.90451E-13 5.07078E-14 3.89608E-15 2.73517E-16 1.63715E-17 0.00000E+00 0.00000E+00 2.98156E-19 0.00000E+00 7.04731E-19 0.00000E+00 0.00000E+00 0.00000E+00 2.91379E-19 3.17129E-18 2.87991E-18 2.50044E-18 2.28360E-18 2.77149E-18 0.00000E+00 4.79759E-18 2.48011E-18 1.05562E+05 1.89072E+02 1.58748E-05 4.94765E-10 4.63842E-11 0.00000E+00 0.00000E+00 1.16529E-12 2.70006E-12 0.00000E+00 8.01492E-12 0.00000E+00 3.75255E-14 1.97065E-15 0.00000E+00 1.96110E-12 4.46221E-12 1.02782E-16 4.80327E-12 1.02999E-18 2.59792E-14 1.07987E-16 0.00000E+00 9.95264E-20 1.60583E-12 0.00000E+00 8.47525E-56 0.00000E+00 4.72428E+04 4.25938E-01 2.11003E-10 1.63709E-11 1.86517E-13 1.22213E-12 2.55795E-13 0.00000E+00 1.95399E-14 1.27898E-12 7.04992E-15 1.19016E-13 1.91847E-13 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.76289E-17 0.00000E+00 7.97973E-16 0.00000E+00 0.00000E+00 1.65201E-13 3.40283E-26 0.00000E+00
243 1.01818E+04 8.28393E-64 1.96193E+01 7.56414E+00 9.45492E+01 2.28519E-01 4.56720E-02 0.00000E+00 0.00000E+00 9.49764E-01 1.87372E+00 1.56125E+00 0.00000E+00 5.55654E-18 2.44379E-03 6.69802E-03 9.21102E-03 9.43894E-03 7.69174E-03 5.03740E-03 2.65710E-03 1.13788E-03 4.00791E-04 1.18149E-04 2.95951E-05 6.37163E-06 1.22159E-06 2.11239E-07 3.24364E-08 4.32343E-09 5.43841E-10 6.06212E-11 6.08049E-12 5.93413E-13 5.09632E-14 3.91467E-15 2.75143E-16 1.73472E-17 6.09864E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.93023E-19 1.74150E-18 0.00000E+00 1.05582E+05 1.89106E+02 1.58773E-05 0.00000E+00 0.00000E+00 2.34257E-14 1.82965E-13 4.83169E-12 0.00000E+00 1.89857E-11 0.00000E+00 0.00000E+00 1.75415E-14 0.00000E+00 0.00000E+00 9.37916E-13 5.96856E-13 6.50521E-17 0.00000E+00 0.00000E+00 2.88658E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.59162E-12 4.72515E+04 4.26013E-01 3.41970E-10 2.59206E-11 0.00000E+00 0.00000E+00 0.00000E+00 6.82121E-12 1.55431E-14 0.00000E+00 5.55112E-15 5.95080E-14 0.00000E+00 2.01228E-16 1.70530E-13 7.32747E-15 0.00000E+00 1.21431E-17 1.22820E-19 1.03390E-15 4.79616E-13 2.63461E-17 1.34115E-13 2.79699E-26 0.00000E+00
244 1.01263E+04 8.23847E-64 1.96186E+01 7.56377E+00 9.45491E+01 2.28398E-01 4.56727E-02 1.97596E-15 0.00000E+00 9.49932E-01 1.87406E+00 1.56154E+00 0.00000E+00 5.74465E-16 2.45467E-03 6.72786E-03 9.25204E-03 9.48101E-03 7.72612E-03 5.06004E-03 2.66914E-03 1.14308E-03 4.02643E-04 1.18701E-04 2.97345E-05 6.40189E-06 1.22744E-06 2.12255E-07 3.25932E-08 4.34443E-09 5.46492E-10 6.09176E-11 6.11033E-12 5.96329E-13 5.12149E-14 3.93422E-15 2.76146E-16 1.52873E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.15196E-18 0.00000E+00 0.00000E+00 0.00000E+00 1.05601E+05 1.89138E+02 1.58797E-05 0.00000E+00 9.54969E-12 2.23155E-14 2.20268E-13 3.18323E-12 1.40687E-12 1.31877E-11 9.94760E-12 3.85976E-17 0.00000E+00 3.38618E-15 6.03961E-14 0.00000E+00 6.82121E-12 3.64292E-17 3.04112E-12 4.60786E-18 1.04361E-14 5.94143E-17 0.00000E+00 2.41404E-20 4.26326E-14 7.85150E-13 6.05375E-57 1.93268E-11 4.72600E+04 4.26086E-01 2.03727E-10 8.64020E-12 0.00000E+00 0.00000E+00 5.68434E-14 8.52651E-13 0.00000E+00 5.68434E-13 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
245 1.00711E+04 8.19326E-64 1.96179E+01 7.56340E+00 9.45490E+01 2.28276E-01 4.56733E-02 5.92186E-15 0.00000E+00 9.50101E-01 1.87440E+00 1.56182E+00 6.93889E-16 0.00000E+00 2.46561E-03 6.75782E-03 9.29324E-03 9.52326E-03 7.76065E-03 5.08278E-03 2.68123E-03 1.14831E-03 4.04503E-04 1.19254E-04 2.98745E-05 6.43228E-06 1.23330E-06 2.13275E-07 3.27507E-08 4.36552E-09 5.49153E-10 6.12153E-11 6.14029E-12 5.99256E-13 5.14657E-14 3.95376E-15 2.77339E-16 1.69678E-17 0.00000E+00 1.62630E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.60786E-19 0.00000E+00 0.00000E+00 0.00000E+00 1.05620E+05 1.89171E+02 1.58823E-05 5.09317E-11 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.36424E-11 4.71800E-12 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.18323E-12 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.50480E-56 0.00000E+00 4.72685E+04 4.26158E-01 5.02041E-10 4.27463E-11 0.00000E+00 0.00000E+00 1.22213E-12 0.00000E+00 0.00000E+00 6.19593E-12 0.00000E+00 0.00000E+00 0.00000E+00 1.64799E-16 1.02318E-12 2.42029E-14 2.50111E-12 1.47451E-17 2.41404E-20 0.00000E+00 9.59233E-14 1.36609E-17 2.84217E-14 0.00000E+00 0.00000E+00
246 1.00184E+04 8.15003E-64 1.96173E+01 7.56304E+00 9.45489E+01 2.28160E-01 4.56740E-02 0.00000E+00 5.37673E-17 9.50265E-01 1.87473E+00 1.56210E+00 0.00000E+00 2.45734E-16 2.47617E-03 6.78675E-03 9.33302E-03 9.56405E-03 7.79399E-03 5.10474E-03 2.69290E-03 1.15336E-03 4.06300E-04 1.19789E-04 3.00097E-05 6.46162E-06 1.23897E-06 2.14260E-07 3.29027E-08 4.38588E-09 5.51723E-10 6.15027E-11 6.16922E-12 6.02083E-13 5.17090E-14 3.97417E-15 2.78992E-16 1.76996E-17 2.23617E-18 1.54499E-18 5.42101E-19 7.72494E-19 5.14996E-19 8.80914E-19 1.12486E-18 1.61275E-18 1.76183E-18 1.17907E-18 2.90702E-18 2.16840E-18 9.14796E-19 6.05120E-18 1.20617E-18 1.96512E-18 1.82959E-18 1.05639E+05 1.89202E+02 1.58845E-05 0.00000E+00 0.00000E+00 2.78666E-14 4.99156E-13 0.00000E+00 0.00000E+00 2.16005E-11 0.00000E+00 8.32667E-17 3.17524E-14 3.33067E-15 2.96652E-13 1.23634E-12 9.69180E-12 2.16840E-17 1.98952E-13 6.53232E-18 3.66374E-15 1.31839E-16 1.74860E-14 4.57398E-20 1.84741E-13 1.46017E-12 3.15432E-56 3.14913E-11 4.72765E+04 4.26227E-01 1.01863E-10 0.00000E+00 0.00000E+00 1.13687E-13 7.38964E-13 0.00000E+00 4.35207E-14 0.00000E+00 3.99680E-15 0.00000E+00 4.19220E-13 2.25514E-16 1.89004E-12 3.68594E-14 0.00000E+00 1.25767E-17 3.43048E-20 3.53884E-16 6.14619E-13 1.11673E-17 2.03393E-13 7.27014E-27 3.86535E-12
247 9.96683E+03 8.10783E-64 1.96166E+01 7.56269E+00 9.45489E+01 2.28047E-01 4.56746E-02 1.80086E-15 0.00000E+00 9.50428E-01 1.87506E+00 1.56238E+00 0.00000E+00 5.52957E-16 2.48657E-03 6.81526E-03 9.37221E-03 9.60425E-03 7.82684E-03 5.12638E-03 2.70441E-03 1.15833E-03 4.08069E-04 1.20316E-04 3.01429E-05 6.49053E-06 1.24455E-06 2.15231E-07 3.30524E-08 4.40595E-09 5.54255E-10 6.17859E-11 6.19772E-12 6.04870E-13 5.19516E-14 3.99388E-15 2.81974E-16 2.03017E-17 3.29326E-18 1.89735E-18 3.18484E-18 2.91379E-18 3.67273E-18 1.69407E-18 8.26704E-19 2.81893E-18 2.89346E-18 2.79860E-18 4.32326E-18 2.33103E-18 2.75794E-18 4.03865E-18 0.00000E+00 1.65341E-18 1.50433E-18 1.05656E+05 1.89233E+02 1.58867E-05 1.05501E-10 3.00133E-11 6.66134E-15 1.61648E-13 1.73372E-12 2.30216E-12 0.00000E+00 1.27329E-11 0.00000E+00 2.62013E-14 8.88178E-16 3.51719E-13 1.49925E-12 5.85487E-12 0.00000E+00 1.70530E-13 6.85758E-18 8.21565E-15 1.30104E-18 1.14353E-14 1.31290E-20 0.00000E+00 1.12266E-12 0.00000E+00 8.29914E-12 4.72844E+04 4.26294E-01 0.00000E+00 0.00000E+00 3.90799E-14 6.67910E-13 0.00000E+00 8.75389E-12 0.00000E+00 0.00000E+00 5.55112E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
248 1.00704E+04 8.16477E-64 1.99851E+01 7.09883E+00 9.45916E+01 1.92946E-01 3.79377E-02 1.44931E-15 1.08512E-16 1.00143E+00 1.93110E+00 1.55053E+00 7.77156E-16 5.81403E-18 2.60899E-03 7.11278E-03 9.67259E-03 9.73855E-03 7.74227E-03 4.91238E-03 2.49486E-03 1.02340E-03 3.43749E-04 9.62816E-05 2.28421E-05 4.64150E-06 8.38110E-07 1.36140E-07 1.96735E-08 2.46766E-09 2.93118E-10 3.08963E-11 2.93269E-12 2.74906E-13 2.26229E-14 1.67135E-15 1.14194E-16 7.69784E-18 1.82959E-18 0.00000E+00 9.21572E-19 1.24683E-18 9.48677E-20 0.00000E+00 9.21572E-19 9.35124E-19 1.92446E-18 3.59142E-19 2.13452E-18 5.08220E-18 3.55076E-18 6.22061E-18 6.41035E-18 1.49078E-18 7.45389E-18 1.10766E+05 1.24363E+02 6.24018E-06 0.00000E+00 2.63753E-11 0.00000E+00 0.00000E+00 2.81375E-12 1.27898E-12 0.00000E+00 7.10543E-12 6.07153E-18 1.97620E-14 0.00000E+00 0.00000E+00 0.00000E+00 4.60432E-12 1.34875E-16 0.00000E+00 8.02310E-18 3.57492E-14 7.54605E-17 5.10703E-15 7.15743E-20 1.76215E-12 3.37508E-13 1.10561E-55 1.44382E-11 4.21884E+04 2.24022E-01 0.00000E+00 2.22826E-11 0.00000E+00 0.00000E+00 1.57740E-12 1.59162E-12 2.22045E-14 0.00000E+00 0.00000E+00 1.15463E-14 3.83693E-13 2.22045E-16 0.00000E+00 3.33067E-14 0.00000E+00 4.38018E-17 4.65868E-21 0.00000E+00 5.82645E-13 0.00000E+00 0.00000E+00 2.22143E-27 2.16573E-11
249 1.00206E+04 8.12407E-64 1.99844E+01 7.09850E+00 9.45915E+01 1.92862E-01 3.79405E-02 9.22401E-15 6.84737E-17 1.00159E+00 1.93142E+00 1.55079E+00 3.05311E-16 0.00000E+00 2.61955E-03 7.14158E-03 9.71175E-03 9.77801E-03 7.77373E-03 4.93245E-03 2.50513E-03 1.02766E-03 3.45193E-04 9.66900E-05 2.29399E-05 4.66152E-06 8.41750E-07 1.36734E-07 1.97598E-08 2.47853E-09 2.94413E-10 3.10331E-11 2.94572E-12 2.76126E-13 2.27219E-14 1.67767E-15 1.14600E-16 7.34547E-18 2.42590E-18 1.45012E-18 2.14130E-18 1.31460E-18 2.43945E-18 1.02999E-18 2.01933E-18 1.66696E-18 7.79270E-19 7.99599E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.10784E+05 1.24382E+02 6.24088E-06 0.00000E+00 0.00000E+00 2.96430E-14 5.57776E-13 1.13687E-12 0.00000E+00 1.72804E-11 0.00000E+00 6.41848E-17 0.00000E+00 8.40994E-15 4.08562E-13 0.00000E+00 8.83915E-12 0.00000E+00 0.00000E+00 5.31259E-18 0.00000E+00 1.57426E-16 1.99285E-14 1.43996E-20 0.00000E+00 1.71241E-12 0.00000E+00 0.00000E+00 4.21952E+04 2.24055E-01 7.27596E-12 0.00000E+00 2.64677E-13 4.39115E-12 0.00000E+00 1.70530E-13 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.56319E-12 0.00000E+00 1.56319E-12 0.00000E+00 0.00000E+00 0.00000E+00 8.52651E-14 1.08420E-19 0.00000E+00 0.00000E+00 1.25056E-12
250 9.97185E+03 8.08429E-64 1.99838E+01 7.09818E+00 9.45914E+01 1.92781E-01 3.79432E-02 8.86682E-15 4.86474E-17 1.00175E+00 1.93174E+00 1.55105E+00 2.02616E-15 1.01143E-16 2.62997E-03 7.16997E-03 9.75036E-03 9.81691E-03 7.80475E-03 4.95225E-03 2.51527E-03 1.03186E-03 3.46617E-04 9.70928E-05 2.30363E-05 4.68127E-06 8.45339E-07 1.37321E-07 1.98449E-08 2.48926E-09 2.95690E-10 3.11681E-11 2.95857E-12 2.77331E-13 2.28238E-14 1.68694E-15 1.15630E-16 8.61941E-18 1.01644E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.58942E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.42302E-19 1.13841E-18 0.00000E+00 1.70084E-18 1.48400E-18 3.38813E-20 0.00000E+00 1.10802E+05 1.24400E+02 6.24141E-06 0.00000E+00 0.00000E+00 4.25215E-14 6.75016E-13 7.24754E-12 0.00000E+00 0.00000E+00 0.00000E+00 1.07119E-16 4.64073E-14 6.99441E-15 7.54952E-13 1.32871E-12 1.88720E-11 1.67401E-16 0.00000E+00 5.04154E-18 4.67404E-14 6.59195E-17 8.99281E-15 1.07150E-19 1.67333E-12 7.92255E-13 1.15977E-55 2.27374E-13 4.22018E+04 2.24087E-01 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.52651E-14 0.00000E+00 0.00000E+00 2.24532E-12 0.00000E+00 0.00000E+00 0.00000E+00 1.90820E-17 0.00000E+00 5.77316E-15 0.00000E+00 0.00000E+00 1.73642E-20 0.00000E+00 1.06581E-13 1.68051E-17 0.00000E+00 0.00000E+00 0.00000E+00
251 9.92421E+03 8.04540E-64 1.99831E+01 7.09787E+00 9.45913E+01 1.92701E-01 3.79458E-02 1.14674E-14 1.13081E-16 1.00191E+00 1.93206E+00 1.55131E+00 1.94289E-15 0.00000E+00 2.64025E-03 7.19798E-03 9.78844E-03 9.85529E-03 7.83535E-03 4.97177E-03 2.52527E-03 1.03600E-03 3.48022E-04 9.74900E-05 2.31314E-05 4.70074E-06 8.48879E-07 1.37899E-07 1.99288E-08 2.49983E-09 2.96949E-10 3.13012E-11 2.97124E-12 2.78519E-13 2.29198E-14 1.69222E-15 1.15549E-16 7.07442E-18 0.00000E+00 0.00000E+00 3.65918E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 9.08019E-19 0.00000E+00 0.00000E+00 0.00000E+00 4.67562E-19 6.30193E-19 0.00000E+00 4.93990E-18 1.10819E+05 1.24418E+02 6.24230E-06 0.00000E+00 0.00000E+00 0.00000E+00 2.11386E-13 0.00000E+00 0.00000E+00 6.48015E-12 0.00000E+00 6.93889E-17 0.00000E+00 0.00000E+00 4.26326E-13 0.00000E+00 0.00000E+00 0.00000E+00 7.30438E-12 3.98444E-18 0.00000E+00 1.64799E-16 1.24345E-14 0.00000E+00 0.00000E+00 6.64357E-13 0.00000E+00 1.13687E-13 4.22083E+04 2.24119E-01 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.71800E-12 8.88178E-15 0.00000E+00 2.74780E-15 0.00000E+00 0.00000E+00 9.54098E-17 0.00000E+00 2.33147E-14 2.27374E-13 0.00000E+00 4.23516E-20 0.00000E+00 5.68434E-13 3.95734E-18 0.00000E+00 4.03897E-27 7.21911E-12
252 9.87668E+03 8.00660E-64 1.99825E+01 7.09755E+00 9.45912E+01 1.92622E-01 3.79485E-02 1.05126E-14 1.81816E-16 1.00208E+00 1.93238E+00 1.55157E+00 9.71445E-16 5.12421E-17 2.65059E-03 7.22616E-03 9.82676E-03 9.89390E-03 7.86614E-03 4.99142E-03 2.53533E-03 1.04016E-03 3.49435E-04 9.78896E-05 2.32270E-05 4.72034E-06 8.52440E-07 1.38480E-07 2.00132E-08 2.51047E-09 2.98216E-10 3.14351E-11 2.98399E-12 2.79715E-13 2.30191E-14 1.70025E-15 1.16118E-16 7.12863E-18 1.39591E-18 4.74338E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.95156E-18 3.45589E-19 0.00000E+00 0.00000E+00 0.00000E+00 1.10836E+05 1.24436E+02 6.24291E-06 0.00000E+00 0.00000E+00 1.18794E-14 3.03757E-13 0.00000E+00 0.00000E+00 5.22959E-12 0.00000E+00 8.67362E-18 0.00000E+00 1.28231E-14 1.40332E-13 4.83169E-13 0.00000E+00 0.00000E+00 1.18803E-11 0.00000E+00 0.00000E+00 1.55691E-16 1.11022E-15 0.00000E+00 0.00000E+00 8.52651E-13 0.00000E+00 6.70752E-12 4.22147E+04 2.24150E-01 8.73115E-11 1.81899E-12 0.00000E+00 0.00000E+00 0.00000E+00 5.11591E-12 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.77770E-16 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
253 9.83110E+03 7.96938E-64 1.99819E+01 7.09724E+00 9.45911E+01 1.92546E-01 3.79511E-02 0.00000E+00 2.11114E-17 1.00224E+00 1.93269E+00 1.55182E+00 1.80411E-15 0.00000E+00 2.66059E-03 7.25342E-03 9.86382E-03 9.93125E-03 7.89592E-03 5.01042E-03 2.54505E-03 1.04419E-03 3.50802E-04 9.82762E-05 2.33195E-05 4.73929E-06 8.55884E-07 1.39043E-07 2.00949E-08 2.52075E-09 2.99441E-10 3.15646E-11 2.99631E-12 2.80871E-13 2.31123E-14 1.70656E-15 1.16199E-16 7.37257E-18 0.00000E+00 0.00000E+00 2.98156E-19 1.16552E-18 1.49078E-19 1.30104E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.80914E-19 4.91957E-18 1.69407E-19 1.10853E+05 1.24453E+02 6.24351E-06 2.80124E-10 4.50200E-11 0.00000E+00 0.00000E+00 2.72848E-12 1.36424E-12 0.00000E+00 0.00000E+00 0.00000E+00 3.81917E-14 0.00000E+00 2.30926E-14 1.27187E-12 5.14433E-12 5.16080E-17 2.27374E-12 0.00000E+00 1.70974E-14 0.00000E+00 0.00000E+00 1.05879E-20 8.49099E-13 0.00000E+00 1.75240E-56 2.78533E-11 4.22209E+04 2.24180E-01 1.74623E-10 2.31921E-11 0.00000E+00 0.00000E+00 1.67688E-12 3.80851E-12 2.88658E-14 1.93268E-12 0.00000E+00 0.00000E+00 7.38964E-13 6.93889E-18 0.00000E+00 0.00000E+00 1.32161E-12 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.90890E-18 8.88178E-15 0.00000E+00 8.41283E-12
