Particle X(H3+) X(He+) X(Mg) X(CH5+) X(O2) X(H2+) X(CH4+) X(O+) X(OH+) X(Mg+) X(C+) X(CH4) X(H2O+) X(H3O+) X(CO+) X(O2+) X(CH2) X(H2O) X(H+) X(CH3+) X(CH) X(CH3) X(HCO+) X(CH2+) X(C) X(He) X(CH+) X(CO) X(OH) X(O) X(H2) X(H) X(e-) 
343 2.51401E-15 5.46676E-07 5.39924E-09 1.41160E-22 2.85581E-13 4.15495E-14 3.11802E-23 7.64743E-10 7.48473E-11 4.99460E-06 9.99589E-05 9.94993E-22 5.82526E-13 1.09935E-15 1.27315E-14 2.80690E-13 5.27218E-16 2.97861E-14 2.22707E-05 1.35092E-15 1.72365E-13 5.68965E-18 1.11170E-15 1.58736E-13 4.11321E-08 9.99995E-02 2.17008E-12 9.73016E-12 1.27510E-10 2.99999E-04 5.38917E-04 9.98900E-01 1.27772E-04
344 2.69088E-15 5.46632E-07 5.39868E-09 1.56711E-22 2.85948E-13 4.29476E-14 3.46178E-23 7.64051E-10 7.72485E-11 4.99460E-06 9.99589E-05 1.10448E-21 6.22449E-13 1.21641E-15 1.27471E-14 2.89648E-13 5.65069E-16 3.09024E-14 2.22519E-05 1.44831E-15 1.78083E-13 6.09926E-18 1.15173E-15 1.64348E-13 4.11294E-08 9.99995E-02 2.17021E-12 9.74329E-12 1.27670E-10 2.99999E-04 5.57975E-04 9.98862E-01 1.27753E-04
345 2.88162E-15 5.46585E-07 5.39811E-09 1.74093E-22 2.86342E-13 4.44045E-14 3.84606E-23 7.63331E-10 7.97364E-11 4.99460E-06 9.99589E-05 1.22683E-21 6.65337E-13 1.34670E-15 1.27639E-14 2.98932E-13 6.05910E-16 3.21436E-14 2.22325E-05 1.55342E-15 1.84047E-13 6.54126E-18 1.19364E-15 1.70196E-13 4.11264E-08 9.99995E-02 2.17034E-12 9.75735E-12 1.27843E-10 2.99999E-04 5.77836E-04 9.98822E-01 1.27733E-04
346 3.08741E-15 5.46537E-07 5.39750E-09 1.93535E-22 2.86766E-13 4.59230E-14 4.27593E-23 7.62584E-10 8.23142E-11 4.99460E-06 9.99589E-05 1.36367E-21 7.11422E-13 1.49181E-15 1.27819E-14 3.08556E-13 6.49997E-16 3.35246E-14 2.22122E-05 1.66691E-15 1.90267E-13 7.01843E-18 1.23757E-15 1.76291E-13 4.11233E-08 9.99995E-02 2.17047E-12 9.77244E-12 1.28029E-10 2.99999E-04 5.98539E-04 9.98781E-01 1.27713E-04
347 3.30955E-15 5.46487E-07 5.39686E-09 2.15298E-22 2.87221E-13 4.75061E-14 4.75715E-23 7.61807E-10 8.49849E-11 4.99460E-06 9.99589E-05 1.51681E-21 7.60959E-13 1.65350E-15 1.28013E-14 3.18530E-13 6.97610E-16 3.50620E-14 2.21911E-05 1.78952E-15 1.96757E-13 7.53383E-18 1.28363E-15 1.82646E-13 4.11199E-08 9.99995E-02 2.17061E-12 9.78862E-12 1.28229E-10 2.99999E-04 6.20123E-04 9.98738E-01 1.27692E-04
348 3.54947E-15 5.46434E-07 5.39620E-09 2.39675E-22 2.87710E-13 4.91570E-14 5.29623E-23 7.60999E-10 8.77520E-11 4.99460E-06 9.99589E-05 1.68830E-21 8.14220E-13 1.83376E-15 1.28222E-14 3.28868E-13 7.49058E-16 3.67745E-14 2.21691E-05 1.92203E-15 2.03531E-13 8.09077E-18 1.33195E-15 1.89273E-13 4.11163E-08 9.99995E-02 2.17076E-12 9.80599E-12 1.28444E-10 2.99999E-04 6.42633E-04 9.98693E-01 1.27670E-04
349 3.80870E-15 5.46380E-07 5.39550E-09 2.66999E-22 2.88236E-13 5.08790E-14 5.90058E-23 7.60158E-10 9.06187E-11 4.99460E-06 9.99589E-05 1.88050E-21 8.71502E-13 2.03485E-15 1.28446E-14 3.39583E-13 8.04674E-16 3.86830E-14 2.21463E-05 2.06532E-15 2.10603E-13 8.69290E-18 1.38268E-15 1.96186E-13 4.11124E-08 9.99995E-02 2.17091E-12 9.82465E-12 1.28675E-10 2.99999E-04 6.66114E-04 9.98646E-01 1.27647E-04
350 4.08897E-15 5.46323E-07 5.39476E-09 2.97651E-22 2.88802E-13 5.26756E-14 6.57860E-23 7.59284E-10 9.35887E-11 4.99461E-06 9.99589E-05 2.09606E-21 9.33125E-13 2.25928E-15 1.28688E-14 3.50690E-13 8.64825E-16 4.08112E-14 2.21225E-05 2.22033E-15 2.17988E-13 9.34417E-18 1.43597E-15 2.03398E-13 4.11083E-08 9.99995E-02 2.17108E-12 9.84469E-12 1.28924E-10 2.99999E-04 6.90614E-04 9.98597E-01 1.27623E-04
351 4.39211E-15 5.46263E-07 5.39400E-09 3.32059E-22 2.89411E-13 5.45504E-14 7.33981E-23 7.58374E-10 9.66654E-11 4.99461E-06 9.99589E-05 2.33798E-21 9.99435E-13 2.50990E-15 1.28948E-14 3.62200E-13 9.29912E-16 4.31857E-14 2.20977E-05 2.38812E-15 2.25702E-13 1.00489E-17 1.49199E-15 2.10925E-13 4.11039E-08 9.99995E-02 2.17124E-12 9.86623E-12 1.29193E-10 2.99999E-04 7.16183E-04 9.98546E-01 1.27598E-04
352 4.72018E-15 5.46201E-07 5.39319E-09 3.70713E-22 2.90067E-13 5.65075E-14 8.19506E-23 7.57428E-10 9.98524E-11 4.99461E-06 9.99589E-05 2.60969E-21 1.07081E-12 2.78992E-15 1.29229E-14 3.74130E-13 1.00038E-15 4.58364E-14 2.20719E-05 2.56981E-15 2.33762E-13 1.08120E-17 1.55092E-15 2.18782E-13 4.10993E-08 9.99995E-02 2.17142E-12 9.88940E-12 1.29482E-10 2.99999E-04 7.42875E-04 9.98492E-01 1.27572E-04
353 5.07539E-15 5.46135E-07 5.39235E-09 4.14169E-22 2.90774E-13 5.85507E-14 9.15670E-23 7.56442E-10 1.03154E-10 4.99461E-06 9.99589E-05 2.91508E-21 1.14765E-12 3.10296E-15 1.29532E-14 3.86492E-13 1.07670E-15 4.87972E-14 2.20451E-05 2.76667E-15 2.42186E-13 1.16385E-17 1.61297E-15 2.26986E-13 4.10943E-08 9.99995E-02 2.17160E-12 9.91433E-12 1.29794E-10 2.99999E-04 7.70746E-04 9.98436E-01 1.27546E-04
354 5.46046E-15 5.46067E-07 5.39146E-09 4.63093E-22 2.91536E-13 6.06860E-14 1.02395E-22 7.55416E-10 1.06575E-10 4.99461E-06 9.99589E-05 3.25882E-21 1.23046E-12 3.45332E-15 1.29858E-14 3.99311E-13 1.15945E-15 5.21082E-14 2.20171E-05 2.98019E-15 2.50999E-13 1.25349E-17 1.67838E-15 2.35559E-13 4.10891E-08 9.99995E-02 2.17179E-12 9.94118E-12 1.30131E-10 2.99999E-04 7.99874E-04 9.98378E-01 1.27517E-04
355 5.87757E-15 5.45996E-07 5.39053E-09 5.18144E-22 2.92358E-13 6.29151E-14 1.14581E-22 7.54348E-10 1.10115E-10 4.99461E-06 9.99589E-05 3.64550E-21 1.31960E-12 3.84517E-15 1.30211E-14 4.12585E-13 1.24913E-15 5.58083E-14 2.19879E-05 3.21163E-15 2.60209E-13 1.35061E-17 1.74731E-15 2.44510E-13 4.10835E-08 9.99995E-02 2.17199E-12 9.97008E-12 1.30494E-10 2.99999E-04 8.30284E-04 9.98317E-01 1.27488E-04
356 6.32992E-15 5.45922E-07 5.38956E-09 5.80175E-22 2.93244E-13 6.52442E-14 1.28314E-22 7.53236E-10 1.13781E-10 4.99461E-06 9.99589E-05 4.08108E-21 1.41563E-12 4.28390E-15 1.30591E-14 4.26338E-13 1.34639E-15 5.99476E-14 2.19575E-05 3.46275E-15 2.69845E-13 1.45597E-17 1.82005E-15 2.53862E-13 4.10776E-08 9.99995E-02 2.17220E-12 1.00012E-11 1.30886E-10 2.99999E-04 8.62062E-04 9.98254E-01 1.27458E-04
357 6.82072E-15 5.45844E-07 5.38855E-09 6.50121E-22 2.94200E-13 6.76784E-14 1.43802E-22 7.52077E-10 1.17576E-10 4.99461E-06 9.99589E-05 4.57212E-21 1.51912E-12 4.77537E-15 1.31001E-14 4.40584E-13 1.45195E-15 6.45808E-14 2.19258E-05 3.73537E-15 2.79927E-13 1.57033E-17 1.89689E-15 2.63636E-13 4.10713E-08 9.99995E-02 2.17242E-12 1.00348E-11 1.31309E-10 2.99999E-04 8.95276E-04 9.98188E-01 1.27426E-04
358 7.35353E-15 5.45763E-07 5.38748E-09 7.29056E-22 2.95231E-13 7.02230E-14 1.61283E-22 7.50870E-10 1.21504E-10 4.99461E-06 9.99589E-05 5.12608E-21 1.63067E-12 5.32620E-15 1.31444E-14 4.55339E-13 1.56657E-15 6.97695E-14 2.18928E-05 4.03149E-15 2.90480E-13 1.69450E-17 1.97812E-15 2.73854E-13 4.10647E-08 9.99995E-02 2.17265E-12 1.00709E-11 1.31766E-10 2.99999E-04 9.30001E-04 9.98118E-01 1.27393E-04
359 7.93226E-15 5.45677E-07 5.38636E-09 8.18200E-22 2.96345E-13 7.28837E-14 1.81029E-22 7.49613E-10 1.25570E-10 4.99461E-06 9.99589E-05 5.75150E-21 1.75091E-12 5.94385E-15 1.31922E-14 4.70620E-13 1.69109E-15 7.55830E-14 2.18583E-05 4.35328E-15 3.01530E-13 1.82940E-17 2.06407E-15 2.84539E-13 4.10577E-08 9.99995E-02 2.17289E-12 1.01099E-11 1.32259E-10 2.99999E-04 9.66314E-04 9.98046E-01 1.27358E-04
360 8.56118E-15 5.45588E-07 5.38519E-09 9.18955E-22 2.97547E-13 7.56665E-14 2.03350E-22 7.48302E-10 1.29776E-10 4.99461E-06 9.99589E-05 6.45814E-21 1.88056E-12 6.63678E-15 1.32439E-14 4.86442E-13 1.82642E-15 8.20997E-14 2.18224E-05 4.70315E-15 3.13103E-13 1.97603E-17 2.15512E-15 2.95714E-13 4.10503E-08 9.99995E-02 2.17314E-12 1.01520E-11 1.32792E-10 2.99999E-04 1.00430E-03 9.97970E-01 1.27322E-04
361 9.24502E-15 5.45495E-07 5.38397E-09 1.03292E-21 2.98847E-13 7.85776E-14 2.28603E-22 7.46936E-10 1.34127E-10 4.99462E-06 9.99589E-05 7.25716E-21 2.02038E-12 7.41450E-15 1.32997E-14 5.02820E-13 1.97358E-15 8.94083E-14 2.17850E-05 5.08375E-15 3.25227E-13 2.13548E-17 2.25166E-15 3.07405E-13 4.10424E-08 9.99995E-02 2.17341E-12 1.01975E-11 1.33368E-10 2.99999E-04 1.04404E-03 9.97890E-01 1.27285E-04
362 9.98896E-15 5.45397E-07 5.38269E-09 1.16192E-21 3.00250E-13 8.16238E-14 2.57194E-22 7.45513E-10 1.38627E-10 4.99462E-06 9.99590E-05 8.16131E-21 2.17117E-12 8.28781E-15 1.33601E-14 5.19771E-13 2.13368E-15 9.76086E-14 2.17459E-05 5.49798E-15 3.37934E-13 2.30897E-17 2.35412E-15 3.19639E-13 4.10341E-08 9.99995E-02 2.17368E-12 1.02465E-11 1.33990E-10 2.99999E-04 1.08563E-03 9.97807E-01 1.27246E-04
363 2.24221E-14 5.44170E-07 5.37197E-09 3.96595E-21 3.22617E-13 1.21527E-13 8.79154E-22 7.24369E-10 1.91979E-10 4.99463E-06 9.99590E-05 2.77666E-20 4.50973E-12 2.59549E-14 1.43193E-14 7.21295E-13 4.80861E-15 2.62865E-13 2.12328E-05 1.24304E-14 5.06530E-13 5.20844E-17 3.84247E-15 4.79755E-13 4.09515E-08 9.99995E-02 2.17728E-12 1.10220E-11 1.43890E-10 2.99999E-04 1.63095E-03 9.96717E-01 1.26732E-04
364 5.41498E-14 5.42018E-07 5.34521E-09 1.50527E-20 3.73238E-13 1.87611E-13 3.34694E-21 6.96148E-10 2.64859E-10 4.99465E-06 9.99592E-05 1.04786E-19 9.65413E-12 8.69264E-14 1.65010E-14 1.00115E-12 1.16079E-14 8.27579E-13 2.04526E-05 3.01636E-14 7.92950E-13 1.25806E-16 7.07612E-15 7.45035E-13 4.07616E-08 9.99995E-02 2.18342E-12 1.27788E-11 1.66405E-10 2.99999E-04 2.53594E-03 9.94908E-01 1.25949E-04
365 1.32049E-13 5.38667E-07 5.31201E-09 5.78620E-20 4.77817E-13 2.90877E-13 1.29121E-20 6.53492E-10 3.46084E-10 4.99469E-06 9.99595E-05 3.99572E-19 1.95845E-11 2.77389E-13 2.10030E-14 1.32000E-12 2.81598E-14 2.57369E-12 1.93286E-05 7.36365E-14 1.26013E-12 3.05276E-16 1.44207E-14 1.15846E-12 4.05093E-08 9.99995E-02 2.19326E-12 1.64139E-11 2.12884E-10 2.99999E-04 3.95517E-03 9.92070E-01 1.24822E-04
366 3.10442E-13 5.33664E-07 5.26753E-09 2.10030E-19 6.67861E-13 4.42318E-13 4.70699E-20 5.99459E-10 4.18854E-10 4.99473E-06 9.99598E-05 1.43510E-18 3.59506E-11 7.87355E-13 2.91778E-14 1.61806E-12 6.55300E-14 7.18992E-12 1.78826E-05 1.72678E-13 1.98770E-12 7.10332E-16 3.08780E-14 1.76126E-12 4.01761E-08 9.99995E-02 2.20833E-12 2.30672E-11 2.97320E-10 2.99999E-04 6.04766E-03 9.87887E-01 1.23372E-04
367 7.06830E-13 5.26376E-07 5.21702E-09 7.24874E-19 9.82352E-13 6.60975E-13 1.63071E-19 5.33582E-10 4.66711E-10 4.99478E-06 9.99602E-05 4.89001E-18 5.93591E-11 1.98115E-12 4.26744E-14 1.83204E-12 1.46883E-13 1.78393E-11 1.61351E-05 3.90184E-13 3.12837E-12 1.59130E-15 6.63773E-14 2.61978E-12 3.97984E-08 9.99995E-02 2.23139E-12 3.41919E-11 4.36851E-10 2.99998E-04 9.09290E-03 9.81798E-01 1.21617E-04
368 1.50794E-12 5.16447E-07 5.15494E-09 2.25790E-18 1.43785E-12 9.54726E-13 5.09513E-19 4.65310E-10 4.81975E-10 4.99485E-06 9.99606E-05 1.50122E-17 8.72478E-11 4.30184E-12 6.21829E-14 1.93011E-12 3.06842E-13 3.81875E-11 1.42499E-05 8.21853E-13 4.82390E-12 3.32051E-15 1.34054E-13 3.74782E-12 3.93710E-08 9.99995E-02 2.26489E-12 5.05275E-11 6.38826E-10 2.99998E-04 1.32297E-02 9.73526E-01 1.19723E-04
369 2.90704E-12 5.04465E-07 5.09632E-09 6.01086E-18 1.99530E-12 1.31062E-12 1.35688E-18 4.01406E-10 4.67854E-10 4.99490E-06 9.99609E-05 3.94134E-17 1.13754E-10 7.87819E-12 8.59686E-14 1.91290E-12 5.77330E-13 6.90238E-11 1.24738E-05 1.55558E-12 7.12811E-12 6.23670E-15 2.40421E-13 5.06678E-12 3.90016E-08 9.99995E-02 2.30914E-12 7.07939E-11 8.85700E-10 2.99998E-04 1.83136E-02 9.63360E-01 1.17935E-04
370 4.97980E-12 4.91637E-07 5.04780E-09 1.33477E-17 2.58175E-12 1.69739E-12 3.00479E-18 3.47932E-10 4.38707E-10 4.99495E-06 9.99611E-05 8.64983E-17 1.34515E-10 1.23244E-11 1.10871E-13 1.82896E-12 9.64769E-13 1.06806E-10 1.09825E-05 2.60675E-12 9.93810E-12 1.03987E-14 3.78467E-13 6.43619E-12 3.87382E-08 9.99995E-02 2.36168E-12 9.23739E-11 1.14507E-09 2.99998E-04 2.39296E-02 9.52130E-01 1.16431E-04
371 7.49054E-12 4.79705E-07 5.00629E-09 2.43365E-17 3.11299E-12 2.06308E-12 5.45550E-18 3.08555E-10 4.09000E-10 4.99499E-06 9.99613E-05 1.56249E-16 1.48489E-10 1.68391E-11 1.33339E-13 1.73485E-12 1.41941E-12 1.44677E-10 9.85202E-06 3.83823E-12 1.28789E-11 1.52627E-14 5.26431E-13 7.67240E-12 3.85577E-08 9.99995E-02 2.41567E-12 1.12133E-10 1.38000E-09 2.99997E-04 2.93288E-02 9.41333E-01 1.15289E-04
372 1.01233E-11 4.69553E-07 4.97658E-09 3.78083E-17 3.55064E-12 2.38133E-12 8.43233E-18 2.80241E-10 3.83556E-10 4.99502E-06 9.99614E-05 2.41121E-16 1.56998E-10 2.08483E-11 1.51754E-13 1.64951E-12 1.88383E-12 1.78016E-10 9.03850E-06 5.08942E-12 1.56622E-11 2.02112E-14 6.64951E-13 8.70111E-12 3.84700E-08 9.99995E-02 2.46594E-12 1.28536E-10 1.57335E-09 2.99997E-04 3.40992E-02 9.31793E-01 1.14465E-04
373 1.27755E-11 4.60865E-07 4.95446E-09 5.30512E-17 3.91405E-12 2.65960E-12 1.17685E-17 2.58997E-10 3.62423E-10 4.99505E-06 9.99614E-05 3.36639E-16 1.62265E-10 2.43497E-11 1.66970E-13 1.57635E-12 2.34196E-12 2.06950E-10 8.42772E-06 6.31575E-12 1.82654E-11 2.50741E-14 7.91870E-13 9.56608E-12 3.84377E-08 9.99995E-02 2.51240E-12 1.42237E-10 1.73375E-09 2.99997E-04 3.83259E-02 9.23340E-01 1.13846E-04
374 1.53399E-11 4.53493E-07 4.93775E-09 6.91661E-17 4.21419E-12 2.90043E-12 1.52630E-17 2.42762E-10 3.45170E-10 4.99506E-06 9.99614E-05 4.37232E-16 1.65502E-10 2.73465E-11 1.79477E-13 1.51537E-12 2.77749E-12 2.31603E-10 7.96072E-06 7.47379E-12 2.06456E-11 2.96810E-14 9.05240E-13 1.02897E-11 3.84415E-08 9.99995E-02 2.55446E-12 1.53606E-10 1.86608E-09 2.99997E-04 4.20261E-02 9.15940E-01 1.13371E-04
375 1.77915E-11 4.47106E-07 4.91812E-09 8.56408E-17 4.47195E-12 3.11024E-12 1.88183E-17 2.30323E-10 3.31481E-10 4.99508E-06 9.99614E-05 5.39469E-16 1.67857E-10 3.00000E-11 1.90228E-13 1.46842E-12 3.18715E-12 2.53238E-10 7.57684E-06 8.56333E-12 2.28066E-11 3.40003E-14 1.00976E-12 1.09063E-11 3.84305E-08 9.99996E-02 2.59272E-12 1.63441E-10 1.98009E-09 2.99997E-04 4.52824E-02 9.09428E-01 1.12981E-04
376 2.00872E-11 4.41674E-07 4.90792E-09 1.02014E-16 4.68345E-12 3.29364E-12 2.23123E-17 2.20038E-10 3.19638E-10 4.99509E-06 9.99613E-05 6.41111E-16 1.69048E-10 3.22131E-11 1.98965E-13 1.42540E-12 3.56726E-12 2.71330E-10 7.28181E-06 9.56201E-12 2.47761E-11 3.79972E-14 1.09974E-12 1.14283E-11 3.84720E-08 9.99996E-02 2.62707E-12 1.71513E-10 2.07314E-09 2.99997E-04 4.81534E-02 9.03686E-01 1.12681E-04
377 2.22547E-11 4.36913E-07 4.89965E-09 1.18216E-16 4.86539E-12 3.45664E-12 2.57439E-17 2.11530E-10 3.09586E-10 4.99510E-06 9.99612E-05 7.41523E-16 1.69738E-10 3.41461E-11 2.06450E-13 1.38858E-12 3.92281E-12 2.87105E-10 7.03776E-06 1.04907E-11 2.65841E-11 4.17265E-14 1.18070E-12 1.18821E-11 3.85227E-08 9.99996E-02 2.65843E-12 1.78477E-10 2.15310E-09 2.99997E-04 5.07246E-02 8.98544E-01 1.12432E-04
378 2.43119E-11 4.32677E-07 4.89280E-09 1.34217E-16 5.02464E-12 3.60353E-12 2.91093E-17 2.04324E-10 3.00896E-10 4.99511E-06 9.99612E-05 8.40562E-16 1.70097E-10 3.58586E-11 2.12975E-13 1.35651E-12 4.25759E-12 3.01061E-10 6.83104E-06 1.13603E-11 2.82602E-11 4.52300E-14 1.25436E-12 1.22833E-11 3.85795E-08 9.99996E-02 2.68738E-12 1.84589E-10 2.22299E-09 2.99997E-04 5.30577E-02 8.93878E-01 1.12221E-04
379 2.63061E-11 4.28747E-07 4.88038E-09 1.50174E-16 5.17427E-12 3.73861E-12 3.24676E-17 1.98303E-10 2.93605E-10 4.99512E-06 9.99611E-05 9.38704E-16 1.70559E-10 3.75009E-11 2.19153E-13 1.33130E-12 4.57836E-12 3.14278E-10 6.63550E-06 1.21997E-11 2.98295E-11 4.85786E-14 1.32697E-12 1.26503E-11 3.86029E-08 9.99996E-02 2.71479E-12 1.90382E-10 2.28914E-09 2.99996E-04 5.52171E-02 8.89559E-01 1.12021E-04
380 2.81990E-11 4.25248E-07 4.87542E-09 1.65879E-16 5.30200E-12 3.86262E-12 3.57317E-17 1.92806E-10 2.86763E-10 4.99512E-06 9.99611E-05 1.03569E-15 1.70524E-10 3.89016E-11 2.24349E-13 1.30573E-12 4.88236E-12 3.25666E-10 6.47832E-06 1.29820E-11 3.13134E-11 5.17469E-14 1.39020E-12 1.29778E-11 3.86662E-08 9.99996E-02 2.74023E-12 1.95309E-10 2.34507E-09 2.99996E-04 5.72105E-02 8.85573E-01 1.11861E-04
381 3.00315E-11 4.22014E-07 4.87110E-09 1.81503E-16 5.41857E-12 3.97841E-12 3.89598E-17 1.87895E-10 2.80577E-10 4.99513E-06 9.99610E-05 1.13210E-15 1.70373E-10 4.01889E-11 2.29074E-13 1.28249E-12 5.17510E-12 3.36126E-10 6.33792E-06 1.37317E-11 3.27277E-11 5.47921E-14 1.44954E-12 1.32792E-11 3.87313E-08 9.99996E-02 2.76440E-12 1.99813E-10 2.39605E-09 2.99996E-04 5.90816E-02 8.81830E-01 1.11717E-04
382 3.18155E-11 4.18995E-07 4.86729E-09 1.97095E-16 5.52604E-12 4.08748E-12 4.21634E-17 1.83454E-10 2.74922E-10 4.99513E-06 9.99609E-05 1.22827E-15 1.70135E-10 4.13830E-11 2.33414E-13 1.26117E-12 5.45876E-12 3.45825E-10 6.21092E-06 1.44548E-11 3.40856E-11 5.77378E-14 1.50569E-12 1.35592E-11 3.87975E-08 9.99996E-02 2.78754E-12 2.03974E-10 2.44298E-09 2.99996E-04 6.08530E-02 8.78288E-01 1.11587E-04
383 3.36031E-11 4.16038E-07 4.85731E-09 2.12932E-16 5.63429E-12 4.19234E-12 4.54326E-17 1.79551E-10 2.69975E-10 4.99514E-06 9.99609E-05 1.32516E-15 1.70126E-10 4.26137E-11 2.37850E-13 1.24415E-12 5.73967E-12 3.55642E-10 6.07841E-06 1.51807E-11 3.54014E-11 6.06480E-14 1.56480E-12 1.38297E-11 3.88276E-08 9.99996E-02 2.81037E-12 2.08214E-10 2.49083E-09 2.99996E-04 6.25648E-02 8.74864E-01 1.11451E-04
384 3.53200E-11 4.13348E-07 4.85427E-09 2.28605E-16 5.72787E-12 4.29122E-12 4.86208E-17 1.75801E-10 2.65111E-10 4.99515E-06 9.99608E-05 1.42169E-15 1.69761E-10 4.36655E-11 2.41605E-13 1.22564E-12 6.01029E-12 3.64176E-10 5.97151E-06 1.58651E-11 3.66755E-11 6.34486E-14 1.61619E-12 1.40774E-11 3.88950E-08 9.99996E-02 2.83197E-12 2.11852E-10 2.53160E-09 2.99996E-04 6.41856E-02 8.71623E-01 1.11342E-04
385 3.70130E-11 4.10786E-07 4.85151E-09 2.44368E-16 5.81605E-12 4.38617E-12 5.18106E-17 1.72317E-10 2.60558E-10 4.99515E-06 9.99607E-05 1.51874E-15 1.69353E-10 4.46611E-11 2.45132E-13 1.20827E-12 6.27619E-12 3.72251E-10 5.87218E-06 1.65347E-11 3.79184E-11 6.61959E-14 1.66568E-12 1.43125E-11 3.89627E-08 9.99996E-02 2.85299E-12 2.15286E-10 2.56998E-09 2.99996E-04 6.57486E-02 8.68497E-01 1.11240E-04
386 3.86872E-11 4.08334E-07 4.84901E-09 2.60246E-16 5.89957E-12 4.47774E-12 5.50080E-17 1.69061E-10 2.56272E-10 4.99515E-06 9.99607E-05 1.61648E-15 1.68910E-10 4.56076E-11 2.48460E-13 1.19186E-12 6.53826E-12 3.79928E-10 5.77933E-06 1.71920E-11 3.91352E-11 6.88995E-14 1.71352E-12 1.45368E-11 3.90306E-08 9.99996E-02 2.87353E-12 2.18543E-10 2.60628E-09 2.99996E-04 6.72623E-02 8.65470E-01 1.11144E-04
387 4.03841E-11 4.05876E-07 4.84021E-09 2.76428E-16 5.98666E-12 4.56715E-12 5.82925E-17 1.66155E-10 2.52477E-10 4.99516E-06 9.99606E-05 1.71511E-15 1.68714E-10 4.66228E-11 2.52006E-13 1.17888E-12 6.80049E-12 3.87970E-10 5.67693E-06 1.78622E-11 4.03256E-11 7.15981E-14 1.76572E-12 1.47582E-11 3.90616E-08 9.99996E-02 2.89409E-12 2.21989E-10 2.64477E-09 2.99996E-04 6.87469E-02 8.62500E-01 1.11039E-04
388 4.20346E-11 4.03604E-07 4.83810E-09 2.92617E-16 6.06247E-12 4.65326E-12 6.15232E-17 1.63261E-10 2.48618E-10 4.99516E-06 9.99606E-05 1.81467E-15 1.68212E-10 4.74893E-11 2.55009E-13 1.16401E-12 7.05719E-12 3.94992E-10 5.59464E-06 1.85013E-11 4.15024E-11 7.42380E-14 1.81100E-12 1.49649E-11 3.91296E-08 9.99996E-02 2.91388E-12 2.24957E-10 2.67765E-09 2.99996E-04 7.01816E-02 8.59631E-01 1.10955E-04
389 4.36768E-11 4.01408E-07 4.83616E-09 3.08983E-16 6.13506E-12 4.73710E-12 6.47735E-17 1.60519E-10 2.44942E-10 4.99516E-06 9.99605E-05 1.91529E-15 1.67691E-10 4.83214E-11 2.57875E-13 1.14980E-12 7.31192E-12 4.01736E-10 5.51666E-06 1.91330E-11 4.26635E-11 7.68536E-14 1.85516E-12 1.51642E-11 3.91976E-08 9.99996E-02 2.93336E-12 2.27803E-10 2.70909E-09 2.99996E-04 7.15838E-02 8.56827E-01 1.10874E-04
390 4.53129E-11 3.99280E-07 4.83437E-09 3.25536E-16 6.20472E-12 4.81891E-12 6.80456E-17 1.57912E-10 2.41429E-10 4.99517E-06 9.99604E-05 2.01705E-15 1.67151E-10 4.91224E-11 2.60617E-13 1.13620E-12 7.56506E-12 4.08228E-10 5.44251E-06 1.97584E-11 4.38111E-11 7.94491E-14 1.89832E-12 1.53568E-11 3.92656E-08 9.99996E-02 2.95259E-12 2.30539E-10 2.73923E-09 2.99996E-04 7.29569E-02 8.54081E-01 1.10798E-04
391 4.69446E-11 3.97213E-07 4.83271E-09 3.42288E-16 6.27173E-12 4.89888E-12 7.13417E-17 1.55427E-10 2.38063E-10 4.99517E-06 9.99603E-05 2.12001E-15 1.66596E-10 4.98949E-11 2.63246E-13 1.12313E-12 7.81695E-12 4.14490E-10 5.37180E-06 2.03783E-11 4.49471E-11 8.20279E-14 1.94056E-12 1.55435E-11 3.93335E-08 9.99996E-02 2.97159E-12 2.33174E-10 2.76819E-09 2.99996E-04 7.43041E-02 8.51386E-01 1.10725E-04
392 4.86231E-11 3.95091E-07 4.82470E-09 3.59502E-16 6.34406E-12 4.97827E-12 7.47665E-17 1.53175E-10 2.35042E-10 4.99518E-06 9.99603E-05 2.22458E-15 1.66280E-10 5.07590E-11 2.66168E-13 1.11286E-12 8.07232E-12 4.21287E-10 5.28950E-06 2.10221E-11 4.60715E-11 8.46352E-14 1.98840E-12 1.57317E-11 3.93647E-08 9.99996E-02 2.99092E-12 2.36069E-10 2.80014E-09 2.99996E-04 7.56471E-02 8.48701E-01 1.10641E-04
393 5.02522E-11 3.93132E-07 4.82327E-09 3.76685E-16 6.40638E-12 5.05507E-12 7.81187E-17 1.50897E-10 2.31928E-10 4.99518E-06 9.99602E-05 2.33012E-15 1.65697E-10 5.14820E-11 2.68598E-13 1.10070E-12 8.32258E-12 4.27145E-10 5.22484E-06 2.16338E-11 4.71887E-11 8.71898E-14 2.02914E-12 1.59079E-11 3.94324E-08 9.99996E-02 3.00955E-12 2.38528E-10 2.82702E-09 2.99996E-04 7.69500E-02 8.46095E-01 1.10574E-04
