Particle n(H,0) n(H,1) n(C+,0) n(C+,1) n(O,0) n(O,1) n(O,2) n(O,3) n(O,4) n(C,0) n(C,1) n(C,2) n(C,3) n(C,4) n(CO,0) n(CO,1) n(CO,2) n(CO,3) n(CO,4) n(CO,5) n(CO,6) n(CO,7) n(CO,8) n(CO,9) n(CO,10) n(CO,11) n(CO,12) n(CO,13) n(CO,14) n(CO,15) n(CO,16) n(CO,17) n(CO,18) n(CO,19) n(CO,20) n(CO,21) n(CO,22) n(CO,23) n(CO,24) n(CO,25) n(CO,26) n(CO,27) n(CO,28) n(CO,29) n(CO,30) n(CO,31) n(CO,32) n(CO,33) n(CO,34) n(CO,35) n(CO,36) n(CO,37) n(CO,38) n(CO,39) n(CO,40) n(p-H2,0) n(p-H2,1) n(p-H2,2) n(p-H2,3) n(p-H2,4) n(p-H2,5) n(p-H2,6) n(p-H2,7) n(p-H2,8) n(p-H2,9) n(p-H2,10) n(p-H2,11) n(p-H2,12) n(p-H2,13) n(p-H2,14) n(p-H2,15) n(p-H2,16) n(p-H2,17) n(p-H2,18) n(p-H2,19) n(p-H2,20) n(p-H2,21) n(p-H2,22) n(p-H2,23) n(p-H2,24) n(p-H2,25) n(p-H2,26) n(p-H2,27) n(o-H2,0) n(o-H2,1) n(o-H2,2) n(o-H2,3) n(o-H2,4) n(o-H2,5) n(o-H2,6) n(o-H2,7) n(o-H2,8) n(o-H2,9) n(o-H2,10) n(o-H2,11) n(o-H2,12) n(o-H2,13) n(o-H2,14) n(o-H2,15) n(o-H2,16) n(o-H2,17) n(o-H2,18) n(o-H2,19) n(o-H2,20) n(o-H2,21) n(o-H2,22) n(o-H2,23) n(o-H2,24) 
416 7.93201E+02 2.45684E-67 8.56799E-02 1.42788E-02 2.99913E-01 5.53466E-05 2.71588E-05 0.00000E+00 4.14826E-20 1.00226E-05 1.90708E-05 1.16941E-05 5.08352E-20 0.00000E+00 1.48763E-07 1.17901E-07 1.31275E-08 1.53846E-09 2.75616E-10 6.15754E-11 1.43250E-11 3.44791E-12 8.13105E-13 1.85175E-13 4.11793E-14 8.97144E-15 1.88725E-15 4.24078E-16 8.84312E-17 1.39995E-17 2.87265E-18 4.59580E-19 6.38081E-20 1.02923E-20 1.50039E-21 2.02216E-22 2.51665E-23 1.33307E-23 7.82375E-24 1.00533E-23 8.20503E-24 1.26398E-23 7.48771E-24 0.00000E+00 2.63933E-24 2.31621E-24 3.53033E-24 1.60536E-23 2.31239E-23 9.51204E-24 8.55830E-24 2.62449E-23 7.94519E-24 0.00000E+00 0.00000E+00 4.31758E+01 7.95219E-01 2.43519E-07 5.51503E-14 1.88877E-14 0.00000E+00 6.26330E-17 0.00000E+00 5.14671E-16 7.26936E-15 4.95090E-15 0.00000E+00 1.11724E-18 0.00000E+00 8.44187E-17 2.84224E-16 0.00000E+00 0.00000E+00 1.35720E-15 0.00000E+00 0.00000E+00 1.08113E-21 1.63266E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.24393E-16 5.94213E+01 5.15410E-03 4.01013E-12 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.01495E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.95186E-22 0.00000E+00 0.00000E+00 0.00000E+00
417 7.91135E+02 2.44971E-67 8.56954E-02 1.42633E-02 2.99913E-01 5.52339E-05 2.71109E-05 3.39421E-18 0.00000E+00 1.00435E-05 1.91034E-05 1.17066E-05 3.64257E-20 0.00000E+00 1.49093E-07 1.18721E-07 1.32886E-08 1.56201E-09 2.79866E-10 6.25203E-11 1.45470E-11 3.50058E-12 8.25684E-13 1.88007E-13 4.18129E-14 9.10795E-15 1.91596E-15 4.30445E-16 8.97499E-17 1.42066E-17 2.91461E-18 4.66201E-19 6.47047E-20 1.04373E-20 1.52243E-21 2.05399E-22 2.48574E-23 1.22494E-23 1.83757E-23 1.45532E-23 1.47406E-23 2.12967E-23 1.55403E-23 1.00910E-23 1.09133E-23 1.44175E-23 0.00000E+00 0.00000E+00 8.82111E-25 6.89371E-24 0.00000E+00 0.00000E+00 1.17469E-23 3.79340E-24 4.51217E-23 4.36112E+01 8.03307E-01 2.45778E-07 1.45495E-13 1.36870E-14 8.31680E-19 4.40864E-17 1.01937E-15 1.02566E-15 0.00000E+00 6.98833E-15 1.09234E-21 7.18623E-18 1.56532E-18 4.13217E-17 4.22839E-16 3.17845E-15 3.11516E-21 3.01408E-16 8.76779E-24 0.00000E+00 2.93856E-22 2.89241E-18 2.19114E-25 1.24412E-17 2.76499E-16 1.57715E-64 1.29540E-14 6.00109E+01 5.21197E-03 4.78684E-12 4.37983E-14 1.10589E-17 0.00000E+00 0.00000E+00 6.68215E-15 6.80337E-18 5.29091E-16 0.00000E+00 2.33103E-18 6.28837E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.33954E-19 0.00000E+00 0.00000E+00 9.24824E-17 1.65661E-29 0.00000E+00
418 7.89083E+02 2.44264E-67 8.57014E-02 1.42573E-02 2.99913E-01 5.52229E-05 2.71228E-05 0.00000E+00 0.00000E+00 1.00608E-05 1.91353E-05 1.17233E-05 0.00000E+00 1.15251E-21 1.49396E-07 1.19537E-07 1.34523E-08 1.58639E-09 2.84352E-10 6.35398E-11 1.47923E-11 3.56053E-12 8.40442E-13 1.91458E-13 4.26165E-14 9.28957E-15 1.95604E-15 4.39800E-16 9.17762E-17 1.45487E-17 2.98762E-18 4.78587E-19 6.65707E-20 1.07416E-20 1.56933E-21 2.07735E-22 3.19272E-23 1.20426E-23 3.36688E-24 1.49442E-24 0.00000E+00 1.12606E-23 3.34911E-24 0.00000E+00 4.22799E-24 5.29913E-25 0.00000E+00 0.00000E+00 3.13989E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.57253E-23 4.40095E+01 8.13109E-01 2.49470E-07 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 9.58001E-16 0.00000E+00 2.09815E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.53718E-15 1.23167E-20 0.00000E+00 0.00000E+00 6.69029E-18 0.00000E+00 0.00000E+00 0.00000E+00 1.84314E-16 5.16622E-17 2.47923E-64 0.00000E+00 6.06285E+01 5.29152E-03 4.65938E-12 3.21687E-14 3.53585E-17 0.00000E+00 1.02869E-15 5.74540E-15 2.12639E-17 3.59088E-15 0.00000E+00 5.96311E-18 0.00000E+00 1.00056E-19 4.96131E-15 0.00000E+00 0.00000E+00 0.00000E+00 3.07365E-24 0.00000E+00 9.24174E-16 9.04729E-22 0.00000E+00 0.00000E+00 1.39437E-14
419 7.86977E+02 2.43515E-67 8.57079E-02 1.42507E-02 2.99913E-01 5.52087E-05 2.71335E-05 7.53174E-18 1.76834E-19 1.00695E-05 1.91506E-05 1.17296E-05 0.00000E+00 1.69820E-21 1.49853E-07 1.20493E-07 1.36346E-08 1.61319E-09 2.89275E-10 6.46575E-11 1.50608E-11 3.62607E-12 8.56545E-13 1.95218E-13 4.34902E-14 9.48669E-15 1.99946E-15 4.49914E-16 9.39635E-17 1.49171E-17 3.06613E-18 4.91873E-19 6.85626E-20 1.10879E-20 1.62605E-21 2.14841E-22 2.59496E-23 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.44928E-24 6.92287E-23 4.44187E+01 8.23167E-01 2.53255E-07 6.19782E-14 4.68722E-15 0.00000E+00 0.00000E+00 2.11354E-15 9.82070E-16 0.00000E+00 4.28737E-15 0.00000E+00 1.67687E-17 2.88838E-19 9.73749E-17 6.39679E-16 4.44371E-15 0.00000E+00 1.55540E-15 2.61604E-23 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.41804E-16 0.00000E+00 0.00000E+00 6.12623E+01 5.37332E-03 4.60121E-12 3.24185E-14 0.00000E+00 1.69829E-15 5.16080E-16 0.00000E+00 0.00000E+00 4.81039E-15 1.76606E-19 0.00000E+00 0.00000E+00 0.00000E+00 1.46324E-15 0.00000E+00 1.51441E-15 6.86973E-22 4.62704E-24 9.54606E-19 0.00000E+00 1.55324E-21 0.00000E+00 3.30089E-29 4.77396E-15
420 7.84954E+02 2.42821E-67 8.57230E-02 1.42355E-02 2.99913E-01 5.50979E-05 2.70864E-05 0.00000E+00 0.00000E+00 1.00903E-05 1.91830E-05 1.17421E-05 2.16589E-20 0.00000E+00 1.50143E-07 1.21274E-07 1.37920E-08 1.63644E-09 2.93478E-10 6.55921E-11 1.52806E-11 3.67823E-12 8.69024E-13 1.98028E-13 4.41202E-14 9.62252E-15 2.02807E-15 4.56266E-16 9.52807E-17 1.51244E-17 3.10820E-18 4.98552E-19 6.94862E-20 1.12275E-20 1.64286E-21 2.14566E-22 3.60599E-23 1.21524E-23 1.11152E-24 0.00000E+00 6.41873E-24 5.48653E-24 7.36708E-25 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.89528E-24 7.16190E-24 0.00000E+00 0.00000E+00 1.95139E-23 0.00000E+00 0.00000E+00 4.48446E+01 8.31114E-01 2.55478E-07 0.00000E+00 1.36644E-14 4.82015E-19 4.71899E-17 0.00000E+00 3.37187E-16 5.00815E-15 5.12611E-16 9.50224E-23 7.94771E-18 7.41366E-19 0.00000E+00 2.60751E-17 2.30957E-15 1.91906E-20 1.96978E-15 7.58276E-24 4.63793E-18 1.19362E-21 0.00000E+00 0.00000E+00 1.25307E-16 0.00000E+00 3.50149E-64 0.00000E+00 6.18397E+01 5.43070E-03 4.37694E-12 0.00000E+00 1.38642E-17 3.34975E-15 0.00000E+00 4.06966E-15 0.00000E+00 0.00000E+00 1.67130E-19 7.55689E-17 0.00000E+00 0.00000E+00 1.81279E-16 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.22608E-19 0.00000E+00 0.00000E+00 1.40133E-16 5.34700E-29 6.46705E-15
421 7.82946E+02 2.42133E-67 8.57381E-02 1.42204E-02 2.99913E-01 5.49879E-05 2.70395E-05 0.00000E+00 7.31502E-20 1.01111E-05 1.92154E-05 1.17547E-05 0.00000E+00 4.82663E-21 1.50420E-07 1.22043E-07 1.39481E-08 1.65959E-09 2.97661E-10 6.65223E-11 1.54995E-11 3.73013E-12 8.81444E-13 2.00825E-13 4.47470E-14 9.75764E-15 2.05653E-15 4.62581E-16 9.65899E-17 1.53304E-17 3.14999E-18 5.05159E-19 7.03956E-20 1.13828E-20 1.67016E-21 2.25517E-22 3.32488E-23 1.24626E-23 1.59620E-23 1.30879E-23 1.72722E-23 4.62219E-24 9.32194E-24 2.78850E-24 1.27438E-23 0.00000E+00 0.00000E+00 7.72251E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.58731E-24 2.58462E-23 2.65029E-23 4.52676E+01 8.39005E-01 2.57680E-07 1.25261E-13 1.84158E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.73312E-15 0.00000E+00 0.00000E+00 0.00000E+00 2.79182E-18 0.00000E+00 0.00000E+00 0.00000E+00 1.81257E-15 9.75249E-24 0.00000E+00 1.65436E-22 0.00000E+00 0.00000E+00 0.00000E+00 3.79742E-17 0.00000E+00 0.00000E+00 6.24129E+01 5.48776E-03 5.03642E-12 1.08247E-14 3.45589E-17 0.00000E+00 4.61436E-16 0.00000E+00 5.69884E-17 0.00000E+00 2.20493E-19 4.50215E-17 1.06295E-15 2.43522E-21 1.59421E-15 5.59719E-18 4.09395E-16 8.48894E-22 1.75937E-24 1.56108E-18 9.12898E-16 1.12083E-22 3.79471E-16 1.30532E-28 5.06539E-15
422 7.80951E+02 2.41451E-67 8.57531E-02 1.42053E-02 2.99913E-01 5.48787E-05 2.69929E-05 0.00000E+00 0.00000E+00 1.01319E-05 1.92478E-05 1.17672E-05 1.54418E-20 0.00000E+00 1.50685E-07 1.22800E-07 1.41030E-08 1.68262E-09 3.01826E-10 6.74480E-11 1.57173E-11 3.78178E-12 8.93805E-13 2.03607E-13 4.53707E-14 9.89204E-15 2.08484E-15 4.68859E-16 9.78911E-17 1.55351E-17 3.19147E-18 5.11725E-19 7.12948E-20 1.15165E-20 1.68789E-21 2.23050E-22 1.88491E-23 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.97014E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.56878E+01 8.46839E-01 2.59861E-07 1.56902E-13 1.51008E-14 4.53692E-20 6.30193E-19 0.00000E+00 9.41304E-16 2.77642E-15 6.56333E-15 0.00000E+00 4.39610E-18 1.16139E-18 1.66425E-17 8.47846E-17 6.26018E-16 1.43996E-20 8.19657E-16 1.18237E-23 6.79829E-18 1.25897E-21 4.64598E-19 7.47512E-25 3.84295E-16 5.41423E-16 5.91693E-64 1.40417E-14 6.29821E+01 5.54450E-03 4.62785E-12 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.10471E-17 0.00000E+00 9.39677E-20 0.00000E+00 6.33174E-17 3.61577E-20 3.58220E-16 9.12085E-18 1.20043E-15 1.43102E-22 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.65423E-14
423 7.78936E+02 2.40739E-67 8.57498E-02 1.42086E-02 2.99913E-01 5.49683E-05 2.70641E-05 0.00000E+00 0.00000E+00 1.01367E-05 1.92620E-05 1.17775E-05 5.18808E-21 2.51620E-21 1.51070E-07 1.23703E-07 1.42824E-08 1.70974E-09 3.06908E-10 6.86262E-11 1.60068E-11 3.85426E-12 9.12082E-13 2.08003E-13 4.64229E-14 1.01373E-14 2.14055E-15 4.82231E-16 1.00855E-16 1.60529E-17 3.30444E-18 5.31430E-19 7.43390E-20 1.20379E-20 1.76789E-21 2.43236E-22 4.07936E-23 6.59160E-24 5.66425E-24 9.54812E-25 1.16112E-23 1.82884E-24 0.00000E+00 4.49779E-24 4.28615E-24 0.00000E+00 0.00000E+00 0.00000E+00 3.74978E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.60412E+01 8.58477E-01 2.65126E-07 5.20417E-14 1.70367E-14 0.00000E+00 0.00000E+00 2.63570E-15 6.79253E-16 4.62391E-15 4.20974E-15 0.00000E+00 1.75149E-17 1.11692E-18 0.00000E+00 7.14164E-16 1.56776E-15 0.00000E+00 9.33064E-16 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 6.36249E+01 5.64853E-03 4.34719E-12 0.00000E+00 0.00000E+00 2.78336E-15 0.00000E+00 2.66107E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.89100E-22 1.88135E-24 0.00000E+00 0.00000E+00 1.22588E-21 0.00000E+00 0.00000E+00 0.00000E+00
424 7.76967E+02 2.40069E-67 8.57646E-02 1.41937E-02 2.99913E-01 5.48601E-05 2.70179E-05 2.79428E-17 1.43741E-19 1.01574E-05 1.92943E-05 1.17900E-05 1.41415E-20 0.00000E+00 1.51312E-07 1.24437E-07 1.44351E-08 1.73260E-09 3.11046E-10 6.95466E-11 1.62236E-11 3.90568E-12 9.24406E-13 2.10779E-13 4.70462E-14 1.02718E-14 2.16892E-15 4.88532E-16 1.02163E-16 1.62592E-17 3.34634E-18 5.38080E-19 7.52709E-20 1.21799E-20 1.79425E-21 2.43320E-22 3.29644E-23 1.50023E-23 1.05045E-23 6.35895E-24 1.17906E-23 7.86952E-24 1.94953E-23 1.14335E-23 1.38779E-24 2.45408E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.94840E-24 8.37036E-24 0.00000E+00 4.64556E+01 8.66241E-01 2.67296E-07 5.59830E-14 2.34535E-15 0.00000E+00 0.00000E+00 0.00000E+00 3.37946E-16 7.46625E-15 0.00000E+00 1.54104E-21 1.16264E-17 0.00000E+00 6.70850E-18 2.33971E-16 0.00000E+00 4.16436E-20 3.27234E-15 2.42629E-23 1.01932E-17 3.12612E-21 1.87554E-18 6.66531E-25 3.92996E-16 3.14988E-16 1.87389E-63 6.32827E-15 6.41871E+01 5.70517E-03 4.28768E-12 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.41519E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.82253E-16 0.00000E+00 0.00000E+00 2.04520E-22 5.60609E-25 6.35275E-20 0.00000E+00 3.27977E-22 0.00000E+00 0.00000E+00 0.00000E+00
425 7.75011E+02 2.39404E-67 8.57794E-02 1.41789E-02 2.99914E-01 5.47525E-05 2.69720E-05 1.46371E-18 0.00000E+00 1.01781E-05 1.93265E-05 1.18025E-05 5.82997E-21 0.00000E+00 1.51543E-07 1.25159E-07 1.45866E-08 1.75535E-09 3.15165E-10 7.04625E-11 1.64394E-11 3.95685E-12 9.36671E-13 2.13542E-13 4.76664E-14 1.04055E-14 2.19714E-15 4.94797E-16 1.03462E-16 1.64641E-17 3.38793E-18 5.44670E-19 7.61729E-20 1.23184E-20 1.80592E-21 2.27375E-22 1.96197E-23 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.45902E-25 0.00000E+00 0.00000E+00 0.00000E+00 3.11243E-24 0.00000E+00 1.32527E-23 0.00000E+00 0.00000E+00 4.68673E+01 8.73953E-01 2.69445E-07 5.49005E-14 1.14752E-14 8.58097E-19 1.98741E-16 0.00000E+00 0.00000E+00 1.76074E-15 0.00000E+00 0.00000E+00 0.00000E+00 2.30573E-18 2.12043E-16 0.00000E+00 1.01395E-15 4.70153E-20 4.43872E-16 1.02412E-23 1.71804E-17 3.47044E-21 3.48342E-19 1.58984E-24 6.38243E-16 6.49627E-16 2.86469E-63 2.79117E-15 6.47455E+01 5.76150E-03 5.27267E-12 3.73035E-14 0.00000E+00 0.00000E+00 2.20310E-15 0.00000E+00 0.00000E+00 8.57127E-15 2.32193E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.51375E-15 0.00000E+00 2.78123E-24 3.57024E-19 0.00000E+00 1.79932E-21 9.32956E-17 7.71358E-29 1.56264E-14
426 7.73068E+02 2.38745E-67 8.57941E-02 1.41641E-02 2.99914E-01 5.46457E-05 2.69263E-05 0.00000E+00 0.00000E+00 1.01988E-05 1.93588E-05 1.18150E-05 3.29317E-20 3.55796E-21 1.51764E-07 1.25871E-07 1.47369E-08 1.77799E-09 3.19265E-10 7.13740E-11 1.66542E-11 4.00776E-12 9.48876E-13 2.16290E-13 4.82833E-14 1.05386E-14 2.22519E-15 5.01023E-16 1.04754E-16 1.66677E-17 3.42925E-18 5.51224E-19 7.70800E-20 1.24707E-20 1.82211E-21 2.31255E-22 2.93100E-23 7.85175E-25 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 6.42519E-24 0.00000E+00 1.08244E-25 4.67551E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.72764E+01 8.81610E-01 2.71575E-07 2.51188E-14 0.00000E+00 4.34104E-21 5.92855E-17 0.00000E+00 0.00000E+00 0.00000E+00 2.38394E-15 9.25046E-22 0.00000E+00 0.00000E+00 7.83878E-17 0.00000E+00 0.00000E+00 0.00000E+00 3.21943E-15 1.94630E-23 0.00000E+00 3.17058E-21 1.59983E-18 0.00000E+00 0.00000E+00 9.51658E-17 0.00000E+00 0.00000E+00 6.53001E+01 5.81752E-03 4.98446E-12 1.43496E-14 3.85434E-17 0.00000E+00 2.75040E-15 0.00000E+00 0.00000E+00 1.01950E-14 5.43160E-20 8.26975E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.04951E-16 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.78233E-29 0.00000E+00
427 7.71139E+02 2.38091E-67 8.57994E-02 1.41587E-02 2.99914E-01 5.46388E-05 2.69397E-05 0.00000E+00 3.18596E-20 1.02159E-05 1.93904E-05 1.18317E-05 0.00000E+00 2.92466E-21 1.51960E-07 1.26581E-07 1.48904E-08 1.80158E-09 3.23634E-10 7.23706E-11 1.68955E-11 4.06695E-12 9.63562E-13 2.19743E-13 4.90938E-14 1.07229E-14 2.26621E-15 5.10654E-16 1.06852E-16 1.70253E-17 3.50595E-18 5.64322E-19 7.90739E-20 1.28082E-20 1.87503E-21 2.44212E-22 1.68861E-23 0.00000E+00 0.00000E+00 0.00000E+00 4.59311E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.48311E-24 0.00000E+00 0.00000E+00 0.00000E+00 5.55600E-24 0.00000E+00 1.29982E-23 0.00000E+00 0.00000E+00 4.76461E+01 8.91140E-01 2.75274E-07 5.60108E-14 1.13503E-14 0.00000E+00 2.99511E-18 9.86407E-16 2.92409E-16 0.00000E+00 6.56029E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.71226E-20 4.12994E-15 2.04016E-23 5.38289E-18 0.00000E+00 0.00000E+00 0.00000E+00 3.83482E-16 0.00000E+00 1.63279E-63 0.00000E+00 6.58857E+01 5.89750E-03 5.38281E-12 3.92186E-14 7.14354E-17 0.00000E+00 0.00000E+00 0.00000E+00 3.96005E-17 3.71404E-15 1.14932E-19 5.57551E-17 1.55691E-16 6.51686E-20 0.00000E+00 9.41901E-18 3.38618E-15 0.00000E+00 8.97459E-25 4.08905E-19 9.45641E-16 3.66234E-22 5.74085E-17 0.00000E+00 1.05818E-15
428 7.69170E+02 2.37401E-67 8.58051E-02 1.41529E-02 2.99914E-01 5.46296E-05 2.69522E-05 5.99274E-17 2.95444E-19 1.02243E-05 1.94052E-05 1.18379E-05 2.62911E-20 2.23334E-21 1.52302E-07 1.27425E-07 1.50617E-08 1.82752E-09 3.28427E-10 7.34625E-11 1.71595E-11 4.13160E-12 9.79562E-13 2.23498E-13 4.99730E-14 1.09225E-14 2.31050E-15 5.21033E-16 1.09109E-16 1.74089E-17 3.58810E-18 5.78344E-19 8.11876E-20 1.31689E-20 1.93252E-21 2.53595E-22 3.35751E-23 7.91315E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.74807E-24 0.00000E+00 0.00000E+00 6.26686E-24 0.00000E+00 9.98433E-25 9.05940E-24 9.38010E-24 3.45283E-23 2.24607E-23 4.80233E+01 9.00860E-01 2.79046E-07 0.00000E+00 0.00000E+00 6.26487E-19 1.74604E-16 2.17838E-15 0.00000E+00 8.02917E-15 5.76796E-17 6.30932E-22 0.00000E+00 1.47987E-18 6.20164E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.51688E-18 0.00000E+00 1.47214E-18 7.64375E-25 0.00000E+00 3.83482E-16 9.45254E-64 0.00000E+00 6.64831E+01 5.97925E-03 4.68869E-12 0.00000E+00 6.60550E-17 1.07293E-15 0.00000E+00 5.08274E-15 0.00000E+00 0.00000E+00 0.00000E+00 1.82417E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.20524E-16 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.78893E-17 0.00000E+00 1.58415E-14
429 7.67265E+02 2.36758E-67 8.58196E-02 1.41384E-02 2.99914E-01 5.45244E-05 2.69072E-05 1.69797E-17 2.20951E-20 1.02449E-05 1.94374E-05 1.18504E-05 0.00000E+00 2.91893E-21 1.52493E-07 1.28105E-07 1.52087E-08 1.84986E-09 3.32479E-10 7.43637E-11 1.73720E-11 4.18199E-12 9.91661E-13 2.26224E-13 5.05859E-14 1.10548E-14 2.33844E-15 5.27240E-16 1.10398E-16 1.76126E-17 3.62949E-18 5.84922E-19 8.21140E-20 1.33225E-20 1.95308E-21 2.66449E-22 4.05900E-23 9.77430E-24 6.97611E-24 7.56741E-24 0.00000E+00 5.91790E-24 0.00000E+00 0.00000E+00 0.00000E+00 6.10207E-24 4.94693E-24 0.00000E+00 8.13610E-24 4.60119E-24 0.00000E+00 1.66591E-23 2.42257E-24 1.40298E-23 4.15949E-23 4.84242E+01 9.08398E-01 2.81145E-07 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.54369E-15 1.20889E-16 5.25101E-15 0.00000E+00 0.00000E+00 7.16590E-19 0.00000E+00 0.00000E+00 9.38919E-17 0.00000E+00 5.64981E-20 1.67401E-15 0.00000E+00 1.29045E-17 0.00000E+00 0.00000E+00 8.88775E-25 6.53720E-16 0.00000E+00 7.11871E-64 3.01668E-15 6.70272E+01 6.03486E-03 5.00044E-12 4.08285E-14 7.11372E-17 5.79398E-16 3.06873E-15 0.00000E+00 7.04731E-17 1.26635E-16 1.16361E-19 7.41323E-17 1.13928E-15 5.25955E-19 1.21257E-15 6.82980E-17 4.15466E-16 1.37974E-21 2.47993E-25 1.53101E-19 7.91468E-16 2.72349E-22 1.17040E-16 1.16801E-28 1.25455E-14
430 7.65371E+02 2.36120E-67 8.58340E-02 1.41240E-02 2.99914E-01 5.44198E-05 2.68624E-05 3.27124E-17 1.59802E-19 1.02655E-05 1.94695E-05 1.18629E-05 7.49922E-20 0.00000E+00 1.52675E-07 1.28774E-07 1.53545E-08 1.87209E-09 3.36511E-10 7.52604E-11 1.75836E-11 4.23213E-12 1.00370E-12 2.28935E-13 5.11955E-14 1.11863E-14 2.36622E-15 5.33408E-16 1.11679E-16 1.78149E-17 3.67056E-18 5.91450E-19 8.30083E-20 1.34515E-20 1.97891E-21 2.49815E-22 3.36882E-23 2.73034E-24 6.43650E-24 0.00000E+00 0.00000E+00 0.00000E+00 1.61397E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.46149E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.88226E+01 9.15885E-01 2.83225E-07 0.00000E+00 0.00000E+00 2.85768E-19 0.00000E+00 1.65016E-16 0.00000E+00 0.00000E+00 0.00000E+00 5.88384E-22 0.00000E+00 2.05077E-18 8.47033E-18 0.00000E+00 4.07833E-15 0.00000E+00 0.00000E+00 0.00000E+00 6.70850E-19 4.46802E-21 3.30110E-18 1.20260E-25 1.88922E-17 3.87331E-17 0.00000E+00 0.00000E+00 6.75678E+01 6.09016E-03 4.77796E-12 0.00000E+00 1.03989E-16 5.56326E-15 0.00000E+00 0.00000E+00 1.09260E-16 0.00000E+00 3.56495E-19 1.25252E-16 1.71781E-15 4.18275E-19 4.06272E-15 5.56263E-17 0.00000E+00 1.07161E-21 0.00000E+00 8.36022E-19 1.44047E-15 0.00000E+00 1.47018E-16 2.06435E-28 0.00000E+00
