Particle Photoelectic H2Form H2Pumping H2Photodis CIPhotoion Cosmic-Rays Turbulence Chemistry Gas-Grain Coulomb Total
84 4.60449E-22 1.52381E-22 1.30134E-31 4.06359E-23 1.97187E-25 1.95932E-28 7.00000E-26 3.40564E-29 -4.03735E-25 0.00000E+00 6.53330E-22
85 4.60449E-22 1.52381E-22 1.30134E-31 4.06359E-23 1.97187E-25 1.95933E-28 7.00000E-26 3.40566E-29 -4.03735E-25 0.00000E+00 6.53330E-22
86 4.60449E-22 1.52381E-22 1.30134E-31 4.06359E-23 1.97187E-25 1.95935E-28 7.00000E-26 3.40570E-29 -4.03735E-25 0.00000E+00 6.53330E-22
87 4.60449E-22 1.52381E-22 1.30133E-31 4.06359E-23 1.97187E-25 1.95937E-28 7.00000E-26 3.40572E-29 -4.03735E-25 0.00000E+00 6.53330E-22
88 4.60449E-22 1.52381E-22 1.30133E-31 4.06359E-23 1.97187E-25 1.95939E-28 7.00000E-26 3.40576E-29 -4.03735E-25 0.00000E+00 6.53330E-22
89 4.60449E-22 1.52381E-22 1.30133E-31 4.06359E-23 1.97187E-25 1.95941E-28 7.00000E-26 3.40580E-29 -4.03735E-25 0.00000E+00 6.53330E-22
90 4.60449E-22 1.52381E-22 1.30133E-31 4.06359E-23 1.97187E-25 1.95943E-28 7.00000E-26 3.40582E-29 -4.03735E-25 0.00000E+00 6.53330E-22
91 4.60449E-22 1.52381E-22 1.30133E-31 4.06359E-23 1.97187E-25 1.95945E-28 7.00000E-26 3.40586E-29 -4.03735E-25 0.00000E+00 6.53330E-22
92 4.60449E-22 1.52381E-22 1.30133E-31 4.06359E-23 1.97187E-25 1.95946E-28 7.00000E-26 3.40588E-29 -4.03735E-25 0.00000E+00 6.53330E-22
93 4.60449E-22 1.52381E-22 1.30133E-31 4.06359E-23 1.97187E-25 1.95965E-28 7.00000E-26 3.40619E-29 -4.03735E-25 0.00000E+00 6.53330E-22
94 4.60449E-22 1.52381E-22 1.30133E-31 4.06359E-23 1.97187E-25 1.95984E-28 7.00000E-26 3.40650E-29 -4.03735E-25 0.00000E+00 6.53330E-22
95 4.60449E-22 1.52381E-22 1.30133E-31 4.06359E-23 1.97187E-25 1.96004E-28 7.00000E-26 3.40682E-29 -4.03735E-25 0.00000E+00 6.53330E-22
96 4.60449E-22 1.52381E-22 1.30133E-31 4.06359E-23 1.97187E-25 1.96023E-28 7.00000E-26 3.40713E-29 -4.03735E-25 0.00000E+00 6.53330E-22
97 4.60449E-22 1.52381E-22 1.30132E-31 4.06359E-23 1.97187E-25 1.96042E-28 7.00000E-26 3.40744E-29 -4.03735E-25 0.00000E+00 6.53330E-22
98 4.60449E-22 1.52381E-22 1.30132E-31 4.06359E-23 1.97187E-25 1.96061E-28 7.00000E-26 3.40776E-29 -4.03735E-25 0.00000E+00 6.53330E-22
99 4.60449E-22 1.52381E-22 1.30132E-31 4.06359E-23 1.97187E-25 1.96080E-28 7.00000E-26 3.40807E-29 -4.03735E-25 0.00000E+00 6.53330E-22
100 4.60449E-22 1.52381E-22 1.30132E-31 4.06359E-23 1.97187E-25 1.96100E-28 7.00000E-26 3.40838E-29 -4.03735E-25 0.00000E+00 6.53330E-22
