Particle n(H,0) n(H,1) n(C+,0) n(C+,1) n(O,0) n(O,1) n(O,2) n(O,3) n(O,4) n(C,0) n(C,1) n(C,2) n(C,3) n(C,4) n(CO,0) n(CO,1) n(CO,2) n(CO,3) n(CO,4) n(CO,5) n(CO,6) n(CO,7) n(CO,8) n(CO,9) n(CO,10) n(CO,11) n(CO,12) n(CO,13) n(CO,14) n(CO,15) n(CO,16) n(CO,17) n(CO,18) n(CO,19) n(CO,20) n(CO,21) n(CO,22) n(CO,23) n(CO,24) n(CO,25) n(CO,26) n(CO,27) n(CO,28) n(CO,29) n(CO,30) n(CO,31) n(CO,32) n(CO,33) n(CO,34) n(CO,35) n(CO,36) n(CO,37) n(CO,38) n(CO,39) n(CO,40) n(p-H2,0) n(p-H2,1) n(p-H2,2) n(p-H2,3) n(p-H2,4) n(p-H2,5) n(p-H2,6) n(p-H2,7) n(p-H2,8) n(p-H2,9) n(p-H2,10) n(p-H2,11) n(p-H2,12) n(p-H2,13) n(p-H2,14) n(p-H2,15) n(p-H2,16) n(p-H2,17) n(p-H2,18) n(p-H2,19) n(p-H2,20) n(p-H2,21) n(p-H2,22) n(p-H2,23) n(p-H2,24) n(p-H2,25) n(p-H2,26) n(p-H2,27) n(o-H2,0) n(o-H2,1) n(o-H2,2) n(o-H2,3) n(o-H2,4) n(o-H2,5) n(o-H2,6) n(o-H2,7) n(o-H2,8) n(o-H2,9) n(o-H2,10) n(o-H2,11) n(o-H2,12) n(o-H2,13) n(o-H2,14) n(o-H2,15) n(o-H2,16) n(o-H2,17) n(o-H2,18) n(o-H2,19) n(o-H2,20) n(o-H2,21) n(o-H2,22) n(o-H2,23) n(o-H2,24) 
165 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26324E-04 2.36189E-04 0.00000E+00 0.00000E+00 8.84897E-08 2.16810E-07 1.87356E-07 0.00000E+00 0.00000E+00 4.03543E-12 1.59572E-12 4.62121E-14 1.48990E-16 2.43332E-19 5.63017E-20 1.70818E-20 6.15233E-21 2.04865E-21 7.48045E-22 2.60169E-22 9.57030E-23 3.38249E-23 1.25383E-23 4.18096E-24 1.28028E-24 4.27489E-25 1.31943E-25 3.95630E-26 1.16776E-26 3.45048E-27 1.01122E-27 4.61927E-28 1.59794E-28 2.41096E-29 6.22214E-29 0.00000E+00 0.00000E+00 0.00000E+00 9.33814E-29 2.69297E-28 8.73663E-29 6.69792E-29 1.43228E-28 2.28523E-29 3.87281E-28 6.20871E-28 3.26404E-28 0.00000E+00 4.47753E-28 0.00000E+00 2.71443E-04 1.68140E-04 2.29227E-07 1.91022E-12 3.56574E-18 8.64999E-20 5.53170E-20 0.00000E+00 2.57749E-21 3.31137E-20 0.00000E+00 0.00000E+00 1.47018E-22 0.00000E+00 0.00000E+00 7.50666E-21 0.00000E+00 2.99515E-25 1.97911E-20 2.11415E-28 8.47472E-23 0.00000E+00 0.00000E+00 2.91971E-29 5.86182E-21 2.06382E-22 3.91875E-53 0.00000E+00 1.19599E-03 3.52698E-05 2.70972E-09 7.41413E-15 4.06113E-19 5.72938E-20 4.45486E-20 0.00000E+00 4.06973E-22 4.12929E-21 0.00000E+00 1.10015E-22 2.58742E-21 6.86140E-24 0.00000E+00 1.03211E-21 0.00000E+00 0.00000E+00 6.65601E-29 0.00000E+00 2.30651E-20 4.03581E-26 0.00000E+00 0.00000E+00 0.00000E+00
166 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26324E-04 2.36188E-04 3.35129E-18 1.22878E-20 8.84898E-08 2.16811E-07 1.87356E-07 0.00000E+00 3.10934E-23 4.03543E-12 1.59572E-12 4.62121E-14 1.48990E-16 2.43333E-19 5.63018E-20 1.70819E-20 6.15234E-21 2.04866E-21 7.48047E-22 2.60170E-22 9.57030E-23 3.38247E-23 1.25382E-23 4.18094E-24 1.28029E-24 4.27459E-25 1.31971E-25 3.96921E-26 1.15032E-26 3.11511E-27 6.24038E-28 4.37818E-29 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.35943E-28 7.29696E-30 2.04438E-28 6.97649E-30 0.00000E+00 1.70924E-28 0.00000E+00 0.00000E+00 0.00000E+00 2.71444E-04 1.68141E-04 2.29227E-07 1.91022E-12 3.70183E-18 8.65106E-20 5.75412E-20 6.51487E-21 5.48586E-21 5.24896E-20 6.85700E-20 1.50830E-27 7.01811E-23 1.13253E-24 2.60169E-21 4.22193E-21 0.00000E+00 1.49820E-25 0.00000E+00 0.00000E+00 5.56085E-23 0.00000E+00 0.00000E+00 0.00000E+00 2.14860E-21 1.16632E-21 8.61544E-55 0.00000E+00 1.19599E-03 3.52699E-05 2.70972E-09 7.41263E-15 4.06541E-19 4.12002E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 6.44619E-25 4.69839E-22 5.57189E-21 0.00000E+00 8.62650E-20 0.00000E+00 0.00000E+00 1.93113E-26 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 6.14595E-21 1.22116E-27 2.95932E-20
167 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26324E-04 2.36188E-04 0.00000E+00 8.34100E-20 8.84899E-08 2.16811E-07 1.87356E-07 9.07986E-22 0.00000E+00 4.03544E-12 1.59572E-12 4.62122E-14 1.48990E-16 2.43334E-19 5.63020E-20 1.70819E-20 6.15236E-21 2.04867E-21 7.48049E-22 2.60171E-22 9.57036E-23 3.38252E-23 1.25381E-23 4.18103E-24 1.28030E-24 4.27500E-25 1.31961E-25 3.96481E-26 1.17776E-26 3.42839E-27 8.75389E-28 3.69976E-28 1.59202E-28 5.49737E-29 0.00000E+00 2.12943E-28 1.97043E-28 4.13412E-29 0.00000E+00 1.01763E-28 4.79480E-29 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.38446E-28 4.22188E-28 0.00000E+00 0.00000E+00 2.71445E-04 1.68141E-04 2.29227E-07 1.91022E-12 3.54684E-18 8.65010E-20 5.62571E-20 5.15449E-20 1.93560E-22 0.00000E+00 0.00000E+00 0.00000E+00 4.72139E-23 0.00000E+00 0.00000E+00 3.55853E-21 1.80193E-20 0.00000E+00 0.00000E+00 8.83623E-28 0.00000E+00 1.31203E-26 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.19599E-03 3.52699E-05 2.70972E-09 7.41337E-15 4.04967E-19 7.95285E-20 0.00000E+00 6.88214E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.40457E-20 0.00000E+00 0.00000E+00 0.00000E+00 1.45253E-21 0.00000E+00 3.51965E-21 5.22226E-28 0.00000E+00
168 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26324E-04 2.36188E-04 9.31652E-18 7.15222E-20 8.84900E-08 2.16811E-07 1.87356E-07 0.00000E+00 3.39039E-23 4.03544E-12 1.59572E-12 4.62122E-14 1.48990E-16 2.43334E-19 5.63022E-20 1.70820E-20 6.15238E-21 2.04867E-21 7.48051E-22 2.60171E-22 9.57035E-23 3.38249E-23 1.25381E-23 4.18087E-24 1.28029E-24 4.27550E-25 1.31990E-25 3.97018E-26 1.13774E-26 3.33274E-27 8.54238E-28 3.99558E-28 2.32911E-28 2.10872E-28 2.59042E-28 1.50919E-28 1.90387E-28 2.26896E-28 1.58635E-28 1.46358E-28 1.24048E-28 2.99200E-28 1.98522E-28 2.67695E-28 3.17467E-28 2.29793E-28 1.12462E-28 1.66400E-29 0.00000E+00 0.00000E+00 2.71445E-04 1.68141E-04 2.29228E-07 1.91023E-12 3.59727E-18 8.65031E-20 5.51660E-20 0.00000E+00 4.01844E-21 3.42519E-20 4.23715E-20 1.06906E-26 1.26145E-23 3.96869E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.20920E-26 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.19599E-03 3.52700E-05 2.70973E-09 7.41344E-15 4.05393E-19 6.53009E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.84833E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.76941E-24 0.00000E+00 7.74977E-27 0.00000E+00 0.00000E+00 0.00000E+00
169 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26324E-04 2.36188E-04 1.95173E-17 1.96808E-19 8.84901E-08 2.16811E-07 1.87356E-07 3.87069E-22 6.65842E-23 4.03545E-12 1.59573E-12 4.62123E-14 1.48990E-16 2.43335E-19 5.63023E-20 1.70820E-20 6.15240E-21 2.04868E-21 7.48053E-22 2.60172E-22 9.57038E-23 3.38253E-23 1.25383E-23 4.18076E-24 1.28010E-24 4.27316E-25 1.31986E-25 3.95604E-26 1.15064E-26 3.32465E-27 8.66219E-28 1.11229E-28 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.77248E-28 0.00000E+00 0.00000E+00 0.00000E+00 2.71446E-04 1.68142E-04 2.29228E-07 1.91023E-12 3.65558E-18 8.65152E-20 5.70343E-20 0.00000E+00 0.00000E+00 4.80294E-20 1.39033E-20 0.00000E+00 0.00000E+00 1.01451E-23 1.46711E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.70643E-23 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.19600E-03 3.52700E-05 2.70973E-09 7.41454E-15 4.06767E-19 7.31095E-20 1.08156E-19 1.69407E-20 1.36774E-21 1.06461E-19 0.00000E+00 1.90252E-23 3.47284E-20 1.33124E-24 8.27975E-20 1.23250E-22 7.56771E-20 4.82783E-26 0.00000E+00 3.51552E-23 0.00000E+00 1.39723E-26 0.00000E+00 8.44081E-29 4.50039E-19
170 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26324E-04 2.36188E-04 4.30264E-17 1.83493E-19 8.84903E-08 2.16812E-07 1.87357E-07 7.41464E-22 0.00000E+00 4.03545E-12 1.59573E-12 4.62123E-14 1.48991E-16 2.43335E-19 5.63025E-20 1.70821E-20 6.15241E-21 2.04868E-21 7.48055E-22 2.60172E-22 9.57044E-23 3.38253E-23 1.25383E-23 4.18093E-24 1.28023E-24 4.27435E-25 1.31952E-25 3.96064E-26 1.14820E-26 3.19114E-27 9.63051E-28 1.11525E-28 0.00000E+00 0.00000E+00 0.00000E+00 5.19662E-29 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.40319E-28 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.71447E-04 1.68142E-04 2.29229E-07 1.91023E-12 3.68213E-18 8.65030E-20 5.51603E-20 7.38507E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.35957E-24 0.00000E+00 2.74128E-21 4.53626E-20 0.00000E+00 6.07151E-21 4.82980E-28 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.67380E-20 1.19600E-03 3.52701E-05 2.70973E-09 7.41224E-15 4.05638E-19 2.99638E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.50763E-24 0.00000E+00 0.00000E+00 0.00000E+00 5.14837E-20 0.00000E+00 4.27090E-20 0.00000E+00 0.00000E+00 5.66425E-24 0.00000E+00 0.00000E+00 1.68331E-21 0.00000E+00 0.00000E+00
171 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26324E-04 2.36188E-04 0.00000E+00 0.00000E+00 8.84904E-08 2.16812E-07 1.87357E-07 0.00000E+00 2.59172E-23 4.03545E-12 1.59573E-12 4.62124E-14 1.48991E-16 2.43336E-19 5.63027E-20 1.70821E-20 6.15243E-21 2.04869E-21 7.48057E-22 2.60173E-22 9.57041E-23 3.38253E-23 1.25382E-23 4.18094E-24 1.28004E-24 4.27454E-25 1.32040E-25 3.97307E-26 1.16246E-26 3.39447E-27 9.45499E-28 2.78616E-28 3.42661E-29 1.96229E-29 9.70792E-29 0.00000E+00 3.13326E-29 2.32960E-29 0.00000E+00 8.64296E-29 1.33983E-28 1.17195E-28 1.98546E-28 0.00000E+00 1.11353E-28 0.00000E+00 0.00000E+00 0.00000E+00 3.65341E-29 0.00000E+00 2.71447E-04 1.68142E-04 2.29229E-07 1.91024E-12 3.68930E-18 8.65083E-20 5.54609E-20 0.00000E+00 5.25260E-21 3.65680E-20 1.19842E-20 1.20191E-26 1.82432E-22 1.15393E-23 0.00000E+00 8.49763E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.09546E-24 2.60198E-26 6.78320E-23 0.00000E+00 7.44463E-22 3.74175E-21 0.00000E+00 0.00000E+00 1.19600E-03 3.52702E-05 2.70974E-09 7.41509E-15 4.06189E-19 2.91432E-20 2.63904E-20 0.00000E+00 0.00000E+00 9.70912E-20 0.00000E+00 1.01454E-21 0.00000E+00 1.05175E-24 1.52201E-20 2.00178E-22 0.00000E+00 0.00000E+00 5.46286E-29 0.00000E+00 6.73656E-21 0.00000E+00 0.00000E+00 0.00000E+00 5.69100E-20
172 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26324E-04 2.36188E-04 2.07576E-17 1.28478E-19 8.84905E-08 2.16812E-07 1.87357E-07 0.00000E+00 1.13149E-23 4.03546E-12 1.59573E-12 4.62124E-14 1.48991E-16 2.43337E-19 5.63028E-20 1.70822E-20 6.15245E-21 2.04869E-21 7.48059E-22 2.60174E-22 9.57046E-23 3.38254E-23 1.25383E-23 4.18098E-24 1.28024E-24 4.27426E-25 1.31896E-25 3.95856E-26 1.15170E-26 3.29892E-27 1.06191E-27 2.28918E-28 3.08247E-28 1.45446E-28 2.53964E-28 2.21177E-28 2.89019E-28 3.52522E-29 9.23214E-29 0.00000E+00 9.53289E-29 0.00000E+00 0.00000E+00 1.61692E-28 0.00000E+00 6.43168E-29 0.00000E+00 0.00000E+00 0.00000E+00 6.24839E-28 2.71448E-04 1.68143E-04 2.29229E-07 1.91024E-12 3.68994E-18 8.65078E-20 5.55428E-20 2.49461E-20 4.39398E-21 0.00000E+00 0.00000E+00 0.00000E+00 7.96678E-23 0.00000E+00 0.00000E+00 3.87286E-21 0.00000E+00 5.67475E-26 0.00000E+00 0.00000E+00 0.00000E+00 1.08547E-27 0.00000E+00 0.00000E+00 3.12674E-22 0.00000E+00 1.78426E-54 0.00000E+00 1.19600E-03 3.52702E-05 2.70974E-09 7.41463E-15 4.05232E-19 0.00000E+00 6.54598E-20 1.07997E-19 7.11789E-22 1.66548E-19 0.00000E+00 0.00000E+00 4.77118E-21 1.38940E-24 0.00000E+00 1.89838E-22 0.00000E+00 0.00000E+00 8.96343E-29 1.00328E-23 1.53492E-20 1.68122E-26 0.00000E+00 0.00000E+00 0.00000E+00
173 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26323E-04 2.36188E-04 2.67197E-18 0.00000E+00 8.84906E-08 2.16812E-07 1.87357E-07 0.00000E+00 0.00000E+00 4.03546E-12 1.59573E-12 4.62124E-14 1.48991E-16 2.43337E-19 5.63030E-20 1.70822E-20 6.15246E-21 2.04870E-21 7.48061E-22 2.60174E-22 9.57048E-23 3.38255E-23 1.25383E-23 4.18090E-24 1.28057E-24 4.27481E-25 1.31960E-25 3.97100E-26 1.16242E-26 3.45807E-27 1.00752E-27 2.50611E-28 8.66761E-29 0.00000E+00 1.27204E-29 1.75374E-28 1.67855E-28 1.85752E-28 8.39397E-29 1.81191E-28 2.68015E-28 2.85469E-29 2.44498E-28 3.99928E-28 3.05363E-28 4.01592E-28 0.00000E+00 7.60758E-29 0.00000E+00 0.00000E+00 2.71449E-04 1.68143E-04 2.29230E-07 1.91024E-12 3.73499E-18 8.65121E-20 5.47208E-20 7.15346E-21 4.65868E-21 0.00000E+00 2.05538E-20 5.43683E-27 1.58715E-22 2.19534E-23 0.00000E+00 8.97739E-21 0.00000E+00 3.22007E-25 1.03083E-20 4.27464E-28 6.95284E-23 1.37451E-26 3.57368E-24 6.25542E-31 1.50009E-21 2.97992E-21 3.60268E-53 4.66993E-20 1.19601E-03 3.52703E-05 2.70975E-09 7.41436E-15 4.06659E-19 8.83164E-20 4.37016E-20 1.34149E-19 1.73708E-22 6.29981E-20 3.23602E-24 1.71475E-21 0.00000E+00 3.11647E-24 2.96462E-20 5.86885E-22 3.63298E-20 5.78456E-26 3.73821E-28 1.10183E-23 1.99317E-20 2.65310E-26 4.40391E-21 4.11943E-27 1.54689E-19
174 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26323E-04 2.36188E-04 0.00000E+00 0.00000E+00 8.84907E-08 2.16813E-07 1.87357E-07 1.03398E-24 1.74167E-23 4.03547E-12 1.59573E-12 4.62125E-14 1.48991E-16 2.43338E-19 5.63031E-20 1.70822E-20 6.15248E-21 2.04870E-21 7.48063E-22 2.60175E-22 9.57050E-23 3.38256E-23 1.25385E-23 4.18111E-24 1.28024E-24 4.27247E-25 1.31656E-25 3.95035E-26 1.16433E-26 3.39545E-27 1.07788E-27 3.05782E-28 5.52203E-30 1.92482E-28 6.11367E-29 1.07384E-28 2.19427E-28 7.64209E-29 9.67834E-29 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.17726E-28 4.00618E-28 4.04501E-28 4.44203E-28 4.37879E-28 4.38705E-28 8.42195E-28 2.71449E-04 1.68144E-04 2.29230E-07 1.91024E-12 3.58165E-18 8.65118E-20 5.74353E-20 1.98772E-20 0.00000E+00 2.06729E-20 0.00000E+00 8.89520E-27 0.00000E+00 8.89865E-24 9.87860E-22 0.00000E+00 0.00000E+00 1.48912E-25 0.00000E+00 0.00000E+00 7.48534E-23 0.00000E+00 4.48842E-23 4.05123E-29 1.15019E-21 0.00000E+00 4.72014E-53 0.00000E+00 1.19601E-03 3.52704E-05 2.70975E-09 7.41355E-15 4.05255E-19 0.00000E+00 9.58206E-21 1.07679E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.13946E-22 0.00000E+00 0.00000E+00 7.17579E-23 2.38096E-20 0.00000E+00 1.29176E-28 5.20865E-24 1.45286E-20 3.17185E-26 0.00000E+00 0.00000E+00 4.34104E-20
175 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26323E-04 2.36187E-04 3.57761E-17 3.05792E-19 8.84908E-08 2.16813E-07 1.87358E-07 0.00000E+00 7.18856E-23 4.03547E-12 1.59573E-12 4.62125E-14 1.48991E-16 2.43338E-19 5.63033E-20 1.70823E-20 6.15250E-21 2.04871E-21 7.48065E-22 2.60176E-22 9.57052E-23 3.38256E-23 1.25383E-23 4.18103E-24 1.28033E-24 4.27618E-25 1.32101E-25 3.96617E-26 1.15833E-26 3.48371E-27 1.08133E-27 3.02479E-28 4.72824E-29 3.56960E-29 0.00000E+00 0.00000E+00 8.88208E-29 0.00000E+00 8.42109E-29 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.89426E-28 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.71450E-04 1.68144E-04 2.29230E-07 1.91025E-12 3.37228E-18 8.64988E-20 5.47801E-20 8.32475E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.59048E-23 0.00000E+00 0.00000E+00 0.00000E+00 1.49554E-21 3.23319E-25 3.94979E-20 0.00000E+00 8.70414E-23 0.00000E+00 0.00000E+00 2.67658E-29 2.60521E-21 0.00000E+00 2.22625E-53 3.56349E-20 1.19601E-03 3.52704E-05 2.70975E-09 7.41449E-15 4.05359E-19 3.39740E-20 7.27919E-20 0.00000E+00 5.34359E-22 7.18390E-20 9.29609E-24 1.58116E-21 7.69609E-21 0.00000E+00 5.83923E-20 0.00000E+00 1.50348E-20 1.05392E-26 8.87469E-29 2.95846E-23 0.00000E+00 6.60939E-26 9.28345E-21 1.46018E-27 2.82327E-19
176 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26323E-04 2.36187E-04 0.00000E+00 0.00000E+00 8.84909E-08 2.16813E-07 1.87358E-07 0.00000E+00 0.00000E+00 4.03547E-12 1.59574E-12 4.62126E-14 1.48992E-16 2.43339E-19 5.63035E-20 1.70823E-20 6.15252E-21 2.04871E-21 7.48067E-22 2.60176E-22 9.57052E-23 3.38255E-23 1.25381E-23 4.18080E-24 1.28016E-24 4.27668E-25 1.31897E-25 3.96719E-26 1.16893E-26 3.49268E-27 9.60389E-28 2.81919E-28 2.83448E-28 2.30052E-28 1.48799E-28 3.09825E-28 2.90030E-28 1.54148E-28 1.75398E-28 3.54420E-28 1.89031E-28 2.31309E-28 1.26292E-28 3.46483E-28 2.78000E-28 1.63257E-28 1.30310E-28 1.81611E-28 0.00000E+00 0.00000E+00 2.71451E-04 1.68144E-04 2.29231E-07 1.91025E-12 3.50277E-18 8.64942E-20 5.64843E-20 0.00000E+00 0.00000E+00 3.21740E-20 0.00000E+00 0.00000E+00 4.35562E-24 0.00000E+00 9.23134E-22 3.53372E-21 0.00000E+00 1.61054E-26 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.64380E-30 5.08716E-22 0.00000E+00 0.00000E+00 3.73092E-20 1.19602E-03 3.52705E-05 2.70976E-09 7.41366E-15 4.04837E-19 1.42884E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.01145E-24 0.00000E+00 0.00000E+00 0.00000E+00 2.58874E-20 0.00000E+00 2.75947E-20 0.00000E+00 0.00000E+00 0.00000E+00 6.61744E-23 0.00000E+00 0.00000E+00 1.65187E-27 0.00000E+00
177 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26323E-04 2.36187E-04 0.00000E+00 0.00000E+00 8.84910E-08 2.16814E-07 1.87358E-07 0.00000E+00 2.78421E-24 4.03548E-12 1.59574E-12 4.62126E-14 1.48992E-16 2.43340E-19 5.63036E-20 1.70824E-20 6.15253E-21 2.04872E-21 7.48069E-22 2.60177E-22 9.57055E-23 3.38256E-23 1.25381E-23 4.18065E-24 1.28015E-24 4.27391E-25 1.31732E-25 3.95706E-26 1.14427E-26 3.16590E-27 7.77620E-28 1.87354E-29 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.78517E-28 1.53286E-28 3.12537E-28 6.89970E-28 4.91855E-28 1.01936E-29 7.96873E-28 2.71451E-04 1.68145E-04 2.29231E-07 1.91025E-12 3.58128E-18 8.64933E-20 5.47558E-20 1.48562E-21 2.39717E-21 2.44448E-20 2.91631E-20 0.00000E+00 5.74115E-23 0.00000E+00 0.00000E+00 2.89182E-21 1.64278E-21 1.51764E-25 0.00000E+00 0.00000E+00 5.57830E-23 0.00000E+00 0.00000E+00 2.95268E-29 1.86819E-21 0.00000E+00 1.02926E-53 0.00000E+00 1.19602E-03 3.52705E-05 2.70976E-09 7.41451E-15 4.06254E-19 5.85512E-20 3.68459E-20 9.42324E-21 4.00769E-22 3.74283E-20 0.00000E+00 0.00000E+00 0.00000E+00 3.04700E-24 3.97841E-20 5.68480E-22 8.39754E-20 0.00000E+00 5.56936E-28 7.76128E-24 1.65171E-20 4.30844E-26 0.00000E+00 0.00000E+00 0.00000E+00
178 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26323E-04 2.36187E-04 6.33768E-17 3.41135E-19 8.84911E-08 2.16814E-07 1.87358E-07 0.00000E+00 0.00000E+00 4.03548E-12 1.59574E-12 4.62127E-14 1.48992E-16 2.43340E-19 5.63038E-20 1.70824E-20 6.15255E-21 2.04873E-21 7.48071E-22 2.60178E-22 9.57064E-23 3.38260E-23 1.25385E-23 4.18103E-24 1.28038E-24 4.27529E-25 1.32000E-25 3.98016E-26 1.15871E-26 3.37347E-27 8.56506E-28 6.36019E-29 2.69692E-29 0.00000E+00 8.16964E-29 0.00000E+00 0.00000E+00 0.00000E+00 5.42342E-29 0.00000E+00 0.00000E+00 0.00000E+00 1.02429E-28 5.67487E-29 1.49366E-28 5.30176E-28 1.49452E-28 4.39987E-28 2.60115E-28 7.67907E-30 2.71452E-04 1.68145E-04 2.29232E-07 1.91025E-12 3.61236E-18 8.65071E-20 5.51074E-20 9.67140E-21 0.00000E+00 0.00000E+00 3.43445E-21 6.86625E-27 3.69646E-24 0.00000E+00 0.00000E+00 1.73873E-21 3.05230E-21 0.00000E+00 8.76481E-21 0.00000E+00 0.00000E+00 3.34477E-28 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.19602E-03 3.52706E-05 2.70976E-09 7.41415E-15 4.06144E-19 9.68662E-20 4.63221E-20 0.00000E+00 4.77697E-22 1.28273E-19 0.00000E+00 1.01288E-21 1.33011E-21 4.17145E-24 7.62330E-20 6.97727E-22 0.00000E+00 1.14858E-26 1.54617E-28 1.66567E-23 1.36849E-20 0.00000E+00 1.50547E-21 0.00000E+00 0.00000E+00
179 9.99983E+02 3.37520E-67 7.53701E-02 2.46294E-02 2.99436E-01 3.26323E-04 2.36187E-04 0.00000E+00 0.00000E+00 8.84912E-08 2.16814E-07 1.87358E-07 3.02231E-22 0.00000E+00 4.03549E-12 1.59574E-12 4.62127E-14 1.48992E-16 2.43341E-19 5.63040E-20 1.70825E-20 6.15257E-21 2.04873E-21 7.48073E-22 2.60178E-22 9.57065E-23 3.38262E-23 1.25387E-23 4.18125E-24 1.28045E-24 4.27580E-25 1.31640E-25 3.97433E-26 1.16036E-26 3.25740E-27 7.69238E-28 1.90362E-28 2.85962E-29 0.00000E+00 1.36177E-28 3.81611E-29 0.00000E+00 1.09947E-28 2.01850E-28 1.93517E-28 0.00000E+00 8.47039E-29 1.57649E-28 0.00000E+00 5.52942E-29 1.08937E-28 3.94677E-29 0.00000E+00 0.00000E+00 0.00000E+00 2.71453E-04 1.68145E-04 2.29232E-07 1.91026E-12 3.70765E-18 8.65054E-20 5.59832E-20 0.00000E+00 9.18998E-21 0.00000E+00 5.61623E-20 9.69352E-27 0.00000E+00 0.00000E+00 9.64699E-23 0.00000E+00 1.19164E-20 5.04871E-26 0.00000E+00 0.00000E+00 3.09546E-23 2.73261E-26 5.17311E-24 2.85962E-30 3.52875E-21 8.06501E-22 1.23522E-53 2.54705E-20 1.19602E-03 3.52707E-05 2.70977E-09 7.41372E-15 4.04086E-19 4.64545E-20 0.00000E+00 1.77242E-19 1.96455E-22 0.00000E+00 0.00000E+00 0.00000E+00 4.57265E-21 2.61725E-24 3.39078E-20 2.58494E-22 2.91035E-20 0.00000E+00 3.28363E-29 0.00000E+00 1.06011E-20 1.48180E-26 0.00000E+00 0.00000E+00 3.66659E-19
