Particle [HI] [CII] [OI] [CI] CO p-H2 o-H2 Total 
137 1.51e-289 7.19883E-22 9.70535E-22 3.21959E-28 2.26039E-38 4.50336E-28 1.96309E-27 1.69042E-21
138 1.51e-289 7.19883E-22 9.70535E-22 3.21959E-28 2.26039E-38 4.50337E-28 1.96309E-27 1.69042E-21
139 1.51e-289 7.19883E-22 9.70534E-22 3.21960E-28 2.26041E-38 4.50338E-28 1.96310E-27 1.69042E-21
140 1.51e-289 7.19883E-22 9.70534E-22 3.21960E-28 2.26044E-38 4.50339E-28 1.96310E-27 1.69042E-21
141 1.51e-289 7.19883E-22 9.70533E-22 3.21960E-28 2.26043E-38 4.50340E-28 1.96310E-27 1.69042E-21
142 1.51e-289 7.19883E-22 9.70533E-22 3.21961E-28 2.26042E-38 4.50341E-28 1.96311E-27 1.69042E-21
143 1.51e-289 7.19883E-22 9.70533E-22 3.21961E-28 2.26042E-38 4.50342E-28 1.96311E-27 1.69042E-21
144 1.51e-289 7.19883E-22 9.70532E-22 3.21962E-28 2.26043E-38 4.50343E-28 1.96311E-27 1.69042E-21
145 1.51e-289 7.19883E-22 9.70532E-22 3.21962E-28 2.26044E-38 4.50344E-28 1.96312E-27 1.69042E-21
146 1.51e-289 7.19883E-22 9.70531E-22 3.21962E-28 2.26046E-38 4.50345E-28 1.96312E-27 1.69042E-21
147 1.51e-289 7.19883E-22 9.70531E-22 3.21963E-28 2.26046E-38 4.50346E-28 1.96312E-27 1.69042E-21
148 1.51e-289 7.19882E-22 9.70530E-22 3.21963E-28 2.26048E-38 4.50346E-28 1.96313E-27 1.69042E-21
149 1.50e-289 7.19882E-22 9.70530E-22 3.21963E-28 2.26046E-38 4.50347E-28 1.96313E-27 1.69042E-21
150 1.50e-289 7.19882E-22 9.70530E-22 3.21964E-28 2.26048E-38 4.50348E-28 1.96314E-27 1.69041E-21
151 1.50e-289 7.19882E-22 9.70529E-22 3.21964E-28 2.26048E-38 4.50349E-28 1.96314E-27 1.69041E-21
152 1.50e-289 7.19882E-22 9.70529E-22 3.21964E-28 2.26050E-38 4.50350E-28 1.96314E-27 1.69041E-21
153 1.50e-289 7.19882E-22 9.70528E-22 3.21965E-28 2.26051E-38 4.50351E-28 1.96315E-27 1.69041E-21
154 1.50e-289 7.19882E-22 9.70528E-22 3.21965E-28 2.26051E-38 4.50352E-28 1.96315E-27 1.69041E-21
155 1.50e-289 7.19882E-22 9.70528E-22 3.21966E-28 2.26053E-38 4.50353E-28 1.96315E-27 1.69041E-21
156 1.50e-289 7.19882E-22 9.70527E-22 3.21966E-28 2.26054E-38 4.50354E-28 1.96316E-27 1.69041E-21
157 1.50e-289 7.19882E-22 9.70527E-22 3.21966E-28 2.26052E-38 4.50355E-28 1.96316E-27 1.69041E-21
