Particle [HI] [CII] [OI] [CI] CO p-H2 o-H2 Total 
210 4.31428E-49 6.00801E-19 7.21049E-17 6.10041E-26 5.82408E-33 1.20400E-22 3.93362E-22 7.27062E-17
211 4.31392E-49 6.00801E-19 7.21049E-17 6.10043E-26 5.82414E-33 1.20400E-22 3.93364E-22 7.27062E-17
212 4.31355E-49 6.00801E-19 7.21049E-17 6.10046E-26 5.82420E-33 1.20401E-22 3.93365E-22 7.27062E-17
213 4.31317E-49 6.00801E-19 7.21049E-17 6.10048E-26 5.82426E-33 1.20401E-22 3.93367E-22 7.27062E-17
214 4.31280E-49 6.00801E-19 7.21048E-17 6.10051E-26 5.82432E-33 1.20402E-22 3.93369E-22 7.27061E-17
215 4.31243E-49 6.00801E-19 7.21048E-17 6.10053E-26 5.82438E-33 1.20402E-22 3.93371E-22 7.27061E-17
216 4.31206E-49 6.00801E-19 7.21048E-17 6.10056E-26 5.82444E-33 1.20403E-22 3.93373E-22 7.27061E-17
217 4.31169E-49 6.00801E-19 7.21048E-17 6.10058E-26 5.82450E-33 1.20403E-22 3.93375E-22 7.27061E-17
218 4.31132E-49 6.00801E-19 7.21048E-17 6.10061E-26 5.82456E-33 1.20404E-22 3.93376E-22 7.27061E-17
219 4.31095E-49 6.00801E-19 7.21047E-17 6.10063E-26 5.82462E-33 1.20405E-22 3.93378E-22 7.27060E-17
220 4.31057E-49 6.00801E-19 7.21047E-17 6.10066E-26 5.82468E-33 1.20405E-22 3.93380E-22 7.27060E-17
221 4.31021E-49 6.00801E-19 7.21047E-17 6.10068E-26 5.82474E-33 1.20406E-22 3.93382E-22 7.27060E-17
222 4.30984E-49 6.00801E-19 7.21047E-17 6.10071E-26 5.82480E-33 1.20406E-22 3.93384E-22 7.27060E-17
223 4.30947E-49 6.00801E-19 7.21046E-17 6.10073E-26 5.82486E-33 1.20407E-22 3.93385E-22 7.27060E-17
224 4.30909E-49 6.00801E-19 7.21046E-17 6.10076E-26 5.82493E-33 1.20407E-22 3.93387E-22 7.27059E-17
225 4.30872E-49 6.00801E-19 7.21046E-17 6.10078E-26 5.82499E-33 1.20408E-22 3.93389E-22 7.27059E-17
226 4.30836E-49 6.00801E-19 7.21046E-17 6.10081E-26 5.82505E-33 1.20408E-22 3.93391E-22 7.27059E-17
227 4.30798E-49 6.00801E-19 7.21046E-17 6.10083E-26 5.82511E-33 1.20409E-22 3.93393E-22 7.27059E-17
228 4.30761E-49 6.00801E-19 7.21045E-17 6.10085E-26 5.82517E-33 1.20410E-22 3.93394E-22 7.27059E-17
229 4.30724E-49 6.00801E-19 7.21045E-17 6.10088E-26 5.82523E-33 1.20410E-22 3.93396E-22 7.27058E-17
230 4.30687E-49 6.00801E-19 7.21045E-17 6.10091E-26 5.82529E-33 1.20411E-22 3.93398E-22 7.27058E-17
231 4.30650E-49 6.00800E-19 7.21045E-17 6.10093E-26 5.82535E-33 1.20411E-22 3.93400E-22 7.27058E-17
232 4.30613E-49 6.00800E-19 7.21045E-17 6.10095E-26 5.82541E-33 1.20412E-22 3.93402E-22 7.27058E-17
233 4.30576E-49 6.00800E-19 7.21044E-17 6.10098E-26 5.82547E-33 1.20412E-22 3.93404E-22 7.27058E-17
234 4.30539E-49 6.00800E-19 7.21044E-17 6.10100E-26 5.82553E-33 1.20413E-22 3.93405E-22 7.27057E-17
235 4.30502E-49 6.00800E-19 7.21044E-17 6.10103E-26 5.82559E-33 1.20413E-22 3.93407E-22 7.27057E-17
236 4.30465E-49 6.00800E-19 7.21044E-17 6.10105E-26 5.82565E-33 1.20414E-22 3.93409E-22 7.27057E-17
237 4.30428E-49 6.00800E-19 7.21044E-17 6.10107E-26 5.82571E-33 1.20414E-22 3.93411E-22 7.27057E-17
238 4.30391E-49 6.00800E-19 7.21043E-17 6.10110E-26 5.82577E-33 1.20415E-22 3.93413E-22 7.27057E-17
239 4.30354E-49 6.00800E-19 7.21043E-17 6.10112E-26 5.82583E-33 1.20416E-22 3.93414E-22 7.27056E-17
240 4.30317E-49 6.00800E-19 7.21043E-17 6.10115E-26 5.82589E-33 1.20416E-22 3.93416E-22 7.27056E-17
241 4.30279E-49 6.00800E-19 7.21043E-17 6.10117E-26 5.82595E-33 1.20417E-22 3.93418E-22 7.27056E-17
242 4.30243E-49 6.00800E-19 7.21043E-17 6.10119E-26 5.82601E-33 1.20417E-22 3.93420E-22 7.27056E-17
243 4.30206E-49 6.00800E-19 7.21042E-17 6.10122E-26 5.82607E-33 1.20418E-22 3.93422E-22 7.27056E-17
244 4.30169E-49 6.00800E-19 7.21042E-17 6.10124E-26 5.82613E-33 1.20418E-22 3.93423E-22 7.27055E-17
245 4.30132E-49 6.00800E-19 7.21042E-17 6.10127E-26 5.82619E-33 1.20419E-22 3.93425E-22 7.27055E-17
246 4.30095E-49 6.00800E-19 7.21042E-17 6.10129E-26 5.82625E-33 1.20419E-22 3.93427E-22 7.27055E-17
247 4.30058E-49 6.00800E-19 7.21042E-17 6.10131E-26 5.82631E-33 1.20420E-22 3.93429E-22 7.27055E-17
248 4.30020E-49 6.00800E-19 7.21041E-17 6.10134E-26 5.82638E-33 1.20421E-22 3.93431E-22 7.27055E-17
249 4.29984E-49 6.00800E-19 7.21041E-17 6.10136E-26 5.82644E-33 1.20421E-22 3.93433E-22 7.27054E-17
250 4.29947E-49 6.00800E-19 7.21041E-17 6.10139E-26 5.82650E-33 1.20422E-22 3.93434E-22 7.27054E-17
251 4.29910E-49 6.00800E-19 7.21041E-17 6.10141E-26 5.82656E-33 1.20422E-22 3.93436E-22 7.27054E-17
252 4.29873E-49 6.00800E-19 7.21041E-17 6.10143E-26 5.82662E-33 1.20423E-22 3.93438E-22 7.27054E-17
253 4.29836E-49 6.00800E-19 7.21040E-17 6.10146E-26 5.82668E-33 1.20423E-22 3.93440E-22 7.27054E-17
254 4.29799E-49 6.00800E-19 7.21040E-17 6.10148E-26 5.82674E-33 1.20424E-22 3.93442E-22 7.27053E-17
255 4.29762E-49 6.00800E-19 7.21040E-17 6.10150E-26 5.82680E-33 1.20424E-22 3.93443E-22 7.27053E-17
256 4.29725E-49 6.00800E-19 7.21040E-17 6.10153E-26 5.82686E-33 1.20425E-22 3.93445E-22 7.27053E-17
257 4.29688E-49 6.00800E-19 7.21040E-17 6.10155E-26 5.82692E-33 1.20425E-22 3.93447E-22 7.27053E-17
258 4.29651E-49 6.00800E-19 7.21039E-17 6.10157E-26 5.82698E-33 1.20426E-22 3.93449E-22 7.27052E-17
259 4.29614E-49 6.00800E-19 7.21039E-17 6.10160E-26 5.82704E-33 1.20427E-22 3.93451E-22 7.27052E-17
260 4.29577E-49 6.00800E-19 7.21039E-17 6.10162E-26 5.82710E-33 1.20427E-22 3.93453E-22 7.27052E-17
261 4.29540E-49 6.00800E-19 7.21039E-17 6.10164E-26 5.82716E-33 1.20428E-22 3.93454E-22 7.27052E-17
262 4.29504E-49 6.00800E-19 7.21039E-17 6.10167E-26 5.82722E-33 1.20428E-22 3.93456E-22 7.27052E-17
263 4.29466E-49 6.00800E-19 7.21038E-17 6.10169E-26 5.82728E-33 1.20429E-22 3.93458E-22 7.27051E-17
264 4.29430E-49 6.00800E-19 7.21038E-17 6.10172E-26 5.82734E-33 1.20429E-22 3.93460E-22 7.27051E-17
265 4.29393E-49 6.00800E-19 7.21038E-17 6.10174E-26 5.82740E-33 1.20430E-22 3.93462E-22 7.27051E-17
266 4.29355E-49 6.00800E-19 7.21038E-17 6.10176E-26 5.82746E-33 1.20430E-22 3.93463E-22 7.27051E-17
267 4.29319E-49 6.00800E-19 7.21038E-17 6.10179E-26 5.82752E-33 1.20431E-22 3.93465E-22 7.27051E-17
268 4.29282E-49 6.00800E-19 7.21037E-17 6.10181E-26 5.82758E-33 1.20432E-22 3.93467E-22 7.27050E-17
269 4.29245E-49 6.00800E-19 7.21037E-17 6.10183E-26 5.82764E-33 1.20432E-22 3.93469E-22 7.27050E-17
270 4.29208E-49 6.00800E-19 7.21037E-17 6.10185E-26 5.82770E-33 1.20433E-22 3.93471E-22 7.27050E-17
271 4.29171E-49 6.00800E-19 7.21037E-17 6.10188E-26 5.82776E-33 1.20433E-22 3.93472E-22 7.27050E-17
272 4.29134E-49 6.00800E-19 7.21036E-17 6.10190E-26 5.82782E-33 1.20434E-22 3.93474E-22 7.27050E-17
273 4.28765E-49 6.00799E-19 7.21034E-17 6.10214E-26 5.82843E-33 1.20439E-22 3.93492E-22 7.27048E-17
274 4.28397E-49 6.00799E-19 7.21032E-17 6.10237E-26 5.82903E-33 1.20445E-22 3.93511E-22 7.27046E-17
275 4.28028E-49 6.00799E-19 7.21030E-17 6.10260E-26 5.82964E-33 1.20450E-22 3.93529E-22 7.27044E-17
276 4.27660E-49 6.00799E-19 7.21028E-17 6.10283E-26 5.83024E-33 1.20456E-22 3.93547E-22 7.27041E-17
277 4.27293E-49 6.00798E-19 7.21026E-17 6.10306E-26 5.83085E-33 1.20461E-22 3.93565E-22 7.27039E-17
278 4.26925E-49 6.00798E-19 7.21024E-17 6.10328E-26 5.83145E-33 1.20467E-22 3.93583E-22 7.27037E-17
279 4.26558E-49 6.00798E-19 7.21022E-17 6.10351E-26 5.83206E-33 1.20472E-22 3.93601E-22 7.27035E-17
280 4.26191E-49 6.00798E-19 7.21020E-17 6.10373E-26 5.83266E-33 1.20478E-22 3.93619E-22 7.27033E-17
281 4.25825E-49 6.00798E-19 7.21018E-17 6.10396E-26 5.83327E-33 1.20483E-22 3.93638E-22 7.27031E-17
282 4.25458E-49 6.00797E-19 7.21016E-17 6.10419E-26 5.83387E-33 1.20489E-22 3.93656E-22 7.27029E-17
283 4.25093E-49 6.00797E-19 7.21014E-17 6.10441E-26 5.83448E-33 1.20494E-22 3.93674E-22 7.27027E-17
284 4.24728E-49 6.00797E-19 7.21012E-17 6.10463E-26 5.83508E-33 1.20500E-22 3.93692E-22 7.27025E-17
285 4.24362E-49 6.00797E-19 7.21010E-17 6.10486E-26 5.83569E-33 1.20505E-22 3.93710E-22 7.27023E-17
286 4.23997E-49 6.00796E-19 7.21008E-17 6.10508E-26 5.83629E-33 1.20511E-22 3.93728E-22 7.27021E-17
287 4.23633E-49 6.00796E-19 7.21006E-17 6.10530E-26 5.83690E-33 1.20517E-22 3.93747E-22 7.27019E-17
288 4.23268E-49 6.00796E-19 7.21004E-17 6.10552E-26 5.83751E-33 1.20522E-22 3.93765E-22 7.27017E-17
289 4.22905E-49 6.00796E-19 7.21002E-17 6.10574E-26 5.83811E-33 1.20528E-22 3.93783E-22 7.27015E-17
290 4.22541E-49 6.00796E-19 7.21000E-17 6.10597E-26 5.83872E-33 1.20533E-22 3.93801E-22 7.27013E-17
291 4.22178E-49 6.00795E-19 7.20998E-17 6.10619E-26 5.83932E-33 1.20539E-22 3.93819E-22 7.27011E-17
292 4.21814E-49 6.00795E-19 7.20996E-17 6.10641E-26 5.83993E-33 1.20544E-22 3.93837E-22 7.27009E-17
293 4.21452E-49 6.00795E-19 7.20994E-17 6.10663E-26 5.84053E-33 1.20550E-22 3.93856E-22 7.27007E-17
294 4.21090E-49 6.00795E-19 7.20992E-17 6.10685E-26 5.84114E-33 1.20555E-22 3.93874E-22 7.27005E-17
295 4.20728E-49 6.00795E-19 7.20990E-17 6.10707E-26 5.84174E-33 1.20561E-22 3.93892E-22 7.27003E-17
296 4.20366E-49 6.00794E-19 7.20988E-17 6.10729E-26 5.84235E-33 1.20566E-22 3.93910E-22 7.27001E-17
297 4.20004E-49 6.00794E-19 7.20986E-17 6.10751E-26 5.84296E-33 1.20572E-22 3.93928E-22 7.26999E-17
298 4.19643E-49 6.00794E-19 7.20983E-17 6.10773E-26 5.84356E-33 1.20577E-22 3.93946E-22 7.26997E-17
299 4.19282E-49 6.00794E-19 7.20981E-17 6.10795E-26 5.84417E-33 1.20583E-22 3.93965E-22 7.26995E-17
300 4.18922E-49 6.00793E-19 7.20979E-17 6.10817E-26 5.84478E-33 1.20588E-22 3.93983E-22 7.26992E-17
301 4.18561E-49 6.00793E-19 7.20977E-17 6.10838E-26 5.84538E-33 1.20594E-22 3.94001E-22 7.26990E-17
302 4.18201E-49 6.00793E-19 7.20975E-17 6.10860E-26 5.84599E-33 1.20599E-22 3.94019E-22 7.26988E-17
303 4.17842E-49 6.00793E-19 7.20973E-17 6.10882E-26 5.84660E-33 1.20605E-22 3.94037E-22 7.26986E-17
304 4.17482E-49 6.00793E-19 7.20971E-17 6.10904E-26 5.84720E-33 1.20610E-22 3.94055E-22 7.26984E-17
305 4.17123E-49 6.00792E-19 7.20969E-17 6.10926E-26 5.84781E-33 1.20616E-22 3.94074E-22 7.26982E-17
306 4.16765E-49 6.00792E-19 7.20967E-17 6.10948E-26 5.84842E-33 1.20621E-22 3.94092E-22 7.26980E-17
307 4.16406E-49 6.00792E-19 7.20965E-17 6.10969E-26 5.84902E-33 1.20627E-22 3.94110E-22 7.26978E-17
308 4.16048E-49 6.00792E-19 7.20963E-17 6.10991E-26 5.84963E-33 1.20632E-22 3.94128E-22 7.26976E-17
309 4.15690E-49 6.00791E-19 7.20961E-17 6.11013E-26 5.85024E-33 1.20638E-22 3.94146E-22 7.26974E-17
310 4.15332E-49 6.00791E-19 7.20959E-17 6.11035E-26 5.85084E-33 1.20644E-22 3.94165E-22 7.26972E-17
311 4.14975E-49 6.00791E-19 7.20957E-17 6.11056E-26 5.85145E-33 1.20649E-22 3.94183E-22 7.26970E-17
312 4.14619E-49 6.00791E-19 7.20955E-17 6.11078E-26 5.85206E-33 1.20655E-22 3.94201E-22 7.26968E-17
313 4.14262E-49 6.00791E-19 7.20953E-17 6.11100E-26 5.85267E-33 1.20660E-22 3.94219E-22 7.26966E-17
314 4.13906E-49 6.00790E-19 7.20951E-17 6.11122E-26 5.85327E-33 1.20666E-22 3.94237E-22 7.26964E-17
315 4.13549E-49 6.00790E-19 7.20949E-17 6.11143E-26 5.85388E-33 1.20671E-22 3.94255E-22 7.26962E-17
316 4.13194E-49 6.00790E-19 7.20947E-17 6.11165E-26 5.85449E-33 1.20677E-22 3.94274E-22 7.26960E-17
317 4.12838E-49 6.00790E-19 7.20945E-17 6.11186E-26 5.85510E-33 1.20682E-22 3.94292E-22 7.26958E-17
318 4.12484E-49 6.00789E-19 7.20943E-17 6.11208E-26 5.85570E-33 1.20688E-22 3.94310E-22 7.26956E-17
319 4.12129E-49 6.00789E-19 7.20941E-17 6.11230E-26 5.85631E-33 1.20693E-22 3.94328E-22 7.26954E-17
320 5.13268E-49 6.00833E-19 7.21195E-17 6.10624E-26 5.86980E-33 1.21076E-22 3.95544E-22 7.27208E-17
321 5.12827E-49 6.00832E-19 7.21193E-17 6.10646E-26 5.87041E-33 1.21081E-22 3.95562E-22 7.27206E-17
322 5.12387E-49 6.00832E-19 7.21191E-17 6.10668E-26 5.87102E-33 1.21087E-22 3.95581E-22 7.27204E-17
323 5.11948E-49 6.00832E-19 7.21189E-17 6.10689E-26 5.87163E-33 1.21092E-22 3.95599E-22 7.27202E-17
324 5.11509E-49 6.00832E-19 7.21187E-17 6.10711E-26 5.87224E-33 1.21098E-22 3.95617E-22 7.27200E-17
325 5.11070E-49 6.00832E-19 7.21185E-17 6.10732E-26 5.87285E-33 1.21103E-22 3.95636E-22 7.27198E-17
326 5.10631E-49 6.00831E-19 7.21183E-17 6.10754E-26 5.87346E-33 1.21109E-22 3.95654E-22 7.27196E-17
327 5.10193E-49 6.00831E-19 7.21181E-17 6.10775E-26 5.87407E-33 1.21115E-22 3.95672E-22 7.27194E-17
328 5.09755E-49 6.00831E-19 7.21178E-17 6.10797E-26 5.87468E-33 1.21120E-22 3.95691E-22 7.27192E-17
329 5.09318E-49 6.00831E-19 7.21176E-17 6.10818E-26 5.87529E-33 1.21126E-22 3.95709E-22 7.27190E-17
330 5.08881E-49 6.00830E-19 7.21174E-17 6.10840E-26 5.87590E-33 1.21131E-22 3.95727E-22 7.27188E-17
331 5.08445E-49 6.00830E-19 7.21172E-17 6.10861E-26 5.87651E-33 1.21137E-22 3.95746E-22 7.27186E-17
332 5.08008E-49 6.00830E-19 7.21170E-17 6.10883E-26 5.87712E-33 1.21142E-22 3.95764E-22 7.27184E-17
333 5.07572E-49 6.00830E-19 7.21168E-17 6.10905E-26 5.87773E-33 1.21148E-22 3.95782E-22 7.27182E-17
334 5.07136E-49 6.00830E-19 7.21166E-17 6.10926E-26 5.87834E-33 1.21154E-22 3.95800E-22 7.27180E-17
335 5.06702E-49 6.00829E-19 7.21164E-17 6.10947E-26 5.87895E-33 1.21159E-22 3.95819E-22 7.27178E-17
336 5.06267E-49 6.00829E-19 7.21162E-17 6.10969E-26 5.87956E-33 1.21165E-22 3.95837E-22 7.27176E-17
337 5.05832E-49 6.00829E-19 7.21160E-17 6.10990E-26 5.88017E-33 1.21170E-22 3.95855E-22 7.27174E-17
338 5.05398E-49 6.00829E-19 7.21158E-17 6.11012E-26 5.88078E-33 1.21176E-22 3.95874E-22 7.27172E-17
339 5.04964E-49 6.00828E-19 7.21156E-17 6.11033E-26 5.88139E-33 1.21181E-22 3.95892E-22 7.27170E-17
340 5.04531E-49 6.00828E-19 7.21154E-17 6.11055E-26 5.88200E-33 1.21187E-22 3.95910E-22 7.27167E-17
341 5.04099E-49 6.00828E-19 7.21152E-17 6.11076E-26 5.88261E-33 1.21193E-22 3.95929E-22 7.27165E-17
342 5.03666E-49 6.00828E-19 7.21150E-17 6.11097E-26 5.88322E-33 1.21198E-22 3.95947E-22 7.27163E-17
343 5.03234E-49 6.00828E-19 7.21148E-17 6.11119E-26 5.88384E-33 1.21204E-22 3.95965E-22 7.27161E-17
344 5.02802E-49 6.00827E-19 7.21146E-17 6.11140E-26 5.88445E-33 1.21209E-22 3.95984E-22 7.27159E-17
345 5.02370E-49 6.00827E-19 7.21144E-17 6.11162E-26 5.88506E-33 1.21215E-22 3.96002E-22 7.27157E-17
346 5.01940E-49 6.00827E-19 7.21142E-17 6.11183E-26 5.88567E-33 1.21220E-22 3.96020E-22 7.27155E-17
347 5.01509E-49 6.00827E-19 7.21140E-17 6.11204E-26 5.88628E-33 1.21226E-22 3.96039E-22 7.27153E-17
348 5.01078E-49 6.00826E-19 7.21138E-17 6.11226E-26 5.88689E-33 1.21232E-22 3.96057E-22 7.27151E-17
349 5.00648E-49 6.00826E-19 7.21136E-17 6.11247E-26 5.88750E-33 1.21237E-22 3.96075E-22 7.27149E-17
350 5.00218E-49 6.00826E-19 7.21134E-17 6.11269E-26 5.88811E-33 1.21243E-22 3.96094E-22 7.27147E-17
351 4.99789E-49 6.00826E-19 7.21132E-17 6.11290E-26 5.88873E-33 1.21248E-22 3.96112E-22 7.27145E-17
352 4.99361E-49 6.00826E-19 7.21130E-17 6.11311E-26 5.88934E-33 1.21254E-22 3.96130E-22 7.27143E-17
353 4.98932E-49 6.00825E-19 7.21128E-17 6.11333E-26 5.88995E-33 1.21259E-22 3.96149E-22 7.27141E-17
354 4.98504E-49 6.00825E-19 7.21125E-17 6.11354E-26 5.89056E-33 1.21265E-22 3.96167E-22 7.27139E-17
355 4.98076E-49 6.00825E-19 7.21123E-17 6.11376E-26 5.89117E-33 1.21271E-22 3.96185E-22 7.27137E-17
356 4.97648E-49 6.00825E-19 7.21121E-17 6.11397E-26 5.89178E-33 1.21276E-22 3.96204E-22 7.27135E-17
357 4.97221E-49 6.00825E-19 7.21119E-17 6.11418E-26 5.89240E-33 1.21282E-22 3.96222E-22 7.27133E-17
358 4.96795E-49 6.00824E-19 7.21117E-17 6.11440E-26 5.89301E-33 1.21287E-22 3.96241E-22 7.27131E-17
359 4.96368E-49 6.00824E-19 7.21115E-17 6.11461E-26 5.89362E-33 1.21293E-22 3.96259E-22 7.27129E-17
360 4.95942E-49 6.00824E-19 7.21113E-17 6.11482E-26 5.89423E-33 1.21298E-22 3.96277E-22 7.27127E-17
361 4.95516E-49 6.00824E-19 7.21111E-17 6.11504E-26 5.89485E-33 1.21304E-22 3.96296E-22 7.27125E-17
362 4.95091E-49 6.00823E-19 7.21109E-17 6.11525E-26 5.89546E-33 1.21310E-22 3.96314E-22 7.27123E-17
363 4.90858E-49 6.00821E-19 7.21089E-17 6.11738E-26 5.90159E-33 1.21365E-22 3.96498E-22 7.27102E-17
364 4.86661E-49 6.00819E-19 7.21068E-17 6.11951E-26 5.90772E-33 1.21421E-22 3.96681E-22 7.27082E-17
365 4.82498E-49 6.00817E-19 7.21048E-17 6.12164E-26 5.91386E-33 1.21477E-22 3.96865E-22 7.27061E-17
366 4.78372E-49 6.00815E-19 7.21028E-17 6.12376E-26 5.92001E-33 1.21533E-22 3.97049E-22 7.27041E-17
367 4.74280E-49 6.00812E-19 7.21007E-17 6.12589E-26 5.92617E-33 1.21589E-22 3.97233E-22 7.27021E-17
368 4.70223E-49 6.00810E-19 7.20987E-17 6.12801E-26 5.93233E-33 1.21645E-22 3.97417E-22 7.27000E-17
369 4.66199E-49 6.00808E-19 7.20967E-17 6.13013E-26 5.93851E-33 1.21701E-22 3.97601E-22 7.26980E-17
370 4.62211E-49 6.00806E-19 7.20946E-17 6.13225E-26 5.94469E-33 1.21757E-22 3.97786E-22 7.26959E-17
371 4.58256E-49 6.00803E-19 7.20926E-17 6.13436E-26 5.95087E-33 1.21813E-22 3.97970E-22 7.26939E-17
372 4.54334E-49 6.00801E-19 7.20905E-17 6.13648E-26 5.95707E-33 1.21869E-22 3.98154E-22 7.26919E-17
373 4.50445E-49 6.00799E-19 7.20885E-17 6.13860E-26 5.96327E-33 1.21925E-22 3.98339E-22 7.26898E-17
374 4.46590E-49 6.00797E-19 7.20865E-17 6.14071E-26 5.96948E-33 1.21981E-22 3.98524E-22 7.26878E-17
375 4.42767E-49 6.00795E-19 7.20844E-17 6.14283E-26 5.97569E-33 1.22037E-22 3.98709E-22 7.26857E-17
376 4.38976E-49 6.00792E-19 7.20824E-17 6.14494E-26 5.98192E-33 1.22094E-22 3.98894E-22 7.26837E-17
377 4.35217E-49 6.00790E-19 7.20803E-17 6.14706E-26 5.98815E-33 1.22150E-22 3.99079E-22 7.26817E-17
378 4.31491E-49 6.00788E-19 7.20783E-17 6.14917E-26 5.99439E-33 1.22206E-22 3.99264E-22 7.26796E-17
379 4.27796E-49 6.00786E-19 7.20763E-17 6.15128E-26 6.00064E-33 1.22262E-22 3.99449E-22 7.26776E-17
380 4.24131E-49 6.00784E-19 7.20742E-17 6.15339E-26 6.00689E-33 1.22319E-22 3.99635E-22 7.26755E-17
381 4.20499E-49 6.00781E-19 7.20722E-17 6.15551E-26 6.01316E-33 1.22375E-22 3.99820E-22 7.26735E-17
382 4.16897E-49 6.00779E-19 7.20702E-17 6.15762E-26 6.01943E-33 1.22431E-22 4.00006E-22 7.26715E-17
383 4.13325E-49 6.00777E-19 7.20681E-17 6.15973E-26 6.02570E-33 1.22488E-22 4.00191E-22 7.26694E-17
384 4.09783E-49 6.00775E-19 7.20661E-17 6.16184E-26 6.03199E-33 1.22544E-22 4.00377E-22 7.26674E-17
385 4.06272E-49 6.00773E-19 7.20640E-17 6.16396E-26 6.03828E-33 1.22601E-22 4.00563E-22 7.26653E-17
386 4.02790E-49 6.00770E-19 7.20620E-17 6.16607E-26 6.04458E-33 1.22657E-22 4.00749E-22 7.26633E-17
387 3.99338E-49 6.00768E-19 7.20600E-17 6.16818E-26 6.05089E-33 1.22714E-22 4.00935E-22 7.26613E-17
388 3.95915E-49 6.00766E-19 7.20579E-17 6.17030E-26 6.05721E-33 1.22771E-22 4.01121E-22 7.26592E-17
389 3.92521E-49 6.00764E-19 7.20559E-17 6.17241E-26 6.06353E-33 1.22827E-22 4.01308E-22 7.26572E-17
390 3.89156E-49 6.00761E-19 7.20539E-17 6.17452E-26 6.06986E-33 1.22884E-22 4.01494E-22 7.26551E-17
391 3.85820E-49 6.00759E-19 7.20518E-17 6.17664E-26 6.07620E-33 1.22941E-22 4.01681E-22 7.26531E-17
392 3.82511E-49 6.00757E-19 7.20498E-17 6.17875E-26 6.08255E-33 1.22997E-22 4.01867E-22 7.26511E-17
393 3.79231E-49 6.00755E-19 7.20477E-17 6.18086E-26 6.08890E-33 1.23054E-22 4.02054E-22 7.26490E-17
394 3.75978E-49 6.00753E-19 7.20457E-17 6.18298E-26 6.09526E-33 1.23111E-22 4.02241E-22 7.26470E-17
395 3.72753E-49 6.00750E-19 7.20437E-17 6.18509E-26 6.10163E-33 1.23168E-22 4.02428E-22 7.26449E-17
396 3.69556E-49 6.00748E-19 7.20416E-17 6.18721E-26 6.10801E-33 1.23225E-22 4.02615E-22 7.26429E-17
397 3.66385E-49 6.00746E-19 7.20396E-17 6.18932E-26 6.11439E-33 1.23281E-22 4.02802E-22 7.26409E-17
398 3.63242E-49 6.00744E-19 7.20376E-17 6.19144E-26 6.12079E-33 1.23338E-22 4.02990E-22 7.26388E-17
399 3.60125E-49 6.00742E-19 7.20355E-17 6.19355E-26 6.12719E-33 1.23395E-22 4.03177E-22 7.26368E-17
400 3.57034E-49 6.00739E-19 7.20335E-17 6.19567E-26 6.13360E-33 1.23452E-22 4.03365E-22 7.26347E-17
401 3.53970E-49 6.00737E-19 7.20314E-17 6.19779E-26 6.14001E-33 1.23509E-22 4.03552E-22 7.26327E-17
402 3.50932E-49 6.00735E-19 7.20294E-17 6.19990E-26 6.14644E-33 1.23566E-22 4.03740E-22 7.26307E-17
403 4.33616E-49 6.00776E-19 7.20529E-17 6.19566E-26 6.16643E-33 1.24010E-22 4.05155E-22 7.26542E-17
404 4.29903E-49 6.00774E-19 7.20508E-17 6.19778E-26 6.17289E-33 1.24067E-22 4.05345E-22 7.26522E-17
405 4.26222E-49 6.00772E-19 7.20488E-17 6.19989E-26 6.17935E-33 1.24125E-22 4.05534E-22 7.26501E-17
406 4.22571E-49 6.00770E-19 7.20468E-17 6.20201E-26 6.18582E-33 1.24182E-22 4.05723E-22 7.26481E-17
407 4.18951E-49 6.00767E-19 7.20447E-17 6.20413E-26 6.19230E-33 1.24240E-22 4.05913E-22 7.26460E-17
408 4.15362E-49 6.00765E-19 7.20427E-17 6.20624E-26 6.19879E-33 1.24297E-22 4.06102E-22 7.26440E-17
409 4.11804E-49 6.00763E-19 7.20407E-17 6.20836E-26 6.20528E-33 1.24355E-22 4.06292E-22 7.26420E-17
410 4.08275E-49 6.00761E-19 7.20386E-17 6.21048E-26 6.21178E-33 1.24413E-22 4.06482E-22 7.26399E-17
411 4.04776E-49 6.00759E-19 7.20366E-17 6.21259E-26 6.21829E-33 1.24470E-22 4.06672E-22 7.26379E-17
412 4.01308E-49 6.00756E-19 7.20346E-17 6.21471E-26 6.22481E-33 1.24528E-22 4.06862E-22 7.26358E-17
413 3.97868E-49 6.00754E-19 7.20325E-17 6.21683E-26 6.23134E-33 1.24586E-22 4.07052E-22 7.26338E-17
414 3.94457E-49 6.00752E-19 7.20305E-17 6.21895E-26 6.23787E-33 1.24644E-22 4.07242E-22 7.26318E-17
415 3.91076E-49 6.00750E-19 7.20284E-17 6.22107E-26 6.24441E-33 1.24702E-22 4.07433E-22 7.26297E-17
416 3.87723E-49 6.00748E-19 7.20264E-17 6.22319E-26 6.25096E-33 1.24760E-22 4.07623E-22 7.26277E-17
417 3.84399E-49 6.00745E-19 7.20244E-17 6.22531E-26 6.25752E-33 1.24818E-22 4.07814E-22 7.26256E-17
418 3.81102E-49 6.00743E-19 7.20223E-17 6.22743E-26 6.26409E-33 1.24875E-22 4.08004E-22 7.26236E-17
419 3.77834E-49 6.00741E-19 7.20203E-17 6.22956E-26 6.27066E-33 1.24933E-22 4.08195E-22 7.26216E-17
420 3.74594E-49 6.00739E-19 7.20183E-17 6.23168E-26 6.27724E-33 1.24991E-22 4.08386E-22 7.26195E-17
