Time,Density,gasTemp,dustTemp,av,H2O     ,H2      ,H       ,H+      ,HE+     ,C       ,C+      ,O       ,O+      ,CO      ,CO+     ,CO2     ,#CO     ,#H2O    ,E-      
  1.024E-04, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 2.785E-25, 3.000E-01, 4.000E-01, 1.475E-14, 3.786E-15, 1.905E-12, 1.000E-04, 3.000E-04, 6.826E-17, 1.010E-22, 1.824E-19, 1.200E-29, 1.000E-30, 1.000E-30, 1.000E-04
  2.048E-04, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 1.056E-24, 3.000E-01, 4.000E-01, 2.952E-14, 7.572E-15, 3.810E-12, 1.000E-04, 3.000E-04, 1.364E-16, 3.876E-22, 3.653E-19, 1.301E-29, 1.000E-30, 1.000E-30, 1.000E-04
  4.096E-04, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 4.240E-24, 3.000E-01, 4.000E-01, 5.907E-14, 1.514E-14, 7.620E-12, 1.000E-04, 3.000E-04, 2.721E-16, 1.776E-21, 7.328E-19, 1.402E-29, 1.000E-30, 1.000E-30, 1.000E-04
  8.192E-04, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 1.672E-23, 3.000E-01, 4.000E-01, 1.183E-13, 3.029E-14, 1.524E-11, 1.000E-04, 3.000E-04, 5.418E-16, 7.486E-21, 1.474E-18, 1.512E-29, 1.000E-30, 1.000E-30, 1.000E-04
  1.638E-03, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 6.564E-23, 3.000E-01, 4.000E-01, 2.372E-13, 6.057E-14, 3.048E-11, 1.000E-04, 3.000E-04, 1.074E-15, 3.119E-20, 2.981E-18, 1.729E-29, 1.000E-30, 1.000E-30, 1.000E-04
  3.277E-03, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 2.635E-22, 3.000E-01, 4.000E-01, 4.768E-13, 1.211E-13, 6.097E-11, 1.000E-04, 3.000E-04, 2.112E-15, 1.635E-19, 6.081E-18, 5.850E-29, 1.000E-30, 1.000E-30, 1.000E-04
  6.554E-03, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 1.109E-21, 3.000E-01, 4.000E-01, 9.624E-13, 2.423E-13, 1.220E-10, 1.000E-04, 3.000E-04, 4.084E-15, 8.552E-19, 1.259E-17, 8.240E-28, 1.000E-30, 1.000E-30, 1.000E-04
  1.311E-02, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 6.695E-21, 3.000E-01, 4.000E-01, 1.957E-12, 4.846E-13, 2.440E-10, 1.000E-04, 3.000E-04, 7.645E-15, 4.846E-18, 2.660E-17, 2.736E-26, 1.000E-30, 1.000E-30, 1.000E-04
  2.621E-02, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 8.510E-20, 3.000E-01, 4.000E-01, 4.022E-12, 9.692E-13, 4.882E-10, 1.000E-04, 3.000E-04, 1.349E-14, 3.120E-17, 5.663E-17, 6.717E-25, 1.000E-30, 1.000E-30, 1.000E-04
  5.243E-02, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 1.094E-18, 3.000E-01, 4.000E-01, 8.362E-12, 1.938E-12, 9.771E-10, 1.000E-04, 3.000E-04, 2.128E-14, 2.007E-16, 1.173E-16, 1.150E-23, 1.000E-30, 1.000E-30, 1.000E-04
  1.049E-01, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 1.905E-17, 3.000E-01, 4.000E-01, 1.743E-11, 3.877E-12, 1.956E-09, 1.000E-04, 3.000E-04, 2.837E-14, 1.332E-15, 2.171E-16, 2.336E-22, 1.000E-30, 1.000E-30, 1.000E-04
  2.097E-01, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 3.001E-16, 3.000E-01, 4.000E-01, 3.592E-11, 7.753E-12, 3.916E-09, 1.000E-04, 3.000E-04, 3.164E-14, 8.600E-15, 3.483E-16, 4.465E-21, 1.000E-30, 1.000E-30, 1.000E-04
  4.194E-01, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 3.484E-15, 3.000E-01, 4.000E-01, 7.301E-11, 1.551E-11, 7.840E-09, 9.999E-05, 3.000E-04, 3.281E-14, 5.191E-14, 5.586E-16, 7.159E-20, 1.000E-30, 1.000E-30, 1.000E-04
  8.389E-01, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 2.603E-14, 3.000E-01, 4.000E-01, 1.472E-10, 3.101E-11, 1.571E-08, 9.998E-05, 3.000E-04, 3.461E-14, 2.741E-13, 9.886E-16, 7.911E-19, 1.000E-30, 1.000E-30, 1.000E-04
  1.678E+00, 1.0000E+03,  100.00,   10.00, 6.3603E+01, 1.320E-13, 3.000E-01, 4.000E-01, 2.955E-10, 6.201E-11, 3.152E-08, 9.997E-05, 3.000E-04, 3.821E-14, 1.163E-12, 1.904E-15, 5.291E-18, 1.000E-30, 1.000E-30, 1.000E-04
  3.355E+00, 1.0000E+03,   99.98,   10.00, 6.3603E+01, 5.115E-13, 3.000E-01, 4.000E-01, 5.919E-10, 1.240E-10, 6.330E-08, 9.994E-05, 3.000E-04, 4.541E-14, 3.763E-12, 3.881E-15, 2.019E-17, 1.000E-30, 1.000E-30, 9.999E-05
  6.711E+00, 1.0000E+03,   99.95,   10.00, 6.3603E+01, 1.609E-12, 3.000E-01, 4.000E-01, 1.184E-09, 2.478E-10, 1.267E-07, 9.987E-05, 3.000E-04, 5.978E-14, 9.890E-12, 8.128E-15, 5.273E-17, 1.000E-30, 1.000E-30, 9.999E-05
  1.342E+01, 1.0000E+03,   99.88,   10.00, 6.3603E+01, 4.208E-12, 3.000E-01, 4.000E-01, 2.366E-09, 4.950E-10, 2.516E-07, 9.975E-05, 3.000E-04, 8.842E-14, 2.364E-11, 1.697E-14, 1.169E-16, 1.000E-30, 1.000E-30, 9.998E-05
  2.684E+01, 1.0000E+03,   99.74,   10.00, 6.3603E+01, 9.728E-12, 3.000E-01, 4.000E-01, 4.718E-09, 9.877E-10, 4.931E-07, 9.951E-05, 3.000E-04, 1.453E-13, 5.656E-11, 3.493E-14, 2.409E-16, 1.000E-30, 1.000E-30, 9.996E-05
  5.369E+01, 1.0000E+03,   99.46,   10.00, 6.3603E+01, 2.130E-11, 3.000E-01, 3.999E-01, 9.384E-09, 1.966E-09, 9.458E-07, 9.905E-05, 3.000E-04, 2.577E-13, 1.441E-10, 7.130E-14, 4.735E-16, 1.000E-30, 1.000E-30, 9.991E-05
  1.074E+02, 1.0000E+03,   98.92,   10.00, 6.3603E+01, 4.560E-11, 3.001E-01, 3.998E-01, 1.857E-08, 3.895E-09, 1.743E-06, 9.826E-05, 3.000E-04, 4.771E-13, 4.085E-10, 1.454E-13, 8.844E-16, 1.000E-30, 1.000E-30, 9.982E-05
  2.147E+02, 1.0000E+03,   97.87,   10.00, 6.3603E+01, 9.509E-11, 3.002E-01, 3.996E-01, 3.646E-08, 7.644E-09, 2.996E-06, 9.700E-05, 3.000E-04, 8.971E-13, 1.304E-09, 2.965E-13, 1.529E-15, 1.000E-30, 1.000E-30, 9.964E-05
  4.295E+02, 1.0000E+03,   95.89,   10.00, 6.3603E+01, 1.898E-10, 3.004E-01, 3.992E-01, 7.074E-08, 1.473E-08, 4.619E-06, 9.537E-05, 3.000E-04, 1.674E-12, 4.563E-09, 5.969E-13, 2.327E-15, 1.000E-30, 1.000E-30, 9.928E-05
  8.590E+02, 1.0000E+03,   92.46,   10.00, 6.3603E+01, 3.565E-10, 3.008E-01, 3.985E-01, 1.349E-07, 2.738E-08, 6.298E-06, 9.368E-05, 3.000E-04, 3.023E-12, 1.662E-08, 1.149E-12, 3.007E-15, 1.000E-30, 1.000E-30, 9.854E-05
  1.718E+03, 1.0000E+03,   87.31,   10.00, 6.3603E+01, 6.135E-10, 3.015E-01, 3.970E-01, 2.492E-07, 4.760E-08, 8.179E-06, 9.176E-05, 2.999E-04, 5.089E-12, 5.892E-08, 2.014E-12, 3.693E-15, 1.000E-30, 1.000E-30, 9.701E-05
  1.818E+03, 1.0000E+03,   86.80,   10.00, 6.3603E+01, 5.625E-10, 3.016E-01, 3.968E-01, 2.623E-07, 4.959E-08, 8.377E-06, 9.156E-05, 2.999E-04, 4.608E-12, 6.525E-08, 2.048E-12, 3.800E-15, 1.000E-30, 1.000E-30, 9.683E-05
  1.918E+03, 1.0000E+03,   86.22,   10.00, 6.3603E+01, 5.656E-10, 3.017E-01, 3.967E-01, 2.750E-07, 5.152E-08, 8.574E-06, 9.135E-05, 2.999E-04, 4.755E-12, 7.156E-08, 2.059E-12, 3.895E-15, 1.000E-30, 1.000E-30, 9.664E-05
  2.018E+03, 1.0000E+03,   85.71,   10.00, 6.3603E+01, 5.777E-10, 3.017E-01, 3.965E-01, 2.876E-07, 5.338E-08, 8.770E-06, 9.115E-05, 2.999E-04, 4.879E-12, 7.794E-08, 2.085E-12, 3.983E-15, 1.000E-30, 1.000E-30, 9.645E-05
  2.118E+03, 1.0000E+03,   85.29,   10.00, 6.3603E+01, 5.919E-10, 3.018E-01, 3.963E-01, 3.001E-07, 5.518E-08, 8.965E-06, 9.095E-05, 2.999E-04, 5.005E-12, 8.443E-08, 2.120E-12, 4.066E-15, 1.000E-30, 1.000E-30, 9.627E-05
  2.218E+03, 1.0000E+03,   84.89,   10.00, 6.3603E+01, 6.072E-10, 3.019E-01, 3.962E-01, 3.123E-07, 5.691E-08, 9.161E-06, 9.075E-05, 2.999E-04, 5.137E-12, 9.104E-08, 2.159E-12, 4.147E-15, 1.000E-30, 1.000E-30, 9.608E-05
  2.318E+03, 1.0000E+03,   84.51,   10.00, 6.3603E+01, 6.225E-10, 3.020E-01, 3.960E-01, 3.244E-07, 5.859E-08, 9.355E-06, 9.054E-05, 2.999E-04, 5.263E-12, 9.779E-08, 2.203E-12, 4.227E-15, 1.000E-30, 1.000E-30, 9.589E-05
  2.418E+03, 1.0000E+03,   84.12,   10.00, 6.3603E+01, 6.374E-10, 3.021E-01, 3.958E-01, 3.363E-07, 6.020E-08, 9.550E-06, 9.034E-05, 2.999E-04, 5.384E-12, 1.047E-07, 2.248E-12, 4.306E-15, 1.000E-30, 1.000E-30, 9.571E-05
  2.518E+03, 1.0000E+03,   83.75,   10.00, 6.3603E+01, 6.514E-10, 3.022E-01, 3.957E-01, 3.480E-07, 6.177E-08, 9.744E-06, 9.014E-05, 2.999E-04, 5.498E-12, 1.117E-07, 2.293E-12, 4.385E-15, 1.000E-30, 1.000E-30, 9.552E-05
  2.618E+03, 1.0000E+03,   83.41,   10.00, 6.3603E+01, 6.652E-10, 3.023E-01, 3.955E-01, 3.596E-07, 6.327E-08, 9.938E-06, 8.994E-05, 2.999E-04, 5.610E-12, 1.188E-07, 2.337E-12, 4.465E-15, 1.000E-30, 1.000E-30, 9.533E-05
  2.718E+03, 1.0000E+03,   83.06,   10.00, 6.3603E+01, 6.789E-10, 3.023E-01, 3.953E-01, 3.711E-07, 6.473E-08, 1.013E-05, 8.974E-05, 2.999E-04, 5.720E-12, 1.261E-07, 2.381E-12, 4.545E-15, 1.000E-30, 1.000E-30, 9.514E-05
  2.818E+03, 1.0000E+03,   82.74,   10.00, 6.3603E+01, 6.918E-10, 3.024E-01, 3.952E-01, 3.824E-07, 6.613E-08, 1.033E-05, 8.954E-05, 2.998E-04, 5.823E-12, 1.335E-07, 2.423E-12, 4.627E-15, 1.000E-30, 1.000E-30, 9.495E-05
  2.918E+03, 1.0000E+03,   82.43,   10.00, 6.3603E+01, 7.047E-10, 3.025E-01, 3.950E-01, 3.936E-07, 6.749E-08, 1.052E-05, 8.934E-05, 2.998E-04, 5.924E-12, 1.411E-07, 2.465E-12, 4.709E-15, 1.000E-30, 1.000E-30, 9.477E-05
  3.018E+03, 1.0000E+03,   82.14,   10.00, 6.3603E+01, 7.173E-10, 3.026E-01, 3.948E-01, 4.047E-07, 6.880E-08, 1.071E-05, 8.914E-05, 2.998E-04, 6.024E-12, 1.488E-07, 2.506E-12, 4.792E-15, 1.000E-30, 1.000E-30, 9.458E-05
  3.118E+03, 1.0000E+03,   81.85,   10.00, 6.3603E+01, 7.299E-10, 3.027E-01, 3.947E-01, 4.156E-07, 7.006E-08, 1.091E-05, 8.893E-05, 2.998E-04, 6.122E-12, 1.565E-07, 2.545E-12, 4.877E-15, 1.000E-30, 1.000E-30, 9.439E-05
  3.218E+03, 1.0000E+03,   81.58,   10.00, 6.3603E+01, 7.421E-10, 3.028E-01, 3.945E-01, 4.264E-07, 7.128E-08, 1.110E-05, 8.873E-05, 2.998E-04, 6.215E-12, 1.644E-07, 2.584E-12, 4.962E-15, 1.000E-30, 1.000E-30, 9.420E-05
  3.318E+03, 1.0000E+03,   81.34,   10.00, 6.3603E+01, 7.542E-10, 3.028E-01, 3.943E-01, 4.371E-07, 7.246E-08, 1.129E-05, 8.853E-05, 2.998E-04, 6.309E-12, 1.725E-07, 2.622E-12, 5.048E-15, 1.000E-30, 1.000E-30, 9.401E-05
  3.418E+03, 1.0000E+03,   81.06,   10.00, 6.3603E+01, 7.665E-10, 3.029E-01, 3.942E-01, 4.476E-07, 7.359E-08, 1.149E-05, 8.833E-05, 2.998E-04, 6.403E-12, 1.806E-07, 2.659E-12, 5.135E-15, 1.000E-30, 1.000E-30, 9.382E-05
  3.518E+03, 1.0000E+03,   80.82,   10.00, 6.3603E+01, 7.779E-10, 3.030E-01, 3.940E-01, 4.580E-07, 7.469E-08, 1.168E-05, 8.813E-05, 2.998E-04, 6.486E-12, 1.888E-07, 2.695E-12, 5.223E-15, 1.000E-30, 1.000E-30, 9.363E-05
  3.618E+03, 1.0000E+03,   80.58,   10.00, 6.3603E+01, 7.893E-10, 3.031E-01, 3.938E-01, 4.683E-07, 7.574E-08, 1.187E-05, 8.793E-05, 2.998E-04, 6.571E-12, 1.972E-07, 2.730E-12, 5.312E-15, 1.000E-30, 1.000E-30, 9.344E-05
  3.718E+03, 1.0000E+03,   80.35,   10.00, 6.3603E+01, 8.005E-10, 3.032E-01, 3.937E-01, 4.785E-07, 7.676E-08, 1.206E-05, 8.773E-05, 2.998E-04, 6.654E-12, 2.056E-07, 2.764E-12, 5.402E-15, 1.000E-30, 1.000E-30, 9.325E-05
  3.818E+03, 1.0000E+03,   80.14,   10.00, 6.3603E+01, 8.118E-10, 3.033E-01, 3.935E-01, 4.885E-07, 7.774E-08, 1.225E-05, 8.753E-05, 2.998E-04, 6.737E-12, 2.142E-07, 2.798E-12, 5.493E-15, 1.000E-30, 1.000E-30, 9.306E-05
  3.918E+03, 1.0000E+03,   79.93,   10.00, 6.3603E+01, 8.231E-10, 3.033E-01, 3.933E-01, 4.985E-07, 7.868E-08, 1.244E-05, 8.733E-05, 2.998E-04, 6.818E-12, 2.228E-07, 2.831E-12, 5.585E-15, 1.000E-30, 1.000E-30, 9.288E-05
  4.018E+03, 1.0000E+03,   79.72,   10.00, 6.3603E+01, 8.341E-10, 3.034E-01, 3.932E-01, 5.083E-07, 7.959E-08, 1.264E-05, 8.713E-05, 2.997E-04, 6.896E-12, 2.316E-07, 2.863E-12, 5.678E-15, 1.000E-30, 1.000E-30, 9.269E-05
  4.118E+03, 1.0000E+03,   79.53,   10.00, 6.3603E+01, 8.449E-10, 3.035E-01, 3.930E-01, 5.180E-07, 8.047E-08, 1.283E-05, 8.693E-05, 2.997E-04, 6.973E-12, 2.404E-07, 2.895E-12, 5.772E-15, 1.000E-30, 1.000E-30, 9.250E-05
  4.218E+03, 1.0000E+03,   79.34,   10.00, 6.3603E+01, 8.557E-10, 3.036E-01, 3.928E-01, 5.276E-07, 8.131E-08, 1.302E-05, 8.673E-05, 2.997E-04, 7.048E-12, 2.494E-07, 2.926E-12, 5.867E-15, 1.000E-30, 1.000E-30, 9.231E-05
  4.318E+03, 1.0000E+03,   79.17,   10.00, 6.3603E+01, 8.666E-10, 3.037E-01, 3.927E-01, 5.371E-07, 8.212E-08, 1.321E-05, 8.653E-05, 2.997E-04, 7.124E-12, 2.584E-07, 2.956E-12, 5.963E-15, 1.000E-30, 1.000E-30, 9.212E-05
  4.418E+03, 1.0000E+03,   78.99,   10.00, 6.3603E+01, 8.773E-10, 3.038E-01, 3.925E-01, 5.464E-07, 8.291E-08, 1.340E-05, 8.633E-05, 2.997E-04, 7.198E-12, 2.675E-07, 2.987E-12, 6.060E-15, 1.000E-30, 1.000E-30, 9.193E-05
  4.518E+03, 1.0000E+03,   78.82,   10.00, 6.3603E+01, 8.879E-10, 3.038E-01, 3.923E-01, 5.557E-07, 8.366E-08, 1.359E-05, 8.613E-05, 2.997E-04, 7.269E-12, 2.767E-07, 3.016E-12, 6.158E-15, 1.000E-30, 1.000E-30, 9.174E-05
  4.618E+03, 1.0000E+03,   78.44,   10.00, 6.3603E+01, 8.983E-10, 3.039E-01, 3.922E-01, 5.648E-07, 8.438E-08, 1.378E-05, 8.594E-05, 2.997E-04, 7.339E-12, 2.860E-07, 3.045E-12, 6.258E-15, 1.000E-30, 1.000E-30, 9.155E-05
  4.718E+03, 1.0000E+03,   78.29,   10.00, 6.3603E+01, 9.023E-10, 3.040E-01, 3.920E-01, 5.740E-07, 8.508E-08, 1.396E-05, 8.574E-05, 2.997E-04, 7.351E-12, 2.954E-07, 3.068E-12, 6.357E-15, 1.000E-30, 1.000E-30, 9.136E-05
  4.818E+03, 1.0000E+03,   78.15,   10.00, 6.3603E+01, 9.115E-10, 3.041E-01, 3.918E-01, 5.830E-07, 8.575E-08, 1.415E-05, 8.554E-05, 2.997E-04, 7.422E-12, 3.048E-07, 3.090E-12, 6.456E-15, 1.000E-30, 1.000E-30, 9.118E-05
  4.918E+03, 1.0000E+03,   78.01,   10.00, 6.3603E+01, 9.217E-10, 3.042E-01, 3.917E-01, 5.919E-07, 8.640E-08, 1.434E-05, 8.534E-05, 2.997E-04, 7.491E-12, 3.143E-07, 3.114E-12, 6.555E-15, 1.000E-30, 1.000E-30, 9.099E-05
  5.018E+03, 1.0000E+03,   77.87,   10.00, 6.3603E+01, 9.321E-10, 3.042E-01, 3.915E-01, 6.007E-07, 8.702E-08, 1.453E-05, 8.514E-05, 2.996E-04, 7.559E-12, 3.239E-07, 3.140E-12, 6.656E-15, 1.000E-30, 1.000E-30, 9.080E-05
  5.118E+03, 1.0000E+03,   77.74,   10.00, 6.3603E+01, 9.424E-10, 3.043E-01, 3.913E-01, 6.093E-07, 8.761E-08, 1.472E-05, 8.495E-05, 2.996E-04, 7.625E-12, 3.336E-07, 3.165E-12, 6.757E-15, 1.000E-30, 1.000E-30, 9.061E-05
  5.218E+03, 1.0000E+03,   77.61,   10.00, 6.3603E+01, 9.527E-10, 3.044E-01, 3.912E-01, 6.179E-07, 8.818E-08, 1.490E-05, 8.475E-05, 2.996E-04, 7.691E-12, 3.433E-07, 3.191E-12, 6.861E-15, 1.000E-30, 1.000E-30, 9.042E-05
  5.318E+03, 1.0000E+03,   77.46,   10.00, 6.3603E+01, 9.630E-10, 3.045E-01, 3.910E-01, 6.264E-07, 8.873E-08, 1.509E-05, 8.455E-05, 2.996E-04, 7.756E-12, 3.531E-07, 3.217E-12, 6.966E-15, 1.000E-30, 1.000E-30, 9.024E-05
  5.418E+03, 1.0000E+03,   77.23,   10.00, 6.3603E+01, 9.726E-10, 3.046E-01, 3.909E-01, 6.347E-07, 8.925E-08, 1.528E-05, 8.436E-05, 2.996E-04, 7.813E-12, 3.630E-07, 3.242E-12, 7.072E-15, 1.000E-30, 1.000E-30, 9.005E-05
  5.518E+03, 1.0000E+03,   77.13,   10.00, 6.3603E+01, 9.786E-10, 3.047E-01, 3.907E-01, 6.431E-07, 8.976E-08, 1.546E-05, 8.416E-05, 2.996E-04, 7.841E-12, 3.729E-07, 3.264E-12, 7.179E-15, 1.000E-30, 1.000E-30, 8.986E-05
  5.618E+03, 1.0000E+03,   77.02,   10.00, 6.3603E+01, 9.883E-10, 3.047E-01, 3.905E-01, 6.513E-07, 9.024E-08, 1.565E-05, 8.397E-05, 2.996E-04, 7.907E-12, 3.829E-07, 3.285E-12, 7.286E-15, 1.000E-30, 1.000E-30, 8.967E-05
  5.718E+03, 1.0000E+03,   76.80,   10.00, 6.3603E+01, 9.987E-10, 3.048E-01, 3.904E-01, 6.594E-07, 9.071E-08, 1.583E-05, 8.377E-05, 2.996E-04, 7.971E-12, 3.930E-07, 3.309E-12, 7.394E-15, 1.000E-30, 1.000E-30, 8.949E-05
  5.818E+03, 1.0000E+03,   76.71,   10.00, 6.3603E+01, 1.005E-09, 3.049E-01, 3.902E-01, 6.675E-07, 9.115E-08, 1.602E-05, 8.358E-05, 2.996E-04, 7.996E-12, 4.032E-07, 3.329E-12, 7.503E-15, 1.000E-30, 1.000E-30, 8.930E-05
  5.918E+03, 1.0000E+03,   76.55,   10.00, 6.3603E+01, 1.014E-09, 3.050E-01, 3.900E-01, 6.754E-07, 9.158E-08, 1.620E-05, 8.338E-05, 2.996E-04, 8.058E-12, 4.134E-07, 3.349E-12, 7.613E-15, 1.000E-30, 1.000E-30, 8.911E-05
  6.018E+03, 1.0000E+03,   76.47,   10.00, 6.3603E+01, 1.023E-09, 3.051E-01, 3.899E-01, 6.833E-07, 9.198E-08, 1.639E-05, 8.319E-05, 2.995E-04, 8.101E-12, 4.236E-07, 3.370E-12, 7.723E-15, 1.000E-30, 1.000E-30, 8.893E-05
  6.118E+03, 1.0000E+03,   76.31,   10.00, 6.3603E+01, 1.032E-09, 3.051E-01, 3.897E-01, 6.910E-07, 9.237E-08, 1.657E-05, 8.299E-05, 2.995E-04, 8.163E-12, 4.339E-07, 3.391E-12, 7.835E-15, 1.000E-30, 1.000E-30, 8.874E-05
  6.218E+03, 1.0000E+03,   76.23,   10.00, 6.3603E+01, 1.040E-09, 3.052E-01, 3.896E-01, 6.987E-07, 9.274E-08, 1.675E-05, 8.280E-05, 2.995E-04, 8.199E-12, 4.443E-07, 3.411E-12, 7.948E-15, 1.000E-30, 1.000E-30, 8.856E-05
  6.318E+03, 1.0000E+03,   76.16,   10.00, 6.3603E+01, 1.050E-09, 3.053E-01, 3.894E-01, 7.063E-07, 9.310E-08, 1.694E-05, 8.261E-05, 2.995E-04, 8.260E-12, 4.548E-07, 3.432E-12, 8.062E-15, 1.000E-30, 1.000E-30, 8.837E-05
  6.418E+03, 1.0000E+03,   76.09,   10.00, 6.3603E+01, 1.060E-09, 3.054E-01, 3.892E-01, 7.138E-07, 9.343E-08, 1.712E-05, 8.241E-05, 2.995E-04, 8.321E-12, 4.653E-07, 3.454E-12, 8.179E-15, 1.000E-30, 1.000E-30, 8.819E-05
  6.518E+03, 1.0000E+03,   76.02,   10.00, 6.3603E+01, 1.071E-09, 3.055E-01, 3.891E-01, 7.212E-07, 9.375E-08, 1.730E-05, 8.222E-05, 2.995E-04, 8.381E-12, 4.759E-07, 3.477E-12, 8.298E-15, 1.000E-30, 1.000E-30, 8.800E-05
  6.618E+03, 1.0000E+03,   75.89,   10.00, 6.3603E+01, 1.082E-09, 3.055E-01, 3.889E-01, 7.285E-07, 9.406E-08, 1.748E-05, 8.203E-05, 2.995E-04, 8.440E-12, 4.865E-07, 3.500E-12, 8.419E-15, 1.000E-30, 1.000E-30, 8.782E-05
  6.718E+03, 1.0000E+03,   75.77,   10.00, 6.3603E+01, 1.090E-09, 3.056E-01, 3.887E-01, 7.357E-07, 9.435E-08, 1.766E-05, 8.184E-05, 2.995E-04, 8.479E-12, 4.972E-07, 3.521E-12, 8.542E-15, 1.000E-30, 1.000E-30, 8.763E-05
  6.818E+03, 1.0000E+03,   75.71,   10.00, 6.3603E+01, 1.097E-09, 3.057E-01, 3.886E-01, 7.428E-07, 9.463E-08, 1.784E-05, 8.165E-05, 2.995E-04, 8.517E-12, 5.080E-07, 3.541E-12, 8.665E-15, 1.000E-30, 1.000E-30, 8.745E-05
  6.918E+03, 1.0000E+03,   75.55,   10.00, 6.3603E+01, 1.107E-09, 3.058E-01, 3.884E-01, 7.499E-07, 9.489E-08, 1.802E-05, 8.146E-05, 2.995E-04, 8.575E-12, 5.188E-07, 3.561E-12, 8.790E-15, 1.000E-30, 1.000E-30, 8.727E-05
  7.018E+03, 1.0000E+03,   75.48,   10.00, 6.3603E+01, 1.114E-09, 3.059E-01, 3.883E-01, 7.569E-07, 9.514E-08, 1.820E-05, 8.127E-05, 2.994E-04, 8.597E-12, 5.297E-07, 3.579E-12, 8.915E-15, 1.000E-30, 1.000E-30, 8.708E-05
