Particle X(H3+) X(He+) X(Mg) X(CH5+) X(O2) X(H2+) X(CH4+) X(O+) X(OH+) X(Mg+) X(C+) X(CH4) X(H2O+) X(H3O+) X(CO+) X(O2+) X(CH2) X(H2O) X(H+) X(CH3+) X(CH) X(CH3) X(HCO+) X(CH2+) X(C) X(He) X(CH+) X(CO) X(OH) X(O) X(H2) X(H) X(e-) 
402 4.57077E-19 1.35257E-09 2.75483E-11 0.00000E+00 1.45532E-16 4.20015E-15 0.00000E+00 3.18076E-10 4.02447E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.06402E-18 3.24199E-23 5.76842E-16 8.00242E-15 3.01009E-24 3.94733E-21 1.26780E-06 3.15601E-23 6.16417E-18 1.25117E-27 1.45344E-18 2.83296E-17 3.11441E-10 1.00000E-01 2.03610E-12 9.36778E-15 1.97093E-12 3.00000E-04 4.53225E-07 9.99998E-01 1.06269E-04
403 4.57284E-19 1.35259E-09 2.75553E-11 0.00000E+00 1.45565E-16 4.19861E-15 0.00000E+00 3.17999E-10 4.02455E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.07137E-18 3.24725E-23 5.76891E-16 8.00199E-15 3.01468E-24 3.95069E-21 1.26752E-06 3.16238E-23 6.16786E-18 1.25399E-27 1.45476E-18 2.83583E-17 3.11554E-10 1.00000E-01 2.03615E-12 9.37144E-15 1.97135E-12 3.00000E-04 4.53605E-07 9.99998E-01 1.06269E-04
404 4.57492E-19 1.35261E-09 2.75622E-11 0.00000E+00 1.45598E-16 4.19707E-15 0.00000E+00 3.17922E-10 4.02463E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.07872E-18 3.25253E-23 5.76939E-16 8.00157E-15 3.01927E-24 3.95406E-21 1.26724E-06 3.16875E-23 6.17154E-18 1.25683E-27 1.45607E-18 2.83871E-17 3.11667E-10 1.00000E-01 2.03620E-12 9.37511E-15 1.97176E-12 3.00000E-04 4.53986E-07 9.99998E-01 1.06269E-04
405 4.57700E-19 1.35264E-09 2.75692E-11 0.00000E+00 1.45631E-16 4.19553E-15 0.00000E+00 3.17846E-10 4.02471E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.08609E-18 3.25781E-23 5.76988E-16 8.00115E-15 3.02388E-24 3.95743E-21 1.26695E-06 3.17514E-23 6.17523E-18 1.25966E-27 1.45739E-18 2.84159E-17 3.11780E-10 1.00000E-01 2.03625E-12 9.37877E-15 1.97218E-12 3.00000E-04 4.54367E-07 9.99998E-01 1.06268E-04
406 4.57908E-19 1.35266E-09 2.75762E-11 0.00000E+00 1.45664E-16 4.19400E-15 0.00000E+00 3.17769E-10 4.02478E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.09346E-18 3.26310E-23 5.77037E-16 8.00072E-15 3.02849E-24 3.96081E-21 1.26667E-06 3.18155E-23 6.17893E-18 1.26251E-27 1.45872E-18 2.84447E-17 3.11893E-10 1.00000E-01 2.03630E-12 9.38244E-15 1.97260E-12 3.00000E-04 4.54749E-07 9.99998E-01 1.06268E-04
407 4.58116E-19 1.35268E-09 2.75831E-11 0.00000E+00 1.45698E-16 4.19246E-15 0.00000E+00 3.17692E-10 4.02486E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.10085E-18 3.26841E-23 5.77086E-16 8.00030E-15 3.03311E-24 3.96419E-21 1.26639E-06 3.18797E-23 6.18262E-18 1.26536E-27 1.46004E-18 2.84736E-17 3.12005E-10 1.00000E-01 2.03634E-12 9.38611E-15 1.97302E-12 3.00000E-04 4.55131E-07 9.99998E-01 1.06268E-04
408 4.58324E-19 1.35270E-09 2.75901E-11 0.00000E+00 1.45731E-16 4.19092E-15 0.00000E+00 3.17615E-10 4.02494E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.10824E-18 3.27372E-23 5.77135E-16 7.99988E-15 3.03774E-24 3.96757E-21 1.26611E-06 3.19441E-23 6.18632E-18 1.26822E-27 1.46137E-18 2.85025E-17 3.12118E-10 1.00000E-01 2.03639E-12 9.38978E-15 1.97344E-12 3.00000E-04 4.55514E-07 9.99998E-01 1.06267E-04
409 4.58533E-19 1.35272E-09 2.75971E-11 0.00000E+00 1.45764E-16 4.18938E-15 0.00000E+00 3.17539E-10 4.02502E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.11565E-18 3.27905E-23 5.77184E-16 7.99946E-15 3.04238E-24 3.97096E-21 1.26583E-06 3.20086E-23 6.19002E-18 1.27109E-27 1.46269E-18 2.85314E-17 3.12231E-10 1.00000E-01 2.03644E-12 9.39345E-15 1.97385E-12 3.00000E-04 4.55897E-07 9.99998E-01 1.06267E-04
410 4.58742E-19 1.35274E-09 2.76041E-11 0.00000E+00 1.45797E-16 4.18785E-15 0.00000E+00 3.17462E-10 4.02510E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.12306E-18 3.28439E-23 5.77233E-16 7.99905E-15 3.04702E-24 3.97435E-21 1.26554E-06 3.20733E-23 6.19372E-18 1.27396E-27 1.46402E-18 2.85604E-17 3.12344E-10 1.00000E-01 2.03649E-12 9.39713E-15 1.97427E-12 3.00000E-04 4.56280E-07 9.99998E-01 1.06267E-04
411 4.58951E-19 1.35277E-09 2.76110E-11 0.00000E+00 1.45831E-16 4.18631E-15 0.00000E+00 3.17385E-10 4.02518E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.13049E-18 3.28974E-23 5.77282E-16 7.99863E-15 3.05168E-24 3.97774E-21 1.26526E-06 3.21381E-23 6.19742E-18 1.27685E-27 1.46535E-18 2.85894E-17 3.12457E-10 1.00000E-01 2.03654E-12 9.40080E-15 1.97469E-12 3.00000E-04 4.56664E-07 9.99998E-01 1.06267E-04
412 4.59161E-19 1.35279E-09 2.76180E-11 0.00000E+00 1.45864E-16 4.18477E-15 0.00000E+00 3.17309E-10 4.02526E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.13792E-18 3.29510E-23 5.77331E-16 7.99821E-15 3.05634E-24 3.98114E-21 1.26498E-06 3.22030E-23 6.20113E-18 1.27973E-27 1.46668E-18 2.86185E-17 3.12570E-10 1.00000E-01 2.03659E-12 9.40448E-15 1.97511E-12 3.00000E-04 4.57048E-07 9.99998E-01 1.06266E-04
413 4.59371E-19 1.35281E-09 2.76250E-11 0.00000E+00 1.45897E-16 4.18324E-15 0.00000E+00 3.17232E-10 4.02534E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.14537E-18 3.30047E-23 5.77380E-16 7.99780E-15 3.06101E-24 3.98455E-21 1.26470E-06 3.22681E-23 6.20483E-18 1.28263E-27 1.46802E-18 2.86476E-17 3.12683E-10 1.00000E-01 2.03663E-12 9.40816E-15 1.97553E-12 3.00000E-04 4.57433E-07 9.99998E-01 1.06266E-04
414 4.59580E-19 1.35283E-09 2.76320E-11 0.00000E+00 1.45931E-16 4.18171E-15 0.00000E+00 3.17155E-10 4.02543E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.15283E-18 3.30585E-23 5.77429E-16 7.99739E-15 3.06569E-24 3.98795E-21 1.26442E-06 3.23334E-23 6.20855E-18 1.28553E-27 1.46935E-18 2.86767E-17 3.12796E-10 1.00000E-01 2.03668E-12 9.41184E-15 1.97595E-12 3.00000E-04 4.57818E-07 9.99998E-01 1.06266E-04
415 4.59791E-19 1.35285E-09 2.76390E-11 0.00000E+00 1.45964E-16 4.18017E-15 0.00000E+00 3.17079E-10 4.02551E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.16029E-18 3.31124E-23 5.77478E-16 7.99697E-15 3.07038E-24 3.99136E-21 1.26414E-06 3.23988E-23 6.21226E-18 1.28845E-27 1.47069E-18 2.87059E-17 3.12910E-10 1.00000E-01 2.03673E-12 9.41552E-15 1.97637E-12 3.00000E-04 4.58204E-07 9.99998E-01 1.06265E-04
416 4.60001E-19 1.35288E-09 2.76460E-11 0.00000E+00 1.45997E-16 4.17864E-15 0.00000E+00 3.17002E-10 4.02559E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.16777E-18 3.31665E-23 5.77527E-16 7.99656E-15 3.07507E-24 3.99478E-21 1.26385E-06 3.24644E-23 6.21597E-18 1.29136E-27 1.47203E-18 2.87351E-17 3.13023E-10 1.00000E-01 2.03678E-12 9.41920E-15 1.97678E-12 3.00000E-04 4.58590E-07 9.99998E-01 1.06265E-04
417 4.60212E-19 1.35290E-09 2.76529E-11 0.00000E+00 1.46031E-16 4.17711E-15 0.00000E+00 3.16926E-10 4.02568E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.17525E-18 3.32206E-23 5.77576E-16 7.99615E-15 3.07978E-24 3.99819E-21 1.26357E-06 3.25301E-23 6.21969E-18 1.29429E-27 1.47337E-18 2.87643E-17 3.13136E-10 1.00000E-01 2.03683E-12 9.42289E-15 1.97720E-12 3.00000E-04 4.58977E-07 9.99998E-01 1.06265E-04
418 4.60422E-19 1.35292E-09 2.76599E-11 0.00000E+00 1.46064E-16 4.17557E-15 0.00000E+00 3.16849E-10 4.02576E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.18275E-18 3.32749E-23 5.77625E-16 7.99574E-15 3.08449E-24 4.00162E-21 1.26329E-06 3.25960E-23 6.22341E-18 1.29722E-27 1.47471E-18 2.87936E-17 3.13249E-10 1.00000E-01 2.03688E-12 9.42658E-15 1.97762E-12 3.00000E-04 4.59364E-07 9.99998E-01 1.06265E-04
419 4.60634E-19 1.35294E-09 2.76669E-11 0.00000E+00 1.46097E-16 4.17404E-15 0.00000E+00 3.16773E-10 4.02585E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.19026E-18 3.33293E-23 5.77674E-16 7.99534E-15 3.08921E-24 4.00504E-21 1.26301E-06 3.26620E-23 6.22713E-18 1.30016E-27 1.47605E-18 2.88230E-17 3.13362E-10 1.00000E-01 2.03692E-12 9.43026E-15 1.97804E-12 3.00000E-04 4.59752E-07 9.99998E-01 1.06264E-04
420 4.60845E-19 1.35296E-09 2.76739E-11 0.00000E+00 1.46131E-16 4.17251E-15 0.00000E+00 3.16696E-10 4.02593E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.19777E-18 3.33838E-23 5.77723E-16 7.99493E-15 3.09394E-24 4.00847E-21 1.26273E-06 3.27282E-23 6.23085E-18 1.30311E-27 1.47740E-18 2.88523E-17 3.13476E-10 1.00000E-01 2.03697E-12 9.43395E-15 1.97846E-12 3.00000E-04 4.60140E-07 9.99998E-01 1.06264E-04
421 4.61056E-19 1.35298E-09 2.76809E-11 0.00000E+00 1.46164E-16 4.17098E-15 0.00000E+00 3.16620E-10 4.02602E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.20530E-18 3.34384E-23 5.77772E-16 7.99452E-15 3.09868E-24 4.01191E-21 1.26245E-06 3.27945E-23 6.23458E-18 1.30607E-27 1.47874E-18 2.88817E-17 3.13589E-10 1.00000E-01 2.03702E-12 9.43764E-15 1.97888E-12 3.00000E-04 4.60529E-07 9.99998E-01 1.06264E-04
422 4.61268E-19 1.35301E-09 2.76879E-11 0.00000E+00 1.46198E-16 4.16945E-15 0.00000E+00 3.16543E-10 4.02611E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.21284E-18 3.34931E-23 5.77821E-16 7.99412E-15 3.10343E-24 4.01535E-21 1.26217E-06 3.28610E-23 6.23831E-18 1.30903E-27 1.48009E-18 2.89112E-17 3.13702E-10 1.00000E-01 2.03707E-12 9.44134E-15 1.97930E-12 3.00000E-04 4.60918E-07 9.99998E-01 1.06263E-04
423 4.61480E-19 1.35303E-09 2.76949E-11 0.00000E+00 1.46231E-16 4.16792E-15 0.00000E+00 3.16467E-10 4.02619E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.22038E-18 3.35480E-23 5.77870E-16 7.99372E-15 3.10818E-24 4.01879E-21 1.26189E-06 3.29276E-23 6.24204E-18 1.31200E-27 1.48144E-18 2.89406E-17 3.13815E-10 1.00000E-01 2.03712E-12 9.44503E-15 1.97972E-12 3.00000E-04 4.61307E-07 9.99998E-01 1.06263E-04
424 4.61693E-19 1.35305E-09 2.77019E-11 0.00000E+00 1.46265E-16 4.16639E-15 0.00000E+00 3.16390E-10 4.02628E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.22794E-18 3.36029E-23 5.77919E-16 7.99332E-15 3.11294E-24 4.02223E-21 1.26160E-06 3.29944E-23 6.24577E-18 1.31498E-27 1.48280E-18 2.89702E-17 3.13929E-10 1.00000E-01 2.03717E-12 9.44873E-15 1.98014E-12 3.00000E-04 4.61697E-07 9.99998E-01 1.06263E-04
425 4.61905E-19 1.35307E-09 2.77089E-11 0.00000E+00 1.46298E-16 4.16487E-15 0.00000E+00 3.16314E-10 4.02637E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.23551E-18 3.36580E-23 5.77968E-16 7.99292E-15 3.11772E-24 4.02569E-21 1.26132E-06 3.30614E-23 6.24951E-18 1.31796E-27 1.48415E-18 2.89997E-17 3.14042E-10 1.00000E-01 2.03721E-12 9.45242E-15 1.98056E-12 3.00000E-04 4.62088E-07 9.99998E-01 1.06263E-04
426 4.62118E-19 1.35309E-09 2.77159E-11 0.00000E+00 1.46332E-16 4.16334E-15 0.00000E+00 3.16238E-10 4.02646E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.24309E-18 3.37132E-23 5.78017E-16 7.99252E-15 3.12250E-24 4.02914E-21 1.26104E-06 3.31285E-23 6.25325E-18 1.32096E-27 1.48550E-18 2.90293E-17 3.14156E-10 1.00000E-01 2.03726E-12 9.45612E-15 1.98098E-12 3.00000E-04 4.62478E-07 9.99998E-01 1.06262E-04
427 4.62331E-19 1.35312E-09 2.77229E-11 0.00000E+00 1.46365E-16 4.16181E-15 0.00000E+00 3.16161E-10 4.02655E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.25068E-18 3.37685E-23 5.78066E-16 7.99212E-15 3.12729E-24 4.03260E-21 1.26076E-06 3.31957E-23 6.25698E-18 1.32396E-27 1.48686E-18 2.90589E-17 3.14269E-10 1.00000E-01 2.03731E-12 9.45982E-15 1.98140E-12 3.00000E-04 4.62870E-07 9.99998E-01 1.06262E-04
428 4.62544E-19 1.35314E-09 2.77299E-11 0.00000E+00 1.46399E-16 4.16029E-15 0.00000E+00 3.16085E-10 4.02664E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.25828E-18 3.38239E-23 5.78115E-16 7.99172E-15 3.13209E-24 4.03606E-21 1.26048E-06 3.32631E-23 6.26073E-18 1.32696E-27 1.48822E-18 2.90886E-17 3.14382E-10 1.00000E-01 2.03736E-12 9.46352E-15 1.98182E-12 3.00000E-04 4.63262E-07 9.99998E-01 1.06262E-04
429 4.62757E-19 1.35316E-09 2.77370E-11 0.00000E+00 1.46432E-16 4.15876E-15 0.00000E+00 3.16009E-10 4.02673E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.26589E-18 3.38795E-23 5.78164E-16 7.99132E-15 3.13690E-24 4.03953E-21 1.26020E-06 3.33307E-23 6.26447E-18 1.32998E-27 1.48958E-18 2.91183E-17 3.14496E-10 1.00000E-01 2.03741E-12 9.46723E-15 1.98224E-12 3.00000E-04 4.63654E-07 9.99998E-01 1.06262E-04
430 4.62971E-19 1.35318E-09 2.77440E-11 0.00000E+00 1.46466E-16 4.15723E-15 0.00000E+00 3.15932E-10 4.02682E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.27351E-18 3.39351E-23 5.78213E-16 7.99093E-15 3.14171E-24 4.04300E-21 1.25992E-06 3.33984E-23 6.26822E-18 1.33300E-27 1.49094E-18 2.91481E-17 3.14610E-10 1.00000E-01 2.03746E-12 9.47093E-15 1.98266E-12 3.00000E-04 4.64047E-07 9.99998E-01 1.06261E-04
431 4.63185E-19 1.35320E-09 2.77510E-11 0.00000E+00 1.46499E-16 4.15571E-15 0.00000E+00 3.15856E-10 4.02691E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.28114E-18 3.39909E-23 5.78262E-16 7.99053E-15 3.14654E-24 4.04647E-21 1.25964E-06 3.34663E-23 6.27197E-18 1.33604E-27 1.49231E-18 2.91779E-17 3.14723E-10 1.00000E-01 2.03750E-12 9.47464E-15 1.98308E-12 3.00000E-04 4.64440E-07 9.99998E-01 1.06261E-04
432 4.63399E-19 1.35322E-09 2.77580E-11 0.00000E+00 1.46533E-16 4.15419E-15 0.00000E+00 3.15780E-10 4.02701E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.28878E-18 3.40468E-23 5.78312E-16 7.99014E-15 3.15137E-24 4.04995E-21 1.25936E-06 3.35344E-23 6.27572E-18 1.33907E-27 1.49367E-18 2.92077E-17 3.14837E-10 1.00000E-01 2.03755E-12 9.47835E-15 1.98350E-12 3.00000E-04 4.64834E-07 9.99998E-01 1.06261E-04
433 4.63614E-19 1.35325E-09 2.77650E-11 0.00000E+00 1.46567E-16 4.15266E-15 0.00000E+00 3.15704E-10 4.02710E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.29643E-18 3.41028E-23 5.78361E-16 7.98975E-15 3.15621E-24 4.05343E-21 1.25908E-06 3.36026E-23 6.27948E-18 1.34212E-27 1.49504E-18 2.92376E-17 3.14950E-10 1.00000E-01 2.03760E-12 9.48206E-15 1.98392E-12 3.00000E-04 4.65228E-07 9.99998E-01 1.06260E-04
434 4.63828E-19 1.35327E-09 2.77720E-11 0.00000E+00 1.46600E-16 4.15114E-15 0.00000E+00 3.15627E-10 4.02719E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.30409E-18 3.41589E-23 5.78410E-16 7.98936E-15 3.16106E-24 4.05692E-21 1.25880E-06 3.36710E-23 6.28323E-18 1.34518E-27 1.49641E-18 2.92675E-17 3.15064E-10 1.00000E-01 2.03765E-12 9.48577E-15 1.98435E-12 3.00000E-04 4.65623E-07 9.99998E-01 1.06260E-04
435 4.64043E-19 1.35329E-09 2.77791E-11 0.00000E+00 1.46634E-16 4.14962E-15 0.00000E+00 3.15551E-10 4.02729E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.31176E-18 3.42152E-23 5.78459E-16 7.98897E-15 3.16592E-24 4.06041E-21 1.25852E-06 3.37395E-23 6.28699E-18 1.34824E-27 1.49778E-18 2.92974E-17 3.15178E-10 1.00000E-01 2.03770E-12 9.48948E-15 1.98477E-12 3.00000E-04 4.66018E-07 9.99998E-01 1.06260E-04
436 4.64258E-19 1.35331E-09 2.77861E-11 0.00000E+00 1.46667E-16 4.14810E-15 0.00000E+00 3.15475E-10 4.02738E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.31944E-18 3.42715E-23 5.78508E-16 7.98858E-15 3.17079E-24 4.06390E-21 1.25824E-06 3.38082E-23 6.29075E-18 1.35131E-27 1.49915E-18 2.93274E-17 3.15291E-10 1.00000E-01 2.03775E-12 9.49320E-15 1.98519E-12 3.00000E-04 4.66414E-07 9.99998E-01 1.06260E-04
437 4.64474E-19 1.35333E-09 2.77931E-11 0.00000E+00 1.46701E-16 4.14657E-15 0.00000E+00 3.15399E-10 4.02748E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.32714E-18 3.43280E-23 5.78557E-16 7.98820E-15 3.17567E-24 4.06740E-21 1.25796E-06 3.38770E-23 6.29452E-18 1.35439E-27 1.50052E-18 2.93575E-17 3.15405E-10 1.00000E-01 2.03779E-12 9.49691E-15 1.98561E-12 3.00000E-04 4.66810E-07 9.99998E-01 1.06259E-04
438 4.64689E-19 1.35336E-09 2.78001E-11 0.00000E+00 1.46735E-16 4.14505E-15 0.00000E+00 3.15323E-10 4.02757E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.33484E-18 3.43846E-23 5.78607E-16 7.98781E-15 3.18056E-24 4.07090E-21 1.25768E-06 3.39460E-23 6.29828E-18 1.35747E-27 1.50190E-18 2.93875E-17 3.15519E-10 1.00000E-01 2.03784E-12 9.50063E-15 1.98603E-12 3.00000E-04 4.67206E-07 9.99998E-01 1.06259E-04
439 4.64905E-19 1.35338E-09 2.78072E-11 0.00000E+00 1.46768E-16 4.14353E-15 0.00000E+00 3.15247E-10 4.02767E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.34256E-18 3.44413E-23 5.78656E-16 7.98742E-15 3.18545E-24 4.07441E-21 1.25740E-06 3.40152E-23 6.30205E-18 1.36057E-27 1.50328E-18 2.94176E-17 3.15633E-10 1.00000E-01 2.03789E-12 9.50435E-15 1.98645E-12 3.00000E-04 4.67603E-07 9.99998E-01 1.06259E-04
440 4.65122E-19 1.35340E-09 2.78142E-11 0.00000E+00 1.46802E-16 4.14201E-15 0.00000E+00 3.15170E-10 4.02777E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.35028E-18 3.44982E-23 5.78705E-16 7.98704E-15 3.19036E-24 4.07792E-21 1.25712E-06 3.40845E-23 6.30582E-18 1.36367E-27 1.50466E-18 2.94478E-17 3.15747E-10 1.00000E-01 2.03794E-12 9.50807E-15 1.98687E-12 3.00000E-04 4.68001E-07 9.99998E-01 1.06258E-04
441 4.65338E-19 1.35342E-09 2.78212E-11 0.00000E+00 1.46836E-16 4.14050E-15 0.00000E+00 3.15094E-10 4.02787E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.35802E-18 3.45552E-23 5.78754E-16 7.98666E-15 3.19527E-24 4.08144E-21 1.25684E-06 3.41540E-23 6.30960E-18 1.36678E-27 1.50604E-18 2.94780E-17 3.15861E-10 1.00000E-01 2.03799E-12 9.51179E-15 1.98730E-12 3.00000E-04 4.68399E-07 9.99998E-01 1.06258E-04
442 4.65554E-19 1.35344E-09 2.78283E-11 0.00000E+00 1.46870E-16 4.13898E-15 0.00000E+00 3.15018E-10 4.02797E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.36576E-18 3.46122E-23 5.78804E-16 7.98628E-15 3.20020E-24 4.08496E-21 1.25656E-06 3.42237E-23 6.31337E-18 1.36989E-27 1.50742E-18 2.95082E-17 3.15974E-10 1.00000E-01 2.03803E-12 9.51552E-15 1.98772E-12 3.00000E-04 4.68798E-07 9.99998E-01 1.06258E-04
443 4.65771E-19 1.35346E-09 2.78353E-11 0.00000E+00 1.46903E-16 4.13746E-15 0.00000E+00 3.14942E-10 4.02806E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.37352E-18 3.46694E-23 5.78853E-16 7.98590E-15 3.20513E-24 4.08848E-21 1.25628E-06 3.42935E-23 6.31715E-18 1.37302E-27 1.50880E-18 2.95385E-17 3.16088E-10 1.00000E-01 2.03808E-12 9.51924E-15 1.98814E-12 3.00000E-04 4.69197E-07 9.99998E-01 1.06258E-04
444 4.65988E-19 1.35349E-09 2.78423E-11 0.00000E+00 1.46937E-16 4.13594E-15 0.00000E+00 3.14866E-10 4.02816E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.38129E-18 3.47268E-23 5.78902E-16 7.98552E-15 3.21007E-24 4.09201E-21 1.25600E-06 3.43635E-23 6.32093E-18 1.37615E-27 1.51019E-18 2.95688E-17 3.16202E-10 1.00000E-01 2.03813E-12 9.52297E-15 1.98856E-12 3.00000E-04 4.69596E-07 9.99998E-01 1.06257E-04
445 4.66206E-19 1.35351E-09 2.78494E-11 0.00000E+00 1.46971E-16 4.13442E-15 0.00000E+00 3.14790E-10 4.02826E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.38907E-18 3.47842E-23 5.78951E-16 7.98514E-15 3.21502E-24 4.09554E-21 1.25572E-06 3.44336E-23 6.32472E-18 1.37929E-27 1.51158E-18 2.95991E-17 3.16316E-10 1.00000E-01 2.03818E-12 9.52670E-15 1.98898E-12 3.00000E-04 4.69996E-07 9.99998E-01 1.06257E-04
446 4.66423E-19 1.35353E-09 2.78564E-11 0.00000E+00 1.47005E-16 4.13291E-15 0.00000E+00 3.14714E-10 4.02837E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.39686E-18 3.48418E-23 5.79001E-16 7.98477E-15 3.21998E-24 4.09907E-21 1.25544E-06 3.45039E-23 6.32850E-18 1.38244E-27 1.51297E-18 2.96295E-17 3.16431E-10 1.00000E-01 2.03823E-12 9.53043E-15 1.98941E-12 3.00000E-04 4.70397E-07 9.99998E-01 1.06257E-04
447 4.66641E-19 1.35355E-09 2.78634E-11 0.00000E+00 1.47038E-16 4.13139E-15 0.00000E+00 3.14638E-10 4.02847E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.40466E-18 3.48995E-23 5.79050E-16 7.98439E-15 3.22494E-24 4.10261E-21 1.25516E-06 3.45744E-23 6.33229E-18 1.38560E-27 1.51436E-18 2.96599E-17 3.16545E-10 1.00000E-01 2.03828E-12 9.53416E-15 1.98983E-12 3.00000E-04 4.70798E-07 9.99998E-01 1.06256E-04
448 4.66859E-19 1.35357E-09 2.78705E-11 0.00000E+00 1.47072E-16 4.12988E-15 0.00000E+00 3.14562E-10 4.02857E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.41247E-18 3.49573E-23 5.79099E-16 7.98402E-15 3.22992E-24 4.10616E-21 1.25488E-06 3.46451E-23 6.33608E-18 1.38877E-27 1.51575E-18 2.96904E-17 3.16659E-10 1.00000E-01 2.03832E-12 9.53789E-15 1.99025E-12 3.00000E-04 4.71199E-07 9.99998E-01 1.06256E-04
449 4.67078E-19 1.35360E-09 2.78775E-11 0.00000E+00 1.47106E-16 4.12836E-15 0.00000E+00 3.14486E-10 4.02867E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.42029E-18 3.50152E-23 5.79148E-16 7.98364E-15 3.23491E-24 4.10971E-21 1.25461E-06 3.47159E-23 6.33987E-18 1.39194E-27 1.51715E-18 2.97209E-17 3.16773E-10 1.00000E-01 2.03837E-12 9.54163E-15 1.99067E-12 3.00000E-04 4.71601E-07 9.99998E-01 1.06256E-04
450 4.67296E-19 1.35362E-09 2.78846E-11 0.00000E+00 1.47140E-16 4.12685E-15 0.00000E+00 3.14411E-10 4.02878E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.42812E-18 3.50733E-23 5.79198E-16 7.98327E-15 3.23990E-24 4.11326E-21 1.25433E-06 3.47868E-23 6.34367E-18 1.39512E-27 1.51854E-18 2.97515E-17 3.16887E-10 1.00000E-01 2.03842E-12 9.54536E-15 1.99109E-12 3.00000E-04 4.72004E-07 9.99998E-01 1.06256E-04
451 4.67515E-19 1.35364E-09 2.78916E-11 0.00000E+00 1.47174E-16 4.12534E-15 0.00000E+00 3.14335E-10 4.02888E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.43597E-18 3.51315E-23 5.79247E-16 7.98290E-15 3.24491E-24 4.11681E-21 1.25405E-06 3.48580E-23 6.34747E-18 1.39831E-27 1.51994E-18 2.97821E-17 3.17001E-10 1.00000E-01 2.03847E-12 9.54910E-15 1.99152E-12 3.00000E-04 4.72407E-07 9.99998E-01 1.06255E-04
452 4.67734E-19 1.35366E-09 2.78987E-11 0.00000E+00 1.47208E-16 4.12382E-15 0.00000E+00 3.14259E-10 4.02898E-13 4.99997E-06 9.99997E-05 0.00000E+00 9.44382E-18 3.51898E-23 5.79296E-16 7.98253E-15 3.24992E-24 4.12037E-21 1.25377E-06 3.49293E-23 6.35127E-18 1.40151E-27 1.52134E-18 2.98127E-17 3.17116E-10 1.00000E-01 2.03852E-12 9.55284E-15 1.99194E-12 3.00000E-04 4.72810E-07 9.99998E-01 1.06255E-04
