Particle n(H,0) n(H,1) n(C+,0) n(C+,1) n(O,0) n(O,1) n(O,2) n(O,3) n(O,4) n(C,0) n(C,1) n(C,2) n(C,3) n(C,4) n(CO,0) n(CO,1) n(CO,2) n(CO,3) n(CO,4) n(CO,5) n(CO,6) n(CO,7) n(CO,8) n(CO,9) n(CO,10) n(CO,11) n(CO,12) n(CO,13) n(CO,14) n(CO,15) n(CO,16) n(CO,17) n(CO,18) n(CO,19) n(CO,20) n(CO,21) n(CO,22) n(CO,23) n(CO,24) n(CO,25) n(CO,26) n(CO,27) n(CO,28) n(CO,29) n(CO,30) n(CO,31) n(CO,32) n(CO,33) n(CO,34) n(CO,35) n(CO,36) n(CO,37) n(CO,38) n(CO,39) n(CO,40) n(p-H2,0) n(p-H2,1) n(p-H2,2) n(p-H2,3) n(p-H2,4) n(p-H2,5) n(p-H2,6) n(p-H2,7) n(p-H2,8) n(p-H2,9) n(p-H2,10) n(p-H2,11) n(p-H2,12) n(p-H2,13) n(p-H2,14) n(p-H2,15) n(p-H2,16) n(p-H2,17) n(p-H2,18) n(p-H2,19) n(p-H2,20) n(p-H2,21) n(p-H2,22) n(p-H2,23) n(p-H2,24) n(p-H2,25) n(p-H2,26) n(p-H2,27) n(o-H2,0) n(o-H2,1) n(o-H2,2) n(o-H2,3) n(o-H2,4) n(o-H2,5) n(o-H2,6) n(o-H2,7) n(o-H2,8) n(o-H2,9) n(o-H2,10) n(o-H2,11) n(o-H2,12) n(o-H2,13) n(o-H2,14) n(o-H2,15) n(o-H2,16) n(o-H2,17) n(o-H2,18) n(o-H2,19) n(o-H2,20) n(o-H2,21) n(o-H2,22) n(o-H2,23) n(o-H2,24) 
179 3.16227E+05 1.84066E-64 1.14212E+01 2.02015E+01 6.04129E+01 2.66729E+01 7.78238E+00 2.66437E-12 4.36405E-28 1.13719E-05 3.30473E-05 5.22712E-05 1.49952E-13 6.84399E-24 1.08139E-11 3.22007E-11 5.28740E-11 7.23872E-11 9.03363E-11 1.06374E-10 1.20218E-10 1.31666E-10 1.40589E-10 1.46941E-10 1.50753E-10 1.52126E-10 1.51222E-10 1.48256E-10 1.43482E-10 1.37178E-10 1.29641E-10 1.21166E-10 1.12042E-10 1.02541E-10 9.29083E-11 8.33620E-11 7.40855E-11 6.52281E-11 5.69046E-11 4.91967E-11 4.21561E-11 3.58074E-11 3.01523E-11 2.51738E-11 2.08398E-11 1.71077E-11 1.39277E-11 1.12456E-11 9.00600E-12 7.15408E-12 5.63731E-12 4.40666E-12 3.41735E-12 2.62924E-12 2.00703E-12 7.50681E-03 1.88877E-02 7.01404E-03 9.05655E-04 4.96223E-05 2.36124E-06 6.14803E-06 2.47139E-06 1.32346E-06 3.60589E-07 2.32268E-08 1.17196E-09 1.94396E-08 3.15563E-09 1.37067E-09 7.56424E-10 2.25338E-10 1.76722E-10 1.70336E-11 9.09019E-13 1.40239E-11 2.52991E-12 1.18620E-12 1.10550E-12 6.74307E-13 2.19457E-13 1.65406E-13 1.94170E-14 5.36982E-02 4.01644E-02 8.49734E-03 7.01099E-04 1.70845E-05 1.35273E-05 2.63823E-05 3.16614E-06 5.14606E-07 3.01440E-07 8.57428E-09 7.17831E-09 1.35982E-08 5.86149E-09 1.85499E-09 3.29044E-10 2.03039E-10 6.72482E-12 4.36308E-11 5.94691E-12 1.09410E-11 4.80170E-12 1.69419E-12 3.27691E-13 2.12934E-13
180 3.16227E+05 1.84063E-64 1.14212E+01 2.02015E+01 6.04129E+01 2.66729E+01 7.78238E+00 2.66437E-12 4.36403E-28 1.13719E-05 3.30474E-05 5.22713E-05 1.49952E-13 6.84397E-24 1.08139E-11 3.22007E-11 5.28740E-11 7.23872E-11 9.03364E-11 1.06374E-10 1.20219E-10 1.31666E-10 1.40589E-10 1.46941E-10 1.50753E-10 1.52126E-10 1.51223E-10 1.48257E-10 1.43482E-10 1.37178E-10 1.29641E-10 1.21166E-10 1.12042E-10 1.02541E-10 9.29084E-11 8.33620E-11 7.40855E-11 6.52281E-11 5.69046E-11 4.91967E-11 4.21561E-11 3.58074E-11 3.01523E-11 2.51738E-11 2.08398E-11 1.71077E-11 1.39277E-11 1.12456E-11 9.00600E-12 7.15408E-12 5.63731E-12 4.40666E-12 3.41735E-12 2.62924E-12 2.00703E-12 7.50681E-03 1.88877E-02 7.01405E-03 9.05655E-04 4.96223E-05 2.36124E-06 6.14803E-06 2.47139E-06 1.32346E-06 3.60588E-07 2.32267E-08 1.17196E-09 1.94396E-08 3.15563E-09 1.37067E-09 7.56424E-10 2.25338E-10 1.76722E-10 1.70336E-11 9.09018E-13 1.40239E-11 2.52991E-12 1.18620E-12 1.10550E-12 6.74306E-13 2.19456E-13 1.65406E-13 1.94170E-14 5.36982E-02 4.01644E-02 8.49735E-03 7.01099E-04 1.70845E-05 1.35273E-05 2.63823E-05 3.16614E-06 5.14605E-07 3.01440E-07 8.57427E-09 7.17831E-09 1.35982E-08 5.86148E-09 1.85499E-09 3.29043E-10 2.03039E-10 6.72481E-12 4.36308E-11 5.94690E-12 1.09410E-11 4.80169E-12 1.69419E-12 3.27690E-13 2.12934E-13
181 3.16227E+05 1.84060E-64 1.14212E+01 2.02015E+01 6.04129E+01 2.66729E+01 7.78238E+00 2.66436E-12 4.36400E-28 1.13719E-05 3.30474E-05 5.22713E-05 1.49951E-13 6.84394E-24 1.08139E-11 3.22008E-11 5.28740E-11 7.23872E-11 9.03364E-11 1.06374E-10 1.20219E-10 1.31666E-10 1.40589E-10 1.46941E-10 1.50753E-10 1.52126E-10 1.51223E-10 1.48257E-10 1.43482E-10 1.37178E-10 1.29641E-10 1.21166E-10 1.12042E-10 1.02541E-10 9.29084E-11 8.33621E-11 7.40856E-11 6.52282E-11 5.69046E-11 4.91967E-11 4.21561E-11 3.58074E-11 3.01524E-11 2.51738E-11 2.08398E-11 1.71077E-11 1.39277E-11 1.12456E-11 9.00600E-12 7.15408E-12 5.63731E-12 4.40666E-12 3.41735E-12 2.62924E-12 2.00703E-12 7.50682E-03 1.88877E-02 7.01405E-03 9.05656E-04 4.96223E-05 2.36124E-06 6.14803E-06 2.47139E-06 1.32346E-06 3.60588E-07 2.32267E-08 1.17196E-09 1.94396E-08 3.15563E-09 1.37067E-09 7.56423E-10 2.25337E-10 1.76722E-10 1.70336E-11 9.09017E-13 1.40239E-11 2.52991E-12 1.18619E-12 1.10550E-12 6.74305E-13 2.19456E-13 1.65405E-13 1.94170E-14 5.36983E-02 4.01645E-02 8.49735E-03 7.01099E-04 1.70845E-05 1.35273E-05 2.63823E-05 3.16614E-06 5.14605E-07 3.01440E-07 8.57427E-09 7.17830E-09 1.35981E-08 5.86148E-09 1.85499E-09 3.29043E-10 2.03038E-10 6.72480E-12 4.36307E-11 5.94689E-12 1.09410E-11 4.80168E-12 1.69419E-12 3.27690E-13 2.12933E-13
182 3.16227E+05 1.84057E-64 1.14212E+01 2.02015E+01 6.04129E+01 2.66729E+01 7.78238E+00 2.66435E-12 4.36397E-28 1.13719E-05 3.30474E-05 5.22713E-05 1.49951E-13 6.84392E-24 1.08139E-11 3.22008E-11 5.28741E-11 7.23873E-11 9.03364E-11 1.06374E-10 1.20219E-10 1.31666E-10 1.40589E-10 1.46941E-10 1.50754E-10 1.52126E-10 1.51223E-10 1.48257E-10 1.43482E-10 1.37179E-10 1.29641E-10 1.21166E-10 1.12042E-10 1.02541E-10 9.29084E-11 8.33621E-11 7.40856E-11 6.52282E-11 5.69046E-11 4.91967E-11 4.21561E-11 3.58074E-11 3.01524E-11 2.51738E-11 2.08398E-11 1.71077E-11 1.39277E-11 1.12456E-11 9.00600E-12 7.15408E-12 5.63731E-12 4.40666E-12 3.41735E-12 2.62924E-12 2.00703E-12 7.50683E-03 1.88877E-02 7.01406E-03 9.05656E-04 4.96223E-05 2.36124E-06 6.14803E-06 2.47139E-06 1.32346E-06 3.60588E-07 2.32267E-08 1.17196E-09 1.94396E-08 3.15563E-09 1.37067E-09 7.56422E-10 2.25337E-10 1.76722E-10 1.70336E-11 9.09016E-13 1.40239E-11 2.52990E-12 1.18619E-12 1.10550E-12 6.74304E-13 2.19455E-13 1.65405E-13 1.94169E-14 5.36983E-02 4.01645E-02 8.49736E-03 7.01100E-04 1.70845E-05 1.35273E-05 2.63823E-05 3.16614E-06 5.14605E-07 3.01440E-07 8.57426E-09 7.17830E-09 1.35981E-08 5.86147E-09 1.85499E-09 3.29043E-10 2.03038E-10 6.72479E-12 4.36306E-11 5.94688E-12 1.09409E-11 4.80167E-12 1.69419E-12 3.27689E-13 2.12933E-13
183 3.16227E+05 1.84028E-64 1.14212E+01 2.02015E+01 6.04129E+01 2.66729E+01 7.78238E+00 2.66427E-12 4.36368E-28 1.13720E-05 3.30476E-05 5.22716E-05 1.49949E-13 6.84367E-24 1.08139E-11 3.22009E-11 5.28743E-11 7.23876E-11 9.03369E-11 1.06374E-10 1.20219E-10 1.31666E-10 1.40589E-10 1.46942E-10 1.50754E-10 1.52127E-10 1.51223E-10 1.48257E-10 1.43483E-10 1.37179E-10 1.29641E-10 1.21167E-10 1.12043E-10 1.02541E-10 9.29087E-11 8.33623E-11 7.40858E-11 6.52284E-11 5.69048E-11 4.91969E-11 4.21562E-11 3.58075E-11 3.01524E-11 2.51738E-11 2.08398E-11 1.71078E-11 1.39277E-11 1.12456E-11 9.00601E-12 7.15408E-12 5.63731E-12 4.40666E-12 3.41735E-12 2.62924E-12 2.00702E-12 7.50690E-03 1.88879E-02 7.01410E-03 9.05660E-04 4.96223E-05 2.36124E-06 6.14804E-06 2.47139E-06 1.32346E-06 3.60587E-07 2.32266E-08 1.17195E-09 1.94394E-08 3.15560E-09 1.37066E-09 7.56415E-10 2.25335E-10 1.76719E-10 1.70333E-11 9.09003E-13 1.40237E-11 2.52987E-12 1.18617E-12 1.10548E-12 6.74292E-13 2.19452E-13 1.65402E-13 1.94165E-14 5.36988E-02 4.01648E-02 8.49741E-03 7.01102E-04 1.70845E-05 1.35273E-05 2.63823E-05 3.16613E-06 5.14603E-07 3.01438E-07 8.57420E-09 7.17824E-09 1.35980E-08 5.86142E-09 1.85497E-09 3.29039E-10 2.03036E-10 6.72470E-12 4.36300E-11 5.94679E-12 1.09408E-11 4.80160E-12 1.69416E-12 3.27683E-13 2.12929E-13
184 3.16227E+05 1.83999E-64 1.14212E+01 2.02015E+01 6.04129E+01 2.66729E+01 7.78238E+00 2.66419E-12 4.36340E-28 1.13720E-05 3.30477E-05 5.22719E-05 1.49947E-13 6.84342E-24 1.08140E-11 3.22011E-11 5.28746E-11 7.23880E-11 9.03373E-11 1.06375E-10 1.20220E-10 1.31667E-10 1.40590E-10 1.46943E-10 1.50755E-10 1.52128E-10 1.51224E-10 1.48258E-10 1.43483E-10 1.37180E-10 1.29642E-10 1.21167E-10 1.12043E-10 1.02541E-10 9.29090E-11 8.33626E-11 7.40860E-11 6.52285E-11 5.69049E-11 4.91970E-11 4.21563E-11 3.58076E-11 3.01525E-11 2.51739E-11 2.08399E-11 1.71078E-11 1.39277E-11 1.12456E-11 9.00601E-12 7.15408E-12 5.63731E-12 4.40666E-12 3.41734E-12 2.62924E-12 2.00702E-12 7.50696E-03 1.88881E-02 7.01415E-03 9.05664E-04 4.96224E-05 2.36125E-06 6.14804E-06 2.47139E-06 1.32345E-06 3.60586E-07 2.32264E-08 1.17194E-09 1.94393E-08 3.15558E-09 1.37065E-09 7.56407E-10 2.25332E-10 1.76717E-10 1.70331E-11 9.08991E-13 1.40235E-11 2.52983E-12 1.18615E-12 1.10546E-12 6.74281E-13 2.19448E-13 1.65399E-13 1.94161E-14 5.36993E-02 4.01651E-02 8.49746E-03 7.01104E-04 1.70845E-05 1.35273E-05 2.63822E-05 3.16613E-06 5.14600E-07 3.01437E-07 8.57415E-09 7.17819E-09 1.35979E-08 5.86136E-09 1.85495E-09 3.29035E-10 2.03033E-10 6.72460E-12 4.36294E-11 5.94670E-12 1.09406E-11 4.80152E-12 1.69413E-12 3.27677E-13 2.12925E-13
185 3.16227E+05 1.83969E-64 1.14212E+01 2.02015E+01 6.04129E+01 2.66729E+01 7.78238E+00 2.66410E-12 4.36311E-28 1.13721E-05 3.30479E-05 5.22721E-05 1.49945E-13 6.84316E-24 1.08140E-11 3.22012E-11 5.28748E-11 7.23883E-11 9.03377E-11 1.06375E-10 1.20220E-10 1.31668E-10 1.40591E-10 1.46943E-10 1.50756E-10 1.52128E-10 1.51225E-10 1.48259E-10 1.43484E-10 1.37180E-10 1.29642E-10 1.21167E-10 1.12043E-10 1.02542E-10 9.29093E-11 8.33629E-11 7.40863E-11 6.52287E-11 5.69051E-11 4.91971E-11 4.21564E-11 3.58076E-11 3.01525E-11 2.51739E-11 2.08399E-11 1.71078E-11 1.39277E-11 1.12456E-11 9.00602E-12 7.15408E-12 5.63731E-12 4.40666E-12 3.41734E-12 2.62924E-12 2.00702E-12 7.50703E-03 1.88882E-02 7.01420E-03 9.05668E-04 4.96225E-05 2.36125E-06 6.14804E-06 2.47138E-06 1.32345E-06 3.60585E-07 2.32263E-08 1.17194E-09 1.94392E-08 3.15556E-09 1.37063E-09 7.56400E-10 2.25330E-10 1.76715E-10 1.70329E-11 9.08978E-13 1.40233E-11 2.52979E-12 1.18614E-12 1.10544E-12 6.74269E-13 2.19444E-13 1.65396E-13 1.94157E-14 5.36998E-02 4.01654E-02 8.49751E-03 7.01106E-04 1.70845E-05 1.35273E-05 2.63822E-05 3.16612E-06 5.14598E-07 3.01435E-07 8.57409E-09 7.17813E-09 1.35978E-08 5.86131E-09 1.85493E-09 3.29031E-10 2.03031E-10 6.72451E-12 4.36288E-11 5.94661E-12 1.09404E-11 4.80144E-12 1.69410E-12 3.27670E-13 2.12921E-13
186 3.16227E+05 1.83940E-64 1.14212E+01 2.02015E+01 6.04129E+01 2.66729E+01 7.78237E+00 2.66402E-12 4.36283E-28 1.13721E-05 3.30481E-05 5.22724E-05 1.49943E-13 6.84291E-24 1.08141E-11 3.22014E-11 5.28751E-11 7.23887E-11 9.03382E-11 1.06376E-10 1.20221E-10 1.31668E-10 1.40591E-10 1.46944E-10 1.50756E-10 1.52129E-10 1.51225E-10 1.48259E-10 1.43484E-10 1.37181E-10 1.29643E-10 1.21168E-10 1.12044E-10 1.02542E-10 9.29097E-11 8.33631E-11 7.40865E-11 6.52289E-11 5.69052E-11 4.91972E-11 4.21565E-11 3.58077E-11 3.01526E-11 2.51739E-11 2.08399E-11 1.71078E-11 1.39277E-11 1.12456E-11 9.00602E-12 7.15408E-12 5.63731E-12 4.40666E-12 3.41734E-12 2.62923E-12 2.00702E-12 7.50710E-03 1.88884E-02 7.01425E-03 9.05673E-04 4.96225E-05 2.36125E-06 6.14805E-06 2.47138E-06 1.32345E-06 3.60583E-07 2.32261E-08 1.17193E-09 1.94390E-08 3.15554E-09 1.37062E-09 7.56392E-10 2.25328E-10 1.76713E-10 1.70327E-11 9.08966E-13 1.40231E-11 2.52976E-12 1.18612E-12 1.10542E-12 6.74258E-13 2.19440E-13 1.65393E-13 1.94153E-14 5.37003E-02 4.01657E-02 8.49756E-03 7.01108E-04 1.70846E-05 1.35273E-05 2.63822E-05 3.16611E-06 5.14595E-07 3.01434E-07 8.57403E-09 7.17808E-09 1.35977E-08 5.86126E-09 1.85491E-09 3.29027E-10 2.03028E-10 6.72442E-12 4.36281E-11 5.94653E-12 1.09403E-11 4.80136E-12 1.69407E-12 3.27664E-13 2.12917E-13
187 3.16227E+05 1.83910E-64 1.14212E+01 2.02015E+01 6.04130E+01 2.66729E+01 7.78237E+00 2.66394E-12 4.36254E-28 1.13722E-05 3.30483E-05 5.22727E-05 1.49940E-13 6.84266E-24 1.08141E-11 3.22016E-11 5.28753E-11 7.23890E-11 9.03386E-11 1.06376E-10 1.20221E-10 1.31669E-10 1.40592E-10 1.46945E-10 1.50757E-10 1.52130E-10 1.51226E-10 1.48260E-10 1.43485E-10 1.37181E-10 1.29643E-10 1.21168E-10 1.12044E-10 1.02543E-10 9.29100E-11 8.33634E-11 7.40867E-11 6.52291E-11 5.69054E-11 4.91973E-11 4.21566E-11 3.58078E-11 3.01526E-11 2.51740E-11 2.08400E-11 1.71078E-11 1.39278E-11 1.12456E-11 9.00603E-12 7.15409E-12 5.63731E-12 4.40666E-12 3.41734E-12 2.62923E-12 2.00702E-12 7.50717E-03 1.88885E-02 7.01430E-03 9.05677E-04 4.96226E-05 2.36126E-06 6.14805E-06 2.47138E-06 1.32344E-06 3.60582E-07 2.32260E-08 1.17192E-09 1.94389E-08 3.15552E-09 1.37061E-09 7.56385E-10 2.25325E-10 1.76711E-10 1.70324E-11 9.08954E-13 1.40229E-11 2.52972E-12 1.18610E-12 1.10540E-12 6.74246E-13 2.19436E-13 1.65390E-13 1.94149E-14 5.37007E-02 4.01661E-02 8.49761E-03 7.01110E-04 1.70846E-05 1.35273E-05 2.63822E-05 3.16611E-06 5.14593E-07 3.01432E-07 8.57397E-09 7.17802E-09 1.35976E-08 5.86120E-09 1.85490E-09 3.29023E-10 2.03026E-10 6.72432E-12 4.36275E-11 5.94644E-12 1.09401E-11 4.80128E-12 1.69405E-12 3.27658E-13 2.12913E-13
188 3.16227E+05 1.83881E-64 1.14212E+01 2.02015E+01 6.04130E+01 2.66729E+01 7.78237E+00 2.66386E-12 4.36225E-28 1.13723E-05 3.30484E-05 5.22729E-05 1.49938E-13 6.84241E-24 1.08142E-11 3.22017E-11 5.28756E-11 7.23894E-11 9.03391E-11 1.06377E-10 1.20222E-10 1.31669E-10 1.40593E-10 1.46945E-10 1.50758E-10 1.52130E-10 1.51227E-10 1.48260E-10 1.43485E-10 1.37182E-10 1.29644E-10 1.21169E-10 1.12045E-10 1.02543E-10 9.29103E-11 8.33637E-11 7.40869E-11 6.52293E-11 5.69055E-11 4.91975E-11 4.21567E-11 3.58079E-11 3.01527E-11 2.51740E-11 2.08400E-11 1.71079E-11 1.39278E-11 1.12457E-11 9.00603E-12 7.15409E-12 5.63731E-12 4.40665E-12 3.41734E-12 2.62923E-12 2.00701E-12 7.50724E-03 1.88887E-02 7.01435E-03 9.05681E-04 4.96227E-05 2.36126E-06 6.14805E-06 2.47138E-06 1.32344E-06 3.60581E-07 2.32258E-08 1.17191E-09 1.94388E-08 3.15549E-09 1.37060E-09 7.56377E-10 2.25323E-10 1.76709E-10 1.70322E-11 9.08941E-13 1.40227E-11 2.52969E-12 1.18608E-12 1.10538E-12 6.74235E-13 2.19432E-13 1.65386E-13 1.94145E-14 5.37012E-02 4.01664E-02 8.49766E-03 7.01112E-04 1.70846E-05 1.35273E-05 2.63822E-05 3.16610E-06 5.14591E-07 3.01431E-07 8.57392E-09 7.17796E-09 1.35975E-08 5.86115E-09 1.85488E-09 3.29019E-10 2.03023E-10 6.72423E-12 4.36269E-11 5.94635E-12 1.09399E-11 4.80120E-12 1.69402E-12 3.27652E-13 2.12909E-13
189 3.16227E+05 1.83851E-64 1.14212E+01 2.02015E+01 6.04130E+01 2.66729E+01 7.78237E+00 2.66378E-12 4.36197E-28 1.13723E-05 3.30486E-05 5.22732E-05 1.49936E-13 6.84215E-24 1.08142E-11 3.22019E-11 5.28759E-11 7.23897E-11 9.03395E-11 1.06377E-10 1.20223E-10 1.31670E-10 1.40593E-10 1.46946E-10 1.50758E-10 1.52131E-10 1.51227E-10 1.48261E-10 1.43486E-10 1.37182E-10 1.29645E-10 1.21169E-10 1.12045E-10 1.02543E-10 9.29106E-11 8.33639E-11 7.40872E-11 6.52295E-11 5.69057E-11 4.91976E-11 4.21568E-11 3.58079E-11 3.01528E-11 2.51741E-11 2.08400E-11 1.71079E-11 1.39278E-11 1.12457E-11 9.00603E-12 7.15409E-12 5.63731E-12 4.40665E-12 3.41733E-12 2.62923E-12 2.00701E-12 7.50731E-03 1.88889E-02 7.01440E-03 9.05685E-04 4.96228E-05 2.36126E-06 6.14805E-06 2.47137E-06 1.32344E-06 3.60580E-07 2.32257E-08 1.17190E-09 1.94386E-08 3.15547E-09 1.37059E-09 7.56369E-10 2.25320E-10 1.76707E-10 1.70320E-11 9.08929E-13 1.40225E-11 2.52965E-12 1.18606E-12 1.10537E-12 6.74223E-13 2.19428E-13 1.65383E-13 1.94141E-14 5.37017E-02 4.01667E-02 8.49771E-03 7.01115E-04 1.70846E-05 1.35273E-05 2.63822E-05 3.16609E-06 5.14588E-07 3.01430E-07 8.57386E-09 7.17791E-09 1.35974E-08 5.86109E-09 1.85486E-09 3.29015E-10 2.03021E-10 6.72414E-12 4.36263E-11 5.94626E-12 1.09398E-11 4.80112E-12 1.69399E-12 3.27646E-13 2.12905E-13
190 3.16227E+05 1.83822E-64 1.14212E+01 2.02015E+01 6.04130E+01 2.66729E+01 7.78236E+00 2.66370E-12 4.36168E-28 1.13724E-05 3.30487E-05 5.22734E-05 1.49934E-13 6.84190E-24 1.08143E-11 3.22020E-11 5.28761E-11 7.23901E-11 9.03399E-11 1.06378E-10 1.20223E-10 1.31671E-10 1.40594E-10 1.46947E-10 1.50759E-10 1.52132E-10 1.51228E-10 1.48262E-10 1.43487E-10 1.37183E-10 1.29645E-10 1.21170E-10 1.12045E-10 1.02544E-10 9.29109E-11 8.33642E-11 7.40874E-11 6.52297E-11 5.69058E-11 4.91977E-11 4.21569E-11 3.58080E-11 3.01528E-11 2.51741E-11 2.08400E-11 1.71079E-11 1.39278E-11 1.12457E-11 9.00604E-12 7.15409E-12 5.63731E-12 4.40665E-12 3.41733E-12 2.62922E-12 2.00701E-12 7.50738E-03 1.88890E-02 7.01445E-03 9.05689E-04 4.96228E-05 2.36126E-06 6.14806E-06 2.47137E-06 1.32343E-06 3.60579E-07 2.32255E-08 1.17190E-09 1.94385E-08 3.15545E-09 1.37058E-09 7.56362E-10 2.25318E-10 1.76705E-10 1.70317E-11 9.08916E-13 1.40223E-11 2.52961E-12 1.18604E-12 1.10535E-12 6.74212E-13 2.19425E-13 1.65380E-13 1.94138E-14 5.37022E-02 4.01670E-02 8.49775E-03 7.01117E-04 1.70846E-05 1.35273E-05 2.63822E-05 3.16609E-06 5.14586E-07 3.01428E-07 8.57380E-09 7.17785E-09 1.35973E-08 5.86104E-09 1.85484E-09 3.29011E-10 2.03018E-10 6.72404E-12 4.36256E-11 5.94617E-12 1.09396E-11 4.80105E-12 1.69396E-12 3.27639E-13 2.12901E-13
191 3.16227E+05 1.83793E-64 1.14212E+01 2.02015E+01 6.04130E+01 2.66729E+01 7.78236E+00 2.66362E-12 4.36140E-28 1.13724E-05 3.30489E-05 5.22737E-05 1.49931E-13 6.84165E-24 1.08143E-11 3.22022E-11 5.28764E-11 7.23904E-11 9.03404E-11 1.06378E-10 1.20224E-10 1.31671E-10 1.40595E-10 1.46947E-10 1.50760E-10 1.52132E-10 1.51229E-10 1.48262E-10 1.43487E-10 1.37183E-10 1.29646E-10 1.21170E-10 1.12046E-10 1.02544E-10 9.29112E-11 8.33645E-11 7.40876E-11 6.52298E-11 5.69060E-11 4.91978E-11 4.21570E-11 3.58081E-11 3.01529E-11 2.51742E-11 2.08401E-11 1.71079E-11 1.39278E-11 1.12457E-11 9.00604E-12 7.15409E-12 5.63731E-12 4.40665E-12 3.41733E-12 2.62922E-12 2.00701E-12 7.50745E-03 1.88892E-02 7.01449E-03 9.05693E-04 4.96229E-05 2.36127E-06 6.14806E-06 2.47137E-06 1.32343E-06 3.60578E-07 2.32254E-08 1.17189E-09 1.94384E-08 3.15543E-09 1.37056E-09 7.56354E-10 2.25315E-10 1.76703E-10 1.70315E-11 9.08904E-13 1.40221E-11 2.52958E-12 1.18603E-12 1.10533E-12 6.74201E-13 2.19421E-13 1.65377E-13 1.94134E-14 5.37027E-02 4.01673E-02 8.49780E-03 7.01119E-04 1.70846E-05 1.35273E-05 2.63821E-05 3.16608E-06 5.14584E-07 3.01427E-07 8.57374E-09 7.17780E-09 1.35972E-08 5.86098E-09 1.85483E-09 3.29007E-10 2.03016E-10 6.72395E-12 4.36250E-11 5.94609E-12 1.09394E-11 4.80097E-12 1.69393E-12 3.27633E-13 2.12897E-13
192 3.16227E+05 1.83763E-64 1.14212E+01 2.02015E+01 6.04130E+01 2.66729E+01 7.78236E+00 2.66353E-12 4.36111E-28 1.13725E-05 3.30491E-05 5.22740E-05 1.49929E-13 6.84139E-24 1.08144E-11 3.22023E-11 5.28766E-11 7.23908E-11 9.03408E-11 1.06379E-10 1.20224E-10 1.31672E-10 1.40595E-10 1.46948E-10 1.50760E-10 1.52133E-10 1.51229E-10 1.48263E-10 1.43488E-10 1.37184E-10 1.29646E-10 1.21171E-10 1.12046E-10 1.02544E-10 9.29115E-11 8.33647E-11 7.40878E-11 6.52300E-11 5.69061E-11 4.91980E-11 4.21571E-11 3.58082E-11 3.01529E-11 2.51742E-11 2.08401E-11 1.71080E-11 1.39278E-11 1.12457E-11 9.00605E-12 7.15409E-12 5.63731E-12 4.40665E-12 3.41733E-12 2.62922E-12 2.00700E-12 7.50752E-03 1.88893E-02 7.01454E-03 9.05697E-04 4.96230E-05 2.36127E-06 6.14806E-06 2.47137E-06 1.32343E-06 3.60576E-07 2.32252E-08 1.17188E-09 1.94382E-08 3.15540E-09 1.37055E-09 7.56347E-10 2.25313E-10 1.76701E-10 1.70313E-11 9.08891E-13 1.40219E-11 2.52954E-12 1.18601E-12 1.10531E-12 6.74189E-13 2.19417E-13 1.65374E-13 1.94130E-14 5.37032E-02 4.01676E-02 8.49785E-03 7.01121E-04 1.70847E-05 1.35273E-05 2.63821E-05 3.16607E-06 5.14581E-07 3.01425E-07 8.57369E-09 7.17774E-09 1.35970E-08 5.86093E-09 1.85481E-09 3.29003E-10 2.03014E-10 6.72386E-12 4.36244E-11 5.94600E-12 1.09393E-11 4.80089E-12 1.69391E-12 3.27627E-13 2.12893E-13
193 3.16227E+05 1.83734E-64 1.14212E+01 2.02015E+01 6.04130E+01 2.66729E+01 7.78236E+00 2.66345E-12 4.36083E-28 1.13725E-05 3.30492E-05 5.22742E-05 1.49927E-13 6.84114E-24 1.08145E-11 3.22025E-11 5.28769E-11 7.23911E-11 9.03412E-11 1.06379E-10 1.20225E-10 1.31673E-10 1.40596E-10 1.46949E-10 1.50761E-10 1.52134E-10 1.51230E-10 1.48264E-10 1.43488E-10 1.37185E-10 1.29647E-10 1.21171E-10 1.12047E-10 1.02545E-10 9.29118E-11 8.33650E-11 7.40880E-11 6.52302E-11 5.69063E-11 4.91981E-11 4.21572E-11 3.58082E-11 3.01530E-11 2.51742E-11 2.08401E-11 1.71080E-11 1.39278E-11 1.12457E-11 9.00605E-12 7.15409E-12 5.63731E-12 4.40665E-12 3.41733E-12 2.62922E-12 2.00700E-12 7.50759E-03 1.88895E-02 7.01459E-03 9.05701E-04 4.96230E-05 2.36127E-06 6.14807E-06 2.47136E-06 1.32342E-06 3.60575E-07 2.32251E-08 1.17187E-09 1.94381E-08 3.15538E-09 1.37054E-09 7.56339E-10 2.25311E-10 1.76699E-10 1.70310E-11 9.08879E-13 1.40217E-11 2.52951E-12 1.18599E-12 1.10529E-12 6.74178E-13 2.19413E-13 1.65371E-13 1.94126E-14 5.37036E-02 4.01680E-02 8.49790E-03 7.01123E-04 1.70847E-05 1.35273E-05 2.63821E-05 3.16607E-06 5.14579E-07 3.01424E-07 8.57363E-09 7.17769E-09 1.35969E-08 5.86087E-09 1.85479E-09 3.28999E-10 2.03011E-10 6.72376E-12 4.36238E-11 5.94591E-12 1.09391E-11 4.80081E-12 1.69388E-12 3.27621E-13 2.12889E-13
