Particle,n_H,n_g,T_gas,T_dust,chi,F_X
276,3.16228E+05,6.32456E-07,7.42297E+02,1.32968E+02,9.99577E+04,0.00000E+00
277,3.16228E+05,6.32456E-07,7.42290E+02,1.32967E+02,9.99547E+04,0.00000E+00
278,3.16228E+05,6.32456E-07,7.42282E+02,1.32966E+02,9.99517E+04,0.00000E+00
279,3.16228E+05,6.32456E-07,7.42275E+02,1.32966E+02,9.99487E+04,0.00000E+00
280,3.16228E+05,6.32456E-07,7.42267E+02,1.32965E+02,9.99457E+04,0.00000E+00
281,3.16228E+05,6.32456E-07,7.42260E+02,1.32964E+02,9.99426E+04,0.00000E+00
282,3.16228E+05,6.32456E-07,7.42252E+02,1.32963E+02,9.99396E+04,0.00000E+00
283,3.16228E+05,6.32456E-07,7.42245E+02,1.32963E+02,9.99366E+04,0.00000E+00
284,3.16228E+05,6.32456E-07,7.42237E+02,1.32962E+02,9.99336E+04,0.00000E+00
285,3.16228E+05,6.32456E-07,7.42230E+02,1.32961E+02,9.99306E+04,0.00000E+00
286,3.16228E+05,6.32456E-07,7.42223E+02,1.32960E+02,9.99275E+04,0.00000E+00
287,3.16228E+05,6.32456E-07,7.42215E+02,1.32959E+02,9.99245E+04,0.00000E+00
288,3.16228E+05,6.32456E-07,7.42208E+02,1.32959E+02,9.99215E+04,0.00000E+00
289,3.16228E+05,6.32456E-07,7.42200E+02,1.32958E+02,9.99185E+04,0.00000E+00
290,3.16228E+05,6.32456E-07,7.42193E+02,1.32957E+02,9.99155E+04,0.00000E+00
291,3.16228E+05,6.32456E-07,7.42185E+02,1.32956E+02,9.99125E+04,0.00000E+00
292,3.16228E+05,6.32456E-07,7.42178E+02,1.32956E+02,9.99094E+04,0.00000E+00
293,3.16228E+05,6.32456E-07,7.42171E+02,1.32955E+02,9.99064E+04,0.00000E+00
294,3.16228E+05,6.32456E-07,7.42163E+02,1.32954E+02,9.99034E+04,0.00000E+00
295,3.16228E+05,6.32456E-07,7.42156E+02,1.32953E+02,9.99004E+04,0.00000E+00
296,3.16228E+05,6.32456E-07,7.42148E+02,1.32952E+02,9.98974E+04,0.00000E+00
297,3.16228E+05,6.32456E-07,7.42141E+02,1.32952E+02,9.98944E+04,0.00000E+00
298,3.16228E+05,6.32456E-07,7.42133E+02,1.32951E+02,9.98913E+04,0.00000E+00
299,3.16228E+05,6.32456E-07,7.42126E+02,1.32950E+02,9.98883E+04,0.00000E+00
300,3.16228E+05,6.32456E-07,7.42118E+02,1.32949E+02,9.98853E+04,0.00000E+00
301,3.16228E+05,6.32456E-07,7.42111E+02,1.32949E+02,9.98823E+04,0.00000E+00
302,3.16228E+05,6.32456E-07,7.42104E+02,1.32948E+02,9.98793E+04,0.00000E+00
303,3.16228E+05,6.32456E-07,7.42096E+02,1.32947E+02,9.98763E+04,0.00000E+00
304,3.16228E+05,6.32456E-07,7.42089E+02,1.32946E+02,9.98732E+04,0.00000E+00
305,3.16228E+05,6.32456E-07,7.42081E+02,1.32945E+02,9.98702E+04,0.00000E+00
306,3.16228E+05,6.32456E-07,7.42074E+02,1.32945E+02,9.98672E+04,0.00000E+00
307,3.16228E+05,6.32456E-07,7.42066E+02,1.32944E+02,9.98642E+04,0.00000E+00
308,3.16228E+05,6.32456E-07,7.42059E+02,1.32943E+02,9.98612E+04,0.00000E+00
309,3.16228E+05,6.32456E-07,7.42052E+02,1.32942E+02,9.98582E+04,0.00000E+00
310,3.16228E+05,6.32456E-07,7.42044E+02,1.32941E+02,9.98551E+04,0.00000E+00
311,3.16228E+05,6.32456E-07,7.42037E+02,1.32941E+02,9.98521E+04,0.00000E+00
312,3.16228E+05,6.32456E-07,7.42029E+02,1.32940E+02,9.98491E+04,0.00000E+00
313,3.16228E+05,6.32456E-07,7.42022E+02,1.32939E+02,9.98461E+04,0.00000E+00
314,3.16228E+05,6.32456E-07,7.42014E+02,1.32938E+02,9.98431E+04,0.00000E+00
315,3.16228E+05,6.32456E-07,7.42007E+02,1.32938E+02,9.98401E+04,0.00000E+00
316,3.16228E+05,6.32456E-07,7.41999E+02,1.32937E+02,9.98371E+04,0.00000E+00
317,3.16228E+05,6.32456E-07,7.41992E+02,1.32936E+02,9.98340E+04,0.00000E+00
318,3.16228E+05,6.32456E-07,7.41985E+02,1.32935E+02,9.98310E+04,0.00000E+00
319,3.16228E+05,6.32456E-07,7.41977E+02,1.32934E+02,9.98280E+04,0.00000E+00
320,3.16228E+05,6.32456E-07,7.41970E+02,1.32934E+02,9.98250E+04,0.00000E+00
321,3.16228E+05,6.32456E-07,7.41962E+02,1.32933E+02,9.98220E+04,0.00000E+00
322,3.16228E+05,6.32456E-07,7.41955E+02,1.32932E+02,9.98190E+04,0.00000E+00
323,3.16228E+05,6.32456E-07,7.41947E+02,1.32931E+02,9.98160E+04,0.00000E+00
324,3.16228E+05,6.32456E-07,7.41940E+02,1.32931E+02,9.98129E+04,0.00000E+00
325,3.16228E+05,6.32456E-07,7.41933E+02,1.32930E+02,9.98099E+04,0.00000E+00
326,3.16228E+05,6.32456E-07,7.41925E+02,1.32929E+02,9.98069E+04,0.00000E+00
327,3.16228E+05,6.32456E-07,7.41918E+02,1.32928E+02,9.98039E+04,0.00000E+00
328,3.16228E+05,6.32456E-07,7.41910E+02,1.32927E+02,9.98009E+04,0.00000E+00
329,3.16228E+05,6.32456E-07,7.41903E+02,1.32927E+02,9.97979E+04,0.00000E+00
330,3.16228E+05,6.32456E-07,7.41895E+02,1.32926E+02,9.97949E+04,0.00000E+00
331,3.16228E+05,6.32456E-07,7.41888E+02,1.32925E+02,9.97918E+04,0.00000E+00
332,3.16228E+05,6.32456E-07,7.41881E+02,1.32924E+02,9.97888E+04,0.00000E+00
333,3.16228E+05,6.32456E-07,7.41873E+02,1.32924E+02,9.97858E+04,0.00000E+00
334,3.16228E+05,6.32456E-07,7.41866E+02,1.32923E+02,9.97828E+04,0.00000E+00
335,3.16228E+05,6.32456E-07,7.41858E+02,1.32922E+02,9.97798E+04,0.00000E+00
336,3.16228E+05,6.32456E-07,7.41851E+02,1.32921E+02,9.97768E+04,0.00000E+00
337,3.16228E+05,6.32456E-07,7.41843E+02,1.32920E+02,9.97738E+04,0.00000E+00
338,3.16228E+05,6.32456E-07,7.41836E+02,1.32920E+02,9.97707E+04,0.00000E+00
339,3.16228E+05,6.32456E-07,7.41829E+02,1.32919E+02,9.97677E+04,0.00000E+00
340,3.16228E+05,6.32456E-07,7.41821E+02,1.32918E+02,9.97647E+04,0.00000E+00
341,3.16228E+05,6.32456E-07,7.41814E+02,1.32917E+02,9.97617E+04,0.00000E+00
342,3.16228E+05,6.32456E-07,7.41806E+02,1.32917E+02,9.97587E+04,0.00000E+00
343,3.16228E+05,6.32456E-07,7.41799E+02,1.32916E+02,9.97557E+04,0.00000E+00
344,3.16228E+05,6.32456E-07,7.41791E+02,1.32915E+02,9.97527E+04,0.00000E+00
345,3.16228E+05,6.32456E-07,7.41784E+02,1.32914E+02,9.97497E+04,0.00000E+00
346,3.16228E+05,6.32456E-07,7.41776E+02,1.32913E+02,9.97466E+04,0.00000E+00
347,3.16228E+05,6.32456E-07,7.41769E+02,1.32913E+02,9.97436E+04,0.00000E+00
348,3.16228E+05,6.32456E-07,7.41762E+02,1.32912E+02,9.97406E+04,0.00000E+00
349,3.16228E+05,6.32456E-07,7.41754E+02,1.32911E+02,9.97376E+04,0.00000E+00
350,3.16228E+05,6.32456E-07,7.41747E+02,1.32910E+02,9.97346E+04,0.00000E+00
351,3.16228E+05,6.32456E-07,7.41739E+02,1.32910E+02,9.97316E+04,0.00000E+00
352,3.16228E+05,6.32456E-07,7.41732E+02,1.32909E+02,9.97286E+04,0.00000E+00
353,3.16228E+05,6.32456E-07,7.41724E+02,1.32908E+02,9.97256E+04,0.00000E+00
354,3.16228E+05,6.32456E-07,7.41717E+02,1.32907E+02,9.97225E+04,0.00000E+00
355,3.16228E+05,6.32456E-07,7.41710E+02,1.32906E+02,9.97195E+04,0.00000E+00
356,3.16228E+05,6.32456E-07,7.41702E+02,1.32906E+02,9.97165E+04,0.00000E+00
357,3.16228E+05,6.32456E-07,7.41695E+02,1.32905E+02,9.97135E+04,0.00000E+00
358,3.16228E+05,6.32456E-07,7.41687E+02,1.32904E+02,9.97105E+04,0.00000E+00
359,3.16228E+05,6.32456E-07,7.41680E+02,1.32903E+02,9.97075E+04,0.00000E+00
360,3.16228E+05,6.32456E-07,7.41672E+02,1.32903E+02,9.97045E+04,0.00000E+00
361,3.16228E+05,6.32456E-07,7.41665E+02,1.32902E+02,9.97015E+04,0.00000E+00
362,3.16228E+05,6.32456E-07,7.41658E+02,1.32901E+02,9.96985E+04,0.00000E+00
363,3.16228E+05,6.32456E-07,7.41583E+02,1.32893E+02,9.96684E+04,0.00000E+00
364,3.16228E+05,6.32456E-07,7.41509E+02,1.32885E+02,9.96383E+04,0.00000E+00
365,3.16228E+05,6.32456E-07,7.41435E+02,1.32878E+02,9.96082E+04,0.00000E+00
366,3.16228E+05,6.32456E-07,7.41360E+02,1.32870E+02,9.95781E+04,0.00000E+00
367,3.16228E+05,6.32456E-07,7.41286E+02,1.32862E+02,9.95480E+04,0.00000E+00
368,3.16228E+05,6.32456E-07,7.41212E+02,1.32854E+02,9.95180E+04,0.00000E+00
369,3.16228E+05,6.32456E-07,7.41138E+02,1.32847E+02,9.94879E+04,0.00000E+00
370,3.16228E+05,6.32456E-07,7.41063E+02,1.32839E+02,9.94579E+04,0.00000E+00
371,3.16228E+05,6.32456E-07,7.40989E+02,1.32831E+02,9.94278E+04,0.00000E+00
372,3.16228E+05,6.32456E-07,7.40915E+02,1.32823E+02,9.93978E+04,0.00000E+00
373,3.16228E+05,6.32456E-07,7.40841E+02,1.32815E+02,9.93678E+04,0.00000E+00
374,3.16228E+05,6.32456E-07,7.40766E+02,1.32808E+02,9.93378E+04,0.00000E+00
375,3.16228E+05,6.32456E-07,7.40692E+02,1.32800E+02,9.93078E+04,0.00000E+00
376,3.16228E+05,6.32456E-07,7.40618E+02,1.32792E+02,9.92778E+04,0.00000E+00
377,3.16228E+05,6.32456E-07,7.40544E+02,1.32784E+02,9.92478E+04,0.00000E+00
378,3.16228E+05,6.32456E-07,7.40469E+02,1.32777E+02,9.92179E+04,0.00000E+00
379,3.16228E+05,6.32456E-07,7.40395E+02,1.32769E+02,9.91879E+04,0.00000E+00
380,3.16228E+05,6.32456E-07,7.40321E+02,1.32761E+02,9.91580E+04,0.00000E+00
381,3.16228E+05,6.32456E-07,7.40247E+02,1.32753E+02,9.91280E+04,0.00000E+00
382,3.16228E+05,6.32456E-07,7.40173E+02,1.32745E+02,9.90981E+04,0.00000E+00
383,3.16228E+05,6.32456E-07,7.40099E+02,1.32738E+02,9.90682E+04,0.00000E+00
384,3.16228E+05,6.32456E-07,7.40024E+02,1.32730E+02,9.90383E+04,0.00000E+00
385,3.16228E+05,6.32456E-07,7.39950E+02,1.32722E+02,9.90083E+04,0.00000E+00
386,3.16228E+05,6.32456E-07,7.39876E+02,1.32714E+02,9.89785E+04,0.00000E+00
387,3.16228E+05,6.32456E-07,7.39802E+02,1.32707E+02,9.89486E+04,0.00000E+00
388,3.16228E+05,6.32456E-07,7.39728E+02,1.32699E+02,9.89187E+04,0.00000E+00
389,3.16228E+05,6.32456E-07,7.39654E+02,1.32691E+02,9.88888E+04,0.00000E+00
390,3.16228E+05,6.32456E-07,7.39580E+02,1.32683E+02,9.88590E+04,0.00000E+00
391,3.16228E+05,6.32456E-07,7.39506E+02,1.32675E+02,9.88291E+04,0.00000E+00
392,3.16228E+05,6.32456E-07,7.39431E+02,1.32668E+02,9.87993E+04,0.00000E+00
393,3.16228E+05,6.32456E-07,7.39357E+02,1.32660E+02,9.87694E+04,0.00000E+00
394,3.16228E+05,6.32456E-07,7.39283E+02,1.32652E+02,9.87396E+04,0.00000E+00
395,3.16228E+05,6.32456E-07,7.39209E+02,1.32644E+02,9.87098E+04,0.00000E+00
396,3.16228E+05,6.32456E-07,7.39135E+02,1.32637E+02,9.86800E+04,0.00000E+00
397,3.16228E+05,6.32456E-07,7.39061E+02,1.32629E+02,9.86502E+04,0.00000E+00
398,3.16228E+05,6.32456E-07,7.38987E+02,1.32621E+02,9.86204E+04,0.00000E+00
399,3.16228E+05,6.32456E-07,7.38913E+02,1.32613E+02,9.85906E+04,0.00000E+00
400,3.16228E+05,6.32456E-07,7.38839E+02,1.32606E+02,9.85609E+04,0.00000E+00
401,3.16228E+05,6.32456E-07,7.38765E+02,1.32598E+02,9.85311E+04,0.00000E+00
402,3.16228E+05,6.32456E-07,7.38691E+02,1.32590E+02,9.85013E+04,0.00000E+00
403,3.16228E+05,6.32456E-07,7.38617E+02,1.32582E+02,9.84716E+04,0.00000E+00
404,3.16228E+05,6.32456E-07,7.38543E+02,1.32575E+02,9.84419E+04,0.00000E+00
405,3.16228E+05,6.32456E-07,7.38469E+02,1.32567E+02,9.84121E+04,0.00000E+00
406,3.16228E+05,6.32456E-07,7.38395E+02,1.32559E+02,9.83824E+04,0.00000E+00
407,3.16228E+05,6.32456E-07,7.38321E+02,1.32551E+02,9.83527E+04,0.00000E+00
408,3.16228E+05,6.32456E-07,7.38247E+02,1.32543E+02,9.83230E+04,0.00000E+00
409,3.16228E+05,6.32456E-07,7.38173E+02,1.32536E+02,9.82933E+04,0.00000E+00
410,3.16228E+05,6.32456E-07,7.38099E+02,1.32528E+02,9.82636E+04,0.00000E+00
411,3.16228E+05,6.32456E-07,7.38025E+02,1.32520E+02,9.82340E+04,0.00000E+00
412,3.16228E+05,6.32456E-07,7.37951E+02,1.32512E+02,9.82043E+04,0.00000E+00
413,3.16228E+05,6.32456E-07,7.37877E+02,1.32505E+02,9.81747E+04,0.00000E+00
414,3.16228E+05,6.32456E-07,7.37803E+02,1.32497E+02,9.81450E+04,0.00000E+00
415,3.16228E+05,6.32456E-07,7.37729E+02,1.32489E+02,9.81154E+04,0.00000E+00
416,3.16228E+05,6.32456E-07,7.37655E+02,1.32481E+02,9.80858E+04,0.00000E+00
417,3.16228E+05,6.32456E-07,7.37582E+02,1.32474E+02,9.80561E+04,0.00000E+00
418,3.16228E+05,6.32456E-07,7.37508E+02,1.32466E+02,9.80265E+04,0.00000E+00
419,3.16228E+05,6.32456E-07,7.37434E+02,1.32458E+02,9.79969E+04,0.00000E+00
420,3.16228E+05,6.32456E-07,7.37360E+02,1.32450E+02,9.79673E+04,0.00000E+00
421,3.16228E+05,6.32456E-07,7.37286E+02,1.32443E+02,9.79378E+04,0.00000E+00
422,3.16228E+05,6.32456E-07,7.37212E+02,1.32435E+02,9.79082E+04,0.00000E+00
423,3.16228E+05,6.32456E-07,7.37138E+02,1.32427E+02,9.78786E+04,0.00000E+00
424,3.16228E+05,6.32456E-07,7.37064E+02,1.32419E+02,9.78491E+04,0.00000E+00
425,3.16228E+05,6.32456E-07,7.36991E+02,1.32412E+02,9.78195E+04,0.00000E+00
426,3.16228E+05,6.32456E-07,7.36917E+02,1.32404E+02,9.77900E+04,0.00000E+00
427,3.16228E+05,6.32456E-07,7.36843E+02,1.32396E+02,9.77605E+04,0.00000E+00
428,3.16228E+05,6.32456E-07,7.36769E+02,1.32388E+02,9.77309E+04,0.00000E+00
429,3.16228E+05,6.32456E-07,7.36695E+02,1.32381E+02,9.77014E+04,0.00000E+00
430,3.16228E+05,6.32456E-07,7.36621E+02,1.32373E+02,9.76719E+04,0.00000E+00
431,3.16228E+05,6.32456E-07,7.36548E+02,1.32365E+02,9.76424E+04,0.00000E+00
432,3.16228E+05,6.32456E-07,7.36474E+02,1.32357E+02,9.76130E+04,0.00000E+00
433,3.16228E+05,6.32456E-07,7.36400E+02,1.32350E+02,9.75835E+04,0.00000E+00
434,3.16228E+05,6.32456E-07,7.36326E+02,1.32342E+02,9.75540E+04,0.00000E+00
435,3.16228E+05,6.32456E-07,7.36252E+02,1.32334E+02,9.75246E+04,0.00000E+00
436,3.16228E+05,6.32456E-07,7.36179E+02,1.32326E+02,9.74951E+04,0.00000E+00
437,3.16228E+05,6.32456E-07,7.36105E+02,1.32319E+02,9.74657E+04,0.00000E+00
438,3.16228E+05,6.32456E-07,7.36031E+02,1.32311E+02,9.74362E+04,0.00000E+00
439,3.16228E+05,6.32456E-07,7.35957E+02,1.32303E+02,9.74068E+04,0.00000E+00
440,3.16228E+05,6.32456E-07,7.35884E+02,1.32295E+02,9.73774E+04,0.00000E+00
441,3.16228E+05,6.32456E-07,7.35810E+02,1.32288E+02,9.73480E+04,0.00000E+00
442,3.16228E+05,6.32456E-07,7.35736E+02,1.32280E+02,9.73186E+04,0.00000E+00
443,3.16228E+05,6.32456E-07,7.35663E+02,1.32272E+02,9.72892E+04,0.00000E+00
444,3.16228E+05,6.32456E-07,7.35589E+02,1.32264E+02,9.72598E+04,0.00000E+00
445,3.16228E+05,6.32456E-07,7.35515E+02,1.32257E+02,9.72305E+04,0.00000E+00
446,3.16228E+05,6.32456E-07,7.35441E+02,1.32249E+02,9.72011E+04,0.00000E+00
447,3.16228E+05,6.32456E-07,7.35368E+02,1.32241E+02,9.71718E+04,0.00000E+00
448,3.16228E+05,6.32456E-07,7.35294E+02,1.32233E+02,9.71424E+04,0.00000E+00
449,3.16228E+05,6.32456E-07,7.35220E+02,1.32226E+02,9.71131E+04,0.00000E+00
450,3.16228E+05,6.32456E-07,7.35147E+02,1.32218E+02,9.70838E+04,0.00000E+00
451,3.16228E+05,6.32456E-07,7.35073E+02,1.32210E+02,9.70544E+04,0.00000E+00
452,3.16228E+05,6.32456E-07,7.34999E+02,1.32203E+02,9.70251E+04,0.00000E+00
453,3.16228E+05,6.32456E-07,7.34263E+02,1.32125E+02,9.67326E+04,0.00000E+00
454,3.16228E+05,6.32456E-07,7.33528E+02,1.32048E+02,9.64409E+04,0.00000E+00
455,3.16228E+05,6.32456E-07,7.32793E+02,1.31971E+02,9.61501E+04,0.00000E+00
456,3.16228E+05,6.32456E-07,7.32060E+02,1.31893E+02,9.58601E+04,0.00000E+00
457,3.16228E+05,6.32456E-07,7.31326E+02,1.31816E+02,9.55711E+04,0.00000E+00
458,3.16228E+05,6.32456E-07,7.30594E+02,1.31739E+02,9.52829E+04,0.00000E+00
459,3.16228E+05,6.32456E-07,7.29862E+02,1.31662E+02,9.49956E+04,0.00000E+00
460,3.16228E+05,6.32456E-07,7.29132E+02,1.31585E+02,9.47091E+04,0.00000E+00
461,3.16228E+05,6.32456E-07,7.28401E+02,1.31508E+02,9.44235E+04,0.00000E+00
462,3.16228E+05,6.32456E-07,7.27672E+02,1.31431E+02,9.41388E+04,0.00000E+00
463,3.16228E+05,6.32456E-07,7.26943E+02,1.31355E+02,9.38549E+04,0.00000E+00
464,3.16228E+05,6.32456E-07,7.26215E+02,1.31278E+02,9.35719E+04,0.00000E+00
465,3.16228E+05,6.32456E-07,7.25488E+02,1.31201E+02,9.32897E+04,0.00000E+00
466,3.16228E+05,6.32456E-07,7.24762E+02,1.31124E+02,9.30084E+04,0.00000E+00
467,3.16228E+05,6.32456E-07,7.24036E+02,1.31048E+02,9.27280E+04,0.00000E+00
468,3.16228E+05,6.32456E-07,7.23311E+02,1.30971E+02,9.24484E+04,0.00000E+00
469,3.16228E+05,6.32456E-07,7.22586E+02,1.30895E+02,9.21696E+04,0.00000E+00
470,3.16228E+05,6.32456E-07,7.21863E+02,1.30818E+02,9.18917E+04,0.00000E+00
471,3.16228E+05,6.32456E-07,7.21140E+02,1.30742E+02,9.16146E+04,0.00000E+00
472,3.16228E+05,6.32456E-07,7.20418E+02,1.30666E+02,9.13383E+04,0.00000E+00
473,3.16228E+05,6.32456E-07,7.19696E+02,1.30589E+02,9.10629E+04,0.00000E+00
474,3.16228E+05,6.32456E-07,7.18976E+02,1.30513E+02,9.07883E+04,0.00000E+00
475,3.16228E+05,6.32456E-07,7.18256E+02,1.30437E+02,9.05145E+04,0.00000E+00
476,3.16228E+05,6.32456E-07,7.17537E+02,1.30361E+02,9.02416E+04,0.00000E+00
477,3.16228E+05,6.32456E-07,7.16818E+02,1.30285E+02,8.99695E+04,0.00000E+00
478,3.16228E+05,6.32456E-07,7.16100E+02,1.30208E+02,8.96982E+04,0.00000E+00
479,3.16228E+05,6.32456E-07,7.15383E+02,1.30133E+02,8.94277E+04,0.00000E+00
480,3.16228E+05,6.32456E-07,7.14667E+02,1.30057E+02,8.91580E+04,0.00000E+00
481,3.16228E+05,6.32456E-07,7.13951E+02,1.29981E+02,8.88892E+04,0.00000E+00
482,3.16228E+05,6.32456E-07,7.13236E+02,1.29905E+02,8.86211E+04,0.00000E+00
483,3.16228E+05,6.32456E-07,7.12522E+02,1.29829E+02,8.83539E+04,0.00000E+00
484,3.16228E+05,6.32456E-07,7.11809E+02,1.29753E+02,8.80875E+04,0.00000E+00
485,3.16228E+05,6.32456E-07,7.11096E+02,1.29678E+02,8.78218E+04,0.00000E+00
486,3.16228E+05,6.32456E-07,7.10384E+02,1.29602E+02,8.75570E+04,0.00000E+00
487,3.16228E+05,6.32456E-07,7.09673E+02,1.29526E+02,8.72930E+04,0.00000E+00
488,3.16228E+05,6.32456E-07,7.08962E+02,1.29451E+02,8.70298E+04,0.00000E+00
489,3.16228E+05,6.32456E-07,7.08252E+02,1.29375E+02,8.67673E+04,0.00000E+00
490,3.16228E+05,6.32456E-07,7.07543E+02,1.29300E+02,8.65057E+04,0.00000E+00
491,3.16228E+05,6.32456E-07,7.06835E+02,1.29225E+02,8.62448E+04,0.00000E+00
492,3.16228E+05,6.32456E-07,7.06127E+02,1.29149E+02,8.59848E+04,0.00000E+00
493,3.16228E+05,6.32456E-07,7.05420E+02,1.29074E+02,8.57255E+04,0.00000E+00
494,3.16228E+05,6.32456E-07,7.04713E+02,1.28999E+02,8.54670E+04,0.00000E+00
495,3.16228E+05,6.32456E-07,7.04008E+02,1.28924E+02,8.52093E+04,0.00000E+00
496,3.16228E+05,6.32456E-07,7.03303E+02,1.28849E+02,8.49523E+04,0.00000E+00
497,3.16228E+05,6.32456E-07,7.02599E+02,1.28774E+02,8.46962E+04,0.00000E+00
498,3.16228E+05,6.32456E-07,7.01895E+02,1.28699E+02,8.44408E+04,0.00000E+00
499,3.16228E+05,6.32456E-07,7.01193E+02,1.28624E+02,8.41861E+04,0.00000E+00
500,3.16228E+05,6.32456E-07,7.00490E+02,1.28549E+02,8.39323E+04,0.00000E+00
501,3.16228E+05,6.32456E-07,6.99789E+02,1.28474E+02,8.36792E+04,0.00000E+00
502,3.16228E+05,6.32456E-07,6.99088E+02,1.28399E+02,8.34268E+04,0.00000E+00
503,3.16228E+05,6.32456E-07,6.98389E+02,1.28324E+02,8.31753E+04,0.00000E+00
504,3.16228E+05,6.32456E-07,6.97689E+02,1.28250E+02,8.29245E+04,0.00000E+00
505,3.16228E+05,6.32456E-07,6.96991E+02,1.28175E+02,8.26744E+04,0.00000E+00
506,3.16228E+05,6.32456E-07,6.98624E+02,1.28100E+02,8.24251E+04,0.00000E+00
507,3.16228E+05,6.32456E-07,6.97925E+02,1.28026E+02,8.21766E+04,0.00000E+00
508,3.16228E+05,6.32456E-07,6.97226E+02,1.27951E+02,8.19288E+04,0.00000E+00
509,3.16228E+05,6.32456E-07,6.96528E+02,1.27877E+02,8.16817E+04,0.00000E+00
510,3.16228E+05,6.32456E-07,6.95831E+02,1.27803E+02,8.14354E+04,0.00000E+00
511,3.16228E+05,6.32456E-07,6.95134E+02,1.27728E+02,8.11898E+04,0.00000E+00
512,3.16228E+05,6.32456E-07,6.94438E+02,1.27654E+02,8.09450E+04,0.00000E+00
513,3.16228E+05,6.32456E-07,6.93743E+02,1.27580E+02,8.07009E+04,0.00000E+00
514,3.16228E+05,6.32456E-07,6.93048E+02,1.27506E+02,8.04576E+04,0.00000E+00
515,3.16228E+05,6.32456E-07,6.92354E+02,1.27431E+02,8.02150E+04,0.00000E+00
516,3.16228E+05,6.32456E-07,6.91661E+02,1.27357E+02,7.99731E+04,0.00000E+00
517,3.16228E+05,6.32456E-07,6.90969E+02,1.27283E+02,7.97319E+04,0.00000E+00
518,3.16228E+05,6.32456E-07,6.90277E+02,1.27209E+02,7.94915E+04,0.00000E+00
519,3.16228E+05,6.32456E-07,6.89586E+02,1.27135E+02,7.92518E+04,0.00000E+00
520,3.16228E+05,6.32456E-07,6.88896E+02,1.27062E+02,7.90128E+04,0.00000E+00
521,3.16228E+05,6.32456E-07,6.88206E+02,1.26988E+02,7.87746E+04,0.00000E+00
522,3.16228E+05,6.32456E-07,6.87517E+02,1.26914E+02,7.85370E+04,0.00000E+00
523,3.16228E+05,6.32456E-07,6.86829E+02,1.26840E+02,7.83002E+04,0.00000E+00
524,3.16228E+05,6.32456E-07,6.86141E+02,1.26767E+02,7.80641E+04,0.00000E+00
525,3.16228E+05,6.32456E-07,6.85454E+02,1.26693E+02,7.78287E+04,0.00000E+00
526,3.16228E+05,6.32456E-07,6.84768E+02,1.26619E+02,7.75940E+04,0.00000E+00
527,3.16228E+05,6.32456E-07,6.84082E+02,1.26546E+02,7.73600E+04,0.00000E+00
528,3.16228E+05,6.32456E-07,6.83397E+02,1.26472E+02,7.71268E+04,0.00000E+00
529,3.16228E+05,6.32456E-07,6.82713E+02,1.26399E+02,7.68942E+04,0.00000E+00
530,3.16228E+05,6.32456E-07,6.82030E+02,1.26326E+02,7.66623E+04,0.00000E+00
531,3.16228E+05,6.32456E-07,6.81347E+02,1.26252E+02,7.64311E+04,0.00000E+00
532,3.16228E+05,6.32456E-07,6.82936E+02,1.26179E+02,7.62007E+04,0.00000E+00
533,3.16228E+05,6.32456E-07,6.82253E+02,1.26106E+02,7.59709E+04,0.00000E+00
534,3.16228E+05,6.32456E-07,6.81570E+02,1.26033E+02,7.57418E+04,0.00000E+00
535,3.16228E+05,6.32456E-07,6.80888E+02,1.25960E+02,7.55134E+04,0.00000E+00
536,3.16228E+05,6.32456E-07,6.80206E+02,1.25887E+02,7.52857E+04,0.00000E+00
537,3.16228E+05,6.32456E-07,6.79525E+02,1.25814E+02,7.50587E+04,0.00000E+00
538,3.16228E+05,6.32456E-07,6.78845E+02,1.25741E+02,7.48323E+04,0.00000E+00
539,3.16228E+05,6.32456E-07,6.78165E+02,1.25668E+02,7.46067E+04,0.00000E+00
540,3.16228E+05,6.32456E-07,6.77486E+02,1.25595E+02,7.43817E+04,0.00000E+00
541,3.16228E+05,6.32456E-07,6.76808E+02,1.25522E+02,7.41574E+04,0.00000E+00
542,3.16228E+05,6.32456E-07,6.76131E+02,1.25449E+02,7.39338E+04,0.00000E+00
543,3.16228E+05,6.32456E-07,6.69393E+02,1.24725E+02,7.17344E+04,0.00000E+00
544,3.16228E+05,6.32456E-07,6.62723E+02,1.24005E+02,6.96004E+04,0.00000E+00
545,3.16228E+05,6.32456E-07,6.58302E+02,1.23291E+02,6.75299E+04,0.00000E+00
546,3.16228E+05,6.32456E-07,6.52629E+02,1.22581E+02,6.55210E+04,0.00000E+00
547,3.16228E+05,6.32456E-07,6.46136E+02,1.21877E+02,6.35718E+04,0.00000E+00
548,3.16228E+05,6.32456E-07,6.41209E+02,1.21178E+02,6.16806E+04,0.00000E+00
549,3.16228E+05,6.32456E-07,6.36650E+02,1.20483E+02,5.98457E+04,0.00000E+00
550,3.16228E+05,6.32456E-07,6.30309E+02,1.19794E+02,5.80654E+04,0.00000E+00
551,3.16228E+05,6.32456E-07,6.25944E+02,1.19110E+02,5.63381E+04,0.00000E+00
552,3.16228E+05,6.32456E-07,6.19718E+02,1.18430E+02,5.46621E+04,0.00000E+00
553,3.16228E+05,6.32456E-07,6.14683E+02,1.17756E+02,5.30360E+04,0.00000E+00
554,3.16228E+05,6.32456E-07,6.10888E+02,1.17087E+02,5.14582E+04,0.00000E+00
