,av,Density,gasTemp,dustTemp,Ly-alpha,C+ ,O ,C ,CO ,p-H2,o-H2,Photoelectric,H2Formation,FUVPumping,Photodissociation,Cionization,CRheating,turbHeating,Chemheating,gasGrainColls,H,H2,H+,C+,C,E-
0,0.0,100.0,102.89500000000001,20.95,1e-50,1.1608602777101442e-23,7.584455987557571e-24,1.5760595731830054e-28,2.220814689081528e-38,1.5198974595327266e-28,1.5611568219635805e-28,1.7431623533597187e-23,1.6387004457556085e-24,1.2275218352790068e-28,4.3699433804320665e-25,2.9629302501671744e-27,2.1017682420105227e-30,7e-27,3.3287526364311344e-31,-8.914231655589808e-27,0.9998559999999996,1.2516630999999996e-05,0.00011887640999999999,0.00025998499999999996,1.4722872e-08,0.0004407923799999999
1,3.5828420725587083e-07,2149.9,54.165,20.95,1e-50,1.4083819778368711e-21,7.429482897313223e-22,1.0920188097600554e-25,5.574806573917567e-32,7.532965626815286e-27,1.473166871610823e-27,1.285641114275734e-21,6.953352317126243e-22,1.6299306996915098e-31,1.8544795150777437e-22,8.61576420532693e-25,8.923607189215122e-28,1.504951e-25,1.4809395451200666e-28,-1.763040097973452e-24,0.9995374500000002,0.00022900307999999998,4.5332521e-06,0.0002596470900000001,3.5273446000000004e-07,0.00031769440999999997
2,1.3240022913996387e-06,4199.9,54.585,20.95,1e-50,3.5207430563200114e-21,2.8207657462805515e-21,4.26721133159552e-25,1.465119276179784e-30,3.091403405164677e-26,8.628309141621452e-27,3.013662726812824e-21,2.655043357591149e-21,1.7586929000066916e-30,7.080265541105561e-22,3.1387031541350843e-24,3.4174346031368686e-27,2.939902e-25,5.916289073475681e-28,-6.634225423748786e-24,0.9990982300000002,0.00044971836,2.3389238e-06,0.00025929539,7.0408437e-07,0.00031476754999999995
3,2.912404831019409e-06,6249.8,56.9,20.95,1e-50,5.860759172429656e-21,6.46105913161414e-21,9.500209392420942e-25,1.0131787145108375e-29,7.528067286273002e-26,2.6147816232277276e-26,4.890747494591112e-21,5.890635718414935e-21,9.746304319880813e-30,1.5708709312970545e-21,6.813074973930091e-24,7.64442442028788e-27,4.374853e-25,1.392167444668455e-27,-1.4936353281954566e-23,0.9986320599999999,0.0006831600700000001,1.6326592999999998e-06,0.00025896222,1.0368635e-06,0.00031356805000000003
4,2.4236287151351176e-05,8299.7,59.4,20.95,1e-50,8.27775443655926e-21,1.1594661400826906e-20,1.6818518874924558e-24,4.663004107570352e-29,1.6465947908413847e-25,6.4980077248275e-26,6.844443903272711e-21,1.0407494884986742e-20,4.113238291160081e-29,2.7749610986763787e-21,1.1845884494654529e-23,1.5950484454391504e-26,5.809811e-25,3.101672964473176e-27,-2.6948170846719495e-23,0.9978291400000002,0.0010848095000000001,1.2812571e-06,0.00025864375999999997,1.3548645999999998e-06,0.00031280645000000004
5,5.236991452299927e-05,10350.0,61.870000000000005,20.95,1e-50,1.0787151972553334e-20,1.854018654076869e-20,2.6084150486379773e-24,1.941109599320168e-28,3.9020318283269876e-25,1.7087811510849375e-25,8.84760673674911e-21,1.6204196991216373e-20,1.28772468455487e-28,4.321132695518325e-21,1.81563814125253e-23,3.569968866456768e-26,7.244790000000001e-25,7.84033351515345e-27,-4.242037671334022e-23,0.9960711400000001,0.0019638923,1.0657900000000002e-06,0.00025833681000000003,1.6613363e-06,0.00031222396
6,8.660040883931027e-05,12400.0,63.75,20.95,1e-50,1.3284783034142244e-20,2.6694439602382617e-20,3.740082080620372e-24,1.3413568390841647e-27,1.5170675691851264e-24,7.091697720114829e-25,1.0881363539727116e-20,2.3085523454870673e-20,4.604203964393043e-28,6.1563462520224524e-21,2.5799687621039411e-23,1.3482045610019917e-25,8.67972e-25,4.808159966063218e-26,-6.15827808133359e-23,0.9875190099999999,0.006240064199999999,8.940114099999998e-07,0.0002580297,1.9678296e-06,0.00031169909000000005
7,0.00047913294362453567,14450.0,51.875,20.94,1e-50,1.3109809382661502e-20,1.1556690519568774e-20,6.2478175601759466e-24,1.9341273072571592e-25,4.8427280182132456e-23,1.4088063096239362e-23,1.2996712719082408e-20,9.470540744527177e-21,5.6387181334127526e-27,2.5209138894555284e-21,4.32921628794756e-23,8.012007787270525e-24,1.0114650000000001e-24,4.0965075271024775e-24,-7.029102136095326e-23,0.33362721,0.33318627999999995,2.1242289e-07,0.00025675381,3.2312715999999998e-06,0.00030960157
8,0.0009443697458855687,16500.0,49.47,20.94,1e-50,1.4471919965146374e-20,1.1117666440786336e-20,8.614811415556918e-24,2.6771606367449724e-25,4.51263114509746e-23,8.116237739643445e-24,1.5095208682155638e-20,8.504760779187336e-21,6.454391830574752e-27,2.262717176310664e-21,5.858886776433722e-23,1.038085595777391e-23,1.1549650000000002e-24,5.070373818248267e-24,-9.010811545791124e-23,0.23636653999999996,0.38181669,1.4214054e-07,0.00025596766,4.0059057e-06,0.00030869789000000005
9,0.001471101434744046,18549.0,47.81,20.93,1e-50,1.586673818759874e-20,1.1101310966385806e-20,1.1349325790834134e-23,3.640158418398852e-25,4.4952450078111376e-23,5.235419567521707e-24,1.7196668592058615e-20,8.007695559807922e-21,7.195910595411444e-27,2.1298396036045683e-21,7.6124180538051e-23,1.2457747222250825e-23,1.2984580000000002e-24,5.956413628810438e-24,-1.124048077032081e-22,0.17984236000000003,0.41007874,1.02684e-07,0.00025518566,4.7734743e-06,0.00030783547000000003
10,0.0071860611578173595,20599.0,43.67,20.86,1e-50,1.595969372565409e-20,8.013322029094746e-21,1.640376190879191e-23,1.961248767315477e-23,4.6887529912725217e-23,4.445101260429129e-24,1.9065484659265358e-20,4.112526252654784e-21,3.9359887233416194e-27,1.0883950587020567e-21,9.933316577201887e-23,1.5351545527284961e-23,1.4419510000000001e-24,7.019987542463645e-24,-1.1864711554632079e-22,0.080063306,0.45996827,5.197036599999999e-08,0.00025238085,6.518662200000001e-06,0.00030491171999999994
11,0.013683684334793937,22649.0,42.435,20.78,1e-50,1.6915599242048487e-20,7.678391875496055e-21,2.1943098286556667e-23,2.880089361388789e-23,4.7553788209395603e-23,4.056675331068877e-24,2.0802506139291963e-20,3.239192658719364e-21,3.284564658722057e-27,8.530130291280132e-22,1.228903312500801e-22,1.7301929784275367e-23,1.5854440000000002e-24,7.910765086574542e-24,-1.3417082088810083e-22,0.054347482,0.47282621999999996,3.6924028e-08,0.00025021418,8.0247635e-06,0.00030268390999999993
12,0.02079614888560129,24699.0,41.65,20.69,1e-50,1.792119394381754e-20,7.635347363312918e-21,2.839809655094144e-23,4.3023014971895983e-23,4.7726693638876674e-23,3.743289599021854e-24,2.242842618073899e-20,2.8177290298091828e-21,3.024955778404226e-27,7.385121492816862e-22,1.4831607524486787e-22,1.9101082350462376e-23,1.7289440000000003e-24,8.775375815854968e-24,-1.5260776006168199e-22,0.04131530399999999,0.47934231000000005,2.8857405e-08,0.0002482142,9.580986900000001e-06,0.00030063420000000005
13,0.09584205787283372,26749.0,38.585,19.78,1e-50,1.6052273574285513e-20,5.0811920329833045e-21,5.757386610903256e-23,7.392391478363312e-23,2.6472401639655977e-23,1.3189285869382604e-24,1.9858483332978548e-20,1.1629699276432191e-21,1.1102496410667292e-27,2.915808514776152e-22,1.8257802434350022e-22,2.11388430772385e-23,1.872437e-24,9.79616073405675e-24,-1.442721534877713e-22,0.018386628999999998,0.49080658000000005,1.8414431e-08,0.00023934214999999997,1.8459726000000003e-05,0.00029160507999999996
14,0.17926671308393274,28799.0,36.06,18.82,1e-50,1.408741784078548e-20,3.663497101718067e-21,1.0092445537097247e-22,1.0807073802616923e-22,3.7899948183287765e-24,1.466303406439669e-26,1.6956210618605285e-20,7.40646621689644e-22,6.300619963430172e-28,1.754085252529798e-22,2.147801866407056e-22,2.2878801947882863e-23,2.01593e-24,1.072848784274741e-23,-1.389097583797717e-22,0.01287936,0.4935601899999999,1.4608911e-08,0.00022769023999999995,3.1131351e-05,0.00027976613
15,0.26884115917502616,30849.0,33.975,17.84,1e-50,1.1992367239273495e-20,2.5368525317566797e-21,1.643952057790139e-22,1.4129862072197143e-22,2.31464547076802e-24,5.840528662724145e-27,1.4071186363871897e-20,5.30100082531528e-22,4.017395889802003e-28,1.1594097004305385e-22,2.4016936581974633e-22,2.4567753258971513e-23,2.1594300000000003e-24,1.1666031182973355e-23,-1.3629522986642332e-22,0.010224911000000001,0.49488743,1.1813207000000004e-08,0.0002098683,4.8671445e-05,0.00026171701000000003
16,1.1982588391412379,32899.0,16.69,10.6,1e-50,2.564500508031524e-22,1.331576798657543e-23,4.348205304967634e-22,3.1098708771412456e-22,7.484951438256837e-29,8.166617342950497e-33,9.414818771553152e-22,3.913840939621081e-23,4.765377925711576e-30,2.5856227161108485e-24,3.505589149263715e-23,2.6303337920053672e-23,2.3029230000000004e-24,1.0764180843997086e-23,-4.205867941410418e-23,0.0015858338000000003,0.5166820299999999,2.4992009999999993e-09,1.667943e-05,0.00016938160000000004,1.4971130000000005e-05
17,2.2169999930679314,34949.0,10.07,10.0,1e-50,8.96523477280711e-26,6.5745298765669224e-24,4.5903112479103646e-23,7.461211954516817e-23,3.7262895856653374e-30,1.516425367604581e-36,4.649997402444883e-23,4.765506163698691e-24,7.146587793954707e-32,5.821105750173527e-26,6.518934991764809e-25,2.795082941375033e-23,2.4464160000000005e-24,9.254349759163745e-24,-3.278850264792376e-25,7.594185000000002e-05,0.50264819,7.8129223e-10,2.7643278e-08,1.1310280999999999e-05,7.994573599999999e-07
18,3.2972391533357555,36999.0,10.04,10.0,1e-50,2.5430224330188303e-27,6.124741058509288e-24,9.097820419627628e-24,6.249581440806815e-23,4.533821108591345e-30,1.970993700314515e-36,1.886023561733046e-24,3.98129565190752e-24,1.4025360154761843e-33,1.0827141164335984e-27,1.8989982216100158e-27,2.959073159147711e-23,2.5899160000000003e-24,9.758449417302532e-24,-1.4879399975558412e-25,3.7961015000000006e-05,0.5004658999999999,8.5499799e-10,1.1169204000000001e-08,1.5413297999999997e-07,4.8826817e-08
19,14.381005185454075,39049.0,14.09,10.0,1e-50,2.385240947220306e-27,3.0328497765422114e-24,1.5044453484426465e-26,3.884032797621379e-23,1.1256508695288193e-29,9.397652223523417e-36,-6.267592366304472e-36,4.0020203246890284e-24,2.742539344822608e-51,1.864961464676161e-45,8.109508674880278e-46,3.123001208515408e-23,2.733409e-24,9.947267529816064e-24,-6.021839099209967e-24,2.995159100000001e-05,0.50003871,2.8905344e-09,6.4887144e-09,3.7425016e-08,1.0604469999999995e-08
20,26.41335407766975,41099.0,14.76,10.0,1e-50,4.0916807743878104e-27,2.679744368175425e-24,1.8598875974055585e-26,3.5424975082246095e-23,4.992945964913149e-30,2.2090525657182433e-35,-1.3954399631154284e-45,4.2098918271313564e-24,2.3855278382505768e-70,1.4611067077860955e-64,4.047292217845589e-62,3.286955589400869e-23,2.876902e-24,1.0460893107916248e-23,-1.2289564865415136e-23,2.8010307999999997e-05,0.5000393200000003,3.0397627999999995e-09,5.912762e-09,3.4339055e-08,1.0463260000000003e-08
21,39.060683231605616,43149.0,15.04,10.0,1e-50,5.244903982504601e-27,2.3960117967825137e-24,2.0876412403051066e-26,3.2544458364221185e-23,3.842134659683747e-30,1.3027669437768769e-34,-1.054393753211729e-55,4.416999975790067e-24,0.0,0.0,4.1354793891409793e-79,3.450916493996786e-23,3.020402e-24,1.0972303498956698e-23,-1.795202476632071e-23,2.6527197000000008e-05,0.5000398600000001,3.0811615000000006e-09,5.4696603000000004e-09,3.175905099999999e-08,1.0193720999999999e-08
