,av,Density,gasTemp,dustTemp,Ly-alpha,C+ ,O ,C ,CO ,p-H2,o-H2,Photoelectric,H2Formation,FUVPumping,Photodissociation,Cionization,CRheating,turbHeating,Chemheating,gasGrainColls,H,H2,H+,C+,C,E-
0,0.0,316230.0,7970.505,132.82,4.3153952199001865e-49,6.008016449464195e-19,7.210540002870802e-17,1e-50,1e-50,1e-50,3.938772287378664e-22,6.109287500490706e-17,9.199608477434607e-19,1.148432089177478e-17,2.4541899629966773e-19,3.2372003292709774e-21,1.1803673583471917e-28,2.2135960000000003e-23,2.149633806633676e-24,-1.0455576313908866e-18,0.994798,2.7474614999999996e-08,0.005201727300000001,0.0002599859999999999,1.3847960000000001e-08,0.0055168633
1,3.977515784e-07,316230.0,7970.54,132.82,4.2701993739559414e-49,6.007995575562933e-19,7.210417339767336e-17,1e-50,1e-50,1e-50,3.9378026201116743e-22,6.108908192265826e-17,9.200452746949241e-19,1.1484621740922646e-17,2.454219257679505e-19,3.2372415025216526e-21,1.1803838265155282e-28,2.2135960000000003e-23,2.1495494310326692e-24,-1.0454703217093982e-18,0.994798,2.7474413e-08,0.005201731299999999,0.0002599859999999999,1.3848168e-08,0.005516867100000001
2,6.960652622e-07,316230.0,7970.5,132.82,4.293175669815116e-49,6.008006213425132e-19,7.210479473295005e-17,6.098746246056341e-26,1e-50,1e-50,3.9384745565333076e-22,6.109409427259153e-17,9.201014944369493e-19,1.1485957199858896e-17,2.454496581140693e-19,3.2374224634404606e-21,1.1805189924466774e-28,2.2135960000000003e-23,2.1500592567402038e-24,-1.0454607104834091e-18,0.994798,2.7474691000000004e-08,0.005201718700000001,0.0002599859999999999,1.3848224999999997e-08,0.0055168556
3,9.94378946e-07,316230.0,7970.5,132.82,4.194193358511634e-49,6.00795997670161e-19,7.210208235696788e-17,1e-50,1e-50,1e-50,3.9369491063136407e-22,6.109366230444015e-17,9.206142923786023e-19,1.149171635714575e-17,2.455864194288949e-19,3.2383362023176043e-21,1.18117854722293e-28,2.2135960000000003e-23,2.149245979754798e-24,-1.045404922361545e-18,0.994798,2.7474628e-08,0.0052017181000000015,0.0002599859999999999,1.384827e-08,0.005516854400000001
4,3.89796546832e-06,316230.0,7970.475,132.82,4.240559624770366e-49,6.007981656777251e-19,7.210333756002274e-17,1e-50,1e-50,1e-50,3.9370190416146503e-22,6.109315642856695e-17,9.202007943945884e-19,1.1486709247499565e-17,2.454761408987351e-19,3.2375965022073407e-21,1.1806655167463674e-28,2.2135960000000003e-23,2.148480609588566e-24,-1.0453190935831567e-18,0.994798,2.7475013e-08,0.0052016814,0.0002599859999999999,1.3848561000000001e-08,0.005516816899999999
5,6.90098988524e-06,316230.0,7970.585,132.82,4.2718987948575066e-49,6.0079961546177485e-19,7.21041689548611e-17,6.099286807954177e-26,1e-50,1e-50,3.9390010618881098e-22,6.109382495422615e-17,9.199941926510485e-19,1.1484437131453207e-17,2.4542104080006254e-19,3.2372225895407075e-21,1.1804184610878824e-28,2.2135960000000003e-23,2.149961753030451e-24,-1.0453665206305832e-18,0.994798,2.7474522000000006e-08,0.005201674200000001,0.0002599859999999999,1.3848790000000001e-08,0.0055168107
6,9.90401430216e-06,316230.0,7970.57,132.82,4.3034581991536134e-49,6.008010674307549e-19,7.210500170722831e-17,6.098952135726537e-26,1e-50,1e-50,3.9377268393350623e-22,6.108984120888373e-17,9.200384060684571e-19,1.1487116162216238e-17,2.4543283226111063e-19,3.2373012004872057e-21,1.180493135606415e-28,2.2135960000000003e-23,2.1500197890745247e-24,-1.0455787781946087e-18,0.99479804,2.747486e-08,0.005201639499999999,0.0002599859999999999,1.3848956e-08,0.005516775599999999
7,3.8999542262120003e-05,316230.0,8664.795,132.82,4.233592181475312e-49,6.007977410331086e-19,7.210287691054622e-17,1e-50,1e-50,1e-50,3.9385175673692975e-22,6.10922411797251e-17,9.203694902404436e-19,1.1488665681456685e-17,2.455211296580266e-19,3.2378474692992835e-21,1.1810919290471205e-28,2.2135960000000003e-23,2.1478188230178714e-24,-1.045186206759021e-18,0.9945839500000001,2.2018586999999998e-08,0.005416018,0.0002599859999999999,1.4013884999999999e-08,0.005731221600000002
8,6.90098988524e-05,316230.0,8777.465,132.82,4.205948276326812e-49,6.007963580539901e-19,7.210188547449504e-17,3.0493438487155615e-26,1e-50,1e-50,3.939195736574926e-22,6.109367622558214e-17,9.203533327061655e-19,1.1488394034206822e-17,2.455168189161931e-19,3.2377737399645777e-21,1.1812508001171579e-28,2.2135960000000003e-23,2.147940434620188e-24,-1.0455468940723496e-18,0.99461529,2.2839792000000005e-08,0.0053847476,0.0002599859999999999,1.3990831e-08,0.005699941000000001
9,9.900036786376001e-05,316230.0,8788.575,132.81,4.258208163931725e-49,6.007987201986363e-19,7.21030889813141e-17,1e-50,1e-50,1e-50,3.940210182653938e-22,6.109111238678573e-17,9.204855823735157e-19,1.1489881481254198e-17,2.4555208800234154e-19,3.2379745964810498e-21,1.1816000454905783e-28,2.2135960000000003e-23,2.1492114014178215e-24,-1.0452125320881743e-18,0.9946168700000001,2.2874275e-08,0.0053829607,0.0002599859999999999,1.3990618e-08,0.0056981526999999995
