Particle n(H,0) n(H,1) n(C+,0) n(C+,1) n(O,0) n(O,1) n(O,2) n(O,3) n(O,4) n(C,0) n(C,1) n(C,2) n(C,3) n(C,4) n(CO,0) n(CO,1) n(CO,2) n(CO,3) n(CO,4) n(CO,5) n(CO,6) n(CO,7) n(CO,8) n(CO,9) n(CO,10) n(CO,11) n(CO,12) n(CO,13) n(CO,14) n(CO,15) n(CO,16) n(CO,17) n(CO,18) n(CO,19) n(CO,20) n(CO,21) n(CO,22) n(CO,23) n(CO,24) n(CO,25) n(CO,26) n(CO,27) n(CO,28) n(CO,29) n(CO,30) n(CO,31) n(CO,32) n(CO,33) n(CO,34) n(CO,35) n(CO,36) n(CO,37) n(CO,38) n(CO,39) n(CO,40) n(p-H2,0) n(p-H2,1) n(p-H2,2) n(p-H2,3) n(p-H2,4) n(p-H2,5) n(p-H2,6) n(p-H2,7) n(p-H2,8) n(p-H2,9) n(p-H2,10) n(p-H2,11) n(p-H2,12) n(p-H2,13) n(p-H2,14) n(p-H2,15) n(p-H2,16) n(p-H2,17) n(p-H2,18) n(p-H2,19) n(p-H2,20) n(p-H2,21) n(p-H2,22) n(p-H2,23) n(p-H2,24) n(p-H2,25) n(p-H2,26) n(p-H2,27) n(o-H2,0) n(o-H2,1) n(o-H2,2) n(o-H2,3) n(o-H2,4) n(o-H2,5) n(o-H2,6) n(o-H2,7) n(o-H2,8) n(o-H2,9) n(o-H2,10) n(o-H2,11) n(o-H2,12) n(o-H2,13) n(o-H2,14) n(o-H2,15) n(o-H2,16) n(o-H2,17) n(o-H2,18) n(o-H2,19) n(o-H2,20) n(o-H2,21) n(o-H2,22) n(o-H2,23) n(o-H2,24) 
166 9.98627E+02 3.11475E-67 9.23389E-02 7.35913E-03 2.99991E-01 6.64493E-06 1.35315E-06 0.00000E+00 0.00000E+00 1.00028E-04 1.40798E-04 6.07827E-05 0.00000E+00 4.89878E-20 2.36295E-07 9.39100E-08 2.77398E-09 1.45037E-11 7.86871E-13 1.22590E-13 1.91490E-14 3.04140E-15 4.33240E-16 5.87844E-17 7.14645E-18 8.22753E-19 8.53189E-20 8.86090E-21 1.01274E-21 5.71142E-23 1.15224E-23 0.00000E+00 0.00000E+00 0.00000E+00 4.37501E-24 2.28444E-24 0.00000E+00 1.61882E-23 1.68829E-23 2.28606E-23 2.02821E-23 1.65081E-23 8.07632E-24 5.86620E-24 1.18455E-23 1.58376E-23 5.33144E-25 7.68050E-24 1.62972E-23 1.76430E-23 1.32292E-23 2.78761E-23 5.95917E-23 8.54799E-23 5.16342E-23 5.27185E-01 7.34128E-05 7.54952E-15 1.97997E-15 6.72205E-17 0.00000E+00 0.00000E+00 0.00000E+00 9.79170E-19 0.00000E+00 1.79605E-17 0.00000E+00 6.73259E-20 0.00000E+00 0.00000E+00 1.29173E-18 0.00000E+00 5.31761E-22 0.00000E+00 0.00000E+00 1.43661E-19 0.00000E+00 0.00000E+00 4.09277E-26 4.41219E-18 0.00000E+00 2.14066E-76 0.00000E+00 1.56778E-01 2.24634E-09 8.58688E-17 7.58942E-17 0.00000E+00 0.00000E+00 1.57040E-18 1.00695E-17 1.86347E-20 0.00000E+00 3.93945E-23 0.00000E+00 0.00000E+00 6.41065E-24 0.00000E+00 2.67874E-20 0.00000E+00 0.00000E+00 1.57962E-26 0.00000E+00 4.99749E-20 6.81051E-24 0.00000E+00 2.80170E-39 0.00000E+00
167 9.98626E+02 3.11475E-67 9.23389E-02 7.35913E-03 2.99991E-01 6.64492E-06 1.35315E-06 0.00000E+00 5.32200E-20 1.00028E-04 1.40799E-04 6.07829E-05 3.09961E-20 0.00000E+00 2.36295E-07 9.39103E-08 2.77402E-09 1.45069E-11 7.87300E-13 1.22657E-13 1.91595E-14 3.04306E-15 4.33477E-16 5.88166E-17 7.15036E-18 8.23182E-19 8.53494E-20 8.86162E-21 1.01146E-21 6.07849E-23 1.01459E-23 0.00000E+00 8.63370E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.50250E-24 0.00000E+00 0.00000E+00 3.96142E-24 2.93068E-24 6.71923E-24 7.69666E-24 3.68031E-24 4.51880E-24 1.75663E-23 1.84581E-24 1.60840E-23 0.00000E+00 1.70283E-24 1.50387E-23 2.65110E-23 2.46450E-23 5.27473E-01 7.34528E-05 7.50788E-15 8.23343E-16 9.55995E-17 0.00000E+00 0.00000E+00 0.00000E+00 2.93666E-18 4.98462E-17 7.50302E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.71898E-23 0.00000E+00 2.98189E-27 0.00000E+00 1.24853E-18 0.00000E+00 6.61702E-17 1.56864E-01 2.24757E-09 0.00000E+00 1.08962E-17 0.00000E+00 0.00000E+00 4.23686E-18 0.00000E+00 1.20226E-19 0.00000E+00 3.39764E-22 0.00000E+00 1.02915E-18 7.49426E-22 5.01952E-18 8.57886E-20 8.84980E-18 0.00000E+00 0.00000E+00 1.34375E-21 2.29249E-18 3.06719E-24 7.64447E-20 5.87891E-39 1.54567E-17
168 9.98625E+02 3.11475E-67 9.23389E-02 7.35913E-03 2.99991E-01 6.64492E-06 1.35315E-06 8.67208E-18 2.34169E-19 1.00028E-04 1.40799E-04 6.07831E-05 0.00000E+00 4.57973E-20 2.36295E-07 9.39106E-08 2.77406E-09 1.45101E-11 7.87729E-13 1.22724E-13 1.91700E-14 3.04473E-15 4.33715E-16 5.88488E-17 7.15429E-18 8.23664E-19 8.54027E-20 8.85859E-21 1.00427E-21 5.30817E-23 2.22951E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.06451E-23 5.27761E-01 7.34930E-05 3.46945E-16 7.60893E-16 6.07560E-17 7.99222E-21 1.45324E-18 1.20931E-17 1.63901E-18 6.39002E-17 2.57261E-17 7.96888E-24 0.00000E+00 2.20700E-20 1.94442E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.73533E-26 0.00000E+00 2.28589E-23 2.72705E-20 1.69589E-26 2.98791E-19 4.54348E-18 0.00000E+00 0.00000E+00 1.56949E-01 2.24880E-09 5.45571E-16 9.76324E-17 0.00000E+00 2.42082E-18 1.15705E-18 0.00000E+00 0.00000E+00 9.51726E-18 1.42068E-22 0.00000E+00 3.62530E-19 0.00000E+00 0.00000E+00 1.67686E-20 0.00000E+00 1.39405E-24 5.45892E-27 5.56279E-22 0.00000E+00 4.42832E-24 0.00000E+00 0.00000E+00 0.00000E+00
169 9.98624E+02 3.11475E-67 9.23389E-02 7.35912E-03 2.99991E-01 6.64492E-06 1.35315E-06 0.00000E+00 0.00000E+00 1.00029E-04 1.40800E-04 6.07833E-05 4.98188E-19 0.00000E+00 2.36295E-07 9.39109E-08 2.77409E-09 1.45133E-11 7.88159E-13 1.22791E-13 1.91805E-14 3.04640E-15 4.33953E-16 5.88811E-17 7.15821E-18 8.24109E-19 8.54416E-20 8.86632E-21 1.01507E-21 4.99281E-23 7.03750E-24 0.00000E+00 1.35903E-23 5.59639E-24 1.01976E-23 8.32674E-24 1.32801E-23 1.03236E-23 1.99525E-23 4.12298E-24 8.60462E-24 2.90806E-25 0.00000E+00 4.89523E-25 0.00000E+00 5.07294E-24 1.48440E-23 0.00000E+00 8.19749E-24 7.94546E-24 3.56455E-23 3.44661E-23 2.08201E-23 0.00000E+00 4.76275E-24 5.28049E-01 7.35332E-05 2.69229E-15 0.00000E+00 1.56938E-17 0.00000E+00 3.11179E-19 0.00000E+00 0.00000E+00 2.15282E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.36696E-20 0.00000E+00 1.92107E-17 0.00000E+00 1.47316E-17 1.08983E-25 0.00000E+00 0.00000E+00 1.03364E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.82421E-17 1.57035E-01 2.25003E-09 0.00000E+00 2.35814E-17 1.70598E-19 0.00000E+00 0.00000E+00 1.31731E-17 0.00000E+00 0.00000E+00 1.30178E-21 1.32031E-19 3.30343E-19 0.00000E+00 2.65799E-18 0.00000E+00 7.29804E-18 1.80199E-24 6.55701E-27 2.36077E-21 0.00000E+00 1.72868E-24 1.02025E-18 1.14127E-38 0.00000E+00
170 9.98624E+02 3.11474E-67 9.23389E-02 7.35912E-03 2.99991E-01 6.64492E-06 1.35315E-06 1.25641E-18 1.66046E-20 1.00029E-04 1.40800E-04 6.07836E-05 0.00000E+00 4.99321E-20 2.36295E-07 9.39112E-08 2.77413E-09 1.45165E-11 7.88589E-13 1.22859E-13 1.91910E-14 3.04807E-15 4.34191E-16 5.89133E-17 7.16212E-18 8.24550E-19 8.54988E-20 8.87087E-21 1.01706E-21 6.79710E-23 4.66582E-24 9.03436E-24 9.59013E-24 0.00000E+00 4.06482E-24 2.28121E-24 5.38314E-24 0.00000E+00 0.00000E+00 4.66905E-24 0.00000E+00 3.07446E-24 0.00000E+00 7.66919E-24 2.15519E-24 6.64329E-24 1.25143E-23 4.54788E-24 0.00000E+00 9.54004E-25 3.97434E-24 8.33239E-24 4.63270E-24 1.63812E-23 0.00000E+00 5.28338E-01 7.35734E-05 2.67494E-15 5.17598E-16 8.07866E-17 5.32043E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.40593E-17 2.02756E-24 0.00000E+00 1.02810E-20 0.00000E+00 9.99499E-20 5.93601E-18 0.00000E+00 5.37866E-19 0.00000E+00 0.00000E+00 0.00000E+00 1.39496E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.57121E-01 2.25127E-09 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.36830E-17 0.00000E+00 5.59719E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.88312E-17
171 9.98623E+02 3.11474E-67 9.23389E-02 7.35912E-03 2.99991E-01 6.64491E-06 1.35315E-06 0.00000E+00 0.00000E+00 1.00030E-04 1.40801E-04 6.07838E-05 0.00000E+00 1.34792E-20 2.36295E-07 9.39115E-08 2.77417E-09 1.45197E-11 7.89020E-13 1.22926E-13 1.92015E-14 3.04974E-15 4.34429E-16 5.89457E-17 7.16606E-18 8.25020E-19 8.55478E-20 8.88754E-21 1.02420E-21 4.97730E-23 9.40918E-24 0.00000E+00 5.27974E-24 9.51904E-24 0.00000E+00 0.00000E+00 1.51445E-23 6.30079E-24 2.63987E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.42015E-24 1.02751E-24 8.56584E-24 4.61250E-24 1.12041E-23 5.93728E-25 5.76038E-24 0.00000E+00 2.64439E-23 3.93008E-23 3.71423E-24 6.10046E-24 5.28626E-01 7.36137E-05 0.00000E+00 5.43836E-16 1.93801E-16 0.00000E+00 1.30226E-18 1.90159E-17 7.91383E-18 0.00000E+00 1.94208E-17 0.00000E+00 2.37103E-19 0.00000E+00 2.73449E-18 1.10360E-17 9.78662E-18 4.43498E-22 1.89380E-17 0.00000E+00 5.93055E-20 0.00000E+00 0.00000E+00 3.03120E-26 4.30928E-18 6.90332E-20 1.72167E-76 8.60585E-19 1.57207E-01 2.25250E-09 1.70610E-15 1.54174E-16 6.30510E-20 0.00000E+00 9.33600E-18 1.15468E-17 5.53218E-20 2.83993E-17 0.00000E+00 1.93600E-19 7.58942E-19 4.85969E-22 0.00000E+00 3.16579E-20 0.00000E+00 1.65497E-24 0.00000E+00 1.17873E-21 1.63223E-18 1.52592E-24 0.00000E+00 0.00000E+00 2.02949E-17
172 9.98622E+02 3.11474E-67 9.23389E-02 7.35912E-03 2.99991E-01 6.64491E-06 1.35314E-06 1.39776E-17 0.00000E+00 1.00030E-04 1.40801E-04 6.07839E-05 1.42646E-19 4.20948E-21 2.36296E-07 9.39118E-08 2.77421E-09 1.45227E-11 7.89424E-13 1.22989E-13 1.92114E-14 3.05131E-15 4.34653E-16 5.89760E-17 7.16973E-18 8.25441E-19 8.55978E-20 8.89407E-21 1.02576E-21 4.64514E-23 1.32478E-24 5.88074E-24 1.67375E-24 0.00000E+00 0.00000E+00 1.54321E-23 8.07794E-24 1.33286E-23 1.34094E-23 4.76598E-24 0.00000E+00 4.29585E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.25830E-23 1.04835E-23 1.50839E-23 0.00000E+00 2.57363E-23 4.71630E-23 3.17439E-23 5.28898E-01 7.36515E-05 3.86843E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.58670E-17 0.00000E+00 0.00000E+00 1.89259E-20 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.65124E-22 0.00000E+00 0.00000E+00 1.13539E-19 0.00000E+00 0.00000E+00 2.28446E-26 5.42567E-18 0.00000E+00 3.03573E-76 0.00000E+00 1.57287E-01 2.25366E-09 6.20164E-16 4.75965E-17 2.87462E-20 0.00000E+00 8.33989E-18 0.00000E+00 1.16096E-19 2.61123E-17 2.42571E-22 1.97412E-19 0.00000E+00 2.80621E-22 0.00000E+00 6.90994E-20 2.74269E-18 0.00000E+00 7.53835E-27 1.20272E-21 1.54329E-18 0.00000E+00 2.04347E-20 0.00000E+00 0.00000E+00
173 9.98621E+02 3.11473E-67 9.23389E-02 7.35911E-03 2.99991E-01 6.64491E-06 1.35314E-06 1.08253E-17 7.79391E-20 1.00030E-04 1.40802E-04 6.07841E-05 6.35010E-20 7.92904E-21 2.36296E-07 9.39121E-08 2.77425E-09 1.45259E-11 7.89856E-13 1.23057E-13 1.92219E-14 3.05298E-15 4.34891E-16 5.90084E-17 7.17368E-18 8.25903E-19 8.56321E-20 8.88539E-21 1.00005E-21 5.87298E-23 5.02771E-24 1.41913E-23 4.17468E-24 6.73377E-24 4.52364E-25 1.31186E-24 7.86145E-24 7.94223E-24 4.54949E-24 1.71285E-23 1.56890E-23 1.27906E-23 1.22785E-23 1.98523E-23 1.81931E-23 1.29409E-23 2.32741E-23 2.62468E-23 3.67296E-23 3.05952E-23 3.51350E-23 5.62273E-23 4.33688E-23 2.82502E-23 2.14388E-24 5.29187E-01 7.36918E-05 3.33761E-15 1.31405E-16 0.00000E+00 6.42657E-21 1.83642E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.64903E-23 0.00000E+00 3.12153E-20 2.97420E-18 0.00000E+00 2.10810E-17 2.53608E-22 3.36086E-17 0.00000E+00 5.44186E-20 2.40044E-23 4.71725E-20 0.00000E+00 1.50094E-18 1.27648E-18 0.00000E+00 0.00000E+00 1.57374E-01 2.25490E-09 0.00000E+00 5.06865E-17 1.16467E-19 0.00000E+00 2.03627E-18 0.00000E+00 0.00000E+00 7.01682E-18 3.79986E-22 7.21566E-20 0.00000E+00 3.75333E-22 7.71139E-18 4.20737E-20 9.43764E-18 0.00000E+00 0.00000E+00 2.24249E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
174 9.98621E+02 3.11473E-67 9.23389E-02 7.35911E-03 2.99991E-01 6.64491E-06 1.35314E-06 7.96272E-18 1.02682E-19 1.00031E-04 1.40802E-04 6.07843E-05 5.22778E-20 4.05825E-21 2.36296E-07 9.39124E-08 2.77429E-09 1.45291E-11 7.90288E-13 1.23124E-13 1.92325E-14 3.05466E-15 4.35130E-16 5.90408E-17 7.17762E-18 8.26328E-19 8.56770E-20 8.88476E-21 1.01129E-21 6.84233E-23 1.81721E-23 5.41545E-24 1.18649E-23 9.50611E-24 4.39440E-24 6.29110E-24 1.20103E-23 2.00721E-23 1.11249E-23 2.49834E-23 2.47621E-23 2.29833E-23 2.81597E-23 2.40755E-23 1.89783E-23 1.64951E-23 1.63433E-23 8.67247E-24 2.72574E-23 0.00000E+00 0.00000E+00 1.14691E-23 2.86290E-23 3.39524E-23 3.82482E-23 5.29477E-01 7.37322E-05 0.00000E+00 0.00000E+00 0.00000E+00 7.37390E-21 0.00000E+00 1.21168E-17 0.00000E+00 7.90180E-17 0.00000E+00 1.44656E-23 0.00000E+00 3.30707E-21 1.97359E-19 0.00000E+00 1.23599E-17 3.41070E-22 0.00000E+00 0.00000E+00 1.65234E-19 5.18119E-23 5.02347E-20 1.87899E-26 4.97102E-18 9.15431E-19 1.55105E-76 6.37172E-17 1.57460E-01 2.25613E-09 1.08333E-15 3.41524E-17 0.00000E+00 5.31090E-18 0.00000E+00 0.00000E+00 0.00000E+00 1.96478E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.38185E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.82723E-24 0.00000E+00 1.47798E-40 2.60547E-17
175 9.98620E+02 3.11473E-67 9.23389E-02 7.35911E-03 2.99991E-01 6.64490E-06 1.35314E-06 0.00000E+00 0.00000E+00 1.00031E-04 1.40803E-04 6.07845E-05 0.00000E+00 1.68966E-20 2.36296E-07 9.39128E-08 2.77433E-09 1.45324E-11 7.90721E-13 1.23192E-13 1.92431E-14 3.05634E-15 4.35370E-16 5.90733E-17 7.18160E-18 8.26789E-19 8.57197E-20 8.89991E-21 1.03527E-21 6.66656E-23 8.40105E-24 8.73710E-24 1.39587E-24 1.56518E-23 6.55928E-24 7.45109E-24 1.26856E-23 1.73352E-23 2.25471E-23 1.92061E-23 1.18746E-23 3.11162E-24 5.85812E-24 1.15094E-23 1.42252E-23 1.39377E-23 1.40265E-23 1.47132E-23 0.00000E+00 0.00000E+00 6.12711E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.29767E-01 7.37726E-05 0.00000E+00 6.40113E-16 1.31798E-16 9.03757E-21 6.14575E-19 0.00000E+00 8.06714E-18 0.00000E+00 2.94191E-17 5.82783E-24 1.25248E-19 1.21625E-20 0.00000E+00 6.59839E-18 0.00000E+00 2.27733E-22 0.00000E+00 1.04622E-25 1.46014E-20 0.00000E+00 2.13611E-20 1.93776E-26 2.35920E-18 3.66299E-18 1.76569E-76 8.93789E-18 1.57546E-01 2.25737E-09 6.52256E-16 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.07015E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.25211E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
176 9.98619E+02 3.11473E-67 9.23389E-02 7.35911E-03 2.99991E-01 6.64490E-06 1.35314E-06 3.04905E-17 6.53851E-21 1.00031E-04 1.40803E-04 6.07847E-05 0.00000E+00 1.25720E-20 2.36296E-07 9.39131E-08 2.77437E-09 1.45356E-11 7.91154E-13 1.23260E-13 1.92537E-14 3.05802E-15 4.35609E-16 5.91058E-17 7.18553E-18 8.27232E-19 8.57609E-20 8.88702E-21 1.00440E-21 5.07941E-23 4.98893E-24 4.33624E-24 2.07441E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.48321E-24 1.39199E-23 5.99060E-24 0.00000E+00 2.26344E-24 1.45403E-24 4.10682E-24 1.80364E-23 0.00000E+00 1.13737E-24 0.00000E+00 8.72417E-24 1.72141E-24 9.70241E-24 0.00000E+00 0.00000E+00 2.81169E-23 0.00000E+00 5.30057E-01 7.38131E-05 8.46545E-16 0.00000E+00 0.00000E+00 4.61133E-21 0.00000E+00 0.00000E+00 0.00000E+00 2.03796E-16 0.00000E+00 4.02927E-24 0.00000E+00 9.32108E-21 1.32074E-18 0.00000E+00 0.00000E+00 3.63003E-22 0.00000E+00 0.00000E+00 5.39421E-20 1.88798E-23 2.32653E-20 0.00000E+00 2.81787E-18 2.49896E-18 0.00000E+00 1.72862E-17 1.57632E-01 2.25861E-09 9.50628E-16 8.37004E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 6.30531E-18 0.00000E+00 1.83700E-20 0.00000E+00 4.92689E-22 9.76968E-18 4.02738E-20 0.00000E+00 8.59492E-25 1.04130E-28 0.00000E+00 1.75590E-18 0.00000E+00 0.00000E+00 3.23577E-39 3.13809E-17
177 9.98618E+02 3.11472E-67 9.23389E-02 7.35911E-03 2.99991E-01 6.64490E-06 1.35314E-06 0.00000E+00 0.00000E+00 1.00032E-04 1.40804E-04 6.07849E-05 0.00000E+00 2.49571E-20 2.36296E-07 9.39134E-08 2.77440E-09 1.45388E-11 7.91588E-13 1.23328E-13 1.92643E-14 3.05971E-15 4.35849E-16 5.91384E-17 7.18949E-18 8.27697E-19 8.58230E-20 8.91048E-21 1.01487E-21 6.52309E-23 1.74936E-23 0.00000E+00 1.39974E-23 9.68706E-24 1.09472E-23 1.41170E-23 2.04275E-23 1.96391E-23 2.34486E-23 2.14291E-23 1.92239E-23 1.05272E-23 3.20856E-24 1.08131E-23 1.84500E-24 1.07307E-23 5.17473E-24 2.16844E-23 2.61014E-23 1.75210E-23 9.29124E-24 7.18128E-25 1.09052E-25 0.00000E+00 0.00000E+00 5.30348E-01 7.38537E-05 3.47986E-15 1.96024E-16 1.93381E-16 9.23278E-21 0.00000E+00 0.00000E+00 5.95464E-18 4.02510E-17 1.91768E-17 0.00000E+00 9.65022E-20 8.04226E-21 0.00000E+00 3.95776E-18 0.00000E+00 1.28381E-22 3.25938E-17 3.88751E-27 5.05937E-20 0.00000E+00 0.00000E+00 1.70268E-26 5.77592E-18 0.00000E+00 6.71833E-77 0.00000E+00 1.57719E-01 2.25985E-09 0.00000E+00 0.00000E+00 0.00000E+00 6.77118E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.85600E-22 1.01115E-19 0.00000E+00 0.00000E+00 2.29715E-18 0.00000E+00 5.26685E-18 0.00000E+00 0.00000E+00 9.31405E-22 0.00000E+00 0.00000E+00 0.00000E+00 2.53265E-39 2.02610E-18
178 9.98618E+02 3.11472E-67 9.23389E-02 7.35910E-03 2.99991E-01 6.64489E-06 1.35314E-06 0.00000E+00 0.00000E+00 1.00032E-04 1.40804E-04 6.07851E-05 2.75047E-19 0.00000E+00 2.36296E-07 9.39137E-08 2.77444E-09 1.45421E-11 7.92022E-13 1.23396E-13 1.92749E-14 3.06139E-15 4.36089E-16 5.91709E-17 7.19346E-18 8.28174E-19 8.58889E-20 8.92056E-21 1.00601E-21 5.34307E-23 2.06084E-23 3.29580E-24 5.80319E-24 1.87214E-23 1.40621E-23 1.51316E-23 4.95339E-24 1.29344E-23 2.26828E-24 2.15842E-24 0.00000E+00 0.00000E+00 2.42500E-24 0.00000E+00 0.00000E+00 8.88088E-24 1.19537E-23 2.04937E-23 1.97675E-23 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.05583E-23 3.82684E-23 5.30639E-01 7.38942E-05 0.00000E+00 1.32988E-15 1.22081E-16 0.00000E+00 4.25634E-20 0.00000E+00 3.78624E-19 0.00000E+00 2.33578E-17 1.25297E-23 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.74336E-23 2.79572E-17 2.00055E-26 0.00000E+00 3.55445E-23 1.93345E-20 0.00000E+00 0.00000E+00 3.58253E-18 0.00000E+00 0.00000E+00 1.57805E-01 2.26110E-09 9.75782E-16 5.33427E-17 1.54345E-19 9.74088E-19 8.55673E-18 0.00000E+00 1.51460E-19 6.63735E-18 1.43723E-21 4.48504E-19 2.99680E-18 4.14314E-22 1.07912E-17 6.61215E-20 0.00000E+00 2.84343E-24 1.03751E-26 3.46837E-21 2.37762E-18 1.87570E-24 1.22830E-18 1.25542E-38 6.27550E-17
179 9.98617E+02 3.11472E-67 9.23389E-02 7.35910E-03 2.99991E-01 6.64489E-06 1.35314E-06 2.31539E-17 4.00201E-20 1.00032E-04 1.40805E-04 6.07853E-05 0.00000E+00 4.75838E-21 2.36296E-07 9.39140E-08 2.77448E-09 1.45453E-11 7.92456E-13 1.23464E-13 1.92855E-14 3.06308E-15 4.36330E-16 5.92035E-17 7.19741E-18 8.28607E-19 8.59232E-20 8.91679E-21 1.01636E-21 5.65326E-23 4.92431E-24 2.28121E-24 7.24429E-24 1.12962E-23 9.02790E-24 1.75873E-23 3.85802E-24 1.30022E-23 1.16807E-23 9.50611E-24 1.45645E-23 0.00000E+00 0.00000E+00 3.52360E-24 5.35567E-24 1.12219E-23 8.14417E-24 9.38818E-24 1.83862E-23 4.06433E-23 2.89772E-23 1.44959E-23 4.13300E-23 4.00237E-23 2.22911E-23 5.30931E-01 7.39349E-05 0.00000E+00 5.59882E-16 7.08391E-17 7.07446E-21 2.11382E-18 0.00000E+00 1.18043E-17 0.00000E+00 2.34967E-17 4.70863E-24 1.60804E-20 2.73007E-20 3.82811E-18 1.41285E-18 3.38271E-17 1.50095E-22 0.00000E+00 1.47567E-25 3.50923E-20 7.82914E-24 8.56297E-21 9.61464E-27 1.94754E-18 4.47339E-18 7.58870E-77 2.39832E-16 1.57892E-01 2.26234E-09 0.00000E+00 0.00000E+00 0.00000E+00 4.58584E-18 0.00000E+00 0.00000E+00 0.00000E+00 2.83248E-18 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
180 9.98616E+02 3.11472E-67 9.23389E-02 7.35910E-03 2.99991E-01 6.64489E-06 1.35314E-06 0.00000E+00 1.52862E-19 1.00033E-04 1.40805E-04 6.07855E-05 0.00000E+00 2.16375E-20 2.36296E-07 9.39143E-08 2.77452E-09 1.45485E-11 7.92891E-13 1.23532E-13 1.92961E-14 3.06477E-15 4.36570E-16 5.92362E-17 7.20137E-18 8.29062E-19 8.59567E-20 8.91144E-21 1.00064E-21 4.11005E-23 0.00000E+00 0.00000E+00 0.00000E+00 3.14070E-24 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 6.10369E-24 1.87618E-23 7.24890E-23 5.31222E-01 7.39755E-05 1.36349E-15 1.90820E-17 5.60939E-17 9.74998E-21 7.39619E-19 0.00000E+00 9.44526E-18 2.95581E-17 0.00000E+00 0.00000E+00 4.00336E-19 1.70908E-20 8.54392E-19 1.54859E-17 0.00000E+00 6.51275E-22 1.88727E-17 1.05278E-25 2.10733E-19 7.14138E-23 5.26070E-20 4.84234E-26 8.41866E-18 2.14448E-18 2.00032E-76 0.00000E+00 1.57979E-01 2.26360E-09 2.42861E-17 5.33970E-17 0.00000E+00 0.00000E+00 5.38882E-18 0.00000E+00 9.90499E-20 0.00000E+00 2.21374E-22 0.00000E+00 2.17010E-18 6.41272E-22 0.00000E+00 1.04238E-19 0.00000E+00 0.00000E+00 1.77651E-27 1.97903E-21 1.64960E-18 0.00000E+00 5.84664E-19 3.37926E-39 5.53621E-18
