Particle X(H3+) X(He+) X(Mg) X(CH5+) X(O2) X(H2+) X(CH4+) X(O+) X(OH+) X(Mg+) X(C+) X(CH4) X(H2O+) X(H3O+) X(CO+) X(O2+) X(CH2) X(H2O) X(H+) X(CH3+) X(CH) X(CH3) X(HCO+) X(CH2+) X(C) X(He) X(CH+) X(CO) X(OH) X(O) X(H2) X(H) X(e-) 
146 1.19671E-15 1.84091E-07 2.86667E-08 5.07650E-22 9.52494E-12 1.62464E-14 9.84117E-23 2.40823E-11 3.46577E-12 4.97133E-06 9.96981E-05 2.16358E-20 3.63355E-14 8.34111E-17 7.26163E-14 2.31984E-14 1.22238E-15 6.34027E-12 5.36175E-06 2.18865E-15 6.71147E-13 6.28629E-17 9.67847E-15 1.98169E-13 3.01586E-07 9.99998E-02 2.15689E-12 3.32985E-10 7.50324E-10 2.99999E-04 6.76703E-04 9.98641E-01 1.10215E-04
147 1.19800E-15 1.84091E-07 2.86667E-08 5.08471E-22 9.52495E-12 1.62551E-14 9.85708E-23 2.40822E-11 3.46700E-12 4.97133E-06 9.96981E-05 2.16708E-20 3.63615E-14 8.35157E-17 7.26163E-14 2.32019E-14 1.22368E-15 6.34027E-12 5.36174E-06 2.19101E-15 6.71415E-13 6.29306E-17 9.67947E-15 1.98276E-13 3.01587E-07 9.99998E-02 2.15689E-12 3.32986E-10 7.50324E-10 2.99999E-04 6.77068E-04 9.98641E-01 1.10215E-04
148 1.19928E-15 1.84091E-07 2.86667E-08 5.09294E-22 9.52496E-12 1.62638E-14 9.87303E-23 2.40822E-11 3.46824E-12 4.97133E-06 9.96981E-05 2.17059E-20 3.63875E-14 8.36206E-17 7.26164E-14 2.32054E-14 1.22498E-15 6.34028E-12 5.36173E-06 2.19337E-15 6.71683E-13 6.29985E-17 9.68048E-15 1.98382E-13 3.01589E-07 9.99998E-02 2.15689E-12 3.32986E-10 7.50324E-10 2.99999E-04 6.77434E-04 9.98640E-01 1.10215E-04
149 1.20057E-15 1.84090E-07 2.86667E-08 5.10119E-22 9.52497E-12 1.62725E-14 9.88901E-23 2.40821E-11 3.46947E-12 4.97133E-06 9.96981E-05 2.17411E-20 3.64135E-14 8.37256E-17 7.26164E-14 2.32089E-14 1.22629E-15 6.34029E-12 5.36172E-06 2.19573E-15 6.71951E-13 6.30665E-17 9.68150E-15 1.98489E-13 3.01590E-07 9.99998E-02 2.15688E-12 3.32986E-10 7.50324E-10 2.99999E-04 6.77800E-04 9.98639E-01 1.10215E-04
150 1.20187E-15 1.84090E-07 2.86667E-08 5.10946E-22 9.52498E-12 1.62812E-14 9.90503E-23 2.40820E-11 3.47071E-12 4.97133E-06 9.96981E-05 2.17763E-20 3.64396E-14 8.38308E-17 7.26164E-14 2.32124E-14 1.22760E-15 6.34029E-12 5.36171E-06 2.19810E-15 6.72220E-13 6.31346E-17 9.68251E-15 1.98596E-13 3.01591E-07 9.99998E-02 2.15688E-12 3.32987E-10 7.50325E-10 2.99999E-04 6.78166E-04 9.98638E-01 1.10215E-04
151 1.20316E-15 1.84090E-07 2.86667E-08 5.11774E-22 9.52499E-12 1.62899E-14 9.92108E-23 2.40820E-11 3.47195E-12 4.97133E-06 9.96981E-05 2.18116E-20 3.64657E-14 8.39363E-17 7.26164E-14 2.32159E-14 1.22891E-15 6.34030E-12 5.36171E-06 2.20048E-15 6.72489E-13 6.32028E-17 9.68352E-15 1.98703E-13 3.01592E-07 9.99998E-02 2.15688E-12 3.32987E-10 7.50325E-10 2.99999E-04 6.78533E-04 9.98638E-01 1.10215E-04
152 1.20437E-15 1.84090E-07 2.86667E-08 5.12552E-22 9.52499E-12 1.62981E-14 9.93616E-23 2.40819E-11 3.47311E-12 4.97133E-06 9.96981E-05 2.18448E-20 3.64902E-14 8.40353E-17 7.26164E-14 2.32192E-14 1.23014E-15 6.34031E-12 5.36170E-06 2.20270E-15 6.72742E-13 6.32669E-17 9.68447E-15 1.98803E-13 3.01593E-07 9.99998E-02 2.15688E-12 3.32988E-10 7.50325E-10 2.99999E-04 6.78877E-04 9.98637E-01 1.10215E-04
153 1.20567E-15 1.84089E-07 2.86667E-08 5.13384E-22 9.52500E-12 1.63068E-14 9.95228E-23 2.40818E-11 3.47435E-12 4.97133E-06 9.96981E-05 2.18803E-20 3.65164E-14 8.41412E-17 7.26165E-14 2.32227E-14 1.23145E-15 6.34031E-12 5.36169E-06 2.20508E-15 6.73011E-13 6.33353E-17 9.68549E-15 1.98910E-13 3.01594E-07 9.99998E-02 2.15688E-12 3.32988E-10 7.50326E-10 2.99999E-04 6.79245E-04 9.98636E-01 1.10215E-04
154 1.20697E-15 1.84089E-07 2.86667E-08 5.14218E-22 9.52501E-12 1.63156E-14 9.96843E-23 2.40818E-11 3.47559E-12 4.97133E-06 9.96981E-05 2.19158E-20 3.65426E-14 8.42472E-17 7.26165E-14 2.32263E-14 1.23277E-15 6.34032E-12 5.36168E-06 2.20747E-15 6.73281E-13 6.34039E-17 9.68650E-15 1.99017E-13 3.01596E-07 9.99998E-02 2.15688E-12 3.32989E-10 7.50326E-10 2.99999E-04 6.79613E-04 9.98635E-01 1.10215E-04
155 1.20827E-15 1.84089E-07 2.86667E-08 5.15053E-22 9.52502E-12 1.63243E-14 9.98462E-23 2.40817E-11 3.47683E-12 4.97133E-06 9.96981E-05 2.19514E-20 3.65689E-14 8.43535E-17 7.26165E-14 2.32298E-14 1.23409E-15 6.34033E-12 5.36167E-06 2.20986E-15 6.73552E-13 6.34725E-17 9.68752E-15 1.99125E-13 3.01597E-07 9.99998E-02 2.15688E-12 3.32989E-10 7.50326E-10 2.99999E-04 6.79981E-04 9.98635E-01 1.10215E-04
156 1.20958E-15 1.84088E-07 2.86667E-08 5.15890E-22 9.52503E-12 1.63331E-14 1.00008E-22 2.40816E-11 3.47808E-12 4.97133E-06 9.96981E-05 2.19871E-20 3.65952E-14 8.44599E-17 7.26165E-14 2.32333E-14 1.23541E-15 6.34033E-12 5.36166E-06 2.21225E-15 6.73822E-13 6.35413E-17 9.68854E-15 1.99232E-13 3.01598E-07 9.99998E-02 2.15688E-12 3.32990E-10 7.50327E-10 2.99999E-04 6.80350E-04 9.98634E-01 1.10215E-04
157 1.21088E-15 1.84088E-07 2.86667E-08 5.16729E-22 9.52504E-12 1.63418E-14 1.00171E-22 2.40816E-11 3.47932E-12 4.97133E-06 9.96981E-05 2.20229E-20 3.66215E-14 8.45666E-17 7.26165E-14 2.32368E-14 1.23673E-15 6.34034E-12 5.36165E-06 2.21464E-15 6.74093E-13 6.36102E-17 9.68956E-15 1.99340E-13 3.01599E-07 9.99998E-02 2.15688E-12 3.32990E-10 7.50327E-10 2.99999E-04 6.80719E-04 9.98633E-01 1.10215E-04
158 1.21219E-15 1.84088E-07 2.86667E-08 5.17570E-22 9.52505E-12 1.63506E-14 1.00334E-22 2.40815E-11 3.48057E-12 4.97133E-06 9.96981E-05 2.20587E-20 3.66479E-14 8.46735E-17 7.26166E-14 2.32404E-14 1.23805E-15 6.34035E-12 5.36164E-06 2.21704E-15 6.74364E-13 6.36791E-17 9.69058E-15 1.99447E-13 3.01600E-07 9.99998E-02 2.15688E-12 3.32991E-10 7.50327E-10 2.99999E-04 6.81089E-04 9.98632E-01 1.10215E-04
159 1.21350E-15 1.84088E-07 2.86667E-08 5.18413E-22 9.52505E-12 1.63594E-14 1.00497E-22 2.40814E-11 3.48182E-12 4.97133E-06 9.96981E-05 2.20947E-20 3.66743E-14 8.47805E-17 7.26166E-14 2.32439E-14 1.23938E-15 6.34035E-12 5.36163E-06 2.21945E-15 6.74635E-13 6.37482E-17 9.69160E-15 1.99555E-13 3.01601E-07 9.99998E-02 2.15688E-12 3.32991E-10 7.50328E-10 2.99999E-04 6.81459E-04 9.98632E-01 1.10215E-04
160 1.21482E-15 1.84087E-07 2.86667E-08 5.19257E-22 9.52506E-12 1.63682E-14 1.00661E-22 2.40814E-11 3.48307E-12 4.97133E-06 9.96981E-05 2.21307E-20 3.67007E-14 8.48878E-17 7.26166E-14 2.32474E-14 1.24071E-15 6.34036E-12 5.36162E-06 2.22186E-15 6.74907E-13 6.38175E-17 9.69262E-15 1.99663E-13 3.01602E-07 9.99998E-02 2.15688E-12 3.32992E-10 7.50328E-10 2.99999E-04 6.81829E-04 9.98631E-01 1.10215E-04
161 1.21613E-15 1.84087E-07 2.86667E-08 5.20104E-22 9.52507E-12 1.63770E-14 1.00825E-22 2.40813E-11 3.48432E-12 4.97133E-06 9.96981E-05 2.21667E-20 3.67272E-14 8.49953E-17 7.26166E-14 2.32510E-14 1.24204E-15 6.34037E-12 5.36161E-06 2.22427E-15 6.75179E-13 6.38868E-17 9.69365E-15 1.99771E-13 3.01603E-07 9.99998E-02 2.15688E-12 3.32992E-10 7.50328E-10 2.99999E-04 6.82200E-04 9.98630E-01 1.10215E-04
162 1.21737E-15 1.84087E-07 2.86667E-08 5.20899E-22 9.52508E-12 1.63853E-14 1.00979E-22 2.40812E-11 3.48549E-12 4.97133E-06 9.96981E-05 2.22006E-20 3.67521E-14 8.50962E-17 7.26166E-14 2.32543E-14 1.24329E-15 6.34037E-12 5.36160E-06 2.22653E-15 6.75434E-13 6.39519E-17 9.69461E-15 1.99872E-13 3.01604E-07 9.99998E-02 2.15688E-12 3.32992E-10 7.50329E-10 2.99999E-04 6.82548E-04 9.98630E-01 1.10215E-04
163 1.21868E-15 1.84086E-07 2.86667E-08 5.21749E-22 9.52509E-12 1.63941E-14 1.01144E-22 2.40812E-11 3.48675E-12 4.97133E-06 9.96981E-05 2.22369E-20 3.67787E-14 8.52041E-17 7.26167E-14 2.32578E-14 1.24463E-15 6.34038E-12 5.36159E-06 2.22895E-15 6.75707E-13 6.40214E-17 9.69563E-15 1.99981E-13 3.01606E-07 9.99998E-02 2.15688E-12 3.32993E-10 7.50329E-10 2.99999E-04 6.82920E-04 9.98629E-01 1.10215E-04
164 1.22001E-15 1.84086E-07 2.86667E-08 5.22601E-22 9.52510E-12 1.64029E-14 1.01309E-22 2.40811E-11 3.48800E-12 4.97133E-06 9.96981E-05 2.22732E-20 3.68053E-14 8.53122E-17 7.26167E-14 2.32614E-14 1.24596E-15 6.34038E-12 5.36158E-06 2.23137E-15 6.75980E-13 6.40911E-17 9.69666E-15 2.00089E-13 3.01607E-07 9.99998E-02 2.15688E-12 3.32993E-10 7.50329E-10 2.99999E-04 6.83292E-04 9.98628E-01 1.10215E-04
165 1.22133E-15 1.84086E-07 2.86668E-08 5.23454E-22 9.52510E-12 1.64118E-14 1.01474E-22 2.40810E-11 3.48926E-12 4.97133E-06 9.96981E-05 2.23096E-20 3.68319E-14 8.54205E-17 7.26167E-14 2.32649E-14 1.24730E-15 6.34039E-12 5.36157E-06 2.23380E-15 6.76253E-13 6.41608E-17 9.69769E-15 2.00198E-13 3.01608E-07 9.99998E-02 2.15688E-12 3.32994E-10 7.50329E-10 2.99999E-04 6.83664E-04 9.98627E-01 1.10215E-04
166 1.22265E-15 1.84086E-07 2.86668E-08 5.24310E-22 9.52511E-12 1.64206E-14 1.01640E-22 2.40810E-11 3.49051E-12 4.97133E-06 9.96981E-05 2.23460E-20 3.68586E-14 8.55291E-17 7.26167E-14 2.32685E-14 1.24865E-15 6.34040E-12 5.36156E-06 2.23623E-15 6.76526E-13 6.42307E-17 9.69872E-15 2.00306E-13 3.01609E-07 9.99998E-02 2.15688E-12 3.32994E-10 7.50330E-10 2.99999E-04 6.84037E-04 9.98627E-01 1.10215E-04
167 1.22398E-15 1.84085E-07 2.86668E-08 5.25167E-22 9.52512E-12 1.64295E-14 1.01806E-22 2.40809E-11 3.49177E-12 4.97133E-06 9.96981E-05 2.23826E-20 3.68854E-14 8.56378E-17 7.26167E-14 2.32721E-14 1.24999E-15 6.34040E-12 5.36156E-06 2.23867E-15 6.76800E-13 6.43007E-17 9.69975E-15 2.00415E-13 3.01610E-07 9.99998E-02 2.15688E-12 3.32995E-10 7.50330E-10 2.99999E-04 6.84410E-04 9.98626E-01 1.10215E-04
168 1.22531E-15 1.84085E-07 2.86668E-08 5.26026E-22 9.52513E-12 1.64384E-14 1.01972E-22 2.40808E-11 3.49303E-12 4.97133E-06 9.96981E-05 2.24192E-20 3.69121E-14 8.57467E-17 7.26168E-14 2.32756E-14 1.25134E-15 6.34041E-12 5.36155E-06 2.24111E-15 6.77074E-13 6.43708E-17 9.70078E-15 2.00524E-13 3.01611E-07 9.99998E-02 2.15688E-12 3.32995E-10 7.50330E-10 2.99999E-04 6.84784E-04 9.98625E-01 1.10215E-04
169 1.22664E-15 1.84085E-07 2.86668E-08 5.26887E-22 9.52514E-12 1.64473E-14 1.02139E-22 2.40808E-11 3.49429E-12 4.97133E-06 9.96981E-05 2.24559E-20 3.69389E-14 8.58559E-17 7.26168E-14 2.32792E-14 1.25269E-15 6.34042E-12 5.36154E-06 2.24355E-15 6.77349E-13 6.44411E-17 9.70181E-15 2.00633E-13 3.01612E-07 9.99998E-02 2.15688E-12 3.32996E-10 7.50331E-10 2.99999E-04 6.85158E-04 9.98624E-01 1.10215E-04
170 1.22798E-15 1.84084E-07 2.86668E-08 5.27750E-22 9.52515E-12 1.64562E-14 1.02307E-22 2.40807E-11 3.49555E-12 4.97133E-06 9.96981E-05 2.24927E-20 3.69658E-14 8.59652E-17 7.26168E-14 2.32828E-14 1.25404E-15 6.34042E-12 5.36153E-06 2.24599E-15 6.77623E-13 6.45114E-17 9.70285E-15 2.00742E-13 3.01613E-07 9.99998E-02 2.15688E-12 3.32996E-10 7.50331E-10 2.99999E-04 6.85532E-04 9.98624E-01 1.10215E-04
171 1.22931E-15 1.84084E-07 2.86668E-08 5.28615E-22 9.52516E-12 1.64651E-14 1.02474E-22 2.40806E-11 3.49682E-12 4.97133E-06 9.96980E-05 2.25296E-20 3.69927E-14 8.60748E-17 7.26168E-14 2.32863E-14 1.25539E-15 6.34043E-12 5.36152E-06 2.24845E-15 6.77898E-13 6.45819E-17 9.70388E-15 2.00851E-13 3.01614E-07 9.99998E-02 2.15687E-12 3.32997E-10 7.50331E-10 2.99999E-04 6.85907E-04 9.98623E-01 1.10215E-04
172 1.23057E-15 1.84084E-07 2.86668E-08 5.29428E-22 9.52516E-12 1.64734E-14 1.02632E-22 2.40806E-11 3.49800E-12 4.97133E-06 9.96980E-05 2.25642E-20 3.70179E-14 8.61777E-17 7.26168E-14 2.32897E-14 1.25666E-15 6.34044E-12 5.36151E-06 2.25075E-15 6.78156E-13 6.46480E-17 9.70486E-15 2.00953E-13 3.01615E-07 9.99998E-02 2.15687E-12 3.32997E-10 7.50332E-10 2.99999E-04 6.86259E-04 9.98622E-01 1.10215E-04
173 1.23191E-15 1.84084E-07 2.86668E-08 5.30296E-22 9.52517E-12 1.64823E-14 1.02800E-22 2.40805E-11 3.49927E-12 4.97133E-06 9.96980E-05 2.26013E-20 3.70449E-14 8.62877E-17 7.26169E-14 2.32933E-14 1.25802E-15 6.34044E-12 5.36150E-06 2.25321E-15 6.78432E-13 6.47187E-17 9.70589E-15 2.01063E-13 3.01616E-07 9.99998E-02 2.15687E-12 3.32998E-10 7.50332E-10 2.99999E-04 6.86634E-04 9.98621E-01 1.10215E-04
174 1.23325E-15 1.84083E-07 2.86668E-08 5.31166E-22 9.52518E-12 1.64913E-14 1.02969E-22 2.40804E-11 3.50054E-12 4.97133E-06 9.96980E-05 2.26384E-20 3.70719E-14 8.63979E-17 7.26169E-14 2.32969E-14 1.25938E-15 6.34045E-12 5.36149E-06 2.25567E-15 6.78708E-13 6.47895E-17 9.70693E-15 2.01172E-13 3.01617E-07 9.99998E-02 2.15687E-12 3.32998E-10 7.50332E-10 2.99999E-04 6.87010E-04 9.98621E-01 1.10215E-04
175 1.23460E-15 1.84083E-07 2.86668E-08 5.32039E-22 9.52519E-12 1.65002E-14 1.03138E-22 2.40804E-11 3.50181E-12 4.97133E-06 9.96980E-05 2.26756E-20 3.70989E-14 8.65084E-17 7.26169E-14 2.33005E-14 1.26074E-15 6.34046E-12 5.36148E-06 2.25813E-15 6.78984E-13 6.48604E-17 9.70797E-15 2.01282E-13 3.01618E-07 9.99998E-02 2.15687E-12 3.32998E-10 7.50333E-10 2.99999E-04 6.87387E-04 9.98620E-01 1.10215E-04
176 1.23594E-15 1.84083E-07 2.86668E-08 5.32913E-22 9.52520E-12 1.65092E-14 1.03307E-22 2.40803E-11 3.50307E-12 4.97133E-06 9.96980E-05 2.27128E-20 3.71260E-14 8.66190E-17 7.26169E-14 2.33041E-14 1.26210E-15 6.34046E-12 5.36147E-06 2.26061E-15 6.79260E-13 6.49314E-17 9.70901E-15 2.01392E-13 3.01619E-07 9.99998E-02 2.15687E-12 3.32999E-10 7.50333E-10 2.99999E-04 6.87764E-04 9.98619E-01 1.10215E-04
177 1.23729E-15 1.84082E-07 2.86668E-08 5.33789E-22 9.52521E-12 1.65181E-14 1.03477E-22 2.40802E-11 3.50435E-12 4.97133E-06 9.96980E-05 2.27502E-20 3.71531E-14 8.67298E-17 7.26170E-14 2.33077E-14 1.26347E-15 6.34047E-12 5.36146E-06 2.26308E-15 6.79537E-13 6.50026E-17 9.71005E-15 2.01502E-13 3.01620E-07 9.99998E-02 2.15687E-12 3.32999E-10 7.50333E-10 2.99999E-04 6.88141E-04 9.98618E-01 1.10215E-04
178 1.23864E-15 1.84082E-07 2.86668E-08 5.34667E-22 9.52522E-12 1.65271E-14 1.03647E-22 2.40801E-11 3.50562E-12 4.97133E-06 9.96980E-05 2.27876E-20 3.71803E-14 8.68409E-17 7.26170E-14 2.33113E-14 1.26484E-15 6.34048E-12 5.36145E-06 2.26556E-15 6.79814E-13 6.50738E-17 9.71110E-15 2.01612E-13 3.01621E-07 9.99998E-02 2.15687E-12 3.33000E-10 7.50334E-10 2.99999E-04 6.88519E-04 9.98618E-01 1.10215E-04
179 1.24000E-15 1.84082E-07 2.86668E-08 5.35547E-22 9.52522E-12 1.65361E-14 1.03817E-22 2.40801E-11 3.50689E-12 4.97133E-06 9.96980E-05 2.28251E-20 3.72075E-14 8.69522E-17 7.26170E-14 2.33149E-14 1.26621E-15 6.34048E-12 5.36144E-06 2.26804E-15 6.80091E-13 6.51452E-17 9.71214E-15 2.01722E-13 3.01622E-07 9.99998E-02 2.15687E-12 3.33000E-10 7.50334E-10 2.99999E-04 6.88897E-04 9.98617E-01 1.10215E-04
180 1.24135E-15 1.84082E-07 2.86668E-08 5.36429E-22 9.52523E-12 1.65451E-14 1.03988E-22 2.40800E-11 3.50817E-12 4.97133E-06 9.96980E-05 2.28627E-20 3.72348E-14 8.70637E-17 7.26170E-14 2.33185E-14 1.26758E-15 6.34049E-12 5.36143E-06 2.27053E-15 6.80369E-13 6.52167E-17 9.71319E-15 2.01832E-13 3.01623E-07 9.99998E-02 2.15687E-12 3.33001E-10 7.50334E-10 2.99999E-04 6.89275E-04 9.98616E-01 1.10215E-04
181 1.24271E-15 1.84081E-07 2.86668E-08 5.37313E-22 9.52524E-12 1.65541E-14 1.04160E-22 2.40799E-11 3.50944E-12 4.97133E-06 9.96980E-05 2.29004E-20 3.72621E-14 8.71754E-17 7.26170E-14 2.33221E-14 1.26896E-15 6.34050E-12 5.36142E-06 2.27302E-15 6.80647E-13 6.52883E-17 9.71423E-15 2.01943E-13 3.01624E-07 9.99998E-02 2.15687E-12 3.33001E-10 7.50335E-10 2.99999E-04 6.89654E-04 9.98615E-01 1.10215E-04
182 1.24399E-15 1.84081E-07 2.86668E-08 5.38143E-22 9.52525E-12 1.65625E-14 1.04320E-22 2.40799E-11 3.51064E-12 4.97133E-06 9.96980E-05 2.29358E-20 3.72877E-14 8.72804E-17 7.26171E-14 2.33255E-14 1.27025E-15 6.34050E-12 5.36141E-06 2.27536E-15 6.80908E-13 6.53556E-17 9.71521E-15 2.02046E-13 3.01625E-07 9.99998E-02 2.15687E-12 3.33002E-10 7.50335E-10 2.99999E-04 6.90010E-04 9.98615E-01 1.10215E-04
183 1.25763E-15 1.84078E-07 2.86669E-08 5.47051E-22 9.52534E-12 1.66526E-14 1.06046E-22 2.40792E-11 3.52341E-12 4.97133E-06 9.96980E-05 2.33156E-20 3.75615E-14 8.84046E-17 7.26173E-14 2.33616E-14 1.28406E-15 6.34057E-12 5.36132E-06 2.30038E-15 6.83690E-13 6.60748E-17 9.72569E-15 2.03151E-13 3.01635E-07 9.99998E-02 2.15687E-12 3.33006E-10 7.50338E-10 2.99999E-04 6.93802E-04 9.98607E-01 1.10215E-04
184 1.27149E-15 1.84075E-07 2.86669E-08 5.56156E-22 9.52542E-12 1.67436E-14 1.07811E-22 2.40785E-11 3.53630E-12 4.97133E-06 9.96980E-05 2.37038E-20 3.78395E-14 8.95511E-17 7.26175E-14 2.33981E-14 1.29810E-15 6.34064E-12 5.36122E-06 2.32581E-15 6.86502E-13 6.68059E-17 9.73628E-15 2.04268E-13 3.01645E-07 9.99998E-02 2.15686E-12 3.33011E-10 7.50341E-10 2.99999E-04 6.97636E-04 9.98599E-01 1.10215E-04
185 1.28559E-15 1.84072E-07 2.86670E-08 5.65465E-22 9.52551E-12 1.68357E-14 1.09614E-22 2.40778E-11 3.54933E-12 4.97133E-06 9.96980E-05 2.41006E-20 3.81217E-14 9.07204E-17 7.26177E-14 2.34350E-14 1.31237E-15 6.34071E-12 5.36112E-06 2.35166E-15 6.89347E-13 6.75492E-17 9.74698E-15 2.05397E-13 3.01654E-07 9.99998E-02 2.15686E-12 3.33016E-10 7.50345E-10 2.99999E-04 7.01513E-04 9.98592E-01 1.10215E-04
186 1.29993E-15 1.84069E-07 2.86670E-08 5.74981E-22 9.52560E-12 1.69288E-14 1.11458E-22 2.40771E-11 3.56250E-12 4.97133E-06 9.96980E-05 2.45063E-20 3.84082E-14 9.19130E-17 7.26179E-14 2.34723E-14 1.32688E-15 6.34078E-12 5.36102E-06 2.37795E-15 6.92223E-13 6.83050E-17 9.75781E-15 2.06539E-13 3.01663E-07 9.99998E-02 2.15685E-12 3.33021E-10 7.50348E-10 2.99999E-04 7.05432E-04 9.98584E-01 1.10214E-04
187 1.31450E-15 1.84066E-07 2.86671E-08 5.84713E-22 9.52568E-12 1.70230E-14 1.13344E-22 2.40763E-11 3.57580E-12 4.97133E-06 9.96980E-05 2.49212E-20 3.86991E-14 9.31297E-17 7.26181E-14 2.35100E-14 1.34163E-15 6.34085E-12 5.36092E-06 2.40468E-15 6.95131E-13 6.90734E-17 9.76876E-15 2.07693E-13 3.01671E-07 9.99998E-02 2.15685E-12 3.33025E-10 7.50351E-10 2.99999E-04 7.09396E-04 9.98576E-01 1.10214E-04
188 1.32932E-15 1.84063E-07 2.86671E-08 5.94665E-22 9.52577E-12 1.71182E-14 1.15272E-22 2.40756E-11 3.58924E-12 4.97133E-06 9.96980E-05 2.53455E-20 3.89946E-14 9.43709E-17 7.26183E-14 2.35480E-14 1.35663E-15 6.34093E-12 5.36081E-06 2.43186E-15 6.98073E-13 6.98549E-17 9.77983E-15 2.08860E-13 3.01680E-07 9.99998E-02 2.15684E-12 3.33030E-10 7.50355E-10 2.99999E-04 7.13405E-04 9.98568E-01 1.10214E-04
189 1.34440E-15 1.84060E-07 2.86672E-08 6.04843E-22 9.52586E-12 1.72144E-14 1.17244E-22 2.40749E-11 3.60283E-12 4.97133E-06 9.96980E-05 2.57794E-20 3.92946E-14 9.56375E-17 7.26186E-14 2.35865E-14 1.37189E-15 6.34100E-12 5.36071E-06 2.45951E-15 7.01048E-13 7.06498E-17 9.79103E-15 2.10041E-13 3.01688E-07 9.99998E-02 2.15684E-12 3.33035E-10 7.50358E-10 2.99999E-04 7.17459E-04 9.98560E-01 1.10214E-04
190 1.35983E-15 1.84056E-07 2.86672E-08 6.15322E-22 9.52595E-12 1.73124E-14 1.19274E-22 2.40741E-11 3.61664E-12 4.97133E-06 9.96980E-05 2.62262E-20 3.96012E-14 9.69382E-17 7.26188E-14 2.36256E-14 1.38750E-15 6.34108E-12 5.36060E-06 2.48780E-15 7.04077E-13 7.14633E-17 9.80243E-15 2.11242E-13 3.01697E-07 9.99998E-02 2.15683E-12 3.33040E-10 7.50362E-10 2.99999E-04 7.21585E-04 9.98551E-01 1.10214E-04
191 1.37543E-15 1.84053E-07 2.86673E-08 6.25975E-22 9.52604E-12 1.74109E-14 1.21339E-22 2.40734E-11 3.63051E-12 4.97133E-06 9.96980E-05 2.66804E-20 3.99107E-14 9.82575E-17 7.26190E-14 2.36649E-14 1.40329E-15 6.34116E-12 5.36050E-06 2.51641E-15 7.07121E-13 7.22858E-17 9.81389E-15 2.12450E-13 3.01705E-07 9.99998E-02 2.15683E-12 3.33045E-10 7.50365E-10 2.99999E-04 7.25732E-04 9.98543E-01 1.10214E-04
192 1.39129E-15 1.84050E-07 2.86673E-08 6.36876E-22 9.52613E-12 1.75106E-14 1.23451E-22 2.40726E-11 3.64453E-12 4.97133E-06 9.96980E-05 2.71451E-20 4.02251E-14 9.96041E-17 7.26192E-14 2.37046E-14 1.41934E-15 6.34123E-12 5.36039E-06 2.54551E-15 7.10201E-13 7.31225E-17 9.82548E-15 2.13672E-13 3.01713E-07 9.99998E-02 2.15682E-12 3.33050E-10 7.50369E-10 2.99999E-04 7.29927E-04 9.98535E-01 1.10214E-04
193 1.40744E-15 1.84047E-07 2.86674E-08 6.48031E-22 9.52622E-12 1.76113E-14 1.25612E-22 2.40718E-11 3.65871E-12 4.97133E-06 9.96979E-05 2.76207E-20 4.05446E-14 1.00979E-16 7.26195E-14 2.37448E-14 1.43568E-15 6.34131E-12 5.36028E-06 2.57512E-15 7.13318E-13 7.39737E-17 9.83720E-15 2.14907E-13 3.01720E-07 9.99998E-02 2.15682E-12 3.33055E-10 7.50373E-10 2.99999E-04 7.34171E-04 9.98526E-01 1.10214E-04
194 1.42387E-15 1.84043E-07 2.86674E-08 6.59448E-22 9.52631E-12 1.77133E-14 1.27824E-22 2.40710E-11 3.67303E-12 4.97133E-06 9.96979E-05 2.81074E-20 4.08691E-14 1.02383E-16 7.26197E-14 2.37853E-14 1.45230E-15 6.34139E-12 5.36017E-06 2.60525E-15 7.16471E-13 7.48399E-17 9.84907E-15 2.16157E-13 3.01728E-07 9.99998E-02 2.15681E-12 3.33060E-10 7.50376E-10 2.99999E-04 7.38465E-04 9.98518E-01 1.10214E-04
195 1.44059E-15 1.84040E-07 2.86675E-08 6.71134E-22 9.52640E-12 1.78165E-14 1.30088E-22 2.40702E-11 3.68752E-12 4.97133E-06 9.96979E-05 2.86056E-20 4.11989E-14 1.03816E-16 7.26200E-14 2.38263E-14 1.46921E-15 6.34147E-12 5.36006E-06 2.63590E-15 7.19661E-13 7.57214E-17 9.86107E-15 2.17421E-13 3.01736E-07 9.99998E-02 2.15681E-12 3.33065E-10 7.50380E-10 2.99999E-04 7.42808E-04 9.98509E-01 1.10213E-04
196 1.45760E-15 1.84037E-07 2.86675E-08 6.83097E-22 9.52650E-12 1.79208E-14 1.32406E-22 2.40694E-11 3.70216E-12 4.97133E-06 9.96979E-05 2.91157E-20 4.15340E-14 1.05280E-16 7.26202E-14 2.38678E-14 1.48643E-15 6.34156E-12 5.35995E-06 2.66710E-15 7.22889E-13 7.66185E-17 9.87322E-15 2.18701E-13 3.01743E-07 9.99998E-02 2.15680E-12 3.33070E-10 7.50384E-10 2.99999E-04 7.47203E-04 9.98500E-01 1.10213E-04
