Time,Density,gasTemp,dustTemp,av,H2O ,H2  ,H   ,H+  ,HE+ ,C   ,C+  ,O   ,O+  ,CO  ,CO+ ,E-  
  1.000E-07, 1.0000E+03,  100.00,   45.87, 2.5440E-05, 1.000E-30, 3.000E-01, 4.000E-01, 1.660E-17, 4.269E-18, 1.860E-15, 1.000E-04, 3.000E-04, 7.623E-20, 1.135E-28, 1.778E-22, 1.000E-04
  2.000E-07, 1.0000E+03,  100.00,   45.87, 2.5440E-05, 1.844E-30, 3.000E-01, 4.000E-01, 3.320E-17, 8.538E-18, 3.721E-15, 1.000E-04, 3.000E-04, 1.525E-19, 4.122E-28, 3.556E-22, 1.000E-04
  4.000E-07, 1.0000E+03,  100.00,   45.87, 2.5440E-05, 5.020E-30, 3.000E-01, 4.000E-01, 6.640E-17, 1.708E-17, 7.441E-15, 1.000E-04, 3.000E-04, 3.049E-19, 1.536E-27, 7.113E-22, 1.000E-04
  8.000E-07, 1.0000E+03,  100.00,   45.87, 2.5440E-05, 1.699E-29, 3.000E-01, 4.000E-01, 1.328E-16, 3.415E-17, 1.488E-14, 1.000E-04, 3.000E-04, 6.099E-19, 5.770E-27, 1.423E-21, 1.000E-04
  1.600E-06, 1.0000E+03,  100.01,   45.87, 2.5440E-05, 6.560E-29, 3.000E-01, 4.000E-01, 2.656E-16, 6.830E-17, 2.976E-14, 1.000E-04, 3.000E-04, 1.220E-18, 2.298E-26, 2.845E-21, 1.000E-04
  3.200E-06, 1.0000E+03,  100.02,   45.87, 2.5440E-05, 2.568E-28, 3.000E-01, 4.000E-01, 5.312E-16, 1.366E-16, 5.953E-14, 1.000E-04, 3.000E-04, 2.439E-18, 9.073E-26, 5.691E-21, 1.000E-04
  6.400E-06, 1.0000E+03,  100.03,   45.87, 2.5440E-05, 1.004E-27, 3.000E-01, 4.000E-01, 1.063E-15, 2.732E-16, 1.191E-13, 1.000E-04, 3.000E-04, 4.879E-18, 3.557E-25, 1.138E-20, 1.000E-04
  1.280E-05, 1.0000E+03,  100.06,   45.87, 2.5440E-05, 3.984E-27, 3.000E-01, 4.001E-01, 2.125E-15, 5.464E-16, 2.381E-13, 1.000E-04, 3.000E-04, 9.757E-18, 1.419E-24, 2.277E-20, 1.000E-04
  2.560E-05, 1.0000E+03,  100.13,   45.87, 2.5440E-05, 1.588E-26, 2.999E-01, 4.001E-01, 4.251E-15, 1.093E-15, 4.762E-13, 1.000E-04, 3.000E-04, 1.951E-17, 5.688E-24, 4.555E-20, 1.000E-04
  5.120E-05, 1.0000E+03,  100.25,   45.87, 2.5440E-05, 6.292E-26, 2.999E-01, 4.002E-01, 8.505E-15, 2.186E-15, 9.522E-13, 1.000E-04, 3.000E-04, 3.901E-17, 2.268E-23, 9.117E-20, 1.000E-04
  1.024E-04, 1.0000E+03,  100.51,   45.87, 2.5440E-05, 2.490E-25, 2.998E-01, 4.004E-01, 1.702E-14, 4.371E-15, 1.904E-12, 1.000E-04, 3.000E-04, 7.798E-17, 9.100E-23, 1.826E-19, 1.000E-04
  2.048E-04, 1.0000E+03,  101.01,   45.87, 2.5440E-05, 1.306E-24, 2.996E-01, 4.008E-01, 3.412E-14, 8.742E-15, 3.805E-12, 1.000E-04, 3.000E-04, 1.557E-16, 5.029E-22, 3.665E-19, 1.000E-04
