Time,Density,gasTemp,dustTemp,av,H2O ,H2  ,H   ,H+  ,HE+ ,C   ,C+  ,O   ,O+  ,CO  ,CO+ ,E-  
  1.000E-07, 1.0000E+03,  100.00,   45.87, 1.0176E-05, 1.000E-30, 3.000E-01, 4.000E-01, 1.660E-17, 4.269E-18, 1.860E-15, 1.000E-04, 3.000E-04, 7.623E-20, 1.135E-28, 1.778E-22, 1.000E-04
  2.000E-07, 1.0000E+03,  100.00,   45.87, 1.0176E-05, 1.844E-30, 3.000E-01, 4.000E-01, 3.320E-17, 8.538E-18, 3.721E-15, 1.000E-04, 3.000E-04, 1.525E-19, 4.122E-28, 3.556E-22, 1.000E-04
  4.000E-07, 1.0000E+03,  100.00,   45.87, 1.0176E-05, 5.020E-30, 3.000E-01, 4.000E-01, 6.640E-17, 1.708E-17, 7.441E-15, 1.000E-04, 3.000E-04, 3.049E-19, 1.536E-27, 7.113E-22, 1.000E-04
  8.000E-07, 1.0000E+03,  100.01,   45.87, 1.0176E-05, 1.699E-29, 3.000E-01, 4.000E-01, 1.328E-16, 3.415E-17, 1.488E-14, 1.000E-04, 3.000E-04, 6.099E-19, 5.770E-27, 1.423E-21, 1.000E-04
  1.600E-06, 1.0000E+03,  100.01,   45.87, 1.0176E-05, 6.560E-29, 3.000E-01, 4.000E-01, 2.656E-16, 6.830E-17, 2.976E-14, 1.000E-04, 3.000E-04, 1.220E-18, 2.298E-26, 2.845E-21, 1.000E-04
  3.200E-06, 1.0000E+03,  100.03,   45.87, 1.0176E-05, 2.568E-28, 3.000E-01, 4.000E-01, 5.312E-16, 1.366E-16, 5.953E-14, 1.000E-04, 3.000E-04, 2.439E-18, 9.074E-26, 5.691E-21, 1.000E-04
  6.400E-06, 1.0000E+03,  100.05,   45.87, 1.0176E-05, 1.004E-27, 3.000E-01, 4.000E-01, 1.063E-15, 2.732E-16, 1.191E-13, 1.000E-04, 3.000E-04, 4.879E-18, 3.557E-25, 1.138E-20, 1.000E-04
  1.280E-05, 1.0000E+03,  100.10,   45.87, 1.0176E-05, 3.982E-27, 3.000E-01, 4.001E-01, 2.125E-15, 5.464E-16, 2.381E-13, 1.000E-04, 3.000E-04, 9.757E-18, 1.419E-24, 2.277E-20, 1.000E-04
  2.560E-05, 1.0000E+03,  100.20,   45.87, 1.0176E-05, 1.586E-26, 2.999E-01, 4.002E-01, 4.251E-15, 1.093E-15, 4.762E-13, 1.000E-04, 3.000E-04, 1.951E-17, 5.690E-24, 4.556E-20, 1.000E-04
  5.120E-05, 1.0000E+03,  100.40,   45.87, 1.0176E-05, 6.277E-26, 2.998E-01, 4.003E-01, 8.507E-15, 2.186E-15, 9.522E-13, 1.000E-04, 3.000E-04, 3.901E-17, 2.269E-23, 9.119E-20, 1.000E-04
  1.024E-04, 1.0000E+03,  100.80,   45.87, 1.0176E-05, 2.478E-25, 2.997E-01, 4.006E-01, 1.703E-14, 4.371E-15, 1.904E-12, 1.000E-04, 3.000E-04, 7.798E-17, 9.107E-23, 1.827E-19, 1.000E-04
  2.048E-04, 1.0000E+03,  101.60,   45.87, 1.0176E-05, 1.293E-24, 2.994E-01, 4.013E-01, 3.415E-14, 8.742E-15, 3.804E-12, 1.000E-04, 3.000E-04, 1.557E-16, 5.038E-22, 3.669E-19, 1.000E-04
  4.096E-04, 1.0000E+03,  103.20,   45.87, 1.0176E-05, 4.891E-24, 2.987E-01, 4.026E-01, 6.859E-14, 1.748E-14, 7.598E-12, 1.000E-04, 3.000E-04, 3.105E-16, 2.051E-21, 7.390E-19, 1.000E-04
  8.192E-04, 1.0000E+03,  106.39,   45.87, 1.0176E-05, 1.738E-23, 2.974E-01, 4.052E-01, 1.382E-13, 3.497E-14, 1.516E-11, 1.000E-04, 3.000E-04, 6.180E-16, 8.326E-21, 1.497E-18, 1.000E-04
  1.638E-03, 1.0000E+03,  112.73,   45.87, 1.0176E-05, 5.734E-23, 2.949E-01, 4.103E-01, 2.801E-13, 6.994E-14, 3.018E-11, 1.000E-04, 3.000E-04, 1.225E-15, 3.405E-20, 3.065E-18, 1.000E-04
  3.277E-03, 1.0000E+03,  125.30,   45.87, 1.0176E-05, 1.772E-22, 2.898E-01, 4.203E-01, 5.741E-13, 1.399E-13, 5.984E-11, 1.000E-04, 3.000E-04, 2.409E-15, 1.518E-19, 6.397E-18, 1.000E-04
  6.554E-03, 1.0000E+03,  149.98,   45.87, 1.0176E-05, 5.070E-22, 2.800E-01, 4.400E-01, 1.202E-12, 2.798E-13, 1.176E-10, 1.000E-04, 3.000E-04, 4.660E-15, 7.472E-19, 1.377E-17, 1.000E-04
  1.311E-02, 1.0000E+03,  197.57,   45.87, 1.0176E-05, 1.861E-21, 2.613E-01, 4.773E-01, 2.606E-12, 5.595E-13, 2.274E-10, 1.000E-04, 3.000E-04, 8.723E-15, 3.907E-18, 3.103E-17, 1.001E-04
  2.621E-02, 1.0000E+03,  289.36,   45.87, 1.0176E-05, 1.898E-20, 2.277E-01, 5.447E-01, 5.909E-12, 1.119E-12, 4.259E-10, 1.000E-04, 3.000E-04, 1.541E-14, 2.022E-17, 7.375E-17, 1.002E-04
  5.243E-02, 1.0000E+03,  483.71,   45.87, 1.0176E-05, 4.405E-19, 1.727E-01, 6.545E-01, 1.398E-11, 2.238E-12, 7.512E-10, 1.000E-04, 3.000E-04, 2.466E-14, 1.026E-16, 1.928E-16, 1.003E-04
  1.049E-01, 1.0000E+03,  904.41,   45.87, 1.0176E-05, 1.015E-15, 9.942E-02, 8.012E-01, 4.800E-11, 4.476E-12, 1.197E-09, 1.000E-04, 3.000E-04, 3.553E-14, 4.238E-15, 1.010E-14, 1.006E-04
  2.097E-01, 1.0000E+03, 1499.83,   45.87, 1.0176E-05, 8.611E-13, 3.294E-02, 9.341E-01, 1.949E-09, 8.952E-12, 2.914E-09, 9.999E-05, 3.000E-04, 3.933E-13, 9.195E-13, 8.162E-13, 1.012E-04
  4.194E-01, 1.0000E+03, 1837.87,   45.87, 1.0176E-05, 5.352E-12, 3.616E-03, 9.928E-01, 1.190E-08, 1.790E-11, 6.122E-09, 9.999E-05, 3.000E-04, 3.858E-12, 9.636E-12, 2.550E-12, 1.020E-04
  8.389E-01, 1.0000E+03, 1883.15,   45.87, 1.0176E-05, 1.001E-13, 4.367E-05, 9.999E-01, 1.576E-08, 3.581E-11, 1.495E-09, 1.000E-04, 3.000E-04, 6.179E-12, 8.137E-12, 3.456E-13, 1.033E-04
  1.678E+00, 1.0000E+03, 1883.91,   45.87, 1.0176E-05, 7.966E-16, 3.296E-08, 1.000E+00, 1.630E-08, 7.161E-11, 3.630E-10, 1.000E-04, 3.000E-04, 6.134E-12, 9.939E-13, 1.110E-14, 1.044E-04
