Time,Density,gasTemp,dustTemp,av,H2O ,H2  ,H   ,H+  ,HE+ ,C   ,C+  ,O   ,O+  ,CO  ,CO+ ,E-  
  1.000E-07, 1.0000E+03,  100.00,   45.87, 2.5441E-01, 1.000E-30, 3.000E-01, 4.000E-01, 1.660E-17, 4.269E-18, 1.860E-15, 1.000E-04, 3.000E-04, 7.623E-20, 1.135E-28, 1.778E-22, 1.000E-04
  2.000E-07, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 1.834E-30, 3.000E-01, 4.000E-01, 3.320E-17, 8.538E-18, 3.721E-15, 1.000E-04, 3.000E-04, 1.525E-19, 4.085E-28, 3.556E-22, 1.000E-04
  4.000E-07, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 5.153E-30, 3.000E-01, 4.000E-01, 6.640E-17, 1.708E-17, 7.441E-15, 1.000E-04, 3.000E-04, 3.049E-19, 1.583E-27, 7.113E-22, 1.000E-04
  8.000E-07, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 1.757E-29, 3.000E-01, 4.000E-01, 1.328E-16, 3.415E-17, 1.488E-14, 1.000E-04, 3.000E-04, 6.099E-19, 5.977E-27, 1.423E-21, 1.000E-04
  1.600E-06, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 6.483E-29, 3.000E-01, 4.000E-01, 2.656E-16, 6.830E-17, 2.976E-14, 1.000E-04, 3.000E-04, 1.220E-18, 2.270E-26, 2.845E-21, 1.000E-04
  3.200E-06, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 2.589E-28, 3.000E-01, 4.000E-01, 5.312E-16, 1.366E-16, 5.953E-14, 1.000E-04, 3.000E-04, 2.439E-18, 9.144E-26, 5.691E-21, 1.000E-04
  6.400E-06, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 1.018E-27, 3.000E-01, 4.000E-01, 1.062E-15, 2.732E-16, 1.191E-13, 1.000E-04, 3.000E-04, 4.879E-18, 3.604E-25, 1.138E-20, 1.000E-04
  1.280E-05, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 3.991E-27, 3.000E-01, 4.000E-01, 2.125E-15, 5.464E-16, 2.381E-13, 1.000E-04, 3.000E-04, 9.757E-18, 1.415E-24, 2.277E-20, 1.000E-04
  2.560E-05, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 1.595E-26, 3.000E-01, 4.000E-01, 4.250E-15, 1.093E-15, 4.762E-13, 1.000E-04, 3.000E-04, 1.951E-17, 5.708E-24, 4.554E-20, 1.000E-04
  5.120E-05, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 6.348E-26, 3.000E-01, 4.000E-01, 8.502E-15, 2.186E-15, 9.524E-13, 1.000E-04, 3.000E-04, 3.901E-17, 2.286E-23, 9.113E-20, 1.000E-04
  1.024E-04, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 2.521E-25, 3.000E-01, 4.000E-01, 1.701E-14, 4.371E-15, 1.905E-12, 1.000E-04, 3.000E-04, 7.798E-17, 9.135E-23, 1.824E-19, 1.000E-04
  2.048E-04, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 1.321E-24, 3.000E-01, 4.000E-01, 3.406E-14, 8.742E-15, 3.808E-12, 1.000E-04, 3.000E-04, 1.557E-16, 4.992E-22, 3.659E-19, 1.000E-04
  4.096E-04, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 5.561E-24, 3.000E-01, 4.000E-01, 6.824E-14, 1.748E-14, 7.611E-12, 1.000E-04, 3.000E-04, 3.104E-16, 2.226E-21, 7.356E-19, 1.000E-04
  8.192E-04, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 2.025E-23, 3.000E-01, 4.000E-01, 1.369E-13, 3.497E-14, 1.521E-11, 1.000E-04, 3.000E-04, 6.177E-16, 8.711E-21, 1.483E-18, 1.000E-04
  1.638E-03, 1.0000E+03,  100.00,   39.45, 2.5441E-01, 7.872E-23, 3.000E-01, 4.000E-01, 2.754E-13, 6.994E-14, 3.035E-11, 1.000E-04, 3.000E-04, 1.223E-15, 3.959E-20, 3.014E-18, 1.000E-04
  3.277E-03, 1.0000E+03,  100.01,   39.45, 2.5441E-01, 2.953E-22, 3.000E-01, 4.000E-01, 5.566E-13, 1.399E-13, 6.049E-11, 1.000E-04, 3.000E-04, 2.401E-15, 1.784E-19, 6.197E-18, 1.000E-04
  6.554E-03, 1.0000E+03,  100.01,   39.45, 2.5441E-01, 1.152E-21, 3.000E-01, 4.000E-01, 1.134E-12, 2.798E-13, 1.202E-10, 1.000E-04, 3.000E-04, 4.642E-15, 8.664E-19, 1.301E-17, 1.000E-04
  1.311E-02, 1.0000E+03,  100.03,   39.45, 2.5441E-01, 5.572E-21, 3.000E-01, 4.000E-01, 2.341E-12, 5.595E-13, 2.372E-10, 1.000E-04, 3.000E-04, 8.690E-15, 4.784E-18, 2.842E-17, 1.000E-04
  2.621E-02, 1.0000E+03,  100.05,   39.45, 2.5441E-01, 5.189E-20, 3.000E-01, 4.000E-01, 4.932E-12, 1.119E-12, 4.620E-10, 1.000E-04, 3.000E-04, 1.530E-14, 2.976E-17, 6.717E-17, 1.001E-04
  5.243E-02, 1.0000E+03,  100.10,   39.45, 2.5441E-01, 8.985E-19, 3.000E-01, 4.001E-01, 1.060E-11, 2.238E-12, 8.764E-10, 1.000E-04, 3.000E-04, 2.414E-14, 1.961E-16, 1.856E-16, 1.002E-04
  1.049E-01, 1.0000E+03,  100.20,   39.45, 2.5441E-01, 1.745E-17, 2.999E-01, 4.002E-01, 2.303E-11, 4.476E-12, 1.578E-09, 1.000E-04, 3.000E-04, 3.228E-14, 1.296E-15, 6.104E-16, 1.004E-04
  2.097E-01, 1.0000E+03,  100.40,   39.45, 2.5441E-01, 2.550E-16, 2.998E-01, 4.003E-01, 5.016E-11, 8.952E-12, 2.575E-09, 1.000E-04, 3.000E-04, 3.642E-14, 7.783E-15, 1.786E-15, 1.007E-04
  4.194E-01, 1.0000E+03,  100.80,   39.45, 2.5441E-01, 2.222E-15, 2.997E-01, 4.006E-01, 1.089E-10, 1.790E-11, 3.497E-09, 1.000E-04, 3.000E-04, 3.830E-14, 3.807E-14, 3.396E-15, 1.013E-04
  8.389E-01, 1.0000E+03,  101.61,   39.45, 2.5441E-01, 9.771E-15, 2.994E-01, 4.012E-01, 2.318E-10, 3.580E-11, 3.488E-09, 1.000E-04, 3.000E-04, 4.149E-14, 1.347E-13, 4.320E-15, 1.023E-04
  1.678E+00, 1.0000E+03,  103.22,   39.45, 2.5441E-01, 2.361E-14, 2.988E-01, 4.024E-01, 4.799E-10, 7.160E-11, 2.272E-09, 1.000E-04, 3.000E-04, 4.805E-14, 3.019E-13, 4.586E-15, 1.035E-04
  3.355E+00, 1.0000E+03,  106.42,   39.45, 2.5441E-01, 4.107E-14, 2.976E-01, 4.048E-01, 9.745E-10, 1.432E-10, 9.953E-10, 1.000E-04, 3.000E-04, 6.179E-14, 4.029E-13, 4.598E-15, 1.046E-04
