Time,Density,gasTemp,dustTemp,av,H2O ,H2  ,H   ,H+  ,HE+ ,C   ,C+  ,O   ,O+  ,CO  ,CO+ ,E-  
  1.000E-07, 1.0000E+03,  100.00,   45.87, 2.5441E-02, 1.000E-30, 3.000E-01, 4.000E-01, 1.660E-17, 4.269E-18, 1.860E-15, 1.000E-04, 3.000E-04, 7.623E-20, 1.135E-28, 1.778E-22, 1.000E-04
  2.000E-07, 1.0000E+03,  100.00,   45.18, 2.5441E-02, 1.846E-30, 3.000E-01, 4.000E-01, 3.320E-17, 8.538E-18, 3.721E-15, 1.000E-04, 3.000E-04, 1.525E-19, 4.128E-28, 3.556E-22, 1.000E-04
  4.000E-07, 1.0000E+03,  100.00,   45.18, 2.5441E-02, 5.036E-30, 3.000E-01, 4.000E-01, 6.640E-17, 1.708E-17, 7.441E-15, 1.000E-04, 3.000E-04, 3.049E-19, 1.541E-27, 7.113E-22, 1.000E-04
  8.000E-07, 1.0000E+03,  100.00,   45.18, 2.5441E-02, 1.705E-29, 3.000E-01, 4.000E-01, 1.328E-16, 3.415E-17, 1.488E-14, 1.000E-04, 3.000E-04, 6.099E-19, 5.790E-27, 1.423E-21, 1.000E-04
  1.600E-06, 1.0000E+03,  100.00,   45.18, 2.5441E-02, 6.564E-29, 3.000E-01, 4.000E-01, 2.656E-16, 6.830E-17, 2.976E-14, 1.000E-04, 3.000E-04, 1.220E-18, 2.299E-26, 2.845E-21, 1.000E-04
  3.200E-06, 1.0000E+03,  100.00,   45.18, 2.5441E-02, 2.573E-28, 3.000E-01, 4.000E-01, 5.312E-16, 1.366E-16, 5.953E-14, 1.000E-04, 3.000E-04, 2.439E-18, 9.085E-26, 5.691E-21, 1.000E-04
  6.400E-06, 1.0000E+03,  100.00,   45.18, 2.5441E-02, 1.006E-27, 3.000E-01, 4.000E-01, 1.062E-15, 2.732E-16, 1.191E-13, 1.000E-04, 3.000E-04, 4.879E-18, 3.561E-25, 1.138E-20, 1.000E-04
  1.280E-05, 1.0000E+03,  100.00,   45.18, 2.5441E-02, 3.986E-27, 3.000E-01, 4.000E-01, 2.125E-15, 5.464E-16, 2.381E-13, 1.000E-04, 3.000E-04, 9.757E-18, 1.417E-24, 2.277E-20, 1.000E-04
  2.560E-05, 1.0000E+03,  100.00,   45.18, 2.5441E-02, 1.591E-26, 3.000E-01, 4.000E-01, 4.251E-15, 1.093E-15, 4.762E-13, 1.000E-04, 3.000E-04, 1.951E-17, 5.688E-24, 4.554E-20, 1.000E-04
  5.120E-05, 1.0000E+03,  100.01,   45.18, 2.5441E-02, 6.320E-26, 3.000E-01, 4.000E-01, 8.503E-15, 2.186E-15, 9.523E-13, 1.000E-04, 3.000E-04, 3.901E-17, 2.268E-23, 9.113E-20, 1.000E-04
  1.024E-04, 1.0000E+03,  100.01,   45.18, 2.5441E-02, 2.511E-25, 3.000E-01, 4.000E-01, 1.701E-14, 4.371E-15, 1.904E-12, 1.000E-04, 3.000E-04, 7.798E-17, 9.070E-23, 1.824E-19, 1.000E-04
  2.048E-04, 1.0000E+03,  100.03,   45.18, 2.5441E-02, 1.334E-24, 3.000E-01, 4.000E-01, 3.408E-14, 8.742E-15, 3.805E-12, 1.000E-04, 3.000E-04, 1.557E-16, 5.035E-22, 3.659E-19, 1.000E-04
  4.096E-04, 1.0000E+03,  100.06,   45.18, 2.5441E-02, 5.201E-24, 3.000E-01, 4.000E-01, 6.831E-14, 1.748E-14, 7.602E-12, 1.000E-04, 3.000E-04, 3.105E-16, 2.058E-21, 7.351E-19, 1.000E-04
  8.192E-04, 1.0000E+03,  100.11,   45.18, 2.5441E-02, 2.002E-23, 3.000E-01, 4.001E-01, 1.372E-13, 3.497E-14, 1.517E-11, 1.000E-04, 3.000E-04, 6.177E-16, 8.718E-21, 1.483E-18, 1.000E-04
  1.638E-03, 1.0000E+03,  100.22,   45.18, 2.5441E-02, 7.536E-23, 2.999E-01, 4.002E-01, 2.765E-13, 6.994E-14, 3.022E-11, 1.000E-04, 3.000E-04, 1.223E-15, 3.763E-20, 3.011E-18, 1.000E-04
  3.277E-03, 1.0000E+03,  100.44,   45.18, 2.5441E-02, 2.772E-22, 2.998E-01, 4.004E-01, 5.605E-13, 1.399E-13, 6.001E-11, 1.000E-04, 3.000E-04, 2.405E-15, 1.655E-19, 6.186E-18, 1.000E-04
  6.554E-03, 1.0000E+03,  100.88,   45.18, 2.5441E-02, 1.073E-21, 2.996E-01, 4.007E-01, 1.149E-12, 2.798E-13, 1.184E-10, 1.000E-04, 3.000E-04, 4.650E-15, 8.202E-19, 1.301E-17, 1.000E-04
  1.311E-02, 1.0000E+03,  101.77,   45.18, 2.5441E-02, 5.122E-21, 2.993E-01, 4.014E-01, 2.398E-12, 5.595E-13, 2.302E-10, 1.000E-04, 3.000E-04, 8.704E-15, 4.636E-18, 2.866E-17, 1.001E-04
  2.621E-02, 1.0000E+03,  103.53,   45.18, 2.5441E-02, 4.871E-20, 2.986E-01, 4.028E-01, 5.133E-12, 1.119E-12, 4.354E-10, 1.000E-04, 3.000E-04, 1.532E-14, 2.902E-17, 6.978E-17, 1.002E-04
  5.243E-02, 1.0000E+03,  107.06,   45.18, 2.5441E-02, 8.367E-19, 2.972E-01, 4.057E-01, 1.128E-11, 2.238E-12, 7.804E-10, 1.000E-04, 3.000E-04, 2.420E-14, 1.879E-16, 2.044E-16, 1.003E-04
  1.049E-01, 1.0000E+03,  114.06,   45.18, 2.5441E-02, 1.494E-17, 2.943E-01, 4.113E-01, 2.529E-11, 4.476E-12, 1.262E-09, 1.000E-04, 3.000E-04, 3.251E-14, 1.177E-15, 6.835E-16, 1.006E-04
  2.097E-01, 1.0000E+03,  127.93,   45.18, 2.5441E-02, 1.929E-16, 2.888E-01, 4.224E-01, 5.720E-11, 8.952E-12, 1.697E-09, 1.000E-04, 3.000E-04, 3.715E-14, 6.361E-15, 1.818E-15, 1.011E-04
  4.194E-01, 1.0000E+03,  155.06,   45.18, 2.5441E-02, 1.413E-15, 2.780E-01, 4.440E-01, 1.272E-10, 1.790E-11, 1.696E-09, 1.000E-04, 3.000E-04, 4.122E-14, 2.512E-14, 2.819E-15, 1.020E-04
  8.389E-01, 1.0000E+03,  207.27,   45.18, 2.5441E-02, 5.144E-15, 2.576E-01, 4.848E-01, 2.700E-10, 3.580E-11, 1.152E-09, 1.000E-04, 3.000E-04, 5.254E-14, 6.107E-14, 2.772E-15, 1.032E-04
  1.678E+00, 1.0000E+03,  308.36,   45.18, 2.5441E-02, 1.165E-14, 2.212E-01, 5.576E-01, 5.512E-10, 7.160E-11, 5.063E-10, 1.000E-04, 3.000E-04, 8.887E-14, 7.946E-14, 2.172E-15, 1.043E-04
  3.355E+00, 1.0000E+03,  525.64,   45.18, 2.5441E-02, 2.160E-14, 1.631E-01, 6.738E-01, 1.133E-09, 1.432E-10, 1.657E-10, 1.000E-04, 3.000E-04, 2.051E-13, 5.983E-14, 1.936E-15, 1.049E-04
  6.711E+00, 1.0000E+03,  976.70,   45.18, 2.5441E-02, 1.865E-13, 8.870E-02, 8.226E-01, 6.596E-09, 2.863E-10, 2.389E-10, 1.000E-04, 3.000E-04, 1.471E-12, 8.925E-13, 7.285E-14, 1.050E-04
  1.342E+01, 1.0000E+03, 1536.25,   45.18, 2.5441E-02, 4.543E-12, 2.622E-02, 9.476E-01, 2.288E-07, 5.724E-10, 2.457E-09, 9.999E-05, 3.000E-04, 6.045E-11, 1.482E-11, 1.263E-12, 1.052E-04
  2.684E+01, 1.0000E+03, 1782.42,   45.18, 2.5441E-02, 9.899E-13, 2.293E-03, 9.954E-01, 7.351E-07, 1.144E-09, 1.271E-09, 1.000E-04, 3.000E-04, 2.033E-10, 7.360E-12, 7.876E-13, 1.057E-04
  5.369E+01, 1.0000E+03, 1785.26,   45.18, 2.5441E-02, 1.208E-16, 1.915E-05, 1.000E+00, 8.226E-07, 2.287E-09, 7.973E-11, 1.000E-04, 3.000E-04, 2.200E-10, 9.937E-14, 1.165E-14, 1.058E-04
  1.074E+02, 1.0000E+03, 1729.54,   45.18, 2.5441E-02, 9.105E-19, 1.678E-06, 1.000E+00, 8.462E-07, 4.567E-09, 6.538E-11, 1.000E-04, 3.000E-04, 2.260E-10, 1.149E-14, 1.429E-15, 1.059E-04
  2.147E+02, 1.0000E+03, 1620.58,   45.18, 2.5441E-02, 8.060E-19, 1.746E-06, 1.000E+00, 8.922E-07, 9.102E-09, 6.592E-11, 1.000E-04, 3.000E-04, 2.380E-10, 1.091E-14, 1.357E-15, 1.059E-04
  4.295E+02, 1.0000E+03, 1413.97,   45.18, 2.5441E-02, 6.045E-19, 1.891E-06, 1.000E+00, 9.837E-07, 1.808E-08, 6.706E-11, 1.000E-04, 3.000E-04, 2.617E-10, 9.806E-15, 1.220E-15, 1.060E-04
  8.590E+02, 1.0000E+03, 1045.18,   45.18, 2.5441E-02, 3.179E-19, 2.224E-06, 1.000E+00, 1.166E-06, 3.567E-08, 6.953E-11, 1.000E-04, 3.000E-04, 3.079E-10, 7.843E-15, 9.754E-16, 1.062E-04
  1.718E+03, 1.0000E+03,  516.17,   45.18, 2.5441E-02, 6.685E-20, 3.105E-06, 1.000E+00, 1.525E-06, 6.955E-08, 7.562E-11, 1.000E-04, 3.000E-04, 3.916E-10, 5.065E-15, 6.299E-16, 1.066E-04
  1.818E+03, 1.0000E+03,  475.73,   45.18, 2.5441E-02, 4.092E-21, 5.612E-06, 1.000E+00, 1.565E-06, 7.341E-08, 9.334E-11, 1.000E-04, 3.000E-04, 3.434E-10, 3.571E-15, 4.440E-16, 1.066E-04
  1.918E+03, 1.0000E+03,  439.37,   45.18, 2.5441E-02, 3.687E-21, 5.893E-06, 1.000E+00, 1.606E-06, 7.725E-08, 9.583E-11, 1.000E-04, 3.000E-04, 3.418E-10, 3.571E-15, 4.440E-16, 1.067E-04
  2.018E+03, 1.0000E+03,  406.89,   45.18, 2.5441E-02, 3.758E-21, 6.152E-06, 1.000E+00, 1.647E-06, 8.107E-08, 9.834E-11, 1.000E-04, 3.000E-04, 3.392E-10, 3.581E-15, 4.452E-16, 1.067E-04
  2.118E+03, 1.0000E+03,  378.02,   45.18, 2.5441E-02, 4.348E-21, 6.387E-06, 1.000E+00, 1.687E-06, 8.487E-08, 1.009E-10, 1.000E-04, 3.000E-04, 3.357E-10, 3.598E-15, 4.473E-16, 1.068E-04
  2.218E+03, 1.0000E+03,  352.57,   45.18, 2.5441E-02, 5.531E-21, 6.598E-06, 1.000E+00, 1.727E-06, 8.865E-08, 1.034E-10, 1.000E-04, 3.000E-04, 3.315E-10, 3.620E-15, 4.500E-16, 1.068E-04
  2.318E+03, 1.0000E+03,  330.26,   45.18, 2.5441E-02, 7.400E-21, 6.781E-06, 1.000E+00, 1.767E-06, 9.241E-08, 1.058E-10, 1.000E-04, 3.000E-04, 3.267E-10, 3.645E-15, 4.531E-16, 1.069E-04
  2.418E+03, 1.0000E+03,  310.81,   45.18, 2.5441E-02, 1.006E-20, 6.938E-06, 1.000E+00, 1.807E-06, 9.615E-08, 1.082E-10, 1.000E-04, 3.000E-04, 3.216E-10, 3.674E-15, 4.566E-16, 1.069E-04
  2.518E+03, 1.0000E+03,  293.92,   45.18, 2.5441E-02, 1.359E-20, 7.071E-06, 1.000E+00, 1.847E-06, 9.987E-08, 1.105E-10, 1.000E-04, 3.000E-04, 3.164E-10, 3.703E-15, 4.603E-16, 1.069E-04
  2.618E+03, 1.0000E+03,  279.40,   45.18, 2.5441E-02, 1.807E-20, 7.181E-06, 1.000E+00, 1.887E-06, 1.036E-07, 1.127E-10, 1.000E-04, 3.000E-04, 3.113E-10, 3.734E-15, 4.641E-16, 1.070E-04
  2.718E+03, 1.0000E+03,  266.95,   45.18, 2.5441E-02, 2.347E-20, 7.270E-06, 1.000E+00, 1.927E-06, 1.073E-07, 1.147E-10, 1.000E-04, 3.000E-04, 3.066E-10, 3.764E-15, 4.678E-16, 1.070E-04
  2.818E+03, 1.0000E+03,  256.29,   45.18, 2.5441E-02, 2.973E-20, 7.342E-06, 1.000E+00, 1.966E-06, 1.109E-07, 1.166E-10, 1.000E-04, 3.000E-04, 3.023E-10, 3.793E-15, 4.715E-16, 1.071E-04
  2.918E+03, 1.0000E+03,  247.18,   45.18, 2.5441E-02, 3.675E-20, 7.400E-06, 1.000E+00, 2.005E-06, 1.145E-07, 1.183E-10, 1.000E-04, 3.000E-04, 2.986E-10, 3.822E-15, 4.750E-16, 1.071E-04
  3.018E+03, 1.0000E+03,  239.53,   45.18, 2.5441E-02, 4.437E-20, 7.445E-06, 1.000E+00, 2.045E-06, 1.182E-07, 1.199E-10, 1.000E-04, 3.000E-04, 2.955E-10, 3.848E-15, 4.782E-16, 1.072E-04
