Time,Density,gasTemp,dustTemp,av,H2O ,H2  ,H   ,H+  ,HE+ ,C   ,C+  ,O   ,O+  ,CO  ,CO+ ,E-  
  1.000E-07, 1.0000E+03,  100.00,   45.87, 1.7920E-06, 1.000E-30, 3.000E-01, 4.000E-01, 1.660E-17, 4.269E-18, 1.860E-15, 1.000E-04, 3.000E-04, 7.623E-20, 1.135E-28, 1.778E-22, 1.000E-04
  2.000E-07, 1.0000E+03,  100.00,   45.87, 1.7920E-06, 1.844E-30, 3.000E-01, 4.000E-01, 3.320E-17, 8.538E-18, 3.721E-15, 1.000E-04, 3.000E-04, 1.525E-19, 4.122E-28, 3.556E-22, 1.000E-04
  4.000E-07, 1.0000E+03,  100.01,   45.87, 1.7920E-06, 5.020E-30, 3.000E-01, 4.000E-01, 6.640E-17, 1.708E-17, 7.441E-15, 1.000E-04, 3.000E-04, 3.049E-19, 1.536E-27, 7.113E-22, 1.000E-04
  8.000E-07, 1.0000E+03,  100.02,   45.87, 1.7920E-06, 1.699E-29, 3.000E-01, 4.000E-01, 1.328E-16, 3.415E-17, 1.488E-14, 1.000E-04, 3.000E-04, 6.099E-19, 5.770E-27, 1.423E-21, 1.000E-04
  1.600E-06, 1.0000E+03,  100.03,   45.87, 1.7920E-06, 6.558E-29, 3.000E-01, 4.000E-01, 2.656E-16, 6.830E-17, 2.976E-14, 1.000E-04, 3.000E-04, 1.220E-18, 2.299E-26, 2.845E-21, 1.000E-04
  3.200E-06, 1.0000E+03,  100.06,   45.87, 1.7920E-06, 2.567E-28, 3.000E-01, 4.000E-01, 5.313E-16, 1.366E-16, 5.953E-14, 1.000E-04, 3.000E-04, 2.439E-18, 9.075E-26, 5.691E-21, 1.000E-04
  6.400E-06, 1.0000E+03,  100.12,   45.87, 1.7920E-06, 1.003E-27, 3.000E-01, 4.001E-01, 1.063E-15, 2.732E-16, 1.191E-13, 1.000E-04, 3.000E-04, 4.879E-18, 3.558E-25, 1.138E-20, 1.000E-04
  1.280E-05, 1.0000E+03,  100.24,   45.87, 1.7920E-06, 3.974E-27, 2.999E-01, 4.002E-01, 2.126E-15, 5.464E-16, 2.381E-13, 1.000E-04, 3.000E-04, 9.757E-18, 1.420E-24, 2.278E-20, 1.000E-04
  2.560E-05, 1.0000E+03,  100.48,   45.87, 1.7920E-06, 1.579E-26, 2.998E-01, 4.004E-01, 4.253E-15, 1.093E-15, 4.762E-13, 1.000E-04, 3.000E-04, 1.951E-17, 5.697E-24, 4.558E-20, 1.000E-04
  5.120E-05, 1.0000E+03,  100.97,   45.87, 1.7920E-06, 6.220E-26, 2.996E-01, 4.008E-01, 8.511E-15, 2.186E-15, 9.521E-13, 1.000E-04, 3.000E-04, 3.901E-17, 2.273E-23, 9.128E-20, 1.000E-04
  1.024E-04, 1.0000E+03,  101.94,   45.87, 1.7920E-06, 2.432E-25, 2.992E-01, 4.016E-01, 1.705E-14, 4.371E-15, 1.904E-12, 1.000E-04, 3.000E-04, 7.798E-17, 9.137E-23, 1.830E-19, 1.000E-04
  2.048E-04, 1.0000E+03,  103.87,   45.87, 1.7920E-06, 1.244E-24, 2.984E-01, 4.031E-01, 3.425E-14, 8.742E-15, 3.804E-12, 1.000E-04, 3.000E-04, 1.557E-16, 5.068E-22, 3.683E-19, 1.000E-04
  4.096E-04, 1.0000E+03,  107.71,   45.87, 1.7920E-06, 4.531E-24, 2.969E-01, 4.062E-01, 6.897E-14, 1.748E-14, 7.595E-12, 1.000E-04, 3.000E-04, 3.105E-16, 2.066E-21, 7.446E-19, 1.000E-04
  8.192E-04, 1.0000E+03,  115.36,   45.87, 1.7920E-06, 1.517E-23, 2.938E-01, 4.124E-01, 1.397E-13, 3.497E-14, 1.515E-11, 1.000E-04, 3.000E-04, 6.179E-16, 8.506E-21, 1.519E-18, 1.000E-04
  1.638E-03, 1.0000E+03,  130.46,   45.87, 1.7920E-06, 4.497E-23, 2.878E-01, 4.245E-01, 2.857E-13, 6.994E-14, 3.013E-11, 1.000E-04, 3.000E-04, 1.225E-15, 3.588E-20, 3.146E-18, 1.000E-04
  3.277E-03, 1.0000E+03,  160.03,   45.87, 1.7920E-06, 1.110E-22, 2.760E-01, 4.479E-01, 5.937E-13, 1.399E-13, 5.967E-11, 1.000E-04, 3.000E-04, 2.409E-15, 1.549E-19, 6.662E-18, 1.000E-04
  6.554E-03, 1.0000E+03,  216.88,   45.87, 1.7920E-06, 2.532E-22, 2.540E-01, 4.921E-01, 1.274E-12, 2.798E-13, 1.171E-10, 1.000E-04, 3.000E-04, 4.662E-15, 7.351E-19, 1.454E-17, 1.000E-04
  1.311E-02, 1.0000E+03,  328.02,   45.87, 1.7920E-06, 1.879E-21, 2.149E-01, 5.701E-01, 2.865E-12, 5.595E-13, 2.261E-10, 1.000E-04, 3.000E-04, 8.741E-15, 3.649E-18, 3.275E-17, 1.001E-04
  2.621E-02, 1.0000E+03,  570.85,   45.87, 1.7920E-06, 3.374E-19, 1.539E-01, 6.922E-01, 6.795E-12, 1.119E-12, 4.229E-10, 1.000E-04, 3.000E-04, 1.546E-14, 1.985E-17, 9.384E-17, 1.002E-04
