Particle [HI] [CII] [OI] [CI] CO p-H2 o-H2 Total 
89 0.00000E+00 2.99525E-22 4.53822E-23 3.51125E-25 9.45956E-32 1.71490E-27 2.24409E-29 3.45260E-22
90 0.00000E+00 2.99525E-22 4.53822E-23 3.51125E-25 9.45989E-32 1.71496E-27 2.24417E-29 3.45260E-22
91 0.00000E+00 2.99525E-22 4.53822E-23 3.51125E-25 9.46057E-32 1.71508E-27 2.24432E-29 3.45260E-22
92 0.00000E+00 2.99525E-22 4.53822E-23 3.51125E-25 9.46091E-32 1.71514E-27 2.24440E-29 3.45260E-22
93 0.00000E+00 2.99525E-22 4.53821E-23 3.51128E-25 9.46636E-32 1.71608E-27 2.24563E-29 3.45260E-22
94 0.00000E+00 2.99525E-22 4.53820E-23 3.51132E-25 9.47181E-32 1.71703E-27 2.24690E-29 3.45260E-22
95 0.00000E+00 2.99525E-22 4.53820E-23 3.51134E-25 9.47727E-32 1.71798E-27 2.24811E-29 3.45259E-22
96 0.00000E+00 2.99524E-22 4.53819E-23 3.51137E-25 9.48273E-32 1.71892E-27 2.24936E-29 3.45259E-22
97 0.00000E+00 2.99524E-22 4.53818E-23 3.51140E-25 9.48820E-32 1.71987E-27 2.25060E-29 3.45259E-22
98 0.00000E+00 2.99524E-22 4.53818E-23 3.51142E-25 9.49368E-32 1.72083E-27 2.25184E-29 3.45259E-22
99 0.00000E+00 2.99524E-22 4.53817E-23 3.51145E-25 9.49917E-32 1.72178E-27 2.25312E-29 3.45258E-22
100 0.00000E+00 2.99523E-22 4.53816E-23 3.51147E-25 9.50466E-32 1.72273E-27 2.25433E-29 3.45258E-22
101 0.00000E+00 2.99523E-22 4.53816E-23 3.51149E-25 9.50981E-32 1.72362E-27 2.25551E-29 3.45258E-22
102 0.00000E+00 2.99523E-22 4.53815E-23 3.51152E-25 9.51531E-32 1.72458E-27 2.25676E-29 3.45257E-22
