Particle Photoelectic H2Form H2Pumping H2Photodis CIPhotoion Cosmic-Rays Turbulence Chemistry Gas-Grain Coulomb Total 
368 1.49443E-22 6.31242E-23 1.44875E-30 1.60148E-23 4.66408E-25 1.46646E-23 7.00000E-26 5.62884E-24 -2.58150E-25 0.00000E+00 2.49154E-22
369 1.49181E-22 6.18563E-23 1.44038E-30 1.56637E-23 4.64133E-25 1.48882E-23 7.00000E-26 5.73069E-24 -2.58547E-25 0.00000E+00 2.47596E-22
370 1.48890E-22 6.06478E-23 1.43236E-30 1.53377E-23 4.61072E-25 1.51014E-23 7.00000E-26 5.83887E-24 -2.58944E-25 0.00000E+00 2.46088E-22
371 1.48606E-22 5.95076E-23 1.42417E-30 1.50310E-23 4.58136E-25 1.53026E-23 7.00000E-26 5.94134E-24 -2.59341E-25 0.00000E+00 2.44657E-22
372 1.48368E-22 5.84513E-23 1.41519E-30 1.47382E-23 4.56200E-25 1.54891E-23 7.00000E-26 6.02545E-24 -2.59738E-25 0.00000E+00 2.43338E-22
373 1.48136E-22 5.74523E-23 1.40614E-30 1.44612E-23 4.54353E-25 1.56655E-23 7.00000E-26 6.10475E-24 -2.60134E-25 0.00000E+00 2.42084E-22
374 1.47871E-22 5.64845E-23 1.39770E-30 1.42018E-23 4.51713E-25 1.58364E-23 7.00000E-26 6.19273E-24 -2.60530E-25 0.00000E+00 2.40848E-22
375 1.47612E-22 5.55676E-23 1.38915E-30 1.39549E-23 4.49166E-25 1.59984E-23 7.00000E-26 6.27642E-24 -2.60926E-25 0.00000E+00 2.39668E-22
376 1.47407E-22 5.46924E-23 1.37805E-30 1.37173E-23 4.47570E-25 1.61497E-23 7.00000E-26 6.34556E-24 -2.60857E-25 0.00000E+00 2.38569E-22
377 1.47197E-22 5.38769E-23 1.36908E-30 1.34908E-23 4.46024E-25 1.62939E-23 7.00000E-26 6.40948E-24 -2.61253E-25 0.00000E+00 2.37523E-22
378 1.46991E-22 5.30984E-23 1.36019E-30 1.32745E-23 4.44538E-25 1.64317E-23 7.00000E-26 6.47030E-24 -2.61649E-25 0.00000E+00 2.36519E-22
379 1.46750E-22 5.23364E-23 1.35189E-30 1.30702E-23 4.42262E-25 1.65665E-23 7.00000E-26 6.54093E-24 -2.62044E-25 0.00000E+00 2.35514E-22
380 1.46563E-22 5.16058E-23 1.34120E-30 1.28721E-23 4.40890E-25 1.66926E-23 7.00000E-26 6.59810E-24 -2.61975E-25 0.00000E+00 2.34580E-22
381 1.46329E-22 5.09044E-23 1.33312E-30 1.26847E-23 4.38726E-25 1.68168E-23 7.00000E-26 6.66359E-24 -2.62370E-25 0.00000E+00 2.33645E-22
382 1.46138E-22 5.02492E-23 1.32465E-30 1.25023E-23 4.37438E-25 1.69329E-23 7.00000E-26 6.71404E-24 -2.62765E-25 0.00000E+00 2.32781E-22
383 1.45961E-22 4.96023E-23 1.31435E-30 1.23271E-23 4.36209E-25 1.70445E-23 7.00000E-26 6.76434E-24 -2.62696E-25 0.00000E+00 2.31942E-22
384 1.45776E-22 4.89970E-23 1.30613E-30 1.21585E-23 4.35005E-25 1.71519E-23 7.00000E-26 6.81064E-24 -2.63091E-25 0.00000E+00 2.31136E-22
385 1.45604E-22 4.83973E-23 1.29613E-30 1.19962E-23 4.33856E-25 1.72553E-23 7.00000E-26 6.85710E-24 -2.63022E-25 0.00000E+00 2.30351E-22
386 1.45386E-22 4.78188E-23 1.28862E-30 1.18417E-23 4.31924E-25 1.73579E-23 7.00000E-26 6.91226E-24 -2.63416E-25 0.00000E+00 2.29556E-22
387 1.45220E-22 4.72607E-23 1.27890E-30 1.16907E-23 4.30849E-25 1.74541E-23 7.00000E-26 6.95532E-24 -2.63347E-25 0.00000E+00 2.28819E-22
388 1.45007E-22 4.67207E-23 1.27165E-30 1.15468E-23 4.28999E-25 1.75500E-23 7.00000E-26 7.00722E-24 -2.63741E-25 0.00000E+00 2.28067E-22
389 1.44846E-22 4.61996E-23 1.26221E-30 1.14058E-23 4.27991E-25 1.76398E-23 7.00000E-26 7.04727E-24 -2.63672E-25 0.00000E+00 2.27373E-22
390 1.44676E-22 4.57114E-23 1.25479E-30 1.12694E-23 4.26995E-25 1.77266E-23 7.00000E-26 7.08385E-24 -2.64066E-25 0.00000E+00 2.26700E-22
391 1.44519E-22 4.52232E-23 1.24564E-30 1.11374E-23 4.26044E-25 1.78107E-23 7.00000E-26 7.12124E-24 -2.63996E-25 0.00000E+00 2.26044E-22
392 1.44353E-22 4.47658E-23 1.23848E-30 1.10095E-23 4.25102E-25 1.78921E-23 7.00000E-26 7.15528E-24 -2.64390E-25 0.00000E+00 2.25407E-22
393 1.44200E-22 4.43072E-23 1.22962E-30 1.08856E-23 4.24204E-25 1.79710E-23 7.00000E-26 7.19028E-24 -2.64320E-25 0.00000E+00 2.24784E-22
394 1.44000E-22 4.38615E-23 1.22308E-30 1.07670E-23 4.22542E-25 1.80504E-23 7.00000E-26 7.23426E-24 -2.64714E-25 0.00000E+00 2.24141E-22
395 1.43850E-22 4.34295E-23 1.21448E-30 1.06503E-23 4.21693E-25 1.81247E-23 7.00000E-26 7.26711E-24 -2.64644E-25 0.00000E+00 2.23549E-22
396 1.43654E-22 4.30086E-23 1.20818E-30 1.05386E-23 4.20088E-25 1.81997E-23 7.00000E-26 7.30896E-24 -2.65037E-25 0.00000E+00 2.22934E-22
397 1.43507E-22 4.26008E-23 1.19984E-30 1.04284E-23 4.19285E-25 1.82698E-23 7.00000E-26 7.33985E-24 -2.64968E-25 0.00000E+00 2.22371E-22
398 1.43352E-22 4.22188E-23 1.19339E-30 1.03213E-23 4.18483E-25 1.83380E-23 7.00000E-26 7.36765E-24 -2.65361E-25 0.00000E+00 2.21821E-22
399 1.43209E-22 4.18329E-23 1.18530E-30 1.02170E-23 4.17720E-25 1.84044E-23 7.00000E-26 7.39679E-24 -2.65291E-25 0.00000E+00 2.21282E-22
400 1.43067E-22 4.14572E-23 1.17735E-30 1.01156E-23 4.16975E-25 1.84689E-23 7.00000E-26 7.42513E-24 -2.65222E-25 0.00000E+00 2.20756E-22
401 1.42916E-22 4.11055E-23 1.17124E-30 1.00168E-23 4.16229E-25 1.85318E-23 7.00000E-26 7.45046E-24 -2.65614E-25 0.00000E+00 2.20241E-22
402 1.42777E-22 4.07489E-23 1.16352E-30 9.92061E-24 4.15519E-25 1.85931E-23 7.00000E-26 7.47728E-24 -2.65545E-25 0.00000E+00 2.19736E-22
403 1.42588E-22 4.03866E-23 1.15823E-30 9.82941E-24 4.14065E-25 1.86578E-23 7.00000E-26 7.51409E-24 -2.65937E-25 0.00000E+00 2.19194E-22
404 1.42452E-22 4.00478E-23 1.15072E-30 9.73786E-24 4.13390E-25 1.87159E-23 7.00000E-26 7.53947E-24 -2.65867E-25 0.00000E+00 2.18710E-22
405 1.42316E-22 3.97174E-23 1.14332E-30 9.64854E-24 4.12730E-25 1.87727E-23 7.00000E-26 7.56420E-24 -2.65797E-25 0.00000E+00 2.18236E-22
406 1.42136E-22 3.94055E-23 1.13777E-30 9.56163E-24 4.11337E-25 1.88286E-23 7.00000E-26 7.59694E-24 -2.66189E-25 0.00000E+00 2.17744E-22
407 1.42003E-22 3.90902E-23 1.13059E-30 9.47654E-24 4.10708E-25 1.88827E-23 7.00000E-26 7.62045E-24 -2.66120E-25 0.00000E+00 2.17287E-22
408 1.41870E-22 3.87821E-23 1.12352E-30 9.39344E-24 4.10092E-25 1.89356E-23 7.00000E-26 7.64340E-24 -2.66050E-25 0.00000E+00 2.16839E-22
409 1.41728E-22 3.84943E-23 1.11820E-30 9.31223E-24 4.09468E-25 1.89872E-23 7.00000E-26 7.66350E-24 -2.66442E-25 0.00000E+00 2.16399E-22
410 1.41598E-22 3.81999E-23 1.11132E-30 9.23286E-24 4.08878E-25 1.90377E-23 7.00000E-26 7.68536E-24 -2.66372E-25 0.00000E+00 2.15967E-22
411 1.41469E-22 3.79121E-23 1.10455E-30 9.15525E-24 4.08300E-25 1.90871E-23 7.00000E-26 7.70672E-24 -2.66302E-25 0.00000E+00 2.15542E-22
412 1.41330E-22 3.76433E-23 1.09949E-30 9.07933E-24 4.07713E-25 1.91354E-23 7.00000E-26 7.72528E-24 -2.66693E-25 0.00000E+00 2.15124E-22
413 1.41202E-22 3.73676E-23 1.09290E-30 9.00504E-24 4.07159E-25 1.91827E-23 7.00000E-26 7.74567E-24 -2.66623E-25 0.00000E+00 2.14714E-22
414 1.41076E-22 3.70978E-23 1.08641E-30 8.93233E-24 4.06615E-25 1.92290E-23 7.00000E-26 7.76562E-24 -2.66554E-25 0.00000E+00 2.14311E-22
415 1.40903E-22 3.68320E-23 1.08186E-30 8.86226E-24 4.05353E-25 1.92767E-23 7.00000E-26 7.79439E-24 -2.66945E-25 0.00000E+00 2.13877E-22
416 1.40778E-22 3.65731E-23 1.07554E-30 8.79251E-24 4.04833E-25 1.93211E-23 7.00000E-26 7.81346E-24 -2.66875E-25 0.00000E+00 2.13486E-22
417 1.40654E-22 3.63195E-23 1.06930E-30 8.72417E-24 4.04322E-25 1.93646E-23 7.00000E-26 7.83212E-24 -2.66805E-25 0.00000E+00 2.13102E-22
418 1.40531E-22 3.60709E-23 1.06315E-30 8.65720E-24 4.03821E-25 1.94072E-23 7.00000E-26 7.85040E-24 -2.66735E-25 0.00000E+00 2.12723E-22
419 1.40361E-22 3.58254E-23 1.05889E-30 8.59262E-24 4.02610E-25 1.94514E-23 7.00000E-26 7.87743E-24 -2.67126E-25 0.00000E+00 2.12313E-22
420 1.40239E-22 3.55863E-23 1.05289E-30 8.52823E-24 4.02130E-25 1.94923E-23 7.00000E-26 7.89495E-24 -2.67056E-25 0.00000E+00 2.11946E-22
421 1.40118E-22 3.53519E-23 1.04698E-30 8.46507E-24 4.01658E-25 1.95325E-23 7.00000E-26 7.91211E-24 -2.66986E-25 0.00000E+00 2.11584E-22
422 1.39998E-22 3.51218E-23 1.04114E-30 8.40311E-24 4.01194E-25 1.95719E-23 7.00000E-26 7.92893E-24 -2.66916E-25 0.00000E+00 2.11228E-22
423 1.39867E-22 3.49080E-23 1.03689E-30 8.34230E-24 4.00716E-25 1.96106E-23 7.00000E-26 7.94303E-24 -2.67306E-25 0.00000E+00 2.10875E-22
424 1.39748E-22 3.46863E-23 1.03119E-30 8.28263E-24 4.00269E-25 1.96485E-23 7.00000E-26 7.95920E-24 -2.67236E-25 0.00000E+00 2.10528E-22
425 1.39630E-22 3.44686E-23 1.02557E-30 8.22403E-24 3.99830E-25 1.96858E-23 7.00000E-26 7.97506E-24 -2.67166E-25 0.00000E+00 2.10186E-22
426 1.39512E-22 3.42549E-23 1.02002E-30 8.16649E-24 3.99399E-25 1.97224E-23 7.00000E-26 7.99062E-24 -2.67097E-25 0.00000E+00 2.09848E-22
427 1.39384E-22 3.40565E-23 1.01603E-30 8.10997E-24 3.98951E-25 1.97584E-23 7.00000E-26 8.00349E-24 -2.67486E-25 0.00000E+00 2.09514E-22
428 1.39267E-22 3.38501E-23 1.01061E-30 8.05444E-24 3.98534E-25 1.97937E-23 7.00000E-26 8.01848E-24 -2.67416E-25 0.00000E+00 2.09185E-22
429 1.39151E-22 3.36473E-23 1.00526E-30 7.99988E-24 3.98124E-25 1.98284E-23 7.00000E-26 8.03318E-24 -2.67346E-25 0.00000E+00 2.08860E-22
430 1.39035E-22 3.34479E-23 9.99979E-31 7.94625E-24 3.97722E-25 1.98625E-23 7.00000E-26 8.04765E-24 -2.67277E-25 0.00000E+00 2.08540E-22
431 1.38874E-22 3.32501E-23 9.96440E-31 7.89441E-24 3.96626E-25 1.98983E-23 7.00000E-26 8.07066E-24 -2.67666E-25 0.00000E+00 2.08187E-22
432 1.38760E-22 3.30573E-23 9.91275E-31 7.84255E-24 3.96237E-25 1.99313E-23 7.00000E-26 8.08460E-24 -2.67596E-25 0.00000E+00 2.07874E-22
433 1.38646E-22 3.28677E-23 9.86173E-31 7.79155E-24 3.95855E-25 1.99637E-23 7.00000E-26 8.09829E-24 -2.67526E-25 0.00000E+00 2.07566E-22
434 1.38533E-22 3.26812E-23 9.81132E-31 7.74138E-24 3.95479E-25 1.99956E-23 7.00000E-26 8.11174E-24 -2.67456E-25 0.00000E+00 2.07260E-22
435 1.38420E-22 3.24976E-23 9.76151E-31 7.69202E-24 3.95109E-25 2.00270E-23 7.00000E-26 8.12497E-24 -2.67386E-25 0.00000E+00 2.06959E-22
436 1.38262E-22 3.23152E-23 9.72859E-31 7.64428E-24 3.94056E-25 2.00601E-23 7.00000E-26 8.14666E-24 -2.67775E-25 0.00000E+00 2.06624E-22
437 1.38150E-22 3.21374E-23 9.67984E-31 7.59645E-24 3.93698E-25 2.00905E-23 7.00000E-26 8.15943E-24 -2.67705E-25 0.00000E+00 2.06330E-22
438 1.38038E-22 3.19624E-23 9.63166E-31 7.54938E-24 3.93347E-25 2.01204E-23 7.00000E-26 8.17199E-24 -2.67635E-25 0.00000E+00 2.06038E-22
439 1.37927E-22 3.17901E-23 9.58404E-31 7.50303E-24 3.93000E-25 2.01499E-23 7.00000E-26 8.18436E-24 -2.67565E-25 0.00000E+00 2.05750E-22
440 1.37817E-22 3.16203E-23 9.53696E-31 7.45739E-24 3.92660E-25 2.01789E-23 7.00000E-26 8.19651E-24 -2.67495E-25 0.00000E+00 2.05465E-22
441 1.37696E-22 3.14638E-23 9.50423E-31 7.41243E-24 3.92298E-25 2.02075E-23 7.00000E-26 8.20601E-24 -2.67884E-25 0.00000E+00 2.05180E-22
442 1.37586E-22 3.12991E-23 9.45814E-31 7.36815E-24 3.91968E-25 2.02356E-23 7.00000E-26 8.21780E-24 -2.67814E-25 0.00000E+00 2.04901E-22
443 1.37477E-22 3.11368E-23 9.41257E-31 7.32453E-24 3.91642E-25 2.02633E-23 7.00000E-26 8.22939E-24 -2.67744E-25 0.00000E+00 2.04625E-22
444 1.37368E-22 3.09768E-23 9.36749E-31 7.28154E-24 3.91321E-25 2.02907E-23 7.00000E-26 8.24080E-24 -2.67674E-25 0.00000E+00 2.04351E-22
445 1.37259E-22 3.08192E-23 9.32291E-31 7.23917E-24 3.91005E-25 2.03176E-23 7.00000E-26 8.25204E-24 -2.67604E-25 0.00000E+00 2.04081E-22
446 1.37141E-22 3.06741E-23 9.29232E-31 7.19741E-24 3.90667E-25 2.03441E-23 7.00000E-26 8.26065E-24 -2.67992E-25 0.00000E+00 2.03810E-22
447 1.37033E-22 3.05209E-23 9.24864E-31 7.15625E-24 3.90360E-25 2.03703E-23 7.00000E-26 8.27154E-24 -2.67922E-25 0.00000E+00 2.03544E-22
448 1.36925E-22 3.03698E-23 9.20543E-31 7.11566E-24 3.90057E-25 2.03961E-23 7.00000E-26 8.28230E-24 -2.67852E-25 0.00000E+00 2.03281E-22
449 1.36818E-22 3.02208E-23 9.16267E-31 7.07564E-24 3.89759E-25 2.04216E-23 7.00000E-26 8.29287E-24 -2.67782E-25 0.00000E+00 2.03021E-22
450 1.36712E-22 3.00738E-23 9.12037E-31 7.03616E-24 3.89465E-25 2.04467E-23 7.00000E-26 8.30331E-24 -2.67712E-25 0.00000E+00 2.02763E-22
451 1.36605E-22 2.99288E-23 9.07851E-31 6.99723E-24 3.89175E-25 2.04714E-23 7.00000E-26 8.31359E-24 -2.67642E-25 0.00000E+00 2.02508E-22
452 1.36455E-22 2.97840E-23 9.05203E-31 6.95952E-24 3.88218E-25 2.04979E-23 7.00000E-26 8.33210E-24 -2.68029E-25 0.00000E+00 2.02219E-22
453 1.35370E-22 2.84500E-23 8.67356E-31 6.60244E-24 3.84914E-25 2.07272E-23 7.00000E-26 8.43420E-24 -2.67787E-25 0.00000E+00 1.99771E-22
454 1.34347E-22 2.72806E-23 8.32836E-31 6.28610E-24 3.82571E-25 2.09281E-23 7.00000E-26 8.51400E-24 -2.67544E-25 0.00000E+00 1.97541E-22
455 1.33307E-22 2.62328E-23 8.02612E-31 6.00417E-24 3.79856E-25 2.11097E-23 7.00000E-26 8.59252E-24 -2.67756E-25 0.00000E+00 1.95428E-22
456 1.32300E-22 2.52829E-23 7.73681E-31 5.75007E-24 3.77405E-25 2.12728E-23 7.00000E-26 8.66549E-24 -2.67512E-25 0.00000E+00 1.93451E-22
457 1.31342E-22 2.44292E-23 7.46852E-31 5.51911E-24 3.75754E-25 2.14194E-23 7.00000E-26 8.72165E-24 -2.67269E-25 0.00000E+00 1.91610E-22
458 1.30411E-22 2.36416E-23 7.20926E-31 5.30822E-24 3.74297E-25 2.15533E-23 7.00000E-26 8.77503E-24 -2.66574E-25 0.00000E+00 1.89867E-22
459 1.29485E-22 2.29258E-23 6.97777E-31 5.11459E-24 3.72948E-25 2.16762E-23 7.00000E-26 8.82109E-24 -2.66331E-25 0.00000E+00 1.88200E-22
460 1.28545E-22 2.22560E-23 6.76234E-31 4.93626E-24 3.71150E-25 2.17912E-23 7.00000E-26 8.87324E-24 -2.66088E-25 0.00000E+00 1.86577E-22
461 1.27655E-22 2.16365E-23 6.54994E-31 4.77062E-24 3.70072E-25 2.18963E-23 7.00000E-26 8.91439E-24 -2.65397E-25 0.00000E+00 1.85048E-22
462 1.26741E-22 2.10584E-23 6.36010E-31 4.61680E-24 3.68495E-25 2.19956E-23 7.00000E-26 8.95970E-24 -2.65154E-25 0.00000E+00 1.83544E-22
463 1.25874E-22 2.05198E-23 6.17139E-31 4.47285E-24 3.67603E-25 2.20868E-23 7.00000E-26 8.99505E-24 -2.64466E-25 0.00000E+00 1.82121E-22
464 1.25007E-22 2.00217E-23 6.00155E-31 4.33800E-24 3.66751E-25 2.21724E-23 7.00000E-26 9.02526E-24 -2.64224E-25 0.00000E+00 1.80737E-22
465 1.24160E-22 1.95470E-23 5.83231E-31 4.21130E-24 3.66005E-25 2.22527E-23 7.00000E-26 9.05602E-24 -2.63538E-25 0.00000E+00 1.79399E-22
466 1.23321E-22 1.90998E-23 5.67166E-31 4.09195E-24 3.65322E-25 2.23284E-23 7.00000E-26 9.08493E-24 -2.62854E-25 0.00000E+00 1.78099E-22
467 1.22482E-22 1.86835E-23 5.52671E-31 3.97923E-24 3.64656E-25 2.23999E-23 7.00000E-26 9.10929E-24 -2.62614E-25 0.00000E+00 1.76826E-22
468 1.21659E-22 1.82833E-23 5.38094E-31 3.87255E-24 3.64080E-25 2.24676E-23 7.00000E-26 9.13481E-24 -2.61933E-25 0.00000E+00 1.75590E-22
469 1.20845E-22 1.79036E-23 5.24186E-31 3.77137E-24 3.63552E-25 2.25318E-23 7.00000E-26 9.15892E-24 -2.61253E-25 0.00000E+00 1.74383E-22
470 1.20005E-22 1.75412E-23 5.11674E-31 3.67543E-24 3.62499E-25 2.25940E-23 7.00000E-26 9.18852E-24 -2.61015E-25 0.00000E+00 1.73176E-22
471 1.19205E-22 1.71976E-23 4.98934E-31 3.58389E-24 3.62056E-25 2.26521E-23 7.00000E-26 9.21009E-24 -2.60337E-25 0.00000E+00 1.72020E-22
472 1.18412E-22 1.68698E-23 4.86727E-31 3.49661E-24 3.61650E-25 2.27074E-23 7.00000E-26 9.23053E-24 -2.59662E-25 0.00000E+00 1.70888E-22
473 1.17625E-22 1.65566E-23 4.75017E-31 3.41326E-24 3.61278E-25 2.27603E-23 7.00000E-26 9.24996E-24 -2.58988E-25 0.00000E+00 1.69777E-22
474 1.16845E-22 1.62571E-23 4.63771E-31 3.33355E-24 3.60938E-25 2.28108E-23 7.00000E-26 9.26848E-24 -2.58316E-25 0.00000E+00 1.68687E-22
475 1.16070E-22 1.59701E-23 4.52960E-31 3.25723E-24 3.60626E-25 2.28592E-23 7.00000E-26 9.28606E-24 -2.57646E-25 0.00000E+00 1.67616E-22
476 1.15302E-22 1.56948E-23 4.42556E-31 3.18404E-24 3.60342E-25 2.29056E-23 7.00000E-26 9.30288E-24 -2.56978E-25 0.00000E+00 1.66563E-22
477 1.14511E-22 1.54297E-23 4.33181E-31 3.11393E-24 3.59530E-25 2.29512E-23 7.00000E-26 9.32559E-24 -2.56745E-25 0.00000E+00 1.65504E-22
478 1.13754E-22 1.51757E-23 4.23504E-31 3.04641E-24 3.59296E-25 2.29941E-23 7.00000E-26 9.34089E-24 -2.56079E-25 0.00000E+00 1.64484E-22
479 1.13003E-22 1.49312E-23 4.14168E-31 2.98145E-24 3.59085E-25 2.30352E-23 7.00000E-26 9.35557E-24 -2.55415E-25 0.00000E+00 1.63480E-22
480 1.12285E-22 1.46964E-23 4.04552E-31 2.91878E-24 3.59441E-25 2.30739E-23 7.00000E-26 9.36309E-24 -2.54322E-25 0.00000E+00 1.62513E-22
481 1.11545E-22 1.44693E-23 3.95854E-31 2.85850E-24 3.59267E-25 2.31121E-23 7.00000E-26 9.37656E-24 -2.53662E-25 0.00000E+00 1.61537E-22
482 1.10809E-22 1.42501E-23 3.87444E-31 2.80035E-24 3.59112E-25 2.31490E-23 7.00000E-26 9.38961E-24 -2.53004E-25 0.00000E+00 1.60575E-22
483 1.10079E-22 1.40384E-23 3.79306E-31 2.74421E-24 3.58974E-25 2.31847E-23 7.00000E-26 9.40209E-24 -2.52348E-25 0.00000E+00 1.59625E-22
484 1.09354E-22 1.38338E-23 3.71427E-31 2.68996E-24 3.58853E-25 2.32191E-23 7.00000E-26 9.41405E-24 -2.51693E-25 0.00000E+00 1.58688E-22
485 1.08633E-22 1.36359E-23 3.63793E-31 2.63750E-24 3.58746E-25 2.32524E-23 7.00000E-26 9.42546E-24 -2.51040E-25 0.00000E+00 1.57762E-22
486 1.07918E-22 1.34443E-23 3.56393E-31 2.58673E-24 3.58654E-25 2.32846E-23 7.00000E-26 9.43662E-24 -2.50389E-25 0.00000E+00 1.56848E-22
487 1.07232E-22 1.32594E-23 3.48705E-31 2.53748E-24 3.59113E-25 2.33149E-23 7.00000E-26 9.44081E-24 -2.49315E-25 0.00000E+00 1.55964E-22
488 1.06526E-22 1.30795E-23 3.41751E-31 2.48985E-24 3.59046E-25 2.33451E-23 7.00000E-26 9.45113E-24 -2.48668E-25 0.00000E+00 1.55072E-22
489 1.05824E-22 1.29050E-23 3.35000E-31 2.44368E-24 3.58991E-25 2.33745E-23 7.00000E-26 9.46117E-24 -2.48023E-25 0.00000E+00 1.54189E-22
490 1.05127E-22 1.27356E-23 3.28443E-31 2.39888E-24 3.58948E-25 2.34030E-23 7.00000E-26 9.47076E-24 -2.47380E-25 0.00000E+00 1.53316E-22
491 1.04434E-22 1.25712E-23 3.22070E-31 2.35540E-24 3.58915E-25 2.34306E-23 7.00000E-26 9.48003E-24 -2.46738E-25 0.00000E+00 1.52453E-22
492 1.03752E-22 1.24071E-23 3.15440E-31 2.31317E-24 3.58948E-25 2.34574E-23 7.00000E-26 9.49178E-24 -2.45678E-25 0.00000E+00 1.51605E-22
493 1.03068E-22 1.22518E-23 3.09423E-31 2.27214E-24 3.58936E-25 2.34835E-23 7.00000E-26 9.50035E-24 -2.45040E-25 0.00000E+00 1.50760E-22
494 1.02389E-22 1.21008E-23 3.03569E-31 2.23224E-24 3.58934E-25 2.35089E-23 7.00000E-26 9.50877E-24 -2.44404E-25 0.00000E+00 1.49924E-22
495 1.01714E-22 1.19539E-23 2.97870E-31 2.19344E-24 3.58940E-25 2.35335E-23 7.00000E-26 9.51685E-24 -2.43770E-25 0.00000E+00 1.49097E-22
496 1.01043E-22 1.18109E-23 2.92322E-31 2.15569E-24 3.58955E-25 2.35576E-23 7.00000E-26 9.52460E-24 -2.43138E-25 0.00000E+00 1.48277E-22
497 1.00382E-22 1.16676E-23 2.86524E-31 2.11893E-24 3.59035E-25 2.35809E-23 7.00000E-26 9.53499E-24 -2.42091E-25 0.00000E+00 1.47472E-22
498 9.97196E-23 1.15319E-23 2.81265E-31 2.08314E-24 3.59066E-25 2.36037E-23 7.00000E-26 9.54227E-24 -2.41463E-25 0.00000E+00 1.46668E-22
499 9.90611E-23 1.13997E-23 2.76140E-31 2.04826E-24 3.59104E-25 2.36259E-23 7.00000E-26 9.54940E-24 -2.40836E-25 0.00000E+00 1.45873E-22
500 9.84067E-23 1.12708E-23 2.71142E-31 2.01427E-24 3.59150E-25 2.36475E-23 7.00000E-26 9.55627E-24 -2.40211E-25 0.00000E+00 1.45085E-22
501 9.77766E-23 1.11454E-23 2.65887E-31 1.98106E-24 3.59726E-25 2.36679E-23 7.00000E-26 9.55669E-24 -2.39175E-25 0.00000E+00 1.44318E-22
502 9.71299E-23 1.10226E-23 2.61140E-31 1.94874E-24 3.59783E-25 2.36885E-23 7.00000E-26 9.56312E-24 -2.38555E-25 0.00000E+00 1.43544E-22
503 9.64874E-23 1.09029E-23 2.56507E-31 1.91720E-24 3.59846E-25 2.37085E-23 7.00000E-26 9.56951E-24 -2.37935E-25 0.00000E+00 1.42777E-22
504 9.58487E-23 1.07859E-23 2.51985E-31 1.88641E-24 3.59915E-25 2.37282E-23 7.00000E-26 9.57555E-24 -2.37318E-25 0.00000E+00 1.42017E-22
505 9.52331E-23 1.06718E-23 2.47217E-31 1.85630E-24 3.60513E-25 2.37466E-23 7.00000E-26 9.57531E-24 -2.36293E-25 0.00000E+00 1.41277E-22
506 9.46020E-23 1.05602E-23 2.42912E-31 1.82695E-24 3.60592E-25 2.37653E-23 7.00000E-26 9.58107E-24 -2.35679E-25 0.00000E+00 1.40530E-22
507 9.39745E-23 1.04511E-23 2.38706E-31 1.79827E-24 3.60675E-25 2.37836E-23 7.00000E-26 9.58649E-24 -2.35067E-25 0.00000E+00 1.39790E-22
508 9.33510E-23 1.03444E-23 2.34596E-31 1.77025E-24 3.60763E-25 2.38015E-23 7.00000E-26 9.59181E-24 -2.34457E-25 0.00000E+00 1.39055E-22
509 9.27371E-23 1.02364E-23 2.30267E-31 1.74286E-24 3.60919E-25 2.38190E-23 7.00000E-26 9.60008E-24 -2.33443E-25 0.00000E+00 1.38333E-22
510 9.21211E-23 1.01344E-23 2.26347E-31 1.71607E-24 3.61016E-25 2.38361E-23 7.00000E-26 9.60510E-24 -2.32837E-25 0.00000E+00 1.37611E-22
511 9.15089E-23 1.00346E-23 2.22514E-31 1.68988E-24 3.61118E-25 2.38528E-23 7.00000E-26 9.61002E-24 -2.32232E-25 0.00000E+00 1.36895E-22
512 9.09005E-23 9.93694E-24 2.18765E-31 1.66425E-24 3.61223E-25 2.38691E-23 7.00000E-26 9.61486E-24 -2.31629E-25 0.00000E+00 1.36185E-22
513 9.03010E-23 9.83780E-24 2.14808E-31 1.63917E-24 3.61397E-25 2.38852E-23 7.00000E-26 9.62237E-24 -2.30625E-25 0.00000E+00 1.35486E-22
514 8.96998E-23 9.74419E-24 2.11226E-31 1.61463E-24 3.61510E-25 2.39008E-23 7.00000E-26 9.62684E-24 -2.30027E-25 0.00000E+00 1.34788E-22
515 8.91022E-23 9.65252E-24 2.07721E-31 1.59060E-24 3.61626E-25 2.39162E-23 7.00000E-26 9.63109E-24 -2.29429E-25 0.00000E+00 1.34095E-22
516 8.85086E-23 9.56272E-24 2.04291E-31 1.56708E-24 3.61746E-25 2.39312E-23 7.00000E-26 9.63558E-24 -2.28833E-25 0.00000E+00 1.33408E-22
517 8.79342E-23 9.47501E-24 2.00651E-31 1.54399E-24 3.62378E-25 2.39453E-23 7.00000E-26 9.63358E-24 -2.27840E-25 0.00000E+00 1.32737E-22
518 8.73473E-23 9.38875E-24 1.97369E-31 1.52142E-24 3.62503E-25 2.39597E-23 7.00000E-26 9.63762E-24 -2.27248E-25 0.00000E+00 1.32060E-22
519 8.67640E-23 9.30420E-24 1.94155E-31 1.49930E-24 3.62630E-25 2.39738E-23 7.00000E-26 9.64159E-24 -2.26658E-25 0.00000E+00 1.31389E-22
520 8.61842E-23 9.22130E-24 1.91007E-31 1.47763E-24 3.62760E-25 2.39877E-23 7.00000E-26 9.64545E-24 -2.26070E-25 0.00000E+00 1.30723E-22
