Particle n(H,0) n(H,1) n(C+,0) n(C+,1) n(O,0) n(O,1) n(O,2) n(O,3) n(O,4) n(C,0) n(C,1) n(C,2) n(C,3) n(C,4) n(CO,0) n(CO,1) n(CO,2) n(CO,3) n(CO,4) n(CO,5) n(CO,6) n(CO,7) n(CO,8) n(CO,9) n(CO,10) n(CO,11) n(CO,12) n(CO,13) n(CO,14) n(CO,15) n(CO,16) n(CO,17) n(CO,18) n(CO,19) n(CO,20) n(CO,21) n(CO,22) n(CO,23) n(CO,24) n(CO,25) n(CO,26) n(CO,27) n(CO,28) n(CO,29) n(CO,30) n(CO,31) n(CO,32) n(CO,33) n(CO,34) n(CO,35) n(CO,36) n(CO,37) n(CO,38) n(CO,39) n(CO,40) n(p-H2,0) n(p-H2,1) n(p-H2,2) n(p-H2,3) n(p-H2,4) n(p-H2,5) n(p-H2,6) n(p-H2,7) n(p-H2,8) n(p-H2,9) n(p-H2,10) n(p-H2,11) n(p-H2,12) n(p-H2,13) n(p-H2,14) n(p-H2,15) n(p-H2,16) n(p-H2,17) n(p-H2,18) n(p-H2,19) n(p-H2,20) n(p-H2,21) n(p-H2,22) n(p-H2,23) n(p-H2,24) n(p-H2,25) n(p-H2,26) n(p-H2,27) n(o-H2,0) n(o-H2,1) n(o-H2,2) n(o-H2,3) n(o-H2,4) n(o-H2,5) n(o-H2,6) n(o-H2,7) n(o-H2,8) n(o-H2,9) n(o-H2,10) n(o-H2,11) n(o-H2,12) n(o-H2,13) n(o-H2,14) n(o-H2,15) n(o-H2,16) n(o-H2,17) n(o-H2,18) n(o-H2,19) n(o-H2,20) n(o-H2,21) n(o-H2,22) n(o-H2,23) n(o-H2,24) 
376 3.69930E+02 1.99659E-67 9.20702E-02 7.22628E-03 2.99668E-01 9.03383E-06 3.39691E-06 0.00000E+00 0.00000E+00 2.03400E-04 2.86664E-04 1.22464E-04 4.79103E-20 0.00000E+00 3.49163E-05 4.51215E-05 8.09692E-06 1.11963E-06 1.72727E-07 3.16708E-08 5.96995E-09 1.10645E-09 2.02744E-10 3.39022E-11 5.51370E-12 8.34506E-13 1.21507E-13 1.80404E-14 2.75317E-15 2.57210E-16 3.96248E-17 4.14648E-18 3.24599E-19 4.00952E-20 4.47687E-21 3.98003E-21 2.45305E-21 7.75525E-23 2.88339E-21 3.20138E-21 3.62849E-21 3.46117E-21 4.10167E-21 2.95182E-21 4.48595E-21 0.00000E+00 3.07711E-21 9.12187E-22 1.03688E-21 7.89556E-22 8.55864E-21 2.37050E-20 1.19726E-20 1.58542E-20 1.62423E-20 2.01234E+02 5.16107E-01 1.82522E-09 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.03577E-17 0.00000E+00 4.89886E-15 4.05925E-16 0.00000E+00 0.00000E+00 0.00000E+00 5.19333E-17 0.00000E+00 4.49380E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.77120E-17 0.00000E+00 0.00000E+00 1.13245E+02 5.02463E-04 6.77680E-13 5.23470E-14 0.00000E+00 0.00000E+00 3.22312E-15 0.00000E+00 0.00000E+00 0.00000E+00 2.52733E-19 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.99333E-15 2.02866E-22 0.00000E+00 9.56300E-19 0.00000E+00 0.00000E+00 3.25694E-16 0.00000E+00 0.00000E+00
377 3.64304E+02 1.95657E-67 9.20971E-02 7.19953E-03 2.99668E-01 8.98758E-06 3.39310E-06 5.84058E-18 0.00000E+00 2.03559E-04 2.86546E-04 1.22245E-04 1.44663E-18 0.00000E+00 3.48043E-05 4.52298E-05 8.16226E-06 1.13257E-06 1.74932E-07 3.20990E-08 6.05661E-09 1.12355E-09 2.06140E-10 3.45174E-11 5.62299E-12 8.52638E-13 1.24411E-13 1.85140E-14 2.83101E-15 2.65348E-16 4.09572E-17 4.29290E-18 3.32481E-19 4.01089E-20 3.77839E-21 0.00000E+00 1.03398E-24 1.79946E-21 1.31507E-21 0.00000E+00 5.42562E-21 5.12890E-21 2.71835E-21 2.58428E-21 0.00000E+00 2.14047E-21 1.62542E-21 1.48070E-21 0.00000E+00 1.64005E-21 7.17420E-21 5.79020E-21 6.66924E-21 1.05049E-20 2.20457E-20 2.02822E+02 5.22965E-01 1.86124E-09 0.00000E+00 0.00000E+00 0.00000E+00 6.86300E-17 1.22558E-15 0.00000E+00 1.60288E-15 0.00000E+00 0.00000E+00 2.10945E-17 0.00000E+00 2.70888E-16 1.78980E-15 1.04170E-14 0.00000E+00 1.26617E-14 2.62694E-23 0.00000E+00 0.00000E+00 1.92852E-17 1.93749E-24 0.00000E+00 2.62550E-15 9.07661E-75 2.42549E-14 1.14463E+02 5.12492E-04 0.00000E+00 0.00000E+00 3.04661E-17 0.00000E+00 0.00000E+00 2.36547E-14 0.00000E+00 0.00000E+00 0.00000E+00 2.36844E-16 0.00000E+00 0.00000E+00 3.34455E-15 0.00000E+00 6.48093E-15 0.00000E+00 2.82082E-24 0.00000E+00 0.00000E+00 1.12476E-21 5.25621E-16 1.53256E-31 1.13520E-14
378 3.58932E+02 1.91864E-67 9.21224E-02 7.17425E-03 2.99668E-01 8.94457E-06 3.39019E-06 5.59032E-17 4.50254E-19 2.03722E-04 2.86451E-04 1.22045E-04 0.00000E+00 0.00000E+00 3.46901E-05 4.53226E-05 8.22302E-06 1.14476E-06 1.77023E-07 3.25067E-08 6.13945E-09 1.13997E-09 2.09415E-10 3.51133E-11 5.72931E-12 8.70352E-13 1.27259E-13 1.89805E-14 2.90787E-15 2.73423E-16 4.22938E-17 4.44555E-18 3.48922E-19 4.43652E-20 3.37865E-21 1.33868E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.35851E-22 2.04326E+02 5.29634E-01 1.89801E-09 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 6.03771E-15 0.00000E+00 8.24341E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.40693E-16 0.00000E+00 6.37349E-75 0.00000E+00 1.15639E+02 5.22355E-04 0.00000E+00 0.00000E+00 0.00000E+00 1.31319E-15 1.75207E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.22659E-16 0.00000E+00 0.00000E+00 0.00000E+00 1.32074E-24 0.00000E+00 0.00000E+00 6.40445E-22 0.00000E+00 0.00000E+00 2.06085E-14
379 3.53674E+02 1.87857E-67 9.21490E-02 7.14794E-03 2.99666E-01 8.90266E-06 3.38759E-06 3.56208E-17 2.96163E-19 2.03507E-04 2.85829E-04 1.21624E-04 2.88362E-19 0.00000E+00 3.49127E-05 4.58508E-05 8.36246E-06 1.16792E-06 1.80814E-07 3.32271E-08 6.28153E-09 1.16742E-09 2.14724E-10 3.60516E-11 5.89178E-12 8.96647E-13 1.31369E-13 1.96368E-14 3.01398E-15 2.84276E-16 4.40518E-17 4.64290E-18 3.64244E-19 4.45674E-20 1.03704E-22 0.00000E+00 0.00000E+00 2.13309E-26 0.00000E+00 1.35462E-21 1.17095E-21 1.67649E-21 4.04345E-21 6.33591E-22 8.33301E-22 0.00000E+00 4.80491E-21 2.71248E-21 0.00000E+00 4.38011E-21 1.49140E-21 0.00000E+00 3.37596E-21 0.00000E+00 0.00000E+00 2.05791E+02 5.36234E-01 1.93341E-09 4.41869E-13 6.63636E-14 0.00000E+00 0.00000E+00 0.00000E+00 4.27219E-15 0.00000E+00 1.67817E-14 0.00000E+00 5.41152E-17 0.00000E+00 0.00000E+00 2.48326E-15 1.60696E-14 1.72795E-19 2.93168E-15 3.18238E-23 4.32732E-17 0.00000E+00 0.00000E+00 2.70692E-24 1.52829E-15 0.00000E+00 8.66640E-75 0.00000E+00 1.16797E+02 5.32204E-04 7.83373E-13 3.83027E-15 0.00000E+00 0.00000E+00 5.83561E-15 0.00000E+00 1.79164E-17 1.04569E-14 0.00000E+00 1.08420E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.35629E-22 5.96232E-24 1.03677E-18 0.00000E+00 1.30715E-21 1.79761E-16 3.25049E-31 5.25274E-15
380 3.48754E+02 1.84439E-67 9.21830E-02 7.11351E-03 2.99665E-01 8.82310E-06 3.36380E-06 0.00000E+00 0.00000E+00 2.03801E-04 2.85739E-04 1.21353E-04 3.30237E-19 0.00000E+00 3.49846E-05 4.61479E-05 8.45364E-06 1.18350E-06 1.83303E-07 3.36831E-08 6.36766E-09 1.18323E-09 2.17614E-10 3.65300E-11 5.96883E-12 9.08090E-13 1.33004E-13 1.98713E-14 3.04832E-15 2.87419E-16 4.45109E-17 4.68847E-18 3.70541E-19 4.69070E-20 3.37085E-21 1.57019E-21 0.00000E+00 2.27120E-21 0.00000E+00 0.00000E+00 1.61538E-21 5.42198E-22 7.78715E-22 0.00000E+00 3.95995E-21 2.91241E-21 3.01718E-21 2.80022E-21 3.53298E-21 5.86113E-21 6.67705E-21 8.25808E-21 8.15997E-21 7.66595E-21 6.80317E-21 2.07403E+02 5.40113E-01 1.94598E-09 0.00000E+00 0.00000E+00 1.10114E-19 2.26924E-16 1.46671E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.50622E-19 0.00000E+00 8.06213E-16 3.53884E-16 0.00000E+00 0.00000E+00 1.08891E-24 0.00000E+00 7.40327E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.25621E-15 1.17641E+02 5.37136E-04 0.00000E+00 6.06737E-14 3.70662E-16 0.00000E+00 0.00000E+00 2.84633E-14 0.00000E+00 5.13478E-15 9.93676E-19 5.09954E-16 0.00000E+00 0.00000E+00 7.77330E-15 0.00000E+00 9.81853E-16 1.02984E-21 2.35310E-24 2.37550E-18 0.00000E+00 0.00000E+00 3.54100E-16 2.00297E-31 3.39312E-14
381 3.43911E+02 1.80788E-67 9.22069E-02 7.08965E-03 2.99663E-01 8.78669E-06 3.36272E-06 1.85357E-18 1.93951E-19 2.03592E-04 2.85157E-04 1.20967E-04 6.97055E-19 0.00000E+00 3.52747E-05 4.67522E-05 8.60546E-06 1.20833E-06 1.87358E-07 3.44530E-08 6.51932E-09 1.21252E-09 2.23271E-10 3.75294E-11 6.14169E-12 9.36048E-13 1.37371E-13 2.05682E-14 3.16095E-15 2.98933E-16 4.63784E-17 4.89906E-18 3.88792E-19 5.03106E-20 3.31466E-21 1.74891E-21 2.60050E-21 2.46692E-21 0.00000E+00 8.50709E-23 4.80104E-27 3.63191E-21 7.98585E-22 9.33860E-22 2.30052E-21 1.53707E-21 2.30484E-21 0.00000E+00 0.00000E+00 2.90435E-21 4.63198E-21 6.07914E-21 7.84207E-21 6.43867E-21 0.00000E+00 2.08731E+02 5.46392E-01 1.98357E-09 2.35145E-13 1.74860E-15 0.00000E+00 0.00000E+00 3.34541E-15 4.37150E-16 0.00000E+00 2.16459E-14 0.00000E+00 7.15370E-17 0.00000E+00 0.00000E+00 2.12027E-15 0.00000E+00 1.71564E-19 0.00000E+00 0.00000E+00 4.42151E-17 4.72816E-21 0.00000E+00 5.19613E-24 2.13089E-15 0.00000E+00 2.12363E-74 4.06064E-14 1.18729E+02 5.46665E-04 2.72671E-13 0.00000E+00 1.95346E-16 0.00000E+00 2.32453E-15 0.00000E+00 1.81604E-17 1.58658E-14 4.13670E-19 1.90115E-16 6.99961E-16 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.08569E-22 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 6.43366E-16 0.00000E+00 8.70831E-15
382 3.39382E+02 1.77689E-67 9.22268E-02 7.06929E-03 2.99663E-01 8.75460E-06 3.36283E-06 0.00000E+00 0.00000E+00 2.03761E-04 2.85133E-04 1.20830E-04 1.55695E-19 0.00000E+00 3.53182E-05 4.70182E-05 8.69329E-06 1.22407E-06 1.90003E-07 3.49644E-08 6.62222E-09 1.23277E-09 2.27272E-10 3.82517E-11 6.26950E-12 9.57193E-13 1.40748E-13 2.11184E-14 3.25122E-15 3.08364E-16 4.79249E-17 5.07531E-18 4.05597E-19 4.99380E-20 4.89785E-21 0.00000E+00 3.06379E-24 1.75214E-21 2.16998E-21 2.85331E-22 0.00000E+00 6.73195E-22 2.88092E-23 2.98439E-21 7.65450E-22 1.09837E-21 4.51699E-22 0.00000E+00 4.87659E-22 5.18605E-21 1.36831E-21 2.59599E-21 4.08231E-21 6.83004E-21 1.49144E-21 2.09957E+02 5.52419E-01 2.01645E-09 2.81775E-13 0.00000E+00 2.13283E-18 3.17021E-16 1.79978E-14 0.00000E+00 0.00000E+00 0.00000E+00 3.33023E-21 0.00000E+00 5.38628E-18 1.88163E-16 0.00000E+00 1.31466E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.64404E-21 0.00000E+00 0.00000E+00 0.00000E+00 2.13913E-15 0.00000E+00 0.00000E+00 1.19762E+02 5.55926E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.80380E-24 0.00000E+00 0.00000E+00 1.03935E-21 0.00000E+00 0.00000E+00 0.00000E+00
383 3.35029E+02 1.74730E-67 9.22573E-02 7.03836E-03 2.99663E-01 8.68322E-06 3.34126E-06 1.78778E-17 0.00000E+00 2.04063E-04 2.85096E-04 1.20605E-04 0.00000E+00 0.00000E+00 3.53673E-05 4.72630E-05 8.77182E-06 1.23769E-06 1.92187E-07 3.53645E-08 6.69778E-09 1.24662E-09 2.29804E-10 3.86706E-11 6.33688E-12 9.67183E-13 1.42171E-13 2.13220E-14 3.28091E-15 3.11072E-16 4.83176E-17 5.11211E-18 4.06673E-19 5.35489E-20 7.83854E-21 1.53451E-21 2.39385E-21 9.20700E-22 3.04373E-22 2.51551E-21 1.41279E-21 1.24054E-21 3.45435E-21 2.08336E-21 3.42070E-21 7.60364E-21 3.26707E-21 2.34696E-21 8.84843E-21 6.75878E-21 5.16672E-21 3.38907E-21 5.19322E-21 4.67508E-22 0.00000E+00 2.11387E+02 5.55822E-01 2.02959E-09 0.00000E+00 0.00000E+00 0.00000E+00 2.91108E-17 3.20837E-15 0.00000E+00 1.72293E-14 1.62752E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.19376E-15 1.70465E-20 0.00000E+00 0.00000E+00 0.00000E+00 2.27144E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.20505E+02 5.60283E-04 0.00000E+00 0.00000E+00 1.26093E-16 0.00000E+00 0.00000E+00 2.08791E-14 0.00000E+00 0.00000E+00 2.66498E-19 2.34567E-16 0.00000E+00 3.65283E-20 0.00000E+00 5.88180E-18 0.00000E+00 0.00000E+00 0.00000E+00 3.21449E-19 2.90566E-16 0.00000E+00 0.00000E+00 2.62504E-31 0.00000E+00
384 3.30842E+02 1.71900E-67 9.22751E-02 7.02005E-03 2.99663E-01 8.65566E-06 3.34262E-06 0.00000E+00 0.00000E+00 2.04236E-04 2.85103E-04 1.20495E-04 4.03267E-19 0.00000E+00 3.53980E-05 4.74978E-05 8.85192E-06 1.25223E-06 1.94648E-07 3.58424E-08 6.79448E-09 1.26576E-09 2.33606E-10 3.93611E-11 6.45976E-12 9.87630E-13 1.45454E-13 2.18596E-14 3.36946E-15 3.20367E-16 4.98404E-17 5.28506E-18 4.23491E-19 5.16456E-20 7.12523E-21 3.71342E-21 5.17839E-21 6.02964E-21 3.78564E-21 3.57037E-21 2.21563E-21 2.02246E-21 1.61469E-21 3.59666E-21 2.53411E-21 7.54448E-22 2.38209E-21 1.97569E-21 1.85910E-21 0.00000E+00 2.34271E-21 0.00000E+00 0.00000E+00 7.69750E-21 0.00000E+00 2.12500E+02 5.61584E-01 2.06431E-09 0.00000E+00 2.65621E-14 0.00000E+00 0.00000E+00 0.00000E+00 7.84962E-16 0.00000E+00 1.15637E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.48663E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.26489E-16 3.92698E-16 0.00000E+00 0.00000E+00 1.21480E+02 5.69276E-04 7.85150E-13 1.31450E-13 2.08628E-16 0.00000E+00 6.05939E-15 0.00000E+00 1.08420E-18 1.65042E-14 2.06676E-19 1.96403E-16 2.19009E-15 0.00000E+00 6.54164E-15 0.00000E+00 1.34580E-14 8.26147E-22 0.00000E+00 1.66569E-18 0.00000E+00 0.00000E+00 2.47307E-16 2.06845E-31 0.00000E+00
385 3.26809E+02 1.69190E-67 9.23036E-02 6.99113E-03 2.99663E-01 8.58896E-06 3.32233E-06 0.00000E+00 1.32955E-19 2.04542E-04 2.85097E-04 1.20296E-04 2.01223E-19 3.70541E-20 3.54355E-05 4.77139E-05 8.92313E-06 1.26469E-06 1.96649E-07 3.62090E-08 6.86367E-09 1.27844E-09 2.35920E-10 3.97434E-11 6.52115E-12 9.96710E-13 1.46745E-13 2.20434E-14 3.39613E-15 3.22785E-16 5.01840E-17 5.31529E-18 4.19884E-19 4.80676E-20 2.94541E-21 1.37695E-22 4.05251E-21 4.89240E-21 4.75304E-21 3.94841E-21 4.85340E-21 6.11082E-21 5.01904E-21 1.01066E-21 2.61957E-21 4.22212E-21 6.35200E-21 5.05690E-21 1.84214E-21 4.45828E-21 2.08683E-21 1.77210E-21 0.00000E+00 0.00000E+00 0.00000E+00 2.13828E+02 5.64713E-01 2.07469E-09 0.00000E+00 0.00000E+00 2.74820E-18 5.26001E-16 7.24247E-15 0.00000E+00 6.92155E-14 0.00000E+00 1.22919E-21 3.16452E-18 1.08259E-17 9.99743E-16 7.80626E-18 6.42195E-15 1.15369E-19 8.00315E-15 1.86439E-24 2.44589E-17 1.50150E-20 1.06167E-17 5.45665E-25 0.00000E+00 1.46281E-15 0.00000E+00 0.00000E+00 1.22166E+02 5.73291E-04 6.36824E-13 0.00000E+00 0.00000E+00 5.15560E-15 0.00000E+00 0.00000E+00 0.00000E+00 7.58768E-15 2.14829E-19 0.00000E+00 0.00000E+00 0.00000E+00 1.16226E-15 0.00000E+00 0.00000E+00 1.69986E-22 0.00000E+00 9.07172E-19 0.00000E+00 0.00000E+00 0.00000E+00 5.41860E-31 0.00000E+00
386 3.22806E+02 1.66234E-67 9.23224E-02 6.97230E-03 2.99661E-01 8.56355E-06 3.32428E-06 2.01427E-17 0.00000E+00 2.04348E-04 2.84602E-04 1.19981E-04 2.60516E-19 0.00000E+00 3.56897E-05 4.82432E-05 9.05769E-06 1.28694E-06 2.00314E-07 3.69095E-08 7.00275E-09 1.30551E-09 2.41195E-10 4.06840E-11 6.68541E-12 1.02355E-12 1.50978E-13 2.27257E-14 3.50719E-15 3.34267E-16 5.20602E-17 5.52844E-18 4.41958E-19 5.35807E-20 6.76907E-21 2.57011E-21 3.12787E-21 1.87754E-21 2.44133E-21 2.00169E-21 4.15915E-21 5.24650E-22 0.00000E+00 2.55892E-21 5.46771E-21 6.93158E-22 2.91423E-21 3.00978E-22 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.14879E+02 5.70343E-01 2.10825E-09 7.09210E-13 7.52176E-14 8.62703E-19 0.00000E+00 3.57353E-15 2.50841E-15 0.00000E+00 5.59934E-14 0.00000E+00 1.64934E-17 3.32545E-18 0.00000E+00 0.00000E+00 0.00000E+00 1.13436E-19 1.87680E-14 1.78102E-23 1.33560E-17 0.00000E+00 0.00000E+00 0.00000E+00 1.20411E-15 0.00000E+00 4.10650E-75 0.00000E+00 1.23111E+02 5.82190E-04 0.00000E+00 0.00000E+00 6.17995E-18 0.00000E+00 0.00000E+00 8.69443E-15 1.57751E-17 0.00000E+00 2.55063E-19 1.01915E-16 0.00000E+00 0.00000E+00 3.37230E-15 0.00000E+00 2.00361E-15 4.76870E-22 2.23678E-24 0.00000E+00 0.00000E+00 1.38739E-21 0.00000E+00 3.92601E-31 1.38847E-14
387 3.19055E+02 1.63747E-67 9.23491E-02 6.94515E-03 2.99661E-01 8.50099E-06 3.30511E-06 0.00000E+00 0.00000E+00 2.04658E-04 2.84623E-04 1.19806E-04 0.00000E+00 2.00185E-20 3.57170E-05 4.84346E-05 9.12269E-06 1.29842E-06 2.02161E-07 3.72476E-08 7.06653E-09 1.31718E-09 2.43323E-10 4.10350E-11 6.74165E-12 1.03184E-12 1.52153E-13 2.28923E-14 3.53121E-15 3.36430E-16 5.23636E-17 5.55649E-18 4.41172E-19 5.32106E-20 2.91607E-21 9.05996E-25 1.53333E-22 0.00000E+00 0.00000E+00 2.81973E-22 3.24819E-22 2.18118E-21 0.00000E+00 0.00000E+00 4.97292E-21 3.56397E-21 8.54942E-21 6.99813E-21 7.28239E-21 6.09723E-21 0.00000E+00 1.96642E-21 0.00000E+00 0.00000E+00 0.00000E+00 2.16117E+02 5.73229E-01 2.11991E-09 0.00000E+00 0.00000E+00 4.83656E-19 3.84404E-16 0.00000E+00 0.00000E+00 2.63747E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.78187E-16 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.14706E-16 0.00000E+00 6.08194E-15 1.23746E+02 5.85899E-04 0.00000E+00 0.00000E+00 0.00000E+00 7.10543E-15 1.12063E-15 6.54338E-15 1.30430E-16 0.00000E+00 0.00000E+00 0.00000E+00 3.30205E-15 3.71636E-20 2.77556E-15 2.20364E-17 5.82694E-15 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.26707E-16 3.38964E-32 2.45012E-14
388 3.15315E+02 1.61009E-67 9.23664E-02 6.92791E-03 2.99659E-01 8.47902E-06 3.30801E-06 0.00000E+00 0.00000E+00 2.04470E-04 2.84159E-04 1.19514E-04 0.00000E+00 3.67248E-20 3.59594E-05 4.89402E-05 9.25182E-06 1.31986E-06 2.05704E-07 3.79266E-08 7.20173E-09 1.34358E-09 2.48483E-10 4.19581E-11 6.90341E-12 1.05836E-12 1.56351E-13 2.35711E-14 3.64197E-15 3.47920E-16 5.42400E-17 5.76912E-18 4.63348E-19 5.66135E-20 3.35270E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.14828E-22 0.00000E+00 3.76360E-21 0.00000E+00 3.30969E-22 0.00000E+00 0.00000E+00 0.00000E+00 1.65014E-21 1.35122E-21 1.13248E-22 9.50362E-22 0.00000E+00 3.14037E-21 3.63718E-22 0.00000E+00 2.17082E+02 5.78656E-01 2.15266E-09 4.42979E-13 1.22680E-14 0.00000E+00 0.00000E+00 0.00000E+00 1.74080E-15 2.39600E-14 0.00000E+00 0.00000E+00 7.01479E-17 0.00000E+00 0.00000E+00 2.67104E-15 1.26895E-14 1.45663E-19 0.00000E+00 0.00000E+00 5.77270E-17 1.02405E-20 2.64613E-17 3.77886E-24 1.70198E-15 0.00000E+00 1.50118E-74 0.00000E+00 1.24646E+02 5.94597E-04 0.00000E+00 6.13953E-14 1.10589E-17 6.02643E-15 3.45210E-15 0.00000E+00 9.55724E-17 1.70003E-15 5.04090E-19 7.90383E-17 2.11983E-15 0.00000E+00 5.84602E-16 0.00000E+00 4.54498E-16 2.20919E-21 2.36603E-24 1.97105E-18 3.96384E-16 1.38491E-21 4.69676E-16 1.82386E-31 0.00000E+00
389 3.11813E+02 1.58717E-67 9.23914E-02 6.90235E-03 2.99659E-01 8.42013E-06 3.28985E-06 0.00000E+00 0.00000E+00 2.04783E-04 2.84204E-04 1.19360E-04 0.00000E+00 6.64162E-20 3.59780E-05 4.91099E-05 9.31130E-06 1.33046E-06 2.07413E-07 3.82390E-08 7.26064E-09 1.35434E-09 2.50442E-10 4.22808E-11 6.95498E-12 1.06594E-12 1.57422E-13 2.37219E-14 3.66360E-15 3.49855E-16 5.45128E-17 5.79518E-18 4.60673E-19 5.62083E-20 5.91466E-21 2.03801E-21 0.00000E+00 0.00000E+00 6.97950E-39 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.41437E-21 2.20610E-21 3.14686E-22 5.77991E-22 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.18240E+02 5.81326E-01 2.16314E-09 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.67227E-14 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.25236E+02 5.98031E-04 2.83329E-13 3.73590E-14 1.72415E-16 5.60316E-16 4.22232E-15 0.00000E+00 0.00000E+00 4.28130E-15 7.46448E-20 2.19117E-16 3.77302E-16 0.00000E+00 0.00000E+00 0.00000E+00 3.27169E-15 9.73385E-22 0.00000E+00 2.12309E-18 0.00000E+00 0.00000E+00 1.49620E-16 1.46852E-31 1.26010E-14
390 3.08426E+02 1.56510E-67 9.24044E-02 6.88887E-03 2.99660E-01 8.40309E-06 3.29410E-06 1.87908E-17 1.60157E-19 2.04969E-04 2.84289E-04 1.19315E-04 0.00000E+00 3.43265E-20 3.59804E-05 4.92748E-05 9.37381E-06 1.34226E-06 2.09451E-07 3.86412E-08 7.34339E-09 1.37099E-09 2.53806E-10 4.29021E-11 7.06735E-12 1.08495E-12 1.60517E-13 2.42362E-14 3.74913E-15 3.58966E-16 5.60205E-17 5.96780E-18 4.78576E-19 5.76611E-20 1.86164E-21 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.48748E-22 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.88540E-22 0.00000E+00 0.00000E+00 8.80961E-23 3.97000E-21 2.73506E-21 1.25087E-20 6.67423E-21 0.00000E+00 0.00000E+00 2.19091E+02 5.86465E-01 2.19234E-09 3.76588E-13 7.83401E-14 7.85369E-18 9.06122E-16 8.03697E-15 6.89119E-15 1.83187E-15 3.05381E-14 8.90377E-21 1.12926E-16 1.92480E-17 1.98761E-15 4.45997E-15 4.18242E-15 2.59629E-19 1.01377E-14 4.41831E-23 4.38018E-17 3.45563E-20 1.52788E-17 6.05401E-24 3.46945E-15 4.16030E-15 2.14058E-74 7.17135E-15 1.26075E+02 6.06404E-04 2.30926E-13 5.11813E-14 1.02593E-16 0.00000E+00 4.40620E-16 2.13510E-14 0.00000E+00 2.46331E-16 9.22737E-19 4.74881E-17 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.05339E-15 1.12827E-21 0.00000E+00 2.96292E-18 0.00000E+00 0.00000E+00 9.32414E-18 8.25357E-31 2.93515E-15
