Particle X(H3+) X(He+) X(Mg) X(CH5+) X(O2) X(H2+) X(CH4+) X(O+) X(OH+) X(Mg+) X(C+) X(CH4) X(H2O+) X(H3O+) X(CO+) X(O2+) X(CH2) X(H2O) X(H+) X(CH3+) X(CH) X(CH3) X(HCO+) X(CH2+) X(C) X(He) X(CH+) X(CO) X(OH) X(O) X(H2) X(H) X(e-) 
348 5.82813E-09 7.72493E-06 3.34231E-08 1.61795E-15 1.80193E-09 4.16569E-10 1.88955E-16 6.54970E-10 1.17206E-09 4.96658E-06 9.92886E-05 1.11404E-13 1.02005E-09 4.42134E-10 1.35963E-11 6.25106E-12 7.54595E-11 2.75632E-08 1.07219E-04 4.17860E-11 5.81196E-10 1.87595E-12 6.98522E-11 1.89755E-11 6.35902E-07 9.99923E-02 2.57577E-12 7.46915E-08 1.62088E-07 2.99729E-04 2.39966E-01 5.19961E-01 2.19209E-04
349 5.87416E-09 7.71233E-06 3.34072E-08 1.63896E-15 1.80668E-09 4.17730E-10 1.90963E-16 6.52166E-10 1.16752E-09 4.96659E-06 9.92886E-05 1.12743E-13 1.01869E-09 4.43802E-10 1.36245E-11 6.25521E-12 7.61754E-11 2.76583E-08 1.06919E-04 4.21103E-11 5.85658E-10 1.89070E-12 7.03057E-11 1.90263E-11 6.35675E-07 9.99923E-02 2.58276E-12 7.48812E-08 1.62447E-07 2.99728E-04 2.40849E-01 5.18195E-01 2.18896E-04
350 5.91975E-09 7.69994E-06 3.33915E-08 1.65989E-15 1.81133E-09 4.18872E-10 1.92955E-16 6.49409E-10 1.16305E-09 4.96661E-06 9.92887E-05 1.14074E-13 1.01734E-09 4.45437E-10 1.36520E-11 6.25918E-12 7.68869E-11 2.77513E-08 1.06623E-04 4.24316E-11 5.90085E-10 1.90532E-12 7.07531E-11 1.90762E-11 6.35452E-07 9.99923E-02 2.58972E-12 7.50666E-08 1.62797E-07 2.99727E-04 2.41720E-01 5.16454E-01 2.18588E-04
351 5.96493E-09 7.68777E-06 3.33761E-08 1.68074E-15 1.81588E-09 4.19997E-10 1.94933E-16 6.46698E-10 1.15864E-09 4.96662E-06 9.92887E-05 1.15399E-13 1.01598E-09 4.47041E-10 1.36787E-11 6.26298E-12 7.75942E-11 2.78425E-08 1.06332E-04 4.27499E-11 5.94478E-10 1.91980E-12 7.11945E-11 1.91254E-11 6.35234E-07 9.99923E-02 2.59663E-12 7.52479E-08 1.63139E-07 2.99727E-04 2.42579E-01 5.14736E-01 2.18285E-04
352 6.00970E-09 7.67581E-06 3.33609E-08 1.70151E-15 1.82033E-09 4.21105E-10 1.96896E-16 6.44032E-10 1.15430E-09 4.96664E-06 9.92887E-05 1.16717E-13 1.01462E-09 4.48615E-10 1.37048E-11 6.26662E-12 7.82972E-11 2.79318E-08 1.06045E-04 4.30653E-11 5.98838E-10 1.93416E-12 7.16302E-11 1.91739E-11 6.35020E-07 9.99923E-02 2.60350E-12 7.54252E-08 1.63472E-07 2.99726E-04 2.43426E-01 5.13042E-01 2.17986E-04
353 6.05408E-09 7.66404E-06 3.33458E-08 1.72220E-15 1.82469E-09 4.22197E-10 1.98845E-16 6.41408E-10 1.15003E-09 4.96665E-06 9.92888E-05 1.18029E-13 1.01326E-09 4.50158E-10 1.37303E-11 6.27010E-12 7.89963E-11 2.80194E-08 1.05761E-04 4.33780E-11 6.03165E-10 1.94840E-12 7.20602E-11 1.92216E-11 6.34810E-07 9.99923E-02 2.61034E-12 7.55986E-08 1.63797E-07 2.99726E-04 2.44262E-01 5.11370E-01 2.17691E-04
354 6.09810E-09 7.65246E-06 3.33310E-08 1.74284E-15 1.82896E-09 4.23274E-10 2.00781E-16 6.38825E-10 1.14581E-09 4.96667E-06 9.92888E-05 1.19335E-13 1.01190E-09 4.51674E-10 1.37551E-11 6.27343E-12 7.96920E-11 2.81052E-08 1.05482E-04 4.36881E-11 6.07465E-10 1.96252E-12 7.24850E-11 1.92687E-11 6.34604E-07 9.99923E-02 2.61714E-12 7.57683E-08 1.64115E-07 2.99725E-04 2.45088E-01 5.09718E-01 2.17399E-04
355 6.14172E-09 7.64107E-06 3.33164E-08 1.76338E-15 1.83313E-09 4.24334E-10 2.02702E-16 6.36283E-10 1.14166E-09 4.96668E-06 9.92888E-05 1.20635E-13 1.01053E-09 4.53161E-10 1.37793E-11 6.27661E-12 8.03834E-11 2.81894E-08 1.05206E-04 4.39955E-11 6.11732E-10 1.97653E-12 7.29042E-11 1.93152E-11 6.34401E-07 9.99924E-02 2.62391E-12 7.59344E-08 1.64425E-07 2.99724E-04 2.45903E-01 5.08088E-01 2.17112E-04
356 6.18498E-09 7.62986E-06 3.33019E-08 1.78386E-15 1.83723E-09 4.25380E-10 2.04610E-16 6.33779E-10 1.13756E-09 4.96670E-06 9.92888E-05 1.21929E-13 1.00917E-09 4.54621E-10 1.38029E-11 6.27965E-12 8.10713E-11 2.82719E-08 1.04934E-04 4.43003E-11 6.15969E-10 1.99042E-12 7.33183E-11 1.93610E-11 6.34203E-07 9.99924E-02 2.63064E-12 7.60969E-08 1.64728E-07 2.99724E-04 2.46708E-01 5.06479E-01 2.16829E-04
357 6.22789E-09 7.61883E-06 3.32876E-08 1.80427E-15 1.84123E-09 4.26411E-10 2.06505E-16 6.31314E-10 1.13352E-09 4.96671E-06 9.92889E-05 1.23217E-13 1.00781E-09 4.56056E-10 1.38259E-11 6.28255E-12 8.17556E-11 2.83528E-08 1.04665E-04 4.46026E-11 6.20178E-10 2.00420E-12 7.37274E-11 1.94061E-11 6.34008E-07 9.99924E-02 2.63734E-12 7.62560E-08 1.65024E-07 2.99723E-04 2.47503E-01 5.04889E-01 2.16550E-04
358 6.27045E-09 7.60796E-06 3.32735E-08 1.82462E-15 1.84516E-09 4.27428E-10 2.08387E-16 6.28884E-10 1.12953E-09 4.96673E-06 9.92889E-05 1.24500E-13 1.00644E-09 4.57464E-10 1.38484E-11 6.28532E-12 8.24366E-11 2.84322E-08 1.04400E-04 4.49025E-11 6.24360E-10 2.01787E-12 7.41315E-11 1.94507E-11 6.33816E-07 9.99924E-02 2.64401E-12 7.64118E-08 1.65313E-07 2.99723E-04 2.48288E-01 5.03319E-01 2.16273E-04
359 6.31268E-09 7.59726E-06 3.32596E-08 1.84490E-15 1.84901E-09 4.28432E-10 2.10257E-16 6.26490E-10 1.12559E-09 4.96674E-06 9.92889E-05 1.25777E-13 1.00508E-09 4.58848E-10 1.38703E-11 6.28796E-12 8.31142E-11 2.85102E-08 1.04138E-04 4.52001E-11 6.28515E-10 2.03145E-12 7.45309E-11 1.94947E-11 6.33627E-07 9.99924E-02 2.65065E-12 7.65645E-08 1.65595E-07 2.99722E-04 2.49064E-01 5.01767E-01 2.16001E-04
360 6.35459E-09 7.58671E-06 3.32458E-08 1.86512E-15 1.85278E-09 4.29422E-10 2.12115E-16 6.24130E-10 1.12171E-09 4.96675E-06 9.92890E-05 1.27049E-13 1.00372E-09 4.60208E-10 1.38917E-11 6.29048E-12 8.37887E-11 2.85867E-08 1.03879E-04 4.54954E-11 6.32644E-10 2.04492E-12 7.49256E-11 1.95381E-11 6.33442E-07 9.99924E-02 2.65725E-12 7.67140E-08 1.65871E-07 2.99722E-04 2.49832E-01 5.00233E-01 2.15732E-04
361 6.39617E-09 7.57632E-06 3.32322E-08 1.88528E-15 1.85648E-09 4.30400E-10 2.13961E-16 6.21804E-10 1.11788E-09 4.96677E-06 9.92890E-05 1.28316E-13 1.00236E-09 4.61545E-10 1.39126E-11 6.29287E-12 8.44600E-11 2.86618E-08 1.03623E-04 4.57885E-11 6.36748E-10 2.05829E-12 7.53158E-11 1.95810E-11 6.33260E-07 9.99924E-02 2.66383E-12 7.68605E-08 1.66141E-07 2.99721E-04 2.50590E-01 4.98717E-01 2.15466E-04
362 6.43745E-09 7.56608E-06 3.32188E-08 1.90538E-15 1.86011E-09 4.31365E-10 2.15796E-16 6.19509E-10 1.11409E-09 4.96678E-06 9.92890E-05 1.29578E-13 1.00100E-09 4.62859E-10 1.39330E-11 6.29515E-12 8.51283E-11 2.87355E-08 1.03371E-04 4.60793E-11 6.40827E-10 2.07157E-12 7.57015E-11 1.96233E-11 6.33080E-07 9.99924E-02 2.67038E-12 7.70041E-08 1.66405E-07 2.99721E-04 2.51339E-01 4.97217E-01 2.15203E-04
363 6.87567E-09 7.45969E-06 3.29091E-08 2.12320E-15 1.92580E-09 4.40578E-10 2.35614E-16 6.05349E-10 1.09157E-09 4.96709E-06 9.92906E-05 1.42702E-13 1.00228E-09 4.84707E-10 1.43540E-11 6.43498E-12 9.19726E-11 2.99422E-08 1.00251E-04 4.93142E-11 6.80830E-10 2.21035E-12 8.14438E-11 2.00678E-11 6.28876E-07 9.99925E-02 2.73601E-12 7.96243E-08 1.71531E-07 2.99712E-04 2.58553E-01 4.82794E-01 2.11979E-04
364 7.25019E-09 7.37588E-06 3.27945E-08 2.31831E-15 1.95323E-09 4.48652E-10 2.52533E-16 5.86138E-10 1.05930E-09 4.96721E-06 9.92908E-05 1.54722E-13 9.88582E-10 4.95088E-10 1.44972E-11 6.44242E-12 9.82879E-11 3.05123E-08 9.81098E-05 5.19617E-11 7.18462E-10 2.33122E-12 8.47955E-11 2.04242E-11 6.27470E-07 9.99926E-02 2.79780E-12 8.06981E-08 1.73423E-07 2.99708E-04 2.64958E-01 4.69986E-01 2.09755E-04
365 7.60346E-09 7.30111E-06 3.26898E-08 2.50919E-15 1.97629E-09 4.55952E-10 2.68599E-16 5.68918E-10 1.03013E-09 4.96731E-06 9.92911E-05 1.66386E-13 9.75234E-10 5.04036E-10 1.46114E-11 6.44324E-12 1.04407E-10 3.09980E-08 9.61592E-05 5.44613E-11 7.54460E-10 2.44565E-12 8.78420E-11 2.07477E-11 6.26246E-07 9.99927E-02 2.85761E-12 8.15947E-08 1.74956E-07 2.99705E-04 2.70817E-01 4.58270E-01 2.07730E-04
366 7.96127E-09 7.22824E-06 3.25030E-08 2.70830E-15 2.01231E-09 4.62679E-10 2.85076E-16 5.56544E-10 1.00928E-09 4.96750E-06 9.92920E-05 1.78161E-13 9.69105E-10 5.16857E-10 1.48215E-11 6.49871E-12 1.10522E-10 3.16864E-08 9.40039E-05 5.70760E-11 7.89211E-10 2.56029E-12 9.17839E-11 2.10668E-11 6.23925E-07 9.99928E-02 2.91637E-12 8.30115E-08 1.77579E-07 2.99701E-04 2.76276E-01 4.47355E-01 2.05503E-04
367 8.30615E-09 7.16130E-06 3.23234E-08 2.90635E-15 2.04543E-09 4.68887E-10 3.01028E-16 5.45247E-10 9.90088E-10 4.96768E-06 9.92928E-05 1.89741E-13 9.62977E-10 5.28785E-10 1.50118E-11 6.54895E-12 1.16529E-10 3.23199E-08 9.19795E-05 5.96067E-11 8.22884E-10 2.67088E-12 9.55710E-11 2.13639E-11 6.21746E-07 9.99928E-02 2.97384E-12 8.43104E-08 1.79959E-07 2.99696E-04 2.81364E-01 4.37179E-01 2.03413E-04
368 8.61172E-09 7.10542E-06 3.22407E-08 3.08797E-15 2.05945E-09 4.74526E-10 3.15085E-16 5.32011E-10 9.67204E-10 4.96776E-06 9.92931E-05 2.00562E-13 9.50528E-10 5.34750E-10 1.50665E-11 6.53597E-12 1.22212E-10 3.26302E-08 9.04436E-05 6.17806E-11 8.55124E-10 2.77076E-12 9.79755E-11 2.16175E-11 6.20926E-07 9.99929E-02 3.02888E-12 8.48421E-08 1.80754E-07 2.99695E-04 2.86028E-01 4.27853E-01 2.01822E-04
369 8.90382E-09 7.05410E-06 3.21635E-08 3.26624E-15 2.07134E-09 4.79756E-10 3.28538E-16 5.19801E-10 9.45994E-10 4.96784E-06 9.92933E-05 2.11122E-13 9.38514E-10 5.39979E-10 1.51080E-11 6.52032E-12 1.27771E-10 3.28983E-08 8.90104E-05 6.38617E-11 8.86340E-10 2.86661E-12 1.00197E-10 2.18539E-11 6.20206E-07 9.99929E-02 3.08255E-12 8.52894E-08 1.81383E-07 2.99693E-04 2.90390E-01 4.19130E-01 2.00338E-04
370 9.21050E-09 7.00119E-06 3.20017E-08 3.45673E-15 2.09784E-09 4.84700E-10 3.42805E-16 5.11282E-10 9.31234E-10 4.96800E-06 9.92941E-05 2.21967E-13 9.33095E-10 5.49728E-10 1.52551E-11 6.56025E-12 1.33412E-10 3.34032E-08 8.73104E-05 6.61376E-11 9.16839E-10 2.96539E-12 1.03522E-10 2.20976E-11 6.18360E-07 9.99930E-02 3.13573E-12 8.63224E-08 1.83225E-07 2.99690E-04 2.94548E-01 4.10816E-01 1.98587E-04
371 9.50788E-09 6.95171E-06 3.18448E-08 3.64588E-15 2.12269E-09 4.89330E-10 3.56645E-16 5.03371E-10 9.17444E-10 4.96816E-06 9.92948E-05 2.32634E-13 9.27789E-10 5.58950E-10 1.53913E-11 6.59734E-12 1.38969E-10 3.38763E-08 8.56935E-05 6.83538E-11 9.46530E-10 3.06123E-12 1.06746E-10 2.23280E-11 6.16609E-07 9.99930E-02 3.18781E-12 8.72888E-08 1.84932E-07 2.99687E-04 2.98473E-01 4.02969E-01 1.96921E-04
372 9.76730E-09 6.91092E-06 3.17813E-08 3.81614E-15 2.12976E-09 4.93594E-10 3.68585E-16 4.93405E-10 8.99919E-10 4.96822E-06 9.92950E-05 2.42523E-13 9.16762E-10 5.62501E-10 1.54027E-11 6.57535E-12 1.44221E-10 3.40485E-08 8.45085E-05 7.02138E-11 9.75145E-10 3.14719E-12 1.08556E-10 2.25239E-11 6.16140E-07 9.99931E-02 3.23783E-12 8.75489E-08 1.85181E-07 2.99686E-04 3.02110E-01 3.95695E-01 1.95696E-04
373 1.00169E-08 6.87287E-06 3.17214E-08 3.98338E-15 2.13565E-09 4.97602E-10 3.80056E-16 4.84073E-10 8.83455E-10 4.96828E-06 9.92951E-05 2.52194E-13 9.06130E-10 5.65619E-10 1.54072E-11 6.55227E-12 1.49380E-10 3.41966E-08 8.33891E-05 7.20064E-11 1.00301E-09 3.23024E-12 1.10242E-10 2.27090E-11 6.15739E-07 9.99931E-02 3.28674E-12 8.77632E-08 1.85342E-07 2.99685E-04 3.05551E-01 3.88814E-01 1.94539E-04
374 1.02877E-08 6.83168E-06 3.15762E-08 4.16637E-15 2.15668E-09 5.01458E-10 3.92621E-16 4.77791E-10 8.72352E-10 4.96842E-06 9.92958E-05 2.62286E-13 9.01506E-10 5.73538E-10 1.55195E-11 6.58388E-12 1.54679E-10 3.45945E-08 8.19780E-05 7.40472E-11 1.03045E-09 3.31787E-12 1.13163E-10 2.29066E-11 6.14210E-07 9.99932E-02 3.33554E-12 8.85842E-08 1.86748E-07 2.99683E-04 3.08885E-01 3.82148E-01 1.93088E-04
375 1.05504E-08 6.79284E-06 3.14349E-08 4.34730E-15 2.17665E-09 5.05090E-10 4.04791E-16 4.71924E-10 8.61934E-10 4.96857E-06 9.92964E-05 2.72181E-13 8.97045E-10 5.81102E-10 1.56251E-11 6.61385E-12 1.59887E-10 3.49714E-08 8.06292E-05 7.60359E-11 1.05714E-09 3.40293E-12 1.16008E-10 2.30946E-11 6.12753E-07 9.99932E-02 3.38317E-12 8.93623E-08 1.88070E-07 2.99680E-04 3.12044E-01 3.75831E-01 1.91701E-04
376 1.07756E-08 6.76145E-06 3.13845E-08 4.50724E-15 2.17969E-09 5.08467E-10 4.15059E-16 4.64028E-10 8.47893E-10 4.96862E-06 9.92965E-05 2.81285E-13 8.87295E-10 5.83176E-10 1.56129E-11 6.58772E-12 1.64804E-10 3.50616E-08 7.96765E-05 7.76636E-11 1.08301E-09 3.47859E-12 1.17407E-10 2.32531E-11 6.12528E-07 9.99932E-02 3.42906E-12 8.94661E-08 1.88016E-07 2.99680E-04 3.14995E-01 3.69930E-01 1.90717E-04
377 1.09932E-08 6.73186E-06 3.13366E-08 4.66444E-15 2.18204E-09 5.11669E-10 4.24953E-16 4.56557E-10 8.34583E-10 4.96866E-06 9.92966E-05 2.90204E-13 8.77880E-10 5.84977E-10 1.55968E-11 6.56123E-12 1.69644E-10 3.51371E-08 7.87691E-05 7.92392E-11 1.10827E-09 3.55201E-12 1.18718E-10 2.34043E-11 6.12351E-07 9.99933E-02 3.47401E-12 8.95435E-08 1.87913E-07 2.99680E-04 3.17809E-01 3.64304E-01 1.89781E-04
378 1.12036E-08 6.70392E-06 3.12912E-08 4.81898E-15 2.18377E-09 5.14712E-10 4.34491E-16 4.49475E-10 8.21942E-10 4.96871E-06 9.92966E-05 2.98945E-13 8.68785E-10 5.86533E-10 1.55776E-11 6.53450E-12 1.74411E-10 3.51996E-08 7.79035E-05 8.07659E-11 1.13298E-09 3.62333E-12 1.19946E-10 2.35488E-11 6.12218E-07 9.99933E-02 3.51807E-12 8.95976E-08 1.87767E-07 2.99680E-04 3.20495E-01 3.58932E-01 1.88887E-04
379 1.14400E-08 6.67182E-06 3.11607E-08 4.99231E-15 2.20072E-09 5.17672E-10 4.45318E-16 4.44987E-10 8.13859E-10 4.96884E-06 9.92969E-05 3.08193E-13 8.65138E-10 5.93016E-10 1.56653E-11 6.56072E-12 1.79347E-10 3.55158E-08 7.67392E-05 8.25808E-11 1.15737E-09 3.70023E-12 1.22510E-10 2.37080E-11 6.10959E-07 9.99933E-02 3.56208E-12 9.05157E-08 1.88860E-07 2.99678E-04 3.23125E-01 3.53674E-01 1.87692E-04
380 1.16379E-08 6.64635E-06 3.11196E-08 5.14237E-15 2.20135E-09 5.20431E-10 4.54224E-16 4.38543E-10 8.02319E-10 4.96888E-06 9.92965E-05 3.16614E-13 8.56550E-10 5.94144E-10 1.56401E-11 6.53329E-12 1.83982E-10 3.55553E-08 7.59492E-05 8.40231E-11 1.18103E-09 3.76779E-12 1.23602E-10 2.38405E-11 6.10893E-07 9.99934E-02 3.60444E-12 9.09945E-08 1.88636E-07 2.99678E-04 3.25585E-01 3.48754E-01 1.86876E-04
381 1.18638E-08 6.61672E-06 3.09936E-08 5.31267E-15 2.21716E-09 5.23133E-10 4.64496E-16 4.34544E-10 7.95068E-10 4.96901E-06 9.92966E-05 3.25590E-13 8.53195E-10 6.00219E-10 1.57209E-11 6.55799E-12 1.88806E-10 3.58484E-08 7.48587E-05 8.57697E-11 1.20446E-09 3.84139E-12 1.26064E-10 2.39885E-11 6.09716E-07 9.99934E-02 3.64688E-12 9.20705E-08 1.89642E-07 2.99675E-04 3.28007E-01 3.43911E-01 1.85756E-04
382 1.20505E-08 6.59373E-06 3.09564E-08 5.45840E-15 2.21691E-09 5.25651E-10 4.72823E-16 4.28646E-10 7.84477E-10 4.96904E-06 9.92961E-05 3.33711E-13 8.45075E-10 6.00991E-10 1.56912E-11 6.53016E-12 1.93320E-10 3.58692E-08 7.41344E-05 8.71359E-11 1.22717E-09 3.90556E-12 1.27037E-10 2.41108E-11 6.09723E-07 9.99934E-02 3.68768E-12 9.24869E-08 1.89358E-07 2.99675E-04 3.30272E-01 3.39382E-01 1.85009E-04
383 1.22319E-08 6.57183E-06 3.09209E-08 5.60179E-15 2.21634E-09 5.28062E-10 4.80873E-16 4.23010E-10 7.74343E-10 4.96908E-06 9.92956E-05 3.41683E-13 8.37209E-10 6.01616E-10 1.56600E-11 6.50243E-12 1.97775E-10 3.58825E-08 7.34388E-05 8.84647E-11 1.24944E-09 3.96814E-12 1.27954E-10 2.42284E-11 6.09764E-07 9.99934E-02 3.72772E-12 9.28756E-08 1.89053E-07 2.99675E-04 3.32448E-01 3.35029E-01 1.84291E-04
384 1.24080E-08 6.55095E-06 3.08869E-08 5.74288E-15 2.21546E-09 5.30372E-10 4.88660E-16 4.17615E-10 7.64633E-10 4.96911E-06 9.92952E-05 3.49512E-13 8.29585E-10 6.02107E-10 1.56275E-11 6.47484E-12 2.02172E-10 3.58891E-08 7.27701E-05 8.97580E-11 1.27129E-09 4.02920E-12 1.28818E-10 2.43419E-11 6.09835E-07 9.99934E-02 3.76704E-12 9.32388E-08 1.88730E-07 2.99675E-04 3.34542E-01 3.30842E-01 1.83601E-04
385 1.25793E-08 6.53100E-06 3.08546E-08 5.88177E-15 2.21432E-09 5.32590E-10 4.96198E-16 4.12444E-10 7.55318E-10 4.96915E-06 9.92947E-05 3.57204E-13 8.22190E-10 6.02478E-10 1.55939E-11 6.44742E-12 2.06514E-10 3.58897E-08 7.21264E-05 9.10176E-11 1.29273E-09 4.08881E-12 1.29632E-10 2.44513E-11 6.09935E-07 9.99935E-02 3.80567E-12 9.35785E-08 1.88391E-07 2.99675E-04 3.36559E-01 3.26809E-01 1.82937E-04
386 1.27817E-08 6.50656E-06 3.07376E-08 6.04350E-15 2.22815E-09 5.34779E-10 5.05215E-16 4.09460E-10 7.49829E-10 4.96926E-06 9.92947E-05 3.65519E-13 8.19626E-10 6.07792E-10 1.56639E-11 6.47024E-12 2.11067E-10 3.61419E-08 7.11833E-05 9.26089E-11 1.31400E-09 4.15509E-12 1.31869E-10 2.45770E-11 6.08931E-07 9.99935E-02 3.84444E-12 9.45234E-08 1.89255E-07 2.99673E-04 3.38561E-01 3.22806E-01 1.81970E-04
387 1.29443E-08 6.48830E-06 3.07081E-08 6.17861E-15 2.22650E-09 5.36827E-10 5.12297E-16 4.04665E-10 7.41176E-10 4.96929E-06 9.92943E-05 3.72961E-13 8.12600E-10 6.07936E-10 1.56279E-11 6.44283E-12 2.15309E-10 3.61311E-08 7.05869E-05 9.38095E-11 1.33468E-09 4.21208E-12 1.32599E-10 2.46791E-11 6.09086E-07 9.99935E-02 3.88175E-12 9.48207E-08 1.88883E-07 2.99673E-04 3.40437E-01 3.19055E-01 1.81355E-04
388 1.31393E-08 6.46544E-06 3.05944E-08 6.33776E-15 2.23969E-09 5.38858E-10 5.20905E-16 4.01960E-10 7.36175E-10 4.96941E-06 9.92943E-05 3.81060E-13 8.10241E-10 6.13014E-10 1.56943E-11 6.46488E-12 2.19776E-10 3.63703E-08 6.96917E-05 9.53533E-11 1.35523E-09 4.27602E-12 1.34772E-10 2.47977E-11 6.08143E-07 9.99935E-02 3.91927E-12 9.57237E-08 1.89702E-07 2.99671E-04 3.42308E-01 3.15315E-01 1.80437E-04
389 1.32940E-08 6.44866E-06 3.05674E-08 6.46926E-15 2.23762E-09 5.40757E-10 5.27568E-16 3.97496E-10 7.28106E-10 4.96943E-06 9.92938E-05 3.88267E-13 8.03553E-10 6.12967E-10 1.56566E-11 6.43760E-12 2.23925E-10 3.63500E-08 6.91371E-05 9.64999E-11 1.37521E-09 4.33062E-12 1.35427E-10 2.48934E-11 6.08347E-07 9.99936E-02 3.95534E-12 9.59842E-08 1.89304E-07 2.99671E-04 3.44059E-01 3.11813E-01 1.79866E-04
390 1.34448E-08 6.43255E-06 3.05415E-08 6.59880E-15 2.23540E-09 5.42589E-10 5.34031E-16 3.93194E-10 7.20327E-10 4.96946E-06 9.92933E-05 3.95358E-13 7.97051E-10 6.12843E-10 1.56184E-11 6.41059E-12 2.28026E-10 3.63261E-08 6.86010E-05 9.76195E-11 1.39486E-09 4.38406E-12 1.36046E-10 2.49862E-11 6.08573E-07 9.99936E-02 3.99082E-12 9.62284E-08 1.88900E-07 2.99671E-04 3.45752E-01 3.08426E-01 1.79313E-04
391 1.35918E-08 6.41706E-06 3.05167E-08 6.72644E-15 2.23305E-09 5.44356E-10 5.40304E-16 3.89046E-10 7.12819E-10 4.96948E-06 9.92928E-05 4.02336E-13 7.90726E-10 6.12649E-10 1.55799E-11 6.38387E-12 2.32083E-10 3.62990E-08 6.80824E-05 9.87133E-11 1.41418E-09 4.43640E-12 1.36631E-10 2.50762E-11 6.08820E-07 9.99936E-02 4.02572E-12 9.64574E-08 1.88489E-07 2.99672E-04 3.47392E-01 3.05148E-01 1.78779E-04
392 1.37353E-08 6.40216E-06 3.04930E-08 6.85223E-15 2.23058E-09 5.46064E-10 5.46394E-16 3.85041E-10 7.05568E-10 4.96951E-06 9.92923E-05 4.09205E-13 7.84570E-10 6.12392E-10 1.55412E-11 6.35743E-12 2.36096E-10 3.62689E-08 6.75802E-05 9.97824E-11 1.43320E-09 4.48769E-12 1.37185E-10 2.51636E-11 6.09087E-07 9.99936E-02 4.06006E-12 9.66721E-08 1.88073E-07 2.99672E-04 3.48980E-01 3.01972E-01 1.78261E-04
393 1.38754E-08 6.38781E-06 3.04702E-08 6.97621E-15 2.22801E-09 5.47715E-10 5.52309E-16 3.81171E-10 6.98559E-10 4.96953E-06 9.92918E-05 4.15968E-13 7.78577E-10 6.12076E-10 1.55023E-11 6.33129E-12 2.40067E-10 3.62362E-08 6.70937E-05 1.00828E-10 1.45192E-09 4.53797E-12 1.37709E-10 2.52485E-11 6.09373E-07 9.99936E-02 4.09386E-12 9.68737E-08 1.87654E-07 2.99672E-04 3.50520E-01 2.98893E-01 1.77760E-04
394 1.40507E-08 6.36869E-06 3.03638E-08 7.12684E-15 2.23996E-09 5.49366E-10 5.59825E-16 3.79193E-10 6.94843E-10 4.96964E-06 9.92917E-05 4.23451E-13 7.76892E-10 6.16632E-10 1.55624E-11 6.35253E-12 2.44285E-10 3.64487E-08 6.63132E-05 1.02240E-10 1.47056E-09 4.59569E-12 1.39709E-10 2.53500E-11 6.08568E-07 9.99936E-02 4.12793E-12 9.76820E-08 1.88389E-07 2.99670E-04 3.52068E-01 2.95798E-01 1.76961E-04
395 1.41847E-08 6.35535E-06 3.03429E-08 7.24775E-15 2.23716E-09 5.50912E-10 5.65416E-16 3.75552E-10 6.88243E-10 4.96966E-06 9.92912E-05 4.30022E-13 7.71156E-10 6.16197E-10 1.55228E-11 6.32666E-12 2.48178E-10 3.64104E-08 6.58569E-05 1.03244E-10 1.48872E-09 4.64411E-12 1.40180E-10 2.54303E-11 6.08891E-07 9.99936E-02 4.16070E-12 9.78589E-08 1.87957E-07 2.99671E-04 3.53517E-01 2.92899E-01 1.76491E-04
396 1.43547E-08 6.33720E-06 3.02388E-08 7.39630E-15 2.24873E-09 5.52464E-10 5.72632E-16 3.73736E-10 6.84814E-10 4.96976E-06 9.92912E-05 4.37338E-13 7.69605E-10 6.20610E-10 1.55809E-11 6.34746E-12 2.52330E-10 3.66152E-08 6.51084E-05 1.04623E-10 1.50683E-09 4.70017E-12 1.42142E-10 2.55272E-11 6.08129E-07 9.99937E-02 4.19379E-12 9.86409E-08 1.88666E-07 2.99669E-04 3.54980E-01 2.89975E-01 1.75724E-04
397 1.44831E-08 6.32477E-06 3.02196E-08 7.51425E-15 2.24574E-09 5.53915E-10 5.77922E-16 3.70301E-10 6.78583E-10 4.96978E-06 9.92906E-05 4.43727E-13 7.64110E-10 6.20072E-10 1.55406E-11 6.32188E-12 2.56150E-10 3.65723E-08 6.46796E-05 1.05588E-10 1.52446E-09 4.74688E-12 1.42565E-10 2.56033E-11 6.08484E-07 9.99937E-02 4.22558E-12 9.87960E-08 1.88226E-07 2.99669E-04 3.56348E-01 2.87239E-01 1.75283E-04
398 1.46086E-08 6.31276E-06 3.02012E-08 7.63060E-15 2.24270E-09 5.55323E-10 5.83070E-16 3.66970E-10 6.72538E-10 4.96980E-06 9.92901E-05 4.50026E-13 7.58749E-10 6.19495E-10 1.55005E-11 6.29662E-12 2.59934E-10 3.65278E-08 6.42628E-05 1.06533E-10 1.54185E-09 4.79275E-12 1.42965E-10 2.56775E-11 6.08854E-07 9.99937E-02 4.25691E-12 9.89415E-08 1.87784E-07 2.99670E-04 3.57678E-01 2.84580E-01 1.74853E-04
