  1.000E-07  1.0000E+03   100.00    45.87  1.3988E-01  2.000E-30  2.500E-01  5.000E-01  5.535E-28  2.600E-04  4.600E-04  7.089E-22  2.000E-30  1.000E-30  1.000E-30
  2.000E-07  1.0000E+03   100.00    45.87  1.3988E-01  3.284E-30  2.500E-01  5.000E-01  1.911E-27  2.600E-04  4.600E-04  1.418E-21  1.468E-30  1.000E-30  1.000E-30
  4.000E-07  1.0000E+03   100.00    45.87  1.3988E-01  1.396E-29  2.500E-01  5.000E-01  9.626E-27  2.600E-04  4.600E-04  2.836E-21  1.713E-30  1.000E-30  1.000E-30
  8.000E-07  1.0000E+03   100.00    45.87  1.3988E-01  4.222E-29  2.500E-01  5.000E-01  3.093E-26  2.600E-04  4.600E-04  5.671E-21  1.148E-30  1.000E-30  1.000E-30
  1.600E-06  1.0000E+03   100.00    45.87  1.3988E-01  1.784E-28  2.500E-01  5.000E-01  1.312E-25  2.600E-04  4.600E-04  1.134E-20  1.328E-30  1.000E-30  1.000E-30
  3.200E-06  1.0000E+03   100.00    45.87  1.3988E-01  6.700E-28  2.500E-01  5.000E-01  4.937E-25  2.600E-04  4.600E-04  2.269E-20  1.422E-30  1.000E-30  1.000E-30
  6.400E-06  1.0000E+03   100.00    45.87  1.3988E-01  2.459E-27  2.500E-01  5.000E-01  1.818E-24  2.600E-04  4.600E-04  4.538E-20  2.132E-30  1.000E-30  1.000E-30
  1.280E-05  1.0000E+03   100.00    45.87  1.3988E-01  1.020E-26  2.500E-01  5.000E-01  7.549E-24  2.600E-04  4.600E-04  9.077E-20  2.514E-30  1.000E-30  1.000E-30
  2.560E-05  1.0000E+03   100.00    45.87  1.3988E-01  3.942E-26  2.500E-01  5.000E-01  2.926E-23  2.600E-04  4.600E-04  1.816E-19  2.291E-30  1.000E-30  1.000E-30
  5.120E-05  1.0000E+03   100.00    45.87  1.3988E-01  1.550E-25  2.500E-01  5.000E-01  1.163E-22  2.600E-04  4.600E-04  3.633E-19  3.009E-30  1.000E-30  1.000E-30
  1.024E-04  1.0000E+03   100.00    45.87  1.3988E-01  6.107E-25  2.500E-01  5.000E-01  4.654E-22  2.600E-04  4.600E-04  7.274E-19  3.666E-30  1.000E-30  1.000E-30
  2.048E-04  1.0000E+03   100.00    45.87  1.3988E-01  2.418E-24  2.500E-01  5.000E-01  1.903E-21  2.600E-04  4.600E-04  1.458E-18  2.831E-30  1.000E-30  1.000E-30
  4.096E-04  1.0000E+03   100.00    45.87  1.3988E-01  1.005E-23  2.500E-01  5.000E-01  8.411E-21  2.600E-04  4.600E-04  2.928E-18  3.155E-30  1.000E-30  1.000E-30
  8.192E-04  1.0000E+03   100.00    45.87  1.3988E-01  3.871E-23  2.500E-01  5.000E-01  3.592E-20  2.600E-04  4.600E-04  5.901E-18  4.402E-30  1.000E-30  1.000E-30
  1.638E-03  1.0000E+03   100.00    45.87  1.3988E-01  1.529E-22  2.500E-01  5.000E-01  1.704E-19  2.600E-04  4.600E-04  1.198E-17  2.478E-29  1.000E-30  1.000E-30
  3.277E-03  1.0000E+03   100.00    45.87  1.3988E-01  6.101E-22  2.500E-01  5.000E-01  8.892E-19  2.600E-04  4.600E-04  2.465E-17  3.512E-28  1.000E-30  1.000E-30
  6.554E-03  1.0000E+03   100.00    45.87  1.3988E-01  2.489E-21  2.500E-01  5.000E-01  5.175E-18  2.600E-04  4.600E-04  5.186E-17  6.425E-27  1.000E-30  1.000E-30
