  1.000E-07  1.0000E+03   100.00    45.87  6.3559E-02  2.000E-30  2.500E-01  5.000E-01  5.535E-28  2.600E-04  4.600E-04  7.089E-22  2.000E-30  1.000E-30  1.000E-30
  2.000E-07  1.0000E+03   100.00    45.87  6.3559E-02  6.051E-30  2.500E-01  5.000E-01  2.384E-27  2.600E-04  4.600E-04  1.418E-21  3.594E-30  1.000E-30  1.000E-30
  4.000E-07  1.0000E+03   100.00    45.87  6.3559E-02  1.829E-29  2.500E-01  5.000E-01  1.027E-26  2.600E-04  4.600E-04  2.836E-21  5.166E-30  1.000E-30  1.000E-30
  8.000E-07  1.0000E+03   100.00    45.87  6.3559E-02  5.791E-29  2.500E-01  5.000E-01  3.898E-26  2.600E-04  4.600E-04  5.671E-21  5.899E-30  1.000E-30  1.000E-30
  1.600E-06  1.0000E+03   100.00    45.87  6.3559E-02  1.904E-28  2.500E-01  5.000E-01  1.362E-25  2.600E-04  4.600E-04  1.134E-20  6.533E-30  1.000E-30  1.000E-30
  3.200E-06  1.0000E+03   100.00    45.87  6.3559E-02  7.013E-28  2.500E-01  5.000E-01  5.118E-25  2.600E-04  4.600E-04  2.269E-20  8.545E-30  1.000E-30  1.000E-30
  6.400E-06  1.0000E+03   100.00    45.87  6.3559E-02  2.488E-27  2.500E-01  5.000E-01  1.834E-24  2.600E-04  4.600E-04  4.538E-20  9.376E-30  1.000E-30  1.000E-30
  1.280E-05  1.0000E+03   100.00    45.87  6.3559E-02  1.013E-26  2.500E-01  5.000E-01  7.489E-24  2.600E-04  4.600E-04  9.077E-20  1.022E-29  1.000E-30  1.000E-30
  2.560E-05  1.0000E+03   100.00    45.87  6.3559E-02  3.910E-26  2.500E-01  5.000E-01  2.901E-23  2.600E-04  4.600E-04  1.816E-19  1.115E-29  1.000E-30  1.000E-30
  5.120E-05  1.0000E+03   100.00    45.87  6.3559E-02  1.546E-25  2.500E-01  5.000E-01  1.160E-22  2.600E-04  4.600E-04  3.633E-19  1.258E-29  1.000E-30  1.000E-30
  1.024E-04  1.0000E+03   100.00    45.87  6.3559E-02  6.097E-25  2.500E-01  5.000E-01  4.645E-22  2.600E-04  4.600E-04  7.274E-19  1.439E-29  1.000E-30  1.000E-30
  2.048E-04  1.0000E+03   100.00    45.87  6.3559E-02  2.416E-24  2.500E-01  5.000E-01  1.903E-21  2.600E-04  4.600E-04  1.458E-18  1.604E-29  1.000E-30  1.000E-30
  4.096E-04  1.0000E+03   100.00    45.87  6.3559E-02  9.604E-24  2.500E-01  5.000E-01  7.983E-21  2.600E-04  4.600E-04  2.927E-18  1.780E-29  1.000E-30  1.000E-30
  8.192E-04  1.0000E+03   100.00    45.87  6.3559E-02  3.823E-23  2.500E-01  5.000E-01  3.537E-20  2.600E-04  4.600E-04  5.899E-18  2.021E-29  1.000E-30  1.000E-30
  1.638E-03  1.0000E+03   100.00    45.87  6.3559E-02  1.522E-22  2.500E-01  5.000E-01  1.697E-19  2.600E-04  4.600E-04  1.198E-17  4.049E-29  1.000E-30  1.000E-30
  3.277E-03  1.0000E+03   100.00    45.87  6.3559E-02  6.069E-22  2.500E-01  5.000E-01  8.869E-19  2.600E-04  4.600E-04  2.464E-17  3.573E-28  1.000E-30  1.000E-30
  6.554E-03  1.0000E+03   100.00    45.87  6.3559E-02  2.473E-21  2.500E-01  5.000E-01  5.167E-18  2.600E-04  4.600E-04  5.186E-17  6.358E-27  1.000E-30  1.000E-30
  1.311E-02  1.0000E+03   100.00    45.87  6.3559E-02  1.195E-20  2.500E-01  5.000E-01  3.295E-17  2.600E-04  4.600E-04  1.132E-16  1.368E-25  1.000E-30  1.000E-30
  2.621E-02  1.0000E+03   100.00    45.87  6.3559E-02  1.027E-19  2.500E-01  5.000E-01  2.184E-16  2.600E-04  4.600E-04  2.625E-16  2.748E-24  1.000E-30  1.000E-30
  5.243E-02  1.0000E+03   100.00    45.87  6.3559E-02  1.714E-18  2.500E-01  5.000E-01  1.429E-15  2.600E-04  4.600E-04  6.720E-16  4.909E-23  1.000E-30  1.000E-30
  1.049E-01  1.0000E+03   100.00    45.87  6.3559E-02  3.047E-17  2.500E-01  5.001E-01  8.552E-15  2.600E-04  4.600E-04  1.816E-15  6.206E-22  1.000E-30  1.000E-30
  2.097E-01  1.0000E+03   100.00    45.87  6.3559E-02  3.833E-16  2.499E-01  5.001E-01  4.204E-14  2.600E-04  4.600E-04  3.832E-15  4.229E-21  1.000E-30  1.000E-30
  4.194E-01  1.0000E+03   100.00    45.87  6.3559E-02  2.413E-15  2.499E-01  5.002E-01  1.471E-13  2.599E-04  4.600E-04  5.139E-15  1.191E-20  1.000E-30  1.000E-30
  8.389E-01  1.0000E+03   100.00    45.87  6.3559E-02  6.140E-15  2.498E-01  5.005E-01  3.172E-13  2.600E-04  4.600E-04  5.358E-15  1.468E-20  1.000E-30  1.000E-30
  1.678E+00  1.0000E+03   100.00    45.87  6.3559E-02  8.854E-15  2.495E-01  5.009E-01  4.084E-13  2.600E-04  4.600E-04  5.270E-15  1.378E-20  1.000E-30  1.000E-30
  3.355E+00  1.0000E+03   101.76    45.87  6.3559E-02  1.118E-14  2.491E-01  5.019E-01  4.089E-13  2.600E-04  4.600E-04  5.204E-15  1.320E-20  1.000E-30  1.000E-30
  6.711E+00  1.0000E+03   105.27    45.87  6.3559E-02  1.495E-14  2.481E-01  5.037E-01  4.008E-13  2.600E-04  4.600E-04  5.154E-15  1.287E-20  1.000E-30  1.000E-30
  1.342E+01  1.0000E+03   112.12    45.87  6.3559E-02  2.322E-14  2.463E-01  5.074E-01  3.897E-13  2.600E-04  4.600E-04  5.088E-15  1.241E-20  1.000E-30  1.000E-30
  2.684E+01  1.0000E+03   125.33    45.87  6.3559E-02  4.286E-14  2.427E-01  5.146E-01  3.697E-13  2.600E-04  4.600E-04  4.992E-15  1.156E-20  1.000E-30  1.000E-30
  5.369E+01  1.0000E+03   149.88    45.87  6.3559E-02  9.314E-14  2.356E-01  5.288E-01  3.364E-13  2.600E-04  4.600E-04  4.909E-15  1.012E-20  1.000E-30  1.000E-30
  1.074E+02  1.0000E+03   193.56    45.87  6.3559E-02  2.244E-13  2.220E-01  5.560E-01  2.888E-13  2.600E-04  4.600E-04  5.023E-15  7.961E-21  1.000E-30  1.000E-30
  2.147E+02  1.0000E+03   261.46    45.87  6.3559E-02  5.186E-13  1.972E-01  6.055E-01  2.331E-13  2.600E-04  4.600E-04  5.605E-15  5.280E-21  1.000E-30  1.000E-30
  4.295E+02  1.0000E+03   354.04    45.87  6.3559E-02  8.958E-13  1.556E-01  6.888E-01  1.788E-13  2.600E-04  4.600E-04  6.403E-15  2.723E-21  1.000E-30  1.000E-30
  8.590E+02  1.0000E+03   428.80    45.87  6.3559E-02  9.558E-13  9.687E-02  8.063E-01  1.717E-13  2.600E-04  4.600E-04  1.074E-14  1.058E-21  1.000E-30  1.000E-30
  1.718E+03  1.0000E+03   348.10    45.87  6.3559E-02  4.525E-13  3.781E-02  9.244E-01  2.118E-13  2.600E-04  4.600E-04  1.905E-14  2.427E-22  1.000E-30  1.000E-30
  1.818E+03  1.0000E+03   335.00    45.87  6.3559E-02  3.002E-13  3.394E-02  9.321E-01  7.197E-14  2.600E-04  4.600E-04  5.056E-15  1.364E-22  1.000E-30  1.000E-30
  1.918E+03  1.0000E+03   323.03    45.87  6.3559E-02  2.379E-13  3.049E-02  9.390E-01  6.176E-14  2.600E-04  4.600E-04  4.207E-15  1.117E-22  1.000E-30  1.000E-30
